index,attraction,location,blurb,url,description,tags
10,Palmenhaus,"Vienna, Austria",Dine amidst exotic plants at this former royal greenhouse.,https://www.atlasobscura.com/places/palmenhaus-austrian-greenhouse-restaurant,"In Vienna, plants and humans can sit side by side and enjoy the sunlight, high ceilings, and dazzling views of the royal gardens. Formerly a greenhouse built for Austrian emperors, Palmenhaus now serves as a cafe, bar, and lounge where folks can dine amidst exotic flora. The first iteration of the greenhouse was built in 1822, overlooking the expansive Hofburg palace gardens. Nearly 80 years later, Austrian architect Friedrich Ohmann built the extravagant, steel-and-glass Jugendstil structure that still stands today. After a multimillion dollar renovation in 1998, the building now boasts more than 22,000 square feet of magnificent flora, food, and even a bunch of butterflies. (You’ll find them in the Schmetterlingshaus, or “House of Butterflies.”) Want to dine al fresco? You can venture out onto the Burggarten, a vast patio overlooking the former emperor’s gardens. You’ll find all sorts of delicious items to munch on, from freshly-baked pastries to fish dishes to decadent desserts. Though the lunch and dinner menus change daily, you can always expect to find the classic Viennese morning meal of handmade rolls, jam, and blossom honey on the breakfast menu. But, no matter what you order, the best part of your meal will likely be feasting your eyes on the greenery and glass fit for an emperor, or at least his plants.  If you're planning on visiting Palmenhaus for lunch or dinner, consider making a reservation via phone or online. (Note: They do not take reservations for the Burggarten.) If you're dining on a Friday evening, be sure to head over to the lounge for live DJ sets, where you can dance among the plants.",greenhouses butterflies restaurants Unique Restaurants & Bars plants
11,Globe Museum,"Vienna, Austria",Handsomely crafted representations of our round planet.,https://www.atlasobscura.com/places/globe-museum,"Until the 19th century, globes often came as a pair—a world globe and a matching celestial globe. One can’t help but observe the admirable craft and beauty that was once devoted to these small representations of our world. To visit the Globe Museum is to step back into a time when all things, including scientific instruments, were made with care and artistry. There is no better way to explore the ways in which man’s understanding of the earth and the heavens has changed over hundreds of years of exploration and study. The world’s only public museum dedicated solely to globes contains an astonishing collection. (The Maritime Museum in Greenwich, England, also has an extensive globe collection.) There are folding fabric globes (which were inflated with a bellows), giant man-sized globes, and tiny plum-sized globes, each exquisitely made with dark wood, fine lines, and rich colors. Some of the most interesting items in the museum are the brass tellurions. A tellurion is a mechanical demonstration of the earth’s movement about its axes, consisting of a long arm at the end of which is a small rotating globe with a moon spinning around it. At the other end of the arm is a charmingly simple sun: a candle and a brass reflecting disc. With a turn of the crank, the system comes alive. As the earth and moon spin, the tellurion shows seasons, eclipses, tides, precessions of the equinox, and other astronomical phenomena.",globes marvelous maps and measures instruments of science inventions collections museums and collections
12,Sigmund Freud Museum,"Vienna, Austria",The former private quarters and office of Dr. Sigmund Freud now hosts a museum housing the works of the founding father of psychoanalysis.,https://www.atlasobscura.com/places/sigmund-freud-museum,"For 47 years, the controversial neurologist and pioneer of psychoanalysis lived and worked in the house at Berggasse 19. While his famous couch resides in the Freud Museum in London, along with many of the original furnishings from the Berggasse house, what remains is the precious legacy the good doctor left behind. Most of his writings were conjured here, and the rooms have been converted into archives of his life and works. Along with the lion’s share of Freud’s papers, the museum houses his impressive antique collection, and many of his personal items are located in what used to be his waiting room. Exhibitions display his influence on art and society, and attached to the museum are 35,000 volumes of psychoanalytic research, the largest library of its kind in Europe. Opened in 1971 by the Sigmund Freud Society with his youngest daughter Anna present, the museum now lies in the hands of the Sigmund Freud Foundation. The foundation hosts the Sigmund Freud Lecture every year on May 6th, the doctor’s birthday. While it is not the most colorful museum dedicated to the man, students and scholars will find it to be a suitable place to examine original documents and experience the few film and sound recordings made of Freud and his family.",medical libraries medical museums collections museums
13,Museum of Art Fakes,"Vienna, Austria",This Austrian museum celebrates the work of famous forgers and their inimitable imitations.,https://www.atlasobscura.com/places/museum-of-art-fakes,"Sitting across from the famous work of architectural art, Hundertwasserhaus, one of the most original works in the world, is a small museum that takes a look at the other side of the art world where forgers, fakers, and charlatans thrive. The Museum of Art Fakes (Fälschermuseum) in Vienna is a little gallery that doesn’t have an original work in it. The collection contains works that appear to be from such art world luminaries as Klimt, Rembrandt, and Matisse, but were in fact created by the hand of some enterprising forger. Rather than condemning the practice, the museum celebrates the artistry of the forgery, being careful to distinguish different types of fakery. As their website describes it, there is forgery in the style of another painter, where a forger tries to create something they can pass off as a new work from a famous name; there is the identical forgery that is created to exactly replicate a pre-existing work; and there are copies, which are identical works created at least 70 years after the death of the original painter and sold as replicas. The collection also highlights a few notable forgers including Tom Keating who claims to have forged over 2,000 works as a statement against the corruption of the gallery scene, planting “time-bombs” in his replicas that could be discovered later, invalidating the forgeries to any duped collector. Of course, even these forgeries are now valuable. The museum also displays a number of forged diary pages purported to have been written by Adolf Hitler. Faking something well is no easy feat. Thanks to the Museum of Art Fakes, the appreciation of charlatan art is very real.",hoaxes hoaxes and pseudoscience museums and collections art museums
14,Hundertwasser's Odd Architecture,"Vienna, Austria",Op-art architecture designed for happiness.,https://www.atlasobscura.com/places/europe-s-oddest-architect,"Born Friedrich Stowasser in Vienna in 1928, this artist and architect took on the more grandiose name Friedensreich Regentag Dunkelbunt Hundertwasser during a stint at the Academy of Fine Arts in Vienna. Preferring spirals and curves to straight lines, he designed many eccentric structures with mismatched windows, some with trees growing out of them, undulating floors, bright tiles, and unexpected domes and curves. Three of his most famous structures can be seen in Vienna; the municipal heating plant Fernwarmewerk, the Hundertwasserhaus apartment building, and the KunstHaus, which is a museum of his works. Hundertwasser grew up in WWII-era Germany. Born to Catholic and Jewish parents, he joined the Hitler Youth to avoid persecution. His unusual architecture is an extension of his overall philosophy, outlined in the 1950s in assorted manifestos with names like “Mouldiness Manifesto against Rationalism in Architecture”, and “Speech in Nude for the Right to a Third Skin”, which must have been most interesting when presented live. He believed that happiness could be found in joyful design, and that the straight lines and boxes of traditional architecture were a problem to be solved. Hundertwasser’s eccentric structures delight visitors in Austria, Germany, Japan and and New Zealand. His final design was built after his death in Magdeburg, Germany in 2005. The artist lived in New Zealand in his later years, and died in 2000 aboard the RMS Queen Mary 2 en route to Germany where he was to view his last work, the “Waldspirale” in Darmstadt. In Vienna: Hundertwasserhaus (private residence) Hundertwasser’s most famous building was constructed between 1983 and 1986. The flowing lines and organic forms house 52 apartments and four offices, with plenty of room for living plants and trees. He accepted no payment for the massive building design, stating that it was worth it to him to see his design realized instead of having “something ugly” erected in its place. Kegelgasse 36-38, between Lowengasse and Untere Weissgerberstrasse. Fernwarmewerk Spittelau (heating plant) Famed for its golden sphere and colorful smokestack, the district heating plant may be his most striking work of op-art. Spittelauer Lande 45 Hundertwasser facade Hunderwasser only desiged the front of this mosaic covered building. Untere Weissgerberstrasse 27 KunstHausWien (museum) Housing a museum dedicated to Hundertwassser’s work. Untere Weissgerberstrasse 13 Open Daily 11am-7pm. Admission free.   http://www.kunsthauswien.com/en/besucherinfo/directions-and-openinghours",architectural oddities architecture
15,Crystal Worlds,"Wattens, Austria",Swarovski's museum/theme park is a fake diamond fantasia overlooked by a giant.,https://www.atlasobscura.com/places/crystal-worlds,"Hiding in the verdant hills of Wattens, Austria is a foliage-covered giant who spews a waterfall from his mouth and guards over a dozen fantastical crystal chambers beneath a hill. And it is all owned by Swarovski. Swarovski’s surreal museum/theme park Crystal Worlds was first opened back in 1995 to commemorate the 100th anniversary of the company’s founding. Like something out of a fairy tale, the park’s main attraction is the “Chambers of Wonder” exhibition, which is contained within a green hill, the entrance of which is made to look like a crouching giant. The exhibition itself consists of over a dozen different rooms decked out in Swarovski crystals, creating uniquely themed, glittering spaces that could just as easily be a dwarf king’s treasure hall. In 2015, the park was given a facelift and expanded to almost double the original size. Now it also features a large, outdoor green space with attractions throughout, including a playground tower for children and a “Crystal Cloud” made up of over 800,000 separate gems. There is even a hedge maze shaped like a giant hand. Whether or not you could actually afford anything studded with actual Swarovski crystals, Crystal Worlds is an incredible sight for anyone with a love of fantasy.",fantasy theme parks amusement parks museums and collections museums
16,Jubiläumswarte,"Vienna, Austria","Located right outside of Vienna, visitors can take in expansive views of an ethereal forest.",https://www.atlasobscura.com/places/observation-tower-jubilee,"The Jubiläumswarte (translated to the Jubilee tower) is an observation tower located on the outskirts of Vienna. Visitors can ascend the winding stair that wraps itself around the tower and look out upon the ethereal and heavily wooded terrain just right outside the city. In 1889, to commemorate the 50th anniversary of the reign of Emperor Franz Joseph I and to showcase the commercial and industrial innovation of the region, the tower began construction. The tower was first made of wood, however, and was destroyed by a storm shortly after its grand reveal. A year later, the tower reopened––this time made of steel––but by WWII, it began to decay and was demolished in 1953. A few years later, another attempt to reconstruct the tower began and it has remained ever since, with the last extensive renovation in the early 80s. Near the tower is a small museum dedicated to the education and preservation of the local ecology of the region and is often utilized by school groups and tourists alike.  U-Bahn Hütteldorf +‎ Autobus 52B",outsider architecture towers architectural oddities architecture
17,Wotruba Church,"Vienna, Austria",This cubist Vienna church building looks like some sort of alien stonehenge.,https://www.atlasobscura.com/places/wotruba-church,"Sitting atop a grassy hill in Vienna is the Kirche Zur Heiligsten Dreifaltigkeit (Church of the Most Holy Trinity), what looks to be an asymmetrical jumble of concrete slabs, precariously threaded together. However, most people simply know it as the Wotruba Church. On the initiative of Margarethe Ottillinger, a monastery church made of marble blocks was already planned by the Viennese architect Fritz Gerhard Mayr in the mid-1960s. Ottillinger, who was suspected of being an industrial spy and therefore spent a number of years in Russian captivity, was unable to realize her plan, and several years passed before construction could begin on the outskirts of the Wienerwald. The modernist chapel takes its name from the visionary architect behind its creation, Fritz Wotruba. The sculptor-cum-architect began building the strange building in 1974, inspired by elaborately gothic Chartres Cathedral, though you could be forgiven from seeing how given the brutalist church that he ended up designing. Built on the site of a former Nazi barracks, the church is formed from 152 concrete blocks, bolted together like a Jenga tower in mid-tumble. The windows are built into the irregular spaces between the blocks. Inside of the church, the main chapel is essentially mundane with regular church seats, uniform psalm books tucked into their backs. Were it not for the chaos of the church walls all around, it would not seem that different from any other around the world. Unfortunately, Wotruba did not live to see his beautifully odd church reach completion. He died in 1975, just a year shy of the building’s completion in 1976. While the architect behind the alien church did not survive to appreciate his work, it still stands today, wowing parishioners and fans of odd architecture alike. Even today, the untreated concrete surfaces are in astonishingly good condition and are hardly weathered or riddled with cracks. It may seem a bit cold and abstract in comparison to more traditional churches, but the experience of walking into a giant brutalist sculpture is heavenly in its own right.",brutalism churches sacred spaces architectural oddities architecture
18,Schloss Hellbrunn,"Salzburg, Austria",Trick water gardens from 1619 featuring a 200 piece mechanical theater powered by water.,https://www.atlasobscura.com/places/schloss-hellbrunn,"Schloss Hellbrunn was the summer playhouse of Markus Sittikus, the archbishop of Salzburg, built-in 1619. The palace was only for the daytime; there are no bedrooms in the home. It was simply an opulent and delightful place to while away the hot summer days for the powerful archbishop and his friends. But Hellbrunn was not merely a place for luxurious food, wine, and music. The palace was built over natural springs (supplied by the palace’s namesake, Hellbrunn River), which inspired Markus Sittikus to outfit Hellbrunn’s vast gardens with some remarkable fountains. A summer day at Hellbrunn would start with a great outdoor feast. As the guests finished off their meal, water would suddenly shoot out of the table, and out of each guest’s seat, completely soaking all present, except, of course, the archbishop. Sittikus would then lead his sopping and delighted guests through the gardens, showing them many marvels of the day. Small water-powered automata dot the grounds, depicting everything from a knife-sharpener grinding scissors to the mythological Perseus, fighting the sea dragon, and freeing the captured Andromeda. There are several beautiful grottoes, each one featuring a different curiosity, like the Birdcall Grotto—a mechanism, hidden from sight, makes the sounds of different bird calls, tweeting and singing in a cacophony of song. The water-powered device consisted of bellows and a pin roller which directed the air into the different pipes for the birdcalls. Also, a delight of its day was the crown grotto, in which a golden crown would rise and fall on a jet of water, illustrating the quick and easy rise and fall of power. As his guests gazed on these wonders, Markus Sittikus would place himself discreetly next to a set of controls…and before the guests knew what was happening, they were being soaked from all directions. No one was safe. It was impossible to guess when the water would come, and where it would come from. No spot in the garden was dry, except wherever Markus Sittikus stood, and where the tour guide stands today. Hellbrunn remains almost completely unchanged nearly 400 years later, except for the Mechanical Theater, which was added in 1750, a little more than 100 years after Markus Sittikus’ death. The complicated mechanism for the enormous automaton is still functioning in its original form. The incredible theater displays a bustling baroque town with 200 moving figures, repeating their clockwork motions to the water-powered organ music. The huge and complex Mechanical Theater and trick fountains of Hellbrunn would have been a marvel to guests in its day - and remains just as marvelous today. Other attractions on the palace grounds include a museum in Hellbrunn hall, the Salzburg zoo, and the Steintheater, a rock quarry that was repurposed as an outdoor stone theater. Also on display is the pavilion used in the 1964 musical “The Sound of Music.” Perhaps the best attraction is the Monatsschlösschen, which houses the folklore section of Salzburg’s Carolino Augusteum Museum. The charming and unique exhibition displays traditional costumes, furniture styles, and trends of everyday Austrian life in the 1600s.",peculiar fountains amazing automata follies and grottoes water
19,Cemetery of the Nameless,"Vienna, Austria",The resting place for anonymous victims of the Danube's dark waters.,https://www.atlasobscura.com/places/cemetery-of-the-nameless,"Suicide victims turned away from a Catholic burial, bodies with no names fished out of the Danube. That’s who lies resting in this hard-to-find cemetery. The cemetery was originally opened in 1840 and subsequently, following repeated floodings and the construction of a dyke, expanded in 1900. In 1935, a small, modernist graveyard chapel (built by architect Karl Franz Eder) encompassed by rosebushes was built on top of a hill between the two parts of the cemetery. While the older part lies abandoned these days behind the embankment, overgrown by bushes and trees, the new section is surrounded by a small wall and has been taken care of by the family of Josef Fuchs since 1933. Up until 1900, 478 unidentified people were buried at the cemetery, many of whom drowned in the Danube or committed suicide, thus denied a Christian burial by the Catholic church in Vienna’s Central Cemetery, Zentralfriedhof. The new part of the cemetery is the last resting place for another 104 dead, 61 of whom remained unidentified and most of whom the river’s current brought ashore nearby due to the junction of river and canal. The last nameless body was buried here in 1940. As the municipality of Albern was incorporated into Vienna in 1938, all unknown dead since have been buried in the Central Cemetery. In addition, due to the 1939 construction and expansion of the Alberner Hafen, an industrial harbor, the currents in the Danube have changed; its waters no longer swirling debris of any kind ashore, its victims no longer given up so easily. Most of the graves are adorned by black crosses made of cast iron, each featuring a silvery crucifix. Following tradition, each year on All Saints’ Day local fishermen honor the unknown dead in a small ceremony by floating a raft on the Danube, remembering the dead by a commemorative inscription in German, Hungarian and Slovak. Located in Simmering at the Alberner Hafen, at the junction of Danube and the Donaukanal (Danube Canal), the cemetery is quite difficult to find, an unexpected gem hidden behind an industrial estate and two staggeringly huge grain elevators. Take bus 76A to the stop 'Alberner Hafen', follow the street ('Molostraße') roughly 500 meters through the industrial estate, passing by the grain elevators and warehouses on your left. At the end of the street, on the banks of the Danube, you find the cemetery.",memento mori catacombs and crypts cemeteries
