index,attraction,location,blurb,url,description,tags
10,Parque Francisco Alvarado,"Zarcero, Costa Rica",This Costa Rican topiary park is a surreal garden of unearthly delights.,https://www.atlasobscura.com/places/parque-francisco-alvardoa,"One of the major attractions in the city of Zarcero, Costa Rica is the Parque Francisco Alvardoa which has been delighting visitors with strange topiary figures and shapes since the 1960s after its curation was taken over by one visionary artist. Sitting in front of a large ornate church, the public park would easily be overshadowed by its grandeur were it not for the work of gardener and artist Evangelisto Blanco who took over care of the space in the 1960s. Blanco began shaping the shrubs and hedges into abstract figures and forms. The human figures are generally squat and jolly, sometimes standing on their own and other times bunched together in groups. There are also carved animals and dinosaurs. Some of the bushes simply have faces etched into their surfaces. One bush was even been shaped into the likeness of Jesus himself in deference to the looming house of the holy. Possibly the most stunning and iconic creations however are the series of green arches that are laid out in rows that create the effect of naturally grown tunnels, through which visitors can stroll. Blanco continues to curate and shape the park to this day, making sure that none of the leafy visages grow out of the bushes, and that the tunnels remain crisp and well maintained. The church’s architecture may be awe inspiring, but the Parque Francisco Alvarado manages to be simply inspiring.",botanical tunnels topiary botanical gardens gardens parks plants
11,Territorio de Zaguates (Land of Strays),"Alajuela, Costa Rica","Where dogs like the rare ""Fire-Tailed Border Cocker"" run free on the mountainside.",https://www.atlasobscura.com/places/territorio-de-zaguates-land-of-strays,"Over one million stray dogs roam Costa Rica. This is both unsafe for humans and the dogs, and the numbers tick higher and higher every day. The country has criminalized euthanasia, opting to simply spay and neuter dogs instead. Many street dogs are taken into shelters and adopted out, but purebred dogs are considerably more likely to be adopted than mutts. One rescue is different—up in the mountains, Territorio de Zaguates celebrates the unique mix of each dog it takes in. Veterinarians at the free-range shelter did their best to analyze the mutts’ physical traits to take a guess at the breeds they might contain. They then gave each dog their own unique pedigree, with names like the “Furry Pinscher Spaniel” and the “Freckled Terrierhuahua.” An inspired artist painted beautiful portraits of the pedigreed mutts. When Territorio de Zaguates’ head vet appeared on Costa Rican television to talk about the canine and the special breed titles bestowed upon them, he emphasized their uniqueness. “These dogs exist only in our country,” he enthused. Dog lovers who saw the program went wild. They contacted the show to say they wanted to reserve the “Bunny-Tailed Scottish Shepterrier” or the “Long Legged Irish Schnaufox” for themselves. This prompted an out of home ad campaign featuring the delicate watercolors of the breeds on bus stations and billboards, advertising that “When you adopt a mutt, you adopt a unique breed.” This in turn led to more adoptions. The made up breeds accomplished two things. First, drew attention to the arbitrary nature of pedigrees, which are themselves a human invention. Second, it made each dog appear special and unique. The shelter has grown in popularity, and now sponsors hiking events where visitors can frolic in the mountains with hundreds of pups. Update February 2018: It is temporarily closed for construction.",rescues sanctuaries zoos dogs shops animals
12,Diquís Spheres,Costa Rica,These mysterious ancient stone spheres were created by a civilization lost to time and are now mostly lawn ornaments.,https://www.atlasobscura.com/places/costa-rican-stone-spheres,"Popping up in yards across Costa Rica, the huge, stone Diquís Spheres might be seen as simply a landscaping trend, but in fact the rounded stones are mysterious artifacts that were created centuries ago in great numbers, but for unknown reasons. In the 1930s, workers from the United Fruit Company, clearing land in the Diquís Valley of Costa Rica, began unearthing large numbers of almost perfectly round stone spheres. The largest of these apparently man-made balls is over two meters in diameter and weighs over 16 tons. No one is sure exactly when or how they were made, or for what reason, but, according to University of Kansas archeologist John Hoopes, “The balls were most likely made by reducing round boulders to a spherical shape through a combination of controlled fracture, pecking, and grinding.” They were likely the product of an extinct civilization of people that existed in the area between 700 CE and 1530 CE. Today, virtually all of the spheres have been taken from their original locations. Many are prized lawn ornaments across Costa Rica. A collection of six now resides in the courtyard of Costa Rica’s National Museum in San Jose.",spheres long now locations rocks geological oddities archaeology geology statues
13,El Miro Ruins,"Jaco, Costa Rica","Once the foundation for a mansion, these ruins now offer amazing panoramic coastal views.",https://www.atlasobscura.com/places/el-miro-ruins,"These abandoned ruins of a mansion reside along a hillside overlooking Playa Jaco. It’s believed that the mansion may have belonged to a wealthy man who died before the building could be completed. It now serves as an observation deck for curious hikers and travelers. The incomplete building is three stories tall and composed of wide balconies, white pillars, and a grand staircase. The panoramic view and graffiti are astounding and well worth the steep walk.  To get to the ruins, take the highway past Jaco towards Quepos. The entrance to the start of the trail is just past the Petrol station. The path is unmarked and steep. It starts off as a concrete driveway with a bed and breakfast about 164 feet (50 meters) up. It then turns into a wide dirt path /road with a severe drop on the right-hand side. Driving up is not recommended due to the state of the path. Off-road motorcycles and bicycles are preferred. There are two viewpoints, one about a kilometer up, the second being the mansion itself about a kilometer past the first observation point. Once you go past the first viewpoint, there are a number of carved reliefs on the left side. When those stop the road forks. Take the path on the left heading upwards. About 98 feet (30 meters) along this path, white balustrading will become visible off to the left. Follow the balustrading to the top balcony of the mansion. Take proper walking shoes and plenty of water. Enjoy the view.",abandoned ruins art
14,El Avion Restaurant and Bar,"Quepos, Costa Rica",The sister plane of the C-123 shot down during the Iran-Contra Affair has found a new purpose in retirement.,https://www.atlasobscura.com/places/el-avion-restaurant-and-bar,"When the C-123 Provider was shot down over Nicaragua in 1986, it left behind a sister. You might remember that the sole survivor of the C-123, Eugene Hasenfus, was captured by the Sandinista Army and it was his testimony that helped to shed light on what would only later be known as the Iran-Contra Affair, the bizarre arms sales that the Reagan Administration set up with Iran to win the release of some U.S. hostages being held in Lebanon and to raise money to fund the country-revolutionary Nicaraguan guerrilla fighters. The plane’s sister was the second of two purchased by the Central Intelligence Agency (CIA) and was, after the successful Sandinista strike, abandoned at the International Airport in San Jose. Purchased in 2000 by the proprietors of the El Avion Restaurant and Bar for $3,000, the plane was disassembled and shipped in pieces to where it currently stands. Because the fuselage was too wide for the Chiquita Banana railroad bridges that are placed around Costa Rica, it had to be sent on an ocean ferry. The retired sister plane will never go through the same situation that the first one went through as it has been converted into a restaurant, bar, and coffee shop.",aircraft bars Unique Restaurants & Bars shops
15,San Lucas Island Prison Graffiti,Costa Rica,"Disused penal colony features prisoner artwork, some sketched in human blood.",https://www.atlasobscura.com/places/isla-de-san-lucas-la-isla-del-diablo,"For 120 years, San Lucas Island Prison was home to the most vicious criminals in Costa Rica. Since it was shut down in 1991 the former prison has only housed the remnants of inmate graffiti scrawled across cell walls and even sketched in human blood. Given that all the artists on the island were prisoners and were provided no proper artistic tools, anything they could find that would leave a mark was used to tag the walls of the prison. Words and pictures expressed their anger and depression, along with their horniness and faith in something outside of the tropical prison. Although the vast majority of drawings in San Lucas Prison depict naked women, these explicit portraits often share wall space with haloed depictions of Jesus and other symbols of religion. Besides the content of the pictures, most visitors are also fascinated by the “ink” used by prisoners, and certain blood-splattered sketches always catch the eye of unprepared tourists and hold the memories of the brutality carried out inside the prison walls.",prisons crime crime and punishment outsider art abandoned
16,727 Fuselage Home,"Quepos, Costa Rica","Costa Rican accommodation resembles a crash site, but with a nice balcony.",https://www.atlasobscura.com/places/airplane-hotel,"If you came upon the 727 Fuselage Home without context, you’d probably start looking around for emergency responders. Then you’d probably notice the rock pedestal, staircase leading up to the door and the balcony protruding from its wing and realize its just a spectacular, if not a little unnerving beachfront accommodation. Built out of a 1965 Boeing 727, the bright red airplane has been completely revamped to create a luxurious hotel suite with wood finishes, rocking chairs and all the standard amenities of a hotel. Each piece of the airplane was brought from San Jose Airport to the Costa Verde Resort, restored and assembled. Tucked right into the rainforest canopy on a stone pedestal, the suite has incredible views over the trees out to the ocean and the beach. For people looking to immerse themselves in Costa Rica’s wilderness, or maybe live out a Lost fantasy without any of the hassles of a real plane crash, the 727 Fuselage Home is a perfect alternative.",aircraft places to stay hotels
17,Genius River Bridge,Costa Rica,One Costa Rican island is so beset by illegal shark poachers that the local rangers have built an entire bridge with their confiscated gear .,https://www.atlasobscura.com/places/genius-river-bridge,"The waters surrounding the small Costa Rican island of Cocos are infested with sharks, bringing with them poachers looking to cleave off some fins to sell. Yet thanks to the thankless efforts of local rangers, many of the illegal shark hunters are stopped, leaving behind the nets, lines, and buoys which have been collected to create the ramshackle Genius River Bridge on the island itself. Thanks to the natural occurrence of a series of underwater hills around Cocos, the aquatic fauna is rich and diverse. Schools of fish come to feed on the nutrient-filled waters that crash around the submerged mountains, and shivers of sharks follow the smaller fish looking for a quick meal. Right behind the herds of sharks are fleets of poachers who try to pluck the toothy monsters from the water, carve off their fins and toss them back, alive and thrashing. Shark fin still fetches a high price around the world for use in such delicacies as shark fin soup, so a haul of the spongy rudders can mean a fortune. Luckily the apex predators in this modern circle of life are the island’s rangers who constantly patrol the waters to catch poachers. Unfortunately, as is often the case on land as well, the criminals vastly outnumber the cops, so only a fraction of the fin hunters are ever caught. The government regulators don’t seem to be much help either, only passing cursory regulations such as “shark fins must be attached to a shark when brought to port,” a rule that reportedly led to unscrupulous poachers arriving with horrific shark bodies covered in crudely sewn on fins. However when the patrols do run off a poacher their gear is forfeit. It’s with this gear that an artist named “Pancho” created the short Genius River Bridge which crosses over the small island waterway. Countless round floats are stacked along the bridges rigging which is also laced with rope and netting from the catches, creating not just a unique span, but in its way a living monument to the efforts of the rangers who devote their lives to keeping sharks safe.",sharks bridges islands
18,Sanatorio Durán (Durán Sanatorium),"Potrero Cerrado, Costa Rica",This abandoned hospital is one of the most haunted places in Costa Rica.,https://www.atlasobscura.com/places/sanatorio-duran,"It’s said Carlos Durán Cartín, a Costa Rican doctor and politician, opened this tuberculosis hospital in 1918 hoping to treat his own daughter who was suffering from the disease. He chose a remote location complete with good weather, fresh air, and natural light. Despite Cartín’s efforts to treat his daughter, she died from tuberculosis. The sanatorium continued to function after her death. It was staffed mostly by nuns, the Sisters of Charity Santa Anna. It’s said their ghosts—and the ghosts of the children who died at the sanatorium—still linger on the grounds. The hospital also housed those being treated for mental health. By the 1960s, tuberculosis was no longer an epidemic or a threat. The sanatorium’s mental health patients were transferred to better facilities, and the building went on to serve as an orphanage and then a prison. The facilities closed in the 1970s after the Irazú Volcano erupted and ruined parts of the complex. Today, you can explore the old sanatorium. Signs mark bathrooms, the morgue, doctors’ quarters, the children’s wing, and more. Knowing the suffering and sickness that took place here gives it a sad and eerie feel, especially when looking out the hospital windows on a sunny day.  The sanatorium is open from 8 a.m. to 4 p.m. Tuesday through Sunday. There is a small entrance fee. You can get here by bus, car, or hire a taxi/private tour.",abandoned hospitals health disease ghosts haunted abandoned
19,The Rock Garden at Piedra Colorada,"Montezuma, Costa Rica",Balanced rock sculptures pay tribute to a murdered conservationist and his pioneer wife.,https://www.atlasobscura.com/places/the-rock-garden-at-piedra-colorada,"Years ago, a man named Jake made a daily pilgrimage to the Piedra Colorada area of the Southern Nicoya Peninsula to build balanced rock statues along the shore. He would rebuild the sculptures that were knocked over by the tide and create new statues to add to the remaining collection every day. When he moved away, travelers continued the tradition to ensure the beach would be continually marked with the delicate and often perplexing balanced rock statues called cairns. The quietude of the cairns surrounds the final resting place for Nicolas Wessberg. With his wife, Karen Mogensen, Wessberg convinced the Costa Rican government to create its first protected nature reserve. They established the nearby Cabo Blanco in the early 1970s, and today, the two trails that travel through the preserve are called the Swede’s path and Dane’s trail, after their respective home countries. Many environmentalists from around the world followed their lead, buying acres of Costa Rican land to ensure that no development would mar the complex ecosystem that is Costa Rica. Today, its the home of two UNESCO World Heritage Sites. Conservation was not a popular idea just a few decades, ago, though.  In 1975, Mogensen found her husband’s bones near Corcovado, where he was focusing his last protective efforts. While never proven, the commonly held belief is that he was assassinated by those that wished to exploit that land. A plaque honoring the duo’s efforts, perseverance, and vision now stands amidst the fitting tribute of the cairns.  Today, visitors can journey past the turtle conservation along the beach to add to the sculpture garden. To get there, it's a 20-minute walk north from the town center along the Gulf of Nicoya. Walk along the sea or on the partially shaded nature trail. If you are standing in the water, facing the cairns, you'll see a stream behind them to the left. It's a great place for kids to play as it's shallow, or you can walk further along it to see a lovely small waterfall. There is nowhere around there to buy water or food, so come prepared.",
