index,attraction,location,blurb,url,description,tags
10,Piusa Sand Caves,"Piusa, Estonia",Man-made mineral caves house massive bat colony.,https://www.atlasobscura.com/places/piusa-sand-caves,"Just beneath the ground in the Piusa Sand Caves, is a massive group of hibernating bats. Having made their home in the man-made passages since the 1950s, the size of this protected bat house has swelled to become the largest bat colony in all of the Baltic States. Beginning in 1922, miners began to hollow out the area that is now the Piusa Caves. Excavating for glass-sand, miners carefully hollowed out the sandstone into long corridors, open galleries and surprisingly elegant vaulted ceilings. Starkly different from other mines that are blasted apart or simply hacked to death, the Piusa Caves almost seem like a planned underground development. Whether the bats thought so or not, they moved in, and have been protected in the caves since 1958. By 1970, mining had tapered off completely, and the caves are now only known for their bats. Counted at a remarkable 3000 bats in 1999, five different species of bats have flourished in the underground world, causing many scientists to come to Estonia to study them. Although the caves can be explored, visitors are warned to stay on marked paths only to avoid injury in the delicate caves, and to not stir up the flying mammals.  The views in most of the pictures are behind a locked door - access them via the official tour. It is inexpensive and informative.",bat caves bats caves ecosystems animals
11,Haunted Guest House,"Tallinn, Estonia",Spend your honeymoon where the Devil had his wedding.,https://www.atlasobscura.com/places/haunted-guest-house,"Legend says that once upon a time the landlord of the Old House guest house had fallen on the hard times and, desperate for money, he rented the house to a cloaked stranger for one night only under the condition of complete privacy. Like in any good horror movie, someone did the exact opposite of what they should have and looked through the keyhole into the room on the third floor where the party was raging. The next morning, the Peeping Tom was found pale and gray-haired. The last thing he managed to say before dying was that he saw the Devil getting married. Guests can still rent rooms at the house and hear the clinking of glasses at the diabolical party, but should keep their eyes on their own keyholes if they want to survive the night.",eccentric homes homes architectural oddities architecture
12,Tallinn Kiek in de Kök,"Tallinn, Estonia","This medieval Estonian tower provides access to a series of tunnels that have been home to soldiers, punks, and fine art.",https://www.atlasobscura.com/places/tallinn-kiek-in-de-kok,"Tallinn, Estonia’s Kiek in de Kök (translated as “Peep into the Kitchen” since the high tower windows could see into the kitchens of the houses around it) is a historic fortification which includes a system of tunnels which have been used for all manner of subterranean purpose but are not open as a museum. Neighboring a number of countries (Denmark, Sweden, Germany, Russia), the city of Tallinn has had a historic need for fortification. The Kiek in de Kök was built in 1475 to defend the city from invaders and the 16th century cannonballs still embedded in the outer walls show that it did its job admirably. As the centuries churned on, the simple tower was expanded and a series of tunnels was added to the fortification in the 17th century. The bastion tunnels were originally intended to shelter men, ammunition, and supplies, and were also used as an observation post to spy enemies. However they were never put to use in the era of their building since Tallinn was hit with a plague that effectively removed them from the wars of the time. Having missed their original calling, the tunnels were then used to house prisoners for a time. After the World War I the tunnels were again adapted to be used as air-raid shelters saving a number of lives when Tallinn was bombed during World War II. During the Cold War the tunnels were equipped with independent electricity, ventilation, water, and phone connections, preparing to shelter the noble elite in case of a nuclear strike. Luckily the bomb was never dropped and the tunnels were once again without a purpose, so they were put to use as a store room to house sculptures from the National Art Foundation. After couple of years the sculptures were moved elsewhere in the fear of art thieves finding a way into the wide network of passages. Once the art was removed the tunnels were left empty and soon slipped into disrepair. Since that the tunnels were empty. Soon the abandoned passages were being used by punks and rebels to hide from the police who avoided the tunnels because of heavy rat and flea infestations. The corridors also became home to a number of displaced people seeking shelter. In 2005 the Kiek in de Kök was finally turned into a museum and the tunnels were cleaned of both humans and vermin so that they could be opened to the public. Today the tower and its tunnels display exhibitions on the history of Tallinn and the tower as well as contemporary art. Time will tell how long the tunnels can keep just one purpose.  The tunnels can be visited by previous appointment only. Entry is free with the Tallinn Card and a ticket covers the museums in the towers joined by a section of the curtain wall.",wwi cold war tunnels towers military history subterranean sites world war ii military
13,Kingdom of Torgu,"Laadla, Estonia",A clerical error gave rise to this imaginary micronation in the southwestern corner of Estonia.,https://www.atlasobscura.com/places/kingdom-of-torgu,"The so-called Kingdom of Torgu was formed back in 1992, soon after the Republic of Estonia gained independence from the Soviet Union. At the time, the Sõrve peninsula on the island of Saaremaa was divided into two municipalities, Salme and Torgu parish. But while the new constitution of Estonia was being formed, civil servants simply forgot to count in the Torgu parish at all. Thanks to this human error, this 48.8-square-mile area was technically not governed by the constitution. The 500-odd people who lived in the area were surprised by this negligence, but soon decided to take advantage of the mistake. They came up with the idea of starting their own country, and calling it a kingdom. The throne was offered to a journalist and political activist named Kirill Teiter, who accepted it and became the first (and only) monarch to reign over the newly formed Kingdom of Torgu. The kingdom has its own flag, a coat of arms with a “snail-dragon” as the emblematic animal, and its own currency in coins, the “kirill,” with the worth of 1 kirill fixed to the price of a half-liter of local vodka. When a new law was passed in 1993, the Torgu area was once again officially counted into the constitution, but the locals had grown fond of being in their own kingdom and continued to go along with it nonetheless. In 2017, all the municipalities on the island were merged into one, but the spirit of the kingdom still lives in the hearts of the local residents. You can see the Torgu flags waving and the coat of arms presented here and there throughout the former parish. The border marks delineating Torgu’s boundaries are used in commemorative days and anniversaries only, but if you head to the far end of Sõrve peninsula, you will definitely be inside the borders of the kingdom.  The map location points to a local shop where you can find some of the royal regalia like postcards and stamps. This region has some other well-known sights inside the borders of the kingdom: The Sõrve Military Museum, Stebel Military Defence Battery, and Sõrve Lighthouse are the most well-known places to visit.",mistakes micro-nations government soviet history
14,Glehn Park,"Tallinn, Estonia",A forest park outside Tallinn full of architectural and artistic curiosities.,https://www.atlasobscura.com/places/glehn-park,"Located on the outskirts of Tallinn, Glehn Park was developed by an eccentric landowner named Nikolai von Glehn. He designed and built himself a castle on the grounds, which was completed in 1886. At the time it must have been a real treasure of art brut, decorated with eclectic reliefs and a mix of Latin, Greek, French, Russian, and German texts. Glehn also designed his own furniture, chairs, and tables with carved figurines as decorations. Unfortunately, the whole place was looted during World War I and nothing of the original interior is left. (The building now belongs to a local university and is used for receptions and events.) Another architectural gem on the grounds is the palm house that stood opposite the castle. It is a half-underground, multiple-story building with a mosaic roof covered with colorful glass panels. It is in ruins today, but it still amazes with its Gaudi-esque style. A little ways further out in the forest you’ll also find a small observatory tower. Still, the most curious aspect of this park may be the sculptures. The most notable of them is a sculpture of a strange horned man. It is often considered to be the Devil, but actually, it is meant to represent a mythical hero of Estonian folklore, named Kalevipoeg. The Kalevipoeg sculpture is about 33 feet (10 meters) tall and was modeled on the measurements of Glehn himself, upsized four times. The original sculpture was also destroyed during the war, because Russian troops were afraid that the horns were actually a secret transmitter device signaling information to German ships. A restored replica now stands next to the debris of the original. Behind the Kalevipoeg is a sculpture of a crocodile. The pair together was meant to symbolize a beast lurking behind a hero.  The Glehn Park Hiking Trail is 1.5 miles (2.45 km) long. It's part of the Nõmme-Harku Health Parks.",wwi folklore castles outsider art parks sculptures ruins
15,Hara Submarine Base,Estonia,A decommissioned submarine base makes a great space for graffiti art.,https://www.atlasobscura.com/places/hara-submarine-base,"Once occupied by an invading Soviet invasion force, the abandoned submarine base near Hara, Estonia is now being invaded by urban explorers and the curious. Hara Submarine base was built by the Russian military between 1956 and 1958 and was used while they occupied Estonia until they fled in 1991 around the time of Estonian independence. The site has since fallen into disrepair and while the concrete foundations remain, the buildings have been gutted. The pier-like ruins are now a favorite location for anyone on an urban safari.  On the coast, down a little track that says there is CCTV! There is a booth now, and an admission fee of 6 EUR is required.",military history military ruins
16,St Nicholas' Church Danse Macabre,"Tallinn, Estonia",Only a fragment of this 15th-century Dance of Death survives today.,https://www.atlasobscura.com/places/st-nicholas-church-danse-macabre,"Only a 25-foot-long fragment of the Tallinn Dance of Death painting has survived the centuries. The original painting is thought to have been almost 100 feet long and included about 50 figures. Look at the artwork, and you’ll see a preacher in the pulpit introducing the dance, followed by Death playing the bagpipes and Death carrying the coffin. After that are Pope, Emperor, Empress, Cardinal, and King, each led by a figure of Death. A dialogue between Death and other characters is presented as a band of text below the figures. The Danse Macabre, or Dance of Death, was a common theme in medieval art. It depicts the universality of death and challenges viewers to contemplate the transience of life. The morbid artwork was particularly prominent during the Black Death that devastated Europe in the 14th century. Artworks of this genre stress equality in the face of death. Though people are lined up according to their social status—the wealthy toward the front, the poor toward the back—they all dance with the same skeletal figures. The first known mention of Tallinn Dance of Death painting goes back to 1603. It is attributed to Bernt Notke, one of the best-known artists in Northern Europe during the Late Middle Ages. It’s recorded that such a painting was commissioned in the late 15th century from the workshop of Notke, though the commissioner is unknown. It is also not known who paid for the painting in Tallinn and where it was initially located. In the mid-17th century, the artwork was located in the chapel of St Anthony of St Nicholas’ Church. Notke painted work on the same topic for St Mary’s Church in Lübeck, but this was destroyed in 1942.  The painting is displayed in St. Nicholas' Church, which contains the Niguliste Museum, a branch of the Art Museum of Estonia. The museum charges an entrance fee. Danse Macabre is the main attraction, and is prominently displayed.",dance of death skeletons paintings death medieval art
17,Kiipsaare Lighthouse,"Saaremaa, Estonia","Once standing on solid ground, this slender beacon is a victim of the very shoreline it was charged with announcing.",https://www.atlasobscura.com/places/kiipsaare-lighthouse,"The slender beacon off the coast of the Estonian island of Saaremaa casually leans to one side, continually beaten by the waves of the Baltic Sea. When the lighthouse was built, in 1933, it stood on solid ground, more than 80 feet (25 meters) in from the coast. But over the course of the later 20th century, as erosion took its toll, the tower was set out to sea. The concrete structure has kept moving farther into the sea (or, rather, the sea has kept chomping away at the shoreline), with the waves and currents causing its famous Pisa-like tilt. At its worst it slumped 15 degrees out of plumb, but as those same waves and currents have shifted again, the underlying foundation has straightened up significantly. Still, from a certain angle it looks like the whole thing will topple over. Standing 82 feet tall, the history of the Kiipsaare leaning lighthouse goes back further than its construction. A station has been on this spot since 1879, guiding ships through the dangerous and shifting shores of Estonia. Over the course of the 80-plus years since this one was built, the lonely lighthouse has become a victim of the very coastline it was charged with announcing. Today, it is surrounded by water, and has been inactive since 1992. It’s not clear what is ultimately in store for the Kiipsaare lighthouse. The options are as wide open as the Baltic Sea. The lighthouse is off the northwest coast of Estonia's Saaremaa island, and you will need your own transportation to visit. It is located in the Vilsandi National Park nature reserve. You can leave the car in the parking area and walk the trail for the last 3 miles (5 km) to the beach. Be prepared for an hour hike (one way). Officially the lighthouse is closed, but the outside door is long gone and if you are able to heave yourself up, you can take the stairs all the way to the top.",flooded towers lighthouses oceans towers islands abandoned
18,Museum of Soviet Vehicles,"Järva-Jaani, Estonia","Rusted cars, trucks, and buses form a fascinating collection of Soviet-era machinery.",https://www.atlasobscura.com/places/museum-of-soviet-vehicles,"This isn’t your typical, shiny car museum. Though it may look like a junkyard where old vehicles go to rot, it’s actually a fascinating collection of Soviet-era machinery. The battered cars and trucks all seem to wear their rust stains with a sort of stoic pride. And that’s exactly the point of the place. The open field exhibition is a site where discarded vehicles are collected in their unrestored state. The museum compiles all kinds of vehicles—passenger cars, buses, trucks, trams, tractors, motorbikes, fire trucks, you name it—that originated from parts of the former Soviet Union and other Eastern European countries. The entire collection aims to preserve these metal pieces of the past, as its main goal is to preserve the cars that traveled the roads of Estonia and elsewhere in Eastern Europe. Wandering among the vehicles is a unique chance to imagine how the roads there would have looked during the Cold War. There are hundreds of cars and trucks on display, and you can even find Moskvitch, Lada, GAZ trucks, and Ikarus buses. The grounds still have space for more additions, too, so it’s possible other cars from the 1950s through 1980s will one day join the ones at this unusual museum.  The museum is accessible at all times. There is no ticket counter, just a small police car at the entrance. If you lift its hood, you will find a cash box where you can deposit your entrance fee of three Euros. Inserting the money will make the signal lights flash.",cars soviet history transportation museums
19,Sillamäe,"Sillamäe, Estonia","This Soviet-era ""closed town"" was a top secret uranium producer often left off of maps.",https://www.atlasobscura.com/places/sillamae,"The small Estonian town of Sillamäe is, today, easy to track down and even features in tourism guides. But during the Soviet era, it was a secret town, rarely depicted on maps and only referred to using codes like Moscow 500 and Leningrad 1. In the 19th century it was a small resort town that celebrities of the time visited, mostly from Russia, including Tchaikovsky and Pavlov. But right after World War II the town changed forever. Due to the building of a uranium enrichment plant in the region, it became off-limits to anyone other than those directly linked to its operations. Constructed in the 1940s through the efforts of several thousand prisoners, the secret town was home to around 3,000 residents. Since it was a “closed town” with little contact to the outside world, the government took special measures to make it a habitable and interesting place for engineers working at the factory. Even the architecture of Sillamäe is different than typical Soviet style; the buildings were built in the style of Stalinist neoclassicism. The main example is the town hall building that looks just like a church but has never served as one. In the beginning, the uranium was mined locally, but was later imported from other parts of Europe. In the five decades of its functioning, the plant in Sillamäe refined over 100,000 tons of uranium, which was in turn used in 70,000 nuclear weapons, including the Soviet Union’s very first nuclear bomb. This extended period of radioactivity did not leave the landscape unharmed and even before the fall of the Soviet Union, the operations were winding down at the plant. After the collapse, it was liberated along with the rest of Estonia, and the factory was adapted to process rare metals and particles. Sillamäe remains a enclave where ethnic Russians are a majority, the street names are often in Russian, and the Communist symbols like sickles, hammers, and stars can be see woven into the decor of buildings—a reminder of the Soviet Union’s once expansive power and influence in the region. The coordinates lead to Sillamäe's Town Hall. There is a really nice waterfall near the town—Langevoje Waterfall, as well as Sinimae observation tower where you can see the port from the distance.",soviet architecture secret cold war nuclear factories soviet history maps hidden military architecture
20,Raeapteek,"Tallinn, Estonia",The oldest continuously operating pharmacy in Europe.,https://www.atlasobscura.com/places/raeapteek-pharmacy,"Opposite the town hall in the city of Tallinn, Estonia, the Raeapteek is considered the oldest operating pharmacy in Europe, as well as the oldest commercial establishment in the city. According to the earliest records available, it had already had its third owner by 1422, meaning it had opened years prior. Back in the Middle Ages, the pharmacy sold a wide variety of medicine and potions. Its offerings included mummy juice, burnt bees, earthworms, snakeskin, and even unicorn horn powder, not to mention sundry kinds of herbs and alcohol. Townsfolk came to Raeapteek not only to buy medicine, but also to seek out treatment advice and spiritual assistance. It was also where people gathered to chat over a cup of tea or a glass of claret, hearing news and passing them on to others, similar to today’s cafés. It is reported that important meetings of the town were often held here, too. Many other goods became available in later years, such as candy, marzipan, tobacco, ink, playing cards, gunpowder, salt, and spices. A Hungarian immigrant named Johann Burchart took over the pharmacy in 1582. Over 10 generations of his family ran the business until 1911. By the early 18th century, the family’s fame grew so great that Tsar Peter the Great is said to have called for Johann Burchart V to attend to him on his deathbed—though he passed before Burchart made it to the Russian capital. Today, the Raeapteek sells modern medicine on its first floor, as well as claret and marzipan, while running a small museum of historical medical instruments and other curiosities.  The pharmacy is open from 10 a.m. to 6 p.m., every day except Sundays.",pharmacy museums medical museums medicine shops
21,Hill of Crosses (Estonia),"Hiiu Parish, Estonia",This small Estonian hill is covered in hand-made twig crosses that are said to bring good luck.,https://www.atlasobscura.com/places/hill-of-crosses-estonia,"The hill of crosses in Hiiumaa is surely not as big and extensive as the similar hill in Lithuania but its smaller, more personal natural make it all the more haunting. Located atop a small Estonian hill on the border of the parishes of Reigi and Puhalepa, the this cross garden has hundreds and hundreds of small, simple hand-made crosses scattered around a forested area. According to the informational sign on the site, the crosses began appearing on the hill as a memorial to a group of Swedes living on the island of Hiiumaa, who were forced to relocate to Ukraine in the late 1700s. Although this is not the only version of the cross history. Another tale says that a pair of rival wedding parties bumped into each other on this trail, and a fight broke out when neither would make way for the other. One side lost their bride, and the other lost their groom, so the remaining singles married each other. Thus the legend was born that not only will planting a cross on the site bring good luck, but it can also inspire a lasting partnership. Visitors are welcome to add their own crosses when they visit the hill. The cross should be made out of natural material one can find nearby without harming the vegetation. People usually tie together two small tree branches using bark or hay and leave the cross to lie around in the forest. Although these crosses may not last for very long there is no need to fear that the hill will run empty, because the next visitors will simply add their own crosses to this ever growing mass of memorial twigs and sticks. Hill of Crosses is about 6 km from Kärdla, the main administrative centre of Hiiumaa. It is well marked and easy to find from the road.",crosses islands memorials monuments
