index,attraction,location,blurb,url,description,tags
10,Monastery of Saint Simon,"Cairo, Egypt",The massive cave church of Cairo's Zabbaleen community is one of the largest Christian churches in the Middle East.,https://www.atlasobscura.com/places/monastery-of-saint-simon,"Large Christian communities are not abundant in Muslim-dominated Egypt. One of the more populous groups is the garbage scavenging Zabbaleen, who have retained their Coptic beliefs and established the largest Christian church in the Middle East at the Monastery of Saint Simon. The Zabbaleen (meaning literally “garbage collectors”) village at the base of the Mokattam cliffs began around 1969 when the Cairo governor decided to move all of the garbage collectors to a single settlement. The garbage collectors were largely Coptic Christians and as their numbers continued to grow over the years the need for a centralized church began to grow. In 1975, the first Christian church was built in the village but after a large fire broke out nearby, work began on a monastery that was built right into the cliffside. The Monastery of Saint Simon was the result of this new project. Simon the Tanner was a craftsman saint who lived during the 10th century and the cave church that was dedicated to him seems as though it might last for 10 more. Using a pre-existing cave and the slope that led into it, the current monastery seats 2,000 people around a central pulpit. Other nearby caves have also been built into separate church spaces and all of them have been linked to create a massive Christian complex in the heart of garbage city. Since tourism through the scavenger’s village is not a thriving industry, reaching the Monastery of Saint Simon is no small feat, yet as the largest Christian church within a handful of countries, hundreds of thousands of people make the pilgrimage each year.",There are 3 churches to check out at this spot. Uber is the way to go - keep Google Maps handy and ask the locals as the directions from Uber can be unreliable.
11,Pyramid of Djoser,"Al Badrashin, Egypt",This ancient structure is widely thought to be the oldest intact pyramid in the world.,https://www.atlasobscura.com/places/pyramid-of-djoser,"Built as a tomb for the pharaoh Djoser (or Zoser), the Djoser Pyramid was constructed between 2630 BC and 2611 BC in Saqqara, Egypt. Although it is considered the world’s oldest intact large-scale stone monument, the ancient structure is often overshadowed by Egypt’s most famous pyramids. The Djoser Pyramid stands 197 feet high and was built using 11.6 million cubic feet of stone and clay. Imhotep—a doctor, priest, and sculptor, among other titles and talents—is widely attributed as the pyramid’s architect. Initially, the structure was designed as a traditional, flat-roofed tomb called a mastaba, but Djoser wanted something bigger, something grander. So tradition was put aside for innovation, and in the span of Djoser’s 19-year rule the pyramid expanded to its current six layers, with a height that made it the largest building of its time. The step pyramid’s unique structure was also an important architectural advancement: The famous pyramids of Giza, for example, are the result of techniques seen practiced here. The pyramid was part of a larger 40-acre complex containing a courtyard, temples, and chapels, all enclosed inside a 30-foot wall. The entrance to the complex, as well as 13 fake doors, is built into the wall. The complex also includes a number of building facades, all of which served ritual purposes. The pharaoh’s burial chambers are located deep within the pyramid, along with those of his 11 daughters. The burial chamber is part of the pyramid’s winding, maze-like series of tunnels, which researchers think may have been designed to prevent theft (although the pyramid was eventually looted). Sadly, these protective tunnels may actually be part of the reason for the pyramid’s deterioration. Without conservation, experts fear that the 3.5 miles (5.5 kilometers) of tunnels could collapse, taking the historic monument with it. Efforts to conserve the building have been controversial, as a company tasked with the restoration has been accused of doing the opposite: it was claimed that the restoration work was actually further damaging the pyramid. Google reviews in 2023 indicate that once again tourists can ener the Pyramid of Djoser. Visitors are also welcome to stand in awe in front of this architectural feat and see what has been called “a revolutionary conception that would influence the entire history of Egyptian architecture.”",
12,Al-Andalus Garden,"Cairo, Egypt",A preserved oasis with traditional Andalusian-style architecture and beautiful views of the Nile.,https://www.atlasobscura.com/places/alandalus-garden-park,"Visitors to Cairo likely pass this unique garden park on the bank of the Nile dozens of times when traveling to reach the Gezira Sporting Club, the Cairo Tower, or downtown Zamalek. But the park is hidden behind high walls, keeping it a peaceful oasis within the crowded city. Built by Zulfugar Pasha in 1929 as a gift for his wife, this botanical-style garden on Gezira Island in the neighborhood of Zamalek is special among the parks in Cairo. The architect originally designed the landscape to be part of the royal mansion of Khedive Ismail, and its former grandeur can still be felt today. The most unique aspect of the park are the preserved old structures designed in the traditional Andalusian architectural style, based on designs from Moorish Spain. The lush greenery is studded with colorful mosaic benches and steps surrounding a large fountain. There are many interesting statues, depicting Pharaohs, lions, and the famous Egyptian poet Ahmed Shawky, the “Prince of Poets,” who was known for his love poems. Beautiful panoramic views of the Nile, and the city across, add to the already romantic atmosphere of the landscape. It’s a wonderful respite from the busy streets of Cairo, harkening back to a former era of the city.",The park is hidden behind high walls but the easiest way to spot it is that it's across from the Sofitel Hotel & Cairo Tower street entrance.
13,Cairo's City of the Dead,"Cairo, Egypt","In Egypt's expanding metro area, many of the neighbors are dead.",https://www.atlasobscura.com/places/city-of-the-dead-cairo-egypt,"Just outside of Cairo, this City of the Dead used to house only corpses dating back to the 7th century. Created as an Arabic cemetery during the conquest of Egypt, the necropolis has developed into one of Egypt’s worst slums where the dead and living coexist in morbid neighborliness. 20 million people live in Cairo’s metro area, making it one of the largest cities in the entire world. It also has a massive population living in abject poverty, which has forced many people into the City of the Dead. Stretching for four miles on the outskirts of Cairo, the row housing for the deceased has evolved into a deathly slum. As people moved out of agricultural centers, or were displaced by natural disasters, they took up residences in old mausoleums, and around the tombs of the necropolis. In total, 500,000 people occupy the necropolis, filling the gaps around the final resting places of 7th century Egyptians. Although there are plans to relocate people out of the living cemetery, the population has grown so large that there is almost nowhere to move residents. Like so many other slums across the world, the City of the Dead is greatly populated by children, who must face fears and live in and around tombs, and make do with their morbid surroundings.",
14,Wadi al-Hitan (Valley of the Whales),"Ibsheway, Egypt",Egyptian treasure trove of fossils documenting the whale's transition from land mammal to sea creature.,https://www.atlasobscura.com/places/wadi-al-hitan,"Few sites in the world speak of an evolutionary tale as rich and captivating as that of Wadi al-Hitan, Egypt’s “Whale Valley.” There, amid a wind-sculpted landscape of sand and rocks, lies a large collection of the most unexpected of animal remains—whale fossils. To be exact, the scattered bones belong to a long-extinct suborder of whales known as archaeoceti. What really sets these ancient creatures apart from your ordinary, modern-day cetacean is one odd, yet profoundly important, anatomical difference—hind legs. This critical deviation in the fossil record of whales is the basis for the notion that the massive seafaring beasts we know today began their existence as land-based animals. But since their discovery in 1902, the fossils of Wadi al-Hitan have tended to raise more questions than they’ve answered. While the hundreds of archaeocete skeletons provide a rare and valuable snapshot of whales in the final stages of losing their hind limbs and transitioning to a marine existence, evolutionary biologists are still left puzzled over the identity of the whale’s earliest ancestor. Similarities in tooth shape led to the long-held belief that whales were related to mesonychids, carnivorous hoofed mammals that closely resembled wolves. It wasn’t until 2005 that a team of American and French scientists finally discovered the missing link between whales and their closest relative, the hippopotamus. This discovery, supported by another collection of cetacean fossils located in Pakistan, placed the whale in the different taxonomic group of artiodactyls, which includes such unexpected relatives as camels, pigs, and giraffes. Although the fossils at Wadi al-Hitan are certainly not the oldest in the world, their sheer number and remarkable preservation (even some stomach contents are still intact!) make them invaluable to paleontologists and evolutionary scientists. For this reason, Egypt’s “Whale Valley” was designated a UNESCO World Heritage Site in 2005. The justification behind this honor is even more apparent when considering the diversity of fossils seen at Wadi al-Hitan. Aside from the impressive archaeocete fossils, the largest of which measures 21 meters in length, fossils of other early animals such as sharks, crocodiles, and turtles are also found at the site. Wadi al-Hitan may be hard to reach, typically receiving only 1,000 visitors each year, but for the few fortunate enough to get there, an astounding oasis documenting millions of years of coastal marine life awaits. The Atlas Obscura Podcast is a short, daily celebration of all the world’s strange and wondrous places. Check out this episode about Wadi al-Hitan.",Wadi Al-Hitan is 150 km southwest of Cairo.
15,Unfinished Obelisk,"Aswan, Egypt",The largest known Ancient Egyptian obelisk.,https://www.atlasobscura.com/places/unfinished-obelisk,"Around the Upper Egyptian city of Aswan are several ancient stone quarries, which were the source of Ancient Egypt’s finest granite. The Northern Quarries of Aswan holds the remains of the Unfinished Obelisk. Had it have ever been erected, this obelisk would have been the largest one of Ancient Egypt and would have reached a stunning height of 42 meters. The largest finished obelisk, the Lateran Obelisk is 10 meters shorter than the Unfinished Obelisk, and today stands in Rome, Italy. Although not the largest obelisk, it is nevertheless the largest known monolith of Ancient Egypt, and one of the largest in the world, with an estimated weight of 1,200 tons. The work on the Unfinished Obelisk had been abandoned due to clearly visible cracks that appeared in the granite. The huge structure, which is partly connected to the parent rock, has been left in situ. The obelisk, together with several worker’s marks and rock carvings, provides a rare insight into the working techniques of Ancient Egypt. Virtually nothing is known about which pharaoh ordered the Obelisk and where it was supposed to be erected.",
16,Temple of Kom Ombo,"Nagoa Ash Shatb, Egypt",One of its engravings is believed to be among the first representations of medical and surgical instruments.,https://www.atlasobscura.com/places/temple-of-kom-ombo,"The Temple of Kom Ombo is an unusual double temple constructed during the Ptolemaic period, which lasted from 108 to 47 BC. The ancient Egyptian place of worship features a unique engraving that is thought to be among the first representations of medical and surgical instruments. The relief showing the medical tools is among the most intriguing features of the temple. It can be found in the building’s rear, in the passageway that surrounds the main area. The depicted surgical instruments include scalpels, curettes, forceps, specula, scissors, medicine bottles, and prescriptions. The image is completed with two goddesses sitting on birthing chairs. At the time the relief was carved, Egyptian medical science was almost certainly the most advanced in the world. The temple’s double dedication is reflected in its layout: It’s perfectly symmetrical along the main axis and has twin entrances, two connected hypostyle halls with the reliefs of two gods on either side of a column, twin chambers, and twin sanctuaries. The eastern half of the temple was dedicated to the crocodile god Sobek (god of the Nile and creator of the world), his wife Hathor, and their son Khonsu. The western half of the temple was dedicated to the falcon god Horus (god of the sky and protector of the king), his wife Tasenetnofret, and their son Panebtawy. It is likely that there were two separate priesthoods who tended to the deities. Much of the temple has been destroyed by natural forces and builders who used its materials for other projects. Some of the reliefs were defaced by Copts who once used the temple as their church. However, what survived is still reminiscent of its magnificent history. The walls and columns are decorated with finely executed reliefs of both the gods. Some surfaces even managed to hold onto their original colors.",
17,Great Sand Sea Glass of the Libyan Desert,"Qesm Al Wahat Ad Dakhlah, Egypt",Even King Tut was intrigued by the glass of the Great Sand Sea.,https://www.atlasobscura.com/places/lybian-desert-glass,"A very special and remote area between the sand dunes of the southwest corner of Egypt, the Great Sand Sea presents a rare and mysterious treasure. There are many theories about the origins of the unique Libyan glass. Some think that it is related to radiative melting, or ancient warfare. The glass was first discovered by stone-age Aterian peoples, who made tools from the glass, and later by Egyptians. A polished piece of glass was centered in an elaborate piece of jewelry found in King Tutankhamen’s tomb. Since these times, the glass remained untouched because of the harshness and inaccessibility of the region. After King Tut’s time, P.A. Clayton was the first to explore the area in the 1930s. He collected samples that helped to develop the first scientific description of the glass and theories of its creation. The harsh landscape and environment prevented visitors to the area until the 1970s, when two meteor impact structures were discovered, providing further evidence of the origins of the fascinating glass. Today, the glass is a popular souvenir, but how King Tut got his hands on it remains a mystery. It has been estimated that the glass was formed around 26 million years ago. Chemical analysis of the natural glass reveals that it is fortified with “meteoritic elements with typical chondritic proportions,” leading scientists to believe that the glass is the chemical result of a meteorite colliding with the nearly 100% silica composition of the sand.",
18,Blue Desert,"Qesm Sharm Ash Sheikh, Egypt",Brightly painted boulders scattered throughout the Sinai Desert.,https://www.atlasobscura.com/places/blue-desert,"Not far from Mount Sinai, in the Saint Katherine Protectorate, lies the Blue Desert. Unlike the White Desert and the Black Desert (both in the Egyptian Sahara), the Blue Desert is not a natural creation, but a work of art. Created in 1980 by Belgian artist Jean Verame, the groundbreaking Egyptian-Israeli Peace Agreement (1979) inspired the artist to paint several large boulders in this otherwise barren desert region in a bright blue color, symbolizing peace. The unusual peace monument is situated in the South of the Sinai Peninsula, a region which prior to the Peace Agreement, saw numerous battles between the warring countries. The artist used a total of 10 tons of paint, which were granted from the United Nations. Verame has since created similar monumental pieces of art in Morocco and Chad. Update April 2018: The site has been closed by the Egyptian government and no longer allows visitors.",
19,Tanis,"Tanis, Egypt",The once great capital of Egypt now crumbles forward as evocative ruins.,https://www.atlasobscura.com/places/tanis,"Empires rise and empires fall but few have left such beautiful and mysterious ruins as the ancient Egyptians, and many of the most fascinating finds in the region come from the “lost” city of Tanis. Known to the ancient Egyptians as Djanet, the city served as the capital to the 21st and 22nd Egyptian dynasties thanks to its strength as a commercial center. The settlement was located right on the Nile which gave the prosperous populace access to water and trade that most other cities of the time could barely rival. Unfortunately this “middle” period in Egyptian history was defined by political upheaval which made the city socially unstable and combined with the shifting waters of the Nile, Tanis soon fell off of the map. Extensive accounts of the ancient city were discovered in other areas of Egypt but the actual ruins of Tanis seemed to elude archaeologists, leading to the belief that it was a “lost city.” However in 1939, a French archeologist uncovered a pristine burial tomb from the city which contained a wealth of artifacts and jewelry rivaled by almost no other Egyptian archaeological site. The royal tombs and the accompanying temple are now all that remains of the once great city of Tanis, but the immeasurable knowledge we have gained from just its scant few remnants speaks to how grand this Egyptian capital must have been.",
20,Red Sea Blue Hole,"Qesm Saint Katrin, Egypt",The deadliest diving spot in the world is also a stunning geological marvel.,https://www.atlasobscura.com/places/red-sea-blue-hole,"The Blue Hole in the Red Sea just north of Dahab, Egypt, is known as the “Diver’s Cemetery” for the staggering number of intrepid swimmers who perished in its depths. At least 40 divers have died in the 462 feet deep blue hole — a geological phenomenon where a chasm created from an underwater cave opens for several hundred feet while the area around it is much shallower. Memorials on a ridge overlook the diving spot, where despite, or because of, its infamy, people still swim in the hole every single day. The danger of the Blue Hole is that there’s a tunnel through the reef that connects it to open water, and while the signs on shore advertise “Easy Entry,” it’s the escape from the seaward tunnel that is deadly.",
