index,attraction,location,blurb,url,description,tags
10,Bamboo Playhouse,"Kuala Lumpur, Malaysia",A delightful architectural wonder awaits on a lake island in Kuala Lumpur’s oldest park.,https://www.atlasobscura.com/places/bamboo-playhouse,"Designed by Malaysian architect Eleena Jamil, the Bamboo Playhouse is a public pavilion located in Kuala Lumpur’s Perdana Botanical Gardens. The sustainable playhouse features a three-dimensional floorscape and tree-like columns that rise up to support the roof, offering a playful reprieve for the public that blends into the surrounding landscape. The playhouse is situated on a small island in a large lake that stretches across the center of the gardens. The structure also contains a series of hanging “tree-houses” made from bamboo baskets, where visitors can enjoy meditative views of the lake. The playhouse has also been used as an event space for performances and exhibitions. The design also features raised square platforms set at various levels to create different dimensions across the open structure. Jamil took her inspiration from traditional structures called wakafs, which serve as resting places for village communities in Malaysia. Contemporary architectural designs made of bamboo are a rare sight in Malaysia, but the playhouse is a creative example of how the sustainable material can be used in fun new ways for other structures. According to Dezeen, “The Bamboo Playhouse was shortlisted [in 2015] for an award for a World Architecture Festival, where bamboo was touted as a revolutionary building material by Dirk Hebel.”  The Bamboo Playhouse is open daily from 6 a.m. to 8 p.m.",botanical gardens architectural oddities architecture
11,Dharma Realm Guan Yin Sagely Monastery Canteen,"Kuala Lumpur, Malaysia","Come for the chanting, stay for the monastical vegan buffet.",https://www.atlasobscura.com/places/dharma-realm-guan-yin-sagely-monastery-canteen,"It’s not everywhere that you can enjoy a purely plant-based buffet followed by the communal recitation of the “Ceremony of Repentance of the Great Compassion with a Thousand Hands and a Thousand Eyes.” But at Dharma Realm, you can. This century-old Buddhist temple, built in dedication to Guan Yin, the bodhisattva of compassion, offers a rare tranquility within the bustling confines of Kuala Lumpur. It was one of the first temples in the city to be built with brick and tile. Pass through the renovated majestic building through the main gates, and around the back is the communal area for eating. Every day, the lines appear in anticipation for the vast vegan buffet. Local workers, curious tourists, and thrifty adherents queue up to await a lush spread of affordable, healthy, guilt-free options. Offerings run the gamut of Malay classics, from wantan mee to taufu pok and faux char siew; throngs come on Fridays for the special lei cha, or “thunder tea rice.” Most importantly, no white sugar, MSG, or preservatives are used in the cooking. Apparently, it’s as rewarding to consume as it is to serve: All the food workers at the temple are volunteers. Perspiring shoulder to shoulder among strangers over delectable plates of nourishing food may not sound luxurious, but in the afternoon heat, a curious sense of community emerges. Diners are invited to partake in chanting after the meal, if the spirit so moves them.  Dress modestly.",cloistered comestibles monks monasteries temples
12,Arulmigu Sri Rajakaliamman Hindu Temple,"Johor Bahru, Malaysia",Malaysia's first and only glass temple.,https://www.atlasobscura.com/places/arulmigu-sri-rajakaliamman-hindu-temple,"Johor Bahru is Malaysia’s second-largest city. One of its oldest temples, the Arulmigu Sri Rajakaliamman Hindu Temple, was established in 1922. But it wasn’t until 1991 that temple’s new life began. Sri Sinnathamby Sivasamy inherited the temple from his father and inspired by the shine of glass artwork he witnessed while riding in a tuk-tuk he decided to remake the humble temple in all glass. The entire temple is covered in a mosaic of 300,000 multicolored pieces of glass, adorned with hundreds of thousands of glass beads, and contains statues of Gautama Buddha and Mother Teresa among others. Murals, done in glass, include some modern scenes of kindness and cross-faith love such such one of a Muslim and Christian helping a Hindu who got into a motorcycle crash.",outsider architecture temples sacred spaces
13,Bukit Bintang Street Art Alleys,"Kuala Lumpur, Malaysia",Cartoon clouds and nature-inspired murals have transformed the streets of Kuala Lumpur.,https://www.atlasobscura.com/places/bukit-bintang-street-art-alleys,"Bukit Bintang, meaning Starhill, is one of Kuala Lumpur’s most-visited districts. It’s home to some of the city’s biggest and most expensive shopping malls and restaurants as well as the street food mecca of Jalan Alor. Jalan Alor is one of the best-known jalans, or roads, of the district. Some of these were known for the same unsavory characteristics many major city back alleys throughout the world are known for. But in the late 2010s, Kuala Lumpur City Hall decided to transform these streets into art projects. Most of the murals that now decorate Bukit Bintang’s most infamous jalans were started in mid-2018 and completed in December of that year. A majority of the artwork in these central alleys dividing Bukit Bintang’s major city blocks comes in the form of painted murals with bright colors and natural imagery like rivers, rainforests, and tropical Southeast Asian fauna. A more novelty art type on display here are neon sculptures of cartoony cloud silhouettes that float above the street and light up at nighttime. One of the most notable natural inspirations to this arts district is the water stream painted on the floor, following the path of an actual stream that once flowed through Jalan Alor. Unfortunately, it doesn’t seem like Kuala Lumpur’s City Hall has released the names of the artists that designed and/or worked on this transformation. Perhaps this was not an oversight but rather by design, to emphasize the anonymous, self-less ideal of projects meant for the greater good.  While the jalans have been beautified, they are still back alleys in a major city’s tourist district, so take the usual caution when wandering through them, especially at night. The most-decorated alleyways are Jalans Alor, Berangan, Changkat, Rembia and Tengkat Tong Shin, but many other murals can be found in Bukit Bintang.",street art public art roads murals art
14,Kuching Cat Museum,"Kuching, Malaysia","Two thousand feline artifacts fill Malaysia's ""Cat City.""",https://www.atlasobscura.com/places/kuching-cat-museum,"Tracing the history of cats back 5,000 years, the Kuching Cat Museum houses 2,000 different artifacts, ranging from a mummified Egyptian cat to strange cat headstones. Although the Cat Museum is a mix of serious historical exhibits along with kitsch you might find in a cheap Chinatown bodega, it takes its work analyzing the history of cats very seriously. For centuries, Southeast Asia has had a history with cats, documented in great detail at the Cat Museum. Interestingly enough, Kuching actually means cat, making the location of the museum all the more apt. Besides stuffed cats, porcelain cats, and gigantic fang doorways, the museum also recounts bizarre superstitions around the animal, like nearly drowning a cat in order to bring rain. Outside of superstitious near-cat abuse, cat lovers should take solace in some of the more approachable exhibits, like Felis Badia, the rarest cat in the world, of which the museum is in possession of the only stuffed specimen.  The museum is open Monday through Sunday from 9 a.m. to 5 p.m. To get there, either take CityLink Bus no. K15 from Saujana Food Court bus stop or hail a cab.",cats collections museums and collections animals museums
15,Snake Island of Borneo,"Kuala Penyu, Malaysia",This tiny island in the South China Sea is crawling with venomous sea snakes.,https://www.atlasobscura.com/places/snake-island-of-borneo,"Pulau Tiga Park encompasses 158 square kilometers of open ocean containing three islands that were formed by mud volcano eruptions in the late 19th century. While the largest island (Tiga) is known for its natural volcanic mud baths, the smallest island (Kalampunian Damit) boasts an attraction that is far less relaxing but perhaps a bit more fascinating: lots and lots of deadly snakes. An isolated rock covered with tall silver Pisonia trees, the calm pale surroundings of Kalampunian Damit — also known as Snake Island — stand in stark contrast to the community of wild serpents that call the island home. Known as yellow-lipped sea kraits or banded sea kraits, the venomous sea snakes spend their nights hunting deep waters for eels and small fish, returning to land by day to digest and get some sleep. Individual kraits tend to have one specific home island to which they return, forming a constant and fairly stable population. They also use their home base as a breeding ground, meaning Kalampunian Damit tends to be particularly snakey during mating season. While banded sea kraits are considerably more poisonous than cobras, they are also fairly reclusive and non-aggressive and bite humans only in rare occasions where they are harassed or trod upon — which can admittedly be easy to do on a tiny island full of snakes, but as long as visitors watch their step they are in little danger. Being somewhat off the beaten path, Pulau Tiga Park sees few visitors, and is most famous for being the shooting location of the first season of Survivor. Getting to the island is easy and just requires a booking set with an agent who will take you to Kuala Penyu Town, where a direct boat will leave from the jetty.",snakes islands parks
16,Taman Eko Rimba Kanching Waterfalls,"Rawang, Malaysia",Not far from the bustle of Kuala Lumpur is an amazing waterfall that navigates seven vertical drops.,https://www.atlasobscura.com/places/taman-eko-rimba-kanching-waterfalls,"This hidden gem, just 35 minutes by car from downtown Kuala Lumpur is a must-see for a retreat from the busy city. Upon entering the park, visitors are greeted by a small space for picknicks, a few swings, and even a little restaurant. This area is also inhabited by a few monkeys so keep an eye on your belongings. If you advance further into the forest and follow the water, you will be greeted by the first tier of the waterfall, complete with a small pond that is open for swimming. The Taman Eko Rimba Kanching Waterfall travels down seven distinct tiers, all with specific distances up the hill. The park is usually not very crowded and often very quiet. It’s the perfect location to get up close and personal with the region’s diverse wildlife.  This place is only accessible by car or taxi since there is no public transport available.",park waterfalls water animals
17,Snake Temple,"Bayan Lepas, Malaysia","Come in, light some incense, and ignore the live snakes around you.",https://www.atlasobscura.com/places/penang-snake-temple,"Worshippers regularly visit this beautiful temple, located just under two miles away from Penang Island’s airport. However, the gorgeous place of worship has a unique catch: It’s filled with live pit vipers. The Snake Temple (officially known as Hock Hin Keong or Cheng Hoon Giam) was built in the mid-19th century to honor Chor Soo Kong, also known as Qingshui, a Buddhist monk and healer born in China during the Song Dynasty (960–1279). The legend holds that during his lifetime, Chor Soo Kong sometimes offered shelter to local jungle snakes. After the temple was erected in his honor, it’s said snakes began showing up there of their own accord. Snakes aside, the temple is a beautiful piece of architecture. In its earliest years it was a simple attap structure, a traditional housing style found in the rural villages of Brunei, Indonesia, Malaysia, and Singapore. But after decades of improvements and several major renovations, it has blossomed into a magnificent structure, featuring intricate detailing on the doors and rafter beams. The main temple opens into a courtyard, where the Shrine Hall of Kuan Yin is located, allowing visitors to marvel at the beautiful plants that populate the garden. Follow the pathway and you will arrive at the “snake pool,” where snakes recline on trees among leafy green branches, either basking in the sun or taking refuge in the shade. The snakes are thought to be kept docile thanks to incense being constantly burned. Locals will also tell you that many of the snakes in question, which are Wagler’s pit vipers and green tree snakes, have been de-venomed. Still, you’ll want keep your hands and feet to yourself at all times, and look around before you sit. It’s not recommended to bring small children, but the temple is a tranquil spot and they claim that no one has ever been bitten.  The temple is located about a 25-minute drive from downtown Penang, so either get a taxi, or catch the free shuttle bus. There is not much else around the temple, so consider trying to fit this in before or after the airport. On your way to the courtyard, you can also visit the exhibition next to the temple, which includes pythons and cobras. While entry to the temple is free, you do have to pay for a photo opportunity with these snakes. This is completely optional.",religious parks snakes temples
18,Kuala Lumpur Butterfly Park,"Kuala Lumpur, Malaysia",Hang out with thousands of butterflies in one of the world's largest such enclosures.,https://www.atlasobscura.com/places/kuala-lumpur-butterfly-park,"Step inside this 80,000-square-foot butterfly flight cage, and experience thousands of butterflies up-close. Inside the lushly vegetated flight cage within the park is like being inside a snow globe filled with fluttering butterflies of all shapes, sizes, and colors. It has been rated as one of the best, if not THE best, butterfly flight cages in the world. The site also offers views of other insects and a museum of numerous insects and other specimens. There is even a scorpion pit.  The park is located close to the Perdana Botanical Garden, the Kuala Lumpur Bird Park, and the Malaysian National Monument.",bug butterflies insects
19,Kota Kinabalu City Mosque,"Kota Kinabalu, Malaysia",Malaysia's floating mosque.,https://www.atlasobscura.com/places/kota-kinabalu-city-mosque,"From a distance, the Kota Kinabalu City Mosque seems to float on top of the water. Although the optical illusion is created by a man-made lagoon nestled around the mosque, the building’s reflection in the cool blue water gives the fantastic mosque an air of mystery and beauty. Built in 2000, after Kota Kinabalu became a city, the mosque can hold 12,000 worshippers at once. When the mosque is illuminated over the black water of Likas Bay, it is considered one of the most beautiful structures in the city and in the entire country of Malaysia. The mosque was designed to resemble the Prophet’s Mosque in Medina, which is the final resting place of Mohammad. Sitting near the South China Sea, the mosque can be reached by public transportation from the city center of Kota Kinabalu. 3 kilometers from Kota Kinabalu City",outsider architecture sacred spaces
20,Nepenthes Rajah: The King of the Pitcher Plants,"Kota Belud, Malaysia",These rat eating Giant Malaysian Pitcher Plants may have evolved to eat shrew poop.,https://www.atlasobscura.com/places/nepenthes-rajah-the-king-of-the-pitcher-plants,"When pitcher plants were first seen by botanist and explorer Joseph Dalton Hooker in 1859, he described them as “one of the most striking vegetable productions hither-to discovered,” but it wasn’t until 1862 that someone first noticed just how unusual these plants really were. Nepenthes rajah is the largest of the pitcher plants, and it’s also the largest carnivorous plant in the world, sometimes referred to as the “king of the pitcher plants.” It is essentially a trap filled with up to three and half liters of water and two and a half liters of digestive fluid. It is evolved to lure insects to it, and when the insects fall in they are unable to escape and are digested by the plant. While insects, particularly ants, are by far the main staple of the Giant Malaysian Pitcher Plant (aka the Rajah Brooke’s Pitcher Plant, aka the King of Nepenthes, aka Nepenthes rajah), occasionally the large plants catch bigger prey. On a number of occasions rats have been found half-digested inside the pitchers, and other small vertebrates such as small birds, lizards, and frogs occasionally fall victim to the plants as well. This and one other pitcher plant, the N. rafflesiana, are the only plants known to catch mammalian prey. Among other unusual traits of the plant is a peculiar relationship with local shrews, one that may in fact be the origin of their large size. The plants have evolved to entice and attract tree shrews. The shape and size of the pitcher plants forces the shrews — who want to mark their feeding territory — to defecate directly into the plants’ cups, providing them with valuable nitrogen. And while it is rare for the plants to catch rats and mice, shrews poop in them all the time. This beneficial relationship between the pitcher plants and small mammals depositing feces into them may in fact be a driving factor behind the evolution of these the largest pitcher plants.",carnivorous plants horticulture plants
21,Rose Centre,"Brinchang, Malaysia",A lush terraced garden full of thousands of colorful roses and mystical art.,https://www.atlasobscura.com/places/rose-centre,"Thousands of roses in nearly every color of the rainbow bloom within this gorgeous tiered garden. Other spectacular flowers blossom among them, making this a dreamy destination for any floral fanatics. Originally a vegetable farm, the Rose Centre has since been transformed into a garden packed with floral displays and intriguing artwork. Visitors can wander among the many terraces, where they’ll find more than 100 varieties of roses and other flowers, all in eye-catching colors like bright teal, hot pink, green, and even black. Some of the specimens are native to Malaysia’s highlands, while others were imported. Exploring the garden also reveals colorful murals and strange, mystical stone sculptures interspersed among the plants. Keep an eye out for the giant shoe-house, astrological sculptures, and familiar Snow White figures, all which add an extra sense of fairytale enchantment to the grounds. In addition to merely admiring the gorgeous flowers, visitors can also learn more about the growing processes. A tourist information center provides details about the lives and histories of the many different plants.",roses flowers gardens sculptures plants art
22,Babi Besar's Abandoned Resort,"Besar Island, Malaysia","Island, once a pirate hideout, now home to an abandoned resort.",https://www.atlasobscura.com/places/babi-besars-abandoned-resort,"Babi Besar Island is a small island (4km or 2.5 miles long) praised for its stunning coral reefs and marine life. The white sandy beaches attract visitors from Malaysia’s mainland, and it’s a snorkelling, fishing, windsurfing, canoeing and jungle trekking destination. It is also said to have been an old pirate hideout. Look for lesser known treasures as you follow the trail that winds its way around the island through a number of lost beaches. On the northwest side of the island is an abandoned resort. The bar and bungalows are still in place, worn and weathered from their lack of use. Because of the island’s diminutive size, both the modern amenities and the deserted remains of a resort long gone can be discovered all on foot. Adapted with permission from Exploguide.com dedicated to travelers looking for alternative and off the beaten track travel.  Must come by boat from Mersing. Boatrides available every day. Mersing is the local continental harbour that links all the neighbouring islands. The first boats leave around 8am. You can also book resorts at Mersing harbour with one of their many travel agencies. To Mersing : 4h drive by car from Kuala Lumpur. 1.5h drive by car from Johor Bahru. There are a few buses every day. If you prefer, you can use a taxi (70RM) to Johor Bahru",natural history places to stay Unique Restaurants & Bars islands water ruins
23,Amani Vanilla,"Temerloh, Malaysia",This vanilla farm serves its crops at an on-site café.,https://www.atlasobscura.com/places/amani-vanilla,"For vanilla lovers, Amani Vanilla may just be heaven. Founded in 2008 by former journalist Mohamad Norawi, this farm-café offers desserts and drinks made with vanilla beans grown and harvested on-site. Vanilla farms are rare in Malaysia, but Norawi is on a mission to change that. The farm, which supplies vanilla beans to restaurants throughout Kuala Lumpur, has quickly become a popular local and tourist attraction. Visitors can ride ATVs to tour the farm, learn about the harvesting season, and view the rows of vanilla orchid canopies. The tour ends at the farm’s café. Try the freshly churned vanilla bean ice cream or a vanilla bean root beer float. There’s also various waffles and pastries topped with—you guessed it—vanilla bean whipped cream.  Given updated COVID protocols in Malaysia, be sure to check out the farm’s socials via Facebook or Instagram to get the latest updates on café hours and menu items.",vanilla dessert farms food
24,Museum of Beauty,"Malacca, Malaysia",Self-mutilation in the name of beauty.,https://www.atlasobscura.com/places/museum-beauty,"While the city center of Malacca is a UNESCO World Heritage Site, the People’s Museum is tucked in an unassuming building off the main square. Four autonomous collections comprise the People’s Museum: The central People’s Museum focuses on the history of the state of Malacca; the Governor’s Gallery displays the governor’s personal collection of paintings and visual art; and the Kite Museum offers traditional Malaysian kite making and flying. It is on the third floor that one finds the most curious exhibit, the “Enduring Beauty Museum.” The museum exhibits cultural and historical variations in the understanding of beauty. With displays on foot binding, tattooing, stretching lips, corseting and shaping oval heads, the museum makes stilettos seem perfectly reasonable. It costs about 50 cents for an adult, but beware the building is not air-conditioned and can get quite hot.",collections
