index,attraction,location,blurb,url,description,tags
10,Pura Ulun Danu Bratan,"Baturiti, Indonesia",This tiny lake temple dedicated to a water goddess seems to float on the surface.,https://www.atlasobscura.com/places/pura-ulun-danu-bratan,"Bali’s Pura Ulun Danu Bratan temple pokes up out of the waters of Lake Bratan as though it is simply the peak of some much larger temple just beneath the water. While it is as starkly humble as it seems, its importance to the community would seem to back up that grander fantasy. Constructed in 1633, the temple is devoted to the goddess of the lake, Ida Batara Dewi Ulun Danu, in Balinese. The pair of relatively small pagodas that sit on the lake’s waters act as the mother shrines to a countless series of smaller shrines set up at various points downstream. The lake itself has been the main reservoir for a large portion of central Bali for ages and is thus not only functionally very important but also holy to many. In order to keep the waters clean and flowing, the temples on the lake are devoted to the goddess Dewi Danu whose demesne includes rivers, lakes, and other waters. There are also fertility idols at the site of the temples due to the area’s legendary potency and virility, which is also attributed to the waters of the lake. Visitors to the Pura Ulun Danu Bratan site will first pass through an ornate temple structure on land before being able to board a canoe directly to the pagodas, which seem to almost float right on the water. The little buildings actually sit on a pair of small lake islands; however, the visual effect is nonetheless impressive. The site is popular among those looking to take in Bali’s most beautiful temples, but the meditative quietude of the lake backdrop is likely enough to make up for the presence of any strangers.  One of the easy and convenient ways to get there yourself is to take one of the public transports to Lake Bratan from Denpasar or Lovina. Alternatively, you may take the shuttle buses running between the southern beaches and Lovina. From Lovina, it takes 45 minutes to get to the Pura Ulun Danu, while from Ubud, it is a 1.5 hours drive and from Kuta, a 2 hours drive. In case you decide to drive, there is also a spacious park and two restaurants.",lakes temples water
11,Kelimutu Volcano,"Kelimutu, Indonesia",Three wildly colorful calderas top this otherworldly volcano chain.,https://www.atlasobscura.com/places/kelimutu-volcano,"Lakes, volcanoes, and colors are all on impressive display at the Kelimutu Volcano, an otherworldly series of geologic cauldrons that hold lakes of startling brilliance. 50 miles from the town of Moni on the Indonesian Island of Flores is Kelimutu Volcano and its three summit craters containing their three lakes. The westernmost of the lakes, Tiwu Ata Mbupu (Lake of Old People), is blue, while Tiwu Nuwa Muri Koo Fai (Lake of Young Men and Maidens) is green, and Tiwu Ata Polo (Bewitched or Enchanged Lake) is red, the latter two separated only by a crater wall. Historically, the lakes have been the source of minor phreatic eruptions from the 1639 meter high Kelimutu volcano. In addition to being three different colors, the lakes’ color varies on a periodic basis, likely due to chemical reactions from the minerals in the lake triggered by volcanic gas activity, but no thorough studies have as yet been performed. That the three lakes are of the same volcano and are at the same crest, yet have different colors, is incredibly rare and of extreme interest to geologists. The Kelimutu Volcano is one of nature’s most stunning displays of color and chemistry and has attracted a number of photographers and tourists over the years. So long as it never erupts, this candy-colored mountain is just a gentle giant.  Moni is a four-hour drive from the Maumere airport or a three-hour drive from the Ende airport.",volcanoes lakes geological oddities water geology
12,Luhur Uluwatu Temple,"Kuta Selatan, Indonesia",This Balinese sea temple is thought to be guarded by the hundreds of monkeys that live around it.,https://www.atlasobscura.com/places/luhur-uluwatu-temple,"One of the sacred sea temples that are said to create a visually unbroken chain along the Bali coast, the Luhur Uluwatu Temple is a gorgeous, historic pagoda site that is said to be protected by the mischievous monkeys that live in the surrounding forest. A temple structure of some kind is said to have existed on the cliff where Luhur Uluwatu now resides, long before the current structure was developed. The structures, including a lovely cliffside pagoda and crumbling stone arches, are thought to have been built around the 11th century. The structure is built right up to the edge of a sea cliff that drops 230 feet down into the ocean. Walls along the cliffside prevent visitors stunned by the incredible view of the sunset from plummeting off the edge. Like Tanah Lot (which can be seen from the top of the cliff), another Balinese sea temple that is said to protect Bali from malevolent sea spirits, Luhur Uluwatu has protective animals. As the isolated Tanah Lot is overrun with sea snakes, Luhur Uluwatu is rotten with monkeys. Taking roost in the temple itself and the surrounding vegetation, the monkeys of Uluwatu are known to nab any loose possessions that visitors might have on display, often only trading them back for pieces of fruit. They have been known to rip shiny earrings out of visitors’ ears and run away with them, or steal food right out of visitors’ hands. These beasts are said to be the spiritual protectors of the temple, although their main weapon seems to be annoyance. Spirit monkeys or no, the Luhur Uluwatu Temple is a majestic link in a chain of beautiful sea temples. Just be sure to hold on to your belongings.  A taxi from Kuta to Uluwatu will take 30-40 minutes and cost about 150,000Rp one way. From Nusa Dua, it is a 45 minute drive. It is advisable to hire a car to visit this temple, since you may also visit other places in Bali along with it.",monkeys cliffs temples
13,Jembatan Akar,"West Sumatra, Indonesia",This Sumatran root bridge took almost 30 years to knit itself together.,https://www.atlasobscura.com/places/jembatan-akar,"Extending over the Indonesian Batang Bayang River, the slowly growing Jembatan Akar root bridge is made entirely out of the naturally growing roots of two banyan trees that have been slowly cultivated to knit into a walkable span. The span (Jembatan Akar means “root bridge”) was first conceived of in 1890 by a local teacher who wanted his students from a village across the river to have an easier time getting to his classes. To start the bridge, he put a bamboo frame in place and began wrapping the ever-growing aerial roots of the large banyan trees on either side of the water along the frame. Ever so slowly, the bridge began to take shape. The project took 26 years of carefully tended growth to become sturdy enough to support anyone. The 100-foot span has since been shored up and reinforced with wooden planks and metal cables as well as becoming stronger year after year as the massive roots of the still-living trees continue to grow. Guide lines have also been added to provide additional support for visitors. Unfortunately the original creator of the bridge is no longer alive to see what has grown from his simple idea, but thousands of visitors and commuters each year have him to thank for creating one of the most curious bridges in the world. The bridge is up in the mountains, south east of Padang. Drive south from Padang until Ps. Baharoe and head north towards Kotobarapak. If you follow the valley north towards Rawang you will be on the right lines. The coordinates are accurate.",bridges trees natural wonders plants nature
14,Millennium Bridge,"Abiansemal, Indonesia","One of the largest bamboo bridges in Asia, located right next to a bamboo school.",https://www.atlasobscura.com/places/millennium-bridge,"One of the largest bamboo bridges in Asia is part of an even larger effort in Sibang Kaja, Bali, to combine modern ideas about green living and traditional uses of bamboo. The Millennium Bridge extends 75 feet (23 meters) from one side of the Ayung River to the other. It is connected to the Green School, an ecologically sustainable complex that’s also made out of bamboo, as well as mud and local grasses. Nearby, there is a community of bamboo houses. These projects, created by the team at IBUKU, an organization dedicated to beautiful and natural building, demonstrate how bamboo can be used as a renewable alternative to concrete or steel, to which it has comparable strength, though is more susceptible to the elements. The bridge, which has a floor area of 230 square feet (70 square meters), took eight months to construct, and was completed in December of 2011. The roof of the covered bridge is inspired by the architecture of the Minangkabau people of Indonesia. In addition to being a means of crossing the Ayung River, the Millennium Bridge can also be rented as a scenic place for events. Up to 30 people can be accommodated on the bridge.",indonesia schools bridges design architectural oddities architecture
15,Kampung Warna-Warni Jodipan (Village of Color),"Malang, Indonesia",This Indonesian village was revitalized by a vibrant rainbow paint job.,https://www.atlasobscura.com/places/kampung-warnawarni-village-of-color,"South of the city center in Malang, Indonesia, rows upon rows of monotonous white houses with brown roofs suddenly transform into a rainbow of vibrant colors bursting at every corner. What was formerly an impoverished village called Kampung Jodipan was transformed into an oasis of color and art, a project that has delighted visitors and revitalized the local community. The village of Kampung Warna-Warni (Indonesian for “Village of Color”) was once drab and polluted, lacking the economic resources required to build a healthy community. But eight event management students from a nearby university lent a helping hand by applying their class skills to the real world. The students partnered with a local paint company looking to do a social responsibility project, which donated over 6,000 pounds of colorful paint, and voila, a hueless city got a brilliant new paint job. Inspired by the favelas of Rio, every square inch of the rainbow village is coated in color, ranging from pastels of green and orange to pink and yellow. The bridge nearby the village is also painted, its beams erupting in magnificent blues and purples. Although it may seem like the paint job would benefit visitors more than those actually living in the village, the makeover has revitalized the community. The beautiful colors improved the village’s standard of living by drawing in new tourist dollars, and the beauty of the colorful houses has inspired many community members to improve the sanitation of their river. Kampung Jodipan’s experiment was so successful with selfie takers, it inspired several other projects throughout Indonesia, including next door neighbor Kampung Tridi (famous for 3D murals) and Kampung Pelangi (Rainbow Village) in Randusari.  Kampung Jodipan is connected to Kampung Tridi by a colorful bridge. Admission fees for each village are separate.",color villages paintings art
16,Ogoh-Ogoh Museum,"Mengwi, Indonesia",A small museum full of giant effigies of Bali's demons and monsters.,https://www.atlasobscura.com/places/ogohogoh-museum,"This small but fascinating museum displays the towering effigies of terrifying-looking demons and monsters known as Ogoh-Ogoh in Bali. On the night of March 16th each year, the day before the annual Nyepi festival, locals celebrate by parading huge, impressively handcrafted Ogoh-Ogoh figures before setting them on fire. The demons take the form of figures from Hindu legends, and the ritual is based on a tradition to banish evil spirits. Many of the figures from the parade are displayed throughout the rest of the year here in the Ogoh-Ogoh museum. The work that goes into building the mythological monsters, which can get up to 20 feet tall, is remarkable. And the over-the-top expressions and poses (some quite graphic) make visiting this museum feel like you have stumbled onto a set of a horror movie.  A great addition if you are visiting the Mengwi Temple which is close by. Check if open first, the opening hours can be unpredictable.",demons parades hinduism rituals monsters mythology tradition festivals
17,Tirta Gangga Water Palace,"Abang, Indonesia",Sacred waters rescued from the wrath of a volcano.,https://www.atlasobscura.com/places/tirta-gangga-water-palace,"Walking amongst the manicured lawns, pools and beastly statuary of the Tirta Gangga water temple in Bali, it is hard to imagine the ruined state they were in not that long ago. Construction on the gardens began in 1948, led by the last Raja of Karangasem (under the Dutch colonial rule). Built as a labor of love, the raja could often be seen getting his hands dirty with the local workers, creating a carefully arranged garden out of the rough hillside surrounding a holy natural spring.Everything came to a dramatic halt in February 1963, when Mount Agung erupted explosively. Although spared from the lava flow, earthquakes and smothering ash devastated the gardens, killing the plants and trees. In the wake of the eruption the property was abandoned, and by the time the staff returned the gardens had been looted, the plants dead and covered in ash. For the next decade and a half, the gardens declined into further ruin.An ambitious restoration process began in 1979, and was extended by the raja’s grandson until the gardens were returned to their former glory.  Located approximately fives miles north of Amlapura.",water temples volcanoes water geology
18,Bali's (Other) Abandoned Plane,"Kuta, Indonesia",The wing of this deserted Boeing 737 almost touches the Dunkin' Donuts next door.,https://www.atlasobscura.com/places/balis-abandoned-plane-by-dunkin-donuts,"If you’re craving donuts while exploring the southern tip of Bali, you might be pointed in the direction of the Dunkin’ Donuts on the Ngurah Rai Bypass. Upon arrival, you may be surprised to see an abandoned Boeing 737 sitting in an empty lot next door. No one seems to know for sure how a Boeing 737 ended up in Kedonganan in Kuta, Southern Bali. It’s in a built-up area known for seafood restaurants, located a mile or so south of Ngurah Rai International Airport (and clearly visible on Google Maps). The 737 has apparently sat there since 2007. Most locals claim that the owner bought the Boeing to turn it into a tourist-friendly restaurant, but ran out of money and later abandoned it in an otherwise empty lot. Others say it was meant to be turned into a home. Either way, there it sits, held up on stilts, its tail clearly visible from the street. Its engines are missing and the turbines not boarded up, its right wing stretching out above a wide alleyway and almost touching the Dunkin’ Donuts next door. Strange, yes. Unique? Well, not quite. There’s actually another abandoned Boeing 737 about five miles to the south, located in an old quarry just off the Raya Nusa Dua Selatan Highway. They don’t seem to have any connection to each other, beyond the fact that both have become strange tourist attractions in their own right. Maybe it’s a Bali thing…",jungle aircraft abandoned
19,Symon's Art Zoo,Indonesia,"Exotic, erotic, and esoteric, one artist's live-in Bali gallery brings a splash of color and madness to its surroundings.",https://www.atlasobscura.com/places/symon-s-art-zoo,"A bizarre and wonderful home, come studio, come gallery on the island of Bali, Symon’s Art Zoo is one man’s slightly skewed vision of the world, told in bright colors, grotesque caricature, and erotic sculpture. Located in the Tejakula, Buleleng region, north Bali, American artist Symon has turned his home into a phantasmagoria of art and imagery. Every wall, ceiling and surface from the inside to the outside has been painted a loud color, not that its easy to tell what with the countless framed pictures crammed onto almost every available inch of space. The outside of Symon’s home is arguably even more impressive, with a huge blue religious figure lounging outside his front door, and a large red phallus statue on display. As the gallery is also his home, Symon can sometimes be found on the site and is generally more than happy to discuss the process and history of his prolific work. He is also in the business of selling his art, so if you stop by, bring some cash as there is usually a hard sell at the end.",outsider architecture outsider art art
