index,attraction,location,blurb,url,description,tags
10,Alamut Castle,"Roudbar Alamout, Iran",This ruined fortress was the stronghold for a persecuted medieval leader and his infamous Assassins.,https://www.atlasobscura.com/places/alamut-castle,"Alamut Castle was originally built in the ninth century at an elevation over 6,800 feet. It was constructed in such a way that it only had one passable entrance that wound its way around the cliff, making the fortress difficult to conquer. But in 1090 A.D., a man named Hassan-i Sabbah was able to do just that. Hassan was an Ismaili Shia, which was a sect of Islam that faced heavy persecution from the region’s ruling leader. He rallied supporters as he hid within the valleys of Alamut. Eventually, he and his followers were able to concoct a plan that let them take over the fortress without spilling a single drop of blood (Hassan supposedly even paid the ousted ruler for the site). The fortress became a stronghold for him and his followers, who came to be referred to as his Assassins. They updated the castle’s irrigation and strengthened its defenses. And, perhaps most notably, they built an exquisite library full of literature about astronomy, math, philosophy, and even alchemy. Hassan created his own state, using the other fortresses scattered throughout the remote mountains and valleys as bases. He and his followers did more than just strengthen their strategic hideouts: They were also accomplished killers. The Assassins used their skills against the rulers of the Seljuk Empire who had been persecuting their sect. However, they also turned their attention beyond northern Iran and faced foreign enemies such as Crusaders. They were meticulous in killing the targeted individual, attempting to do so without any additional casualties. They cultivated their reputation by slaying victims in public, often in mosques. Their weapon of choice is said to have been a dagger. Mongolian invaders conquered the castle in the 13th century. They demolished the fortress and burned most of the rare contents that had been safeguarded in its library. But the stories of the Assassin’s fortress still live on. The most prominent historical fallacy was spread by Marco Polo in his stories about an “Old Man of the Mountains.” According to his accounts, devotees were drugged to simulate dying and then left to awaken in a secret garden where wine flowed and feasts were served by virgins. When they later awoke, there they were informed that if they wished to return to the paradise they had enjoyed, it would be at Hassan’s discretion and that they must therefore follow his orders directly. The site is a spectacular and sometimes hair-raising four hour’s drive through the mountains from Qazvin and located near the village of Gazorkhan. The walk up to Alamut is quite hard, but the views from the fortress are quite something. Archaeologists have restored the castle and there are explanatory signs in both English and Farsi.",assassination fortresses castles medieval religion sacred spaces ruins history
11,Nushabad Underground City,"Nushabad, Iran","A 1,500-year-old, 3-story subterranean city where ancient Persians took refuge in times of war.",https://www.atlasobscura.com/places/nushabad-underground-city,"Just north of Kashan, in the small town of Nushabad, Iran (also spelled Noosh Abad), lies a sprawling underground city. Despite its impressive scale, the ancient buried shelter was completely unknown until a decade ago, when an oblivious resident stumbled upon a tunnel while digging a sewage ditch in his home. What was discovered was an extensive, 1,500-year-old underground city, set between 3 to 18 meters (10 to 60 feet) deep. The labyrinthine network was comprised of three stories of tunnels, chambers, air ducts, staircases, canals, and booby traps. It’s considered a marvel of ancient architecture and engineering. Construction of this man-made subterranean city, called Ouee (or Ouyi), dates back to the Sasanian (or Neo-Persian) Empire that ruled from 224 to 651. Inhabitants would dig underground chambers as hideout spots for women, children, and the elderly in the event of an attack by foreign invaders. Over the years, the individual chambers were amalgamated, and air ducts, water pipes, storage spaces, and toilets were all built—creating a sustainable underground city that was used as a refuge during times of war. Each family had their own room of sorts, with a tunnel running down the length of these rooms, similar to a hotel hallway. Parts of the underground city are open to tourists year round. From Kashan, you will need to take a cab and simply ask the driver to take you to the underground city.",bunkers subterranean underground engineering tunnels subterranean sites war history ancient military architecture
12,Zoroastrian Towers of Silence,"Yazd, Iran","Putrefaction plateaus in Iran, where the dead were sent for decontamination before going to their final resting place.",https://www.atlasobscura.com/places/zoroastrian-towers-of-silence,"Until 40 years ago, corpses could still be found on top of the Towers of Silence in Yazd, Iran, slowly disintegrating or being picked apart by desert vultures. In the Zoroastrian tradition, once someone has died, their body can immediately be contaminated by demons and made impure. To prevent this infiltration, Zoroastrians purified the dead body by exposing it to the elements and local fowl on top of flat-topped towers called dakhmas in the desert. According to a tradition dating back over 3,000 years, bodies were arranged on the towers in three concentric circles. Men were placed in the outer circle, women in the middle, and children in the inner-most ring. The bodies were then left until their bones were bleached by the elements and stripped by the vultures. After the purification process, the bones were placed in ossuaries near or inside of the towers. Ossuaries from these rituals have been discovered from the fourth and fifth centuries BC. Similar dakhmas exist just outside of Mumbai, India, as well, although the most prominent “Towers of Silence” are in Iran. As Iran developed and urbanized, dakhmas became increasingly closer to city limits, severely curtailing their use. Since the 1970s, the use of dakhmas has been illegal in Iran, forcing orthodox Zoroastrians to adapt to new burial methods. Many in the Zoroastrian community have moved to burying bodies beneath concrete to keep out all contaminants. Although the towers are no longer used in ceremony, they can be visited along with a number of the ossuaries in the area.",catacombs catacombs and crypts death cemeteries
13,Shushtar Historical Hydraulic System,"Shooshtar, Iran",This beautiful system of tunnels built into natural rock serves as a centuries old plumbing system.,https://www.atlasobscura.com/places/shushtar-historical-hydraulic-system,"The water streaming from the caves and tunnels of Iran’s Shushtar Historical Hydraulic System looks like it is flowing through ancient tunnels created by massive worms. But actually, the elaborate system of waterworks was built by different civilizations over centuries of development. The beginnings of the now-extensive Shushtar Hydraulics date back to the 5th century BCE, when the system was believed to have been initiated by Persian king Darius the Great. Water was diverted from the Karun River via man-made canals that sent the flow through tunnels dug through the natural rock. The complete system was likely in place by the 3rd century CE, having incorporated the work and knowhow of various civilizations including the Mesopotamians and the Romans. Through the system of tunnels and pools, water is diverted to the city of Shushtar, powering several mills. At the time of its building the elaborate system of dams, tubes, and mills must have seemed like technological wizardry, and today it still seems amazing. The system was in use into the 20th century, providing power to Shushtar, albeit probably not as efficiently as it did before time and erosion took their toll. But considering that it was centuries old, a bit of slippage can be forgiven. Active use of the system was eventually scrapped, as its uses were replaced with more modern irrigation techniques. UNESCO has declared the system a world heritage site, so hopefully it won’t go out of commission anytime soon. Should you ever find yourself in Iran, it’s the rare industrial site that is worth a visit.",waterworks unesco engineering water
14,Kariz-e-Kish,"Kish, Iran",Hydraulic systems in an ancient underground Iranian city.,https://www.atlasobscura.com/places/kariz-e-kish,"The Iranian island of Kish in the Persian Gulf is not known for its history or its architecture. The island is actually more similar to Miami and is marked with luxuriant beaches and shopping malls. It is one of the most popular tourist destinations in the Middle East, yet most tourists seem to overlook a beautiful work of Persian architectural history, the Kariz-e-Kish or Kish Qanat. Before the Roman aqueduct, the people of pre-Islamic Iran had developed their own hydraulic system called a qanat. A qanat is a series of vertical wells, built along a gentle slope to filter water toward arid areas. The Kish Qanat is an excellent example of this ancient technology and provides visitors with an opportunity to get face to face with the infrastructure of this amazing hydraulic system. The Kish Qanat is over 2,500 years old and filters water from the mountains to the dry valleys below through layers of the coral that comprise the island’s foundation. Kish is one of the only islands in the world that is made up of coral, and tunneling into the earth there allows for a unique look at the usually underwater specimen. Sixteen meters below the coral island, a series of tunnels near the wells snake through the earth for more than five miles. As the tunnels cut below the world, the Kish Qanat begins to look more like a massive underground city. Lately, architects hoping to draw tourists to the attraction have embraced that idea even more. Along with the historic coral walls around the qanat, workers have reinforced the tunnels with mortar and stone to create a subterranean world. Soon, visitors can peruse an update on the early hydraulic system that will feature vendors selling typical Iranian gifts along with a few subterranean restaurants and an amphitheater. Strangely enough, the unique historic element of the island is slowly mimicking its inner tourism side.",follies and grottoes outsider architecture subterranean sites architectural oddities architecture
15,Radkan Tower,Iran,A sophisticated astronomical tower built by one of the greatest Persian scholars of the Islamic Golden Age.,https://www.atlasobscura.com/places/radkan-tower,"Standing some 100 feet tall on a hillock in northeastern Iran, this curious cylindrical tower was long assumed to be an ancient tomb, or perhaps a beacon guiding travelers in the area. In fact, it’s likely it was something much more spectacular. Thanks to the discoveries of an archeo-astronomer, it’s now believed the Radkan Tower was an incredibly sophisticated instrument of astronomical science built nearly 800 years ago. The yellow-brick tower dates to the mid-13th century and was created by one of the greatest Persian scholars of the age, Nasir al-Din Tusi. A polymath, scientist, and astronomer, Tusi is known for helping found the pioneering observatory at Maragheh, Azerbaijan, which, along with the Radkan Tower, collected invaluable information about the stars and sky during a period of remarkable scientific discovery. The tower has 12 walls corresponding to the 12 months in a year, with 36 columns around the exterior, topped with a conical roof. On the days of the solstice and equinox each year, the sun is aligned perfectly to shine through the doors on opposite sides of the tower. It’s also believed the structure can determine the beginning of the four seasons, leap years, and the start of Nowruz, the Iranian New Year.",islam observatories astronomy towers science history
16,Naqsh-e Rustam,Iran,The ancient necropolis houses the immense rock-cut tombs of four Persian kings.,https://www.atlasobscura.com/places/naqshe-rustam,"Naqsh-e Rustam is an impressive necropolis that stands as a reminder of the once famous and powerful Achaemenid Persian Empire, which thrived between 500 BC and 330 BC when it was defeated by Alexander the Great. The complex has been somewhat overshadowed by the nearby ancient capital of Persepolis, but this royal necropolis does stand out as a magnificent example of ancient Persian architecture and art. The tombs are hewn into the rock at a significant height from the base of the hills, and bear the resemblance of crosses, hence the site is locally known as the “Persian Crosses.” The necropolis consists of four rock-cut tombs holding the remains of Achaemenid rulers. Only one has been identified with certainty: the great Persian king, Darius I. Archaeologists believe the other three kings buried here are Xerxes I, Artaxerxes I, and Darius II. At the centre of the cross are openings leading to the chamber where the sarcophagi may have been placed. In fact, it is not known whether the bodies were directly placed in a sarcophagus inside the tombs or if the bones were collected from a Tower of Silence and subsequently placed in the tombs, in the traditional Zoroastrian ritual. Above the openings of each tomb are carvings of kingly figures being anointed by god-like creatures.  There are other rock carvings below the cross-hewn tombs commemorating various battles that brought the Achaemenid dynasty to prominence. One carving actually seems to predate the tombs, suggesting that this ancient site had been used by people even before the Achaemenid Persian Empire. Aside from the tombs, a building also stands at the necropolis. Called Ka’ba-ye Zartosht, (Cube of Zoroaster), it is a replica of the Zendān-e Solaymān (Prison of Solomon) in Pasargadae, the first dynastic capital of the Achaemenid Empire. It was once thought that this structure was the site of a perennially burning fire common in Zoroastrian temples, but the lack of ventilation suggests otherwise. Although there is currently no consensus as to the specific use of this structure, it is widely accepted that it served a religious function. On the walls of this building are relatively well-preserved inscriptions in three languages.",empire tombs royalty death burial places ancient religion archaeology sacred spaces
17,Nashtifan Windmills,"Nashtifan, Iran","The vertical-axis windmills of ancient Persia have been grinding flour for 1,000 years and counting.",https://www.atlasobscura.com/places/nashtifan-windmills,"Located on the arid and windswept plains of northeastern Iran, 30 miles from the Afghan border, the small village of Nashtifan is keeping ancient traditions alive amid the winds of change. The town is home to some of the earliest windmills in the world, and the structures are still in use today. Along the southern edge of town, a towering 65-foot-tall earthen wall shelters residents from the abrasive gales. The high wall houses two dozen mostly functional vertical axis windmills that date back to ancient Persian times. It’s estimated the structures, made of clay, straw, and wood, are around 1,000 years old, used for milling grain into flour. The area is known for its uniquely powerful winds, and in fact the name Nashtifan is derived from words that translate to “storm’s sting.” During turbulent winter months the handcrafted wooden blades whirl with a surprising velocity and power grindstones in a marvel of engineering and passive ventilation. With periodic repairs to turbines, these well-built earthen structures could go on for centuries so long as there are caretakers willing to maintain them. The tall walls framing the windmills both support the turbines, and funnel the airflow like the elliptical throat in a primitive windtunnel. Unlike European Don Quixote-style windmills, the Persian design is powered by drag as opposed to lift. And since the blades are arrayed on a vertical axis, energy is translated down the mast to the grindstone without the need for any of the intermediary gears found on horizontal axis windmills. The windy pride of Nashtifan, the structures are doted on by an amiable custodian named Ali Muhammed Etebari, who estimates that parts of the earthen windmills are 1,000 years old. Etebari draws no salary from his unofficial village occupation, but told a film crew with the International Wood Culture Society, with a raspy laugh and finger jab, “If I don’t look after them, the youngsters will come and spoil it and break everything.”",ancient technology wind windmills energy power stations weather deserts engineering technology ancient
18,3N Cave - The World's Largest Salt Cave,"Qeshm, Iran","The worlds largest salt cave is filled with fragile salt sculptures, salt rivers, and huge salt megadomes.",https://www.atlasobscura.com/places/3n-cave-the-world-s-largest-salt-cave,"Salt caves are, at least in a geological sense, very much alive. While, like other caves of chalk, marble or gypsum the rock is dissolved by water that seeps in through cracks, unlike the other caves, changes in the shape of the salt cave can be over days rather then over millennia. Salt caves are fragile things, created and destroyed in a few hundred years. “In limestone caves you can see signs saying don’t touch the dripstones, they have been growing for thousands of years, whereas in the salt caves they grow for days or weeks after rain, when rainwater penetrates the rock, saturates it and in a month there are half-a-metre dripstones. We can practically watch them grow.” So said Michal Filippi one member of the Czech project Namak (which means salt in Persian) team which has been exploring this cave for over a decade. Filippi and Jiri Bruthans, who both started as students following their professor into the extremely hot cave in 1997. “We were there in 1997 in the summer which was not a very clever idea because it is very hot there. The idea came from our professor Pavel Bosak who had worked there in 1990 and he found that in the area there were many large salt karsts and many caves and he could hardly find any information in the literature. He was giving a lecture at Charles University and we realized that this could be a very interesting place, so we tried to visit it.” Though the caves change rapidly, they are generally safe for the explorers. The caves tend to stay relatively dry and stable for long periods of time, often years, before sudden rains cause flash floods and subsequent corrosion of the salt and enlargement of the caves. During these times the salt caves are quite dangerous and cannot be entered. The Czech team, having been the first to discover the caves, alongside their Iranian counterparts, got the chance to name many of the structures and areas of the caves. “One of the caves is Ghar-e Daneshjoo which means The Students’ Cave because the students were the main people who were carrying out the research in it.” One can only wonder how the Jeskyne Tri nahacu or “Cave of Three Naked Men” came to have its name.  Namakdan Mountain, Qeshm Island. The salt cave is found in the western part of the island. Just follow the signs with 'Salt caves' and you'll find your way. Only one of the entrances is open for people, entrance is free.",wonders of salt geological oddities caves natural wonders ecosystems geology nature
19,Ali Sadr Cave,"Ali Sadr, Iran","This vast, water-filled underground labyrinth can only be toured by boat.",https://www.atlasobscura.com/places/ali-sadr-cave,"With a network of channels, lakes, and watery passageways spreading out over several kilometers, Ali Sadr Cave (غار علی صدر) is one of the largest subterranean water complexes in the world. Stable since its formation millions of years ago, the sunless grottoes feature clear waters, fantastical rock formations, and stalactite-covered ceilings soaring high overhead. Unlike many other aquatic caves, the body of water in Ali Sadr is not a flowing river, but rather an extensive, web-like lake seemingly fed by spring waters from nearby Sarab Cave. Visitors to Ali Sadr are conducted to an underground wharf where they board boats that take them gliding silently through this chain of flooded chambers. Colorful, glittering geological structures cover the tunnel walls above and below the surface of the water, which is clear enough to provide visibility to a depth of five meters. Tight, winding passageways branch off endlessly from one another, or open up into massive rooms like the Wedding Room (also called the 1000 Stalactites Room), the Island (which sits at the center of the complex), and the 600-meter-long Freedom Hall (the largest chamber in the network). Prehistoric paintings, pitchers, and jugs found onsite indicates that the cave were inhabited by early humans starting 12,000 years ago. An additional entrance to Ali Sadr was constructed during the reign of Darius I (521-485 BCE), but at some point after that the cave was apparently forgotten, being rediscovered only in 1963. Since then it has been explored by mountaineers and geologists from both Iran and abroad. Its known extent at this point stretches over 11 kilometers, with its longest passage mapped thus far running almost the same distance. The standard tour takes visitors on a 2100-meter journey through Ali Sadr Cave, 1470 meters of which is covered by boat—making it one of the longest underground boat trips in the world. Expect to spend an hour getting there from Hamadan. There are shuttles and taxis that go to and from the cave regularly. Best to get there early in the morning, especially on Fridays or holidays when it's likely to be more crowded. Bring a jacket, the cave is chilly and wear comfortable shoes. Though you'll be traversing the cave mostly by boat, there is quite a bit of walking, including stairs. Total tour takes about 2-3 hours depending on whether you choose the ""old"" path or ""new"" path.",grottoes boats subterranean subterranean sites caves ecosystems water
