index,attraction,location,blurb,url,description,tags
10,The Pirate Cemetery,Madagascar,This picturesque island graveyard is the final resting place of dozens of notorious pirates.,https://www.atlasobscura.com/places/the-pirate-cemetery-analanjirofo-madagascar,"On the small island of Ile Sainte-Marie, four miles off the coast of eastern Madagascar, lie the bones of pirates who terrorized the seas during the 17th and 18th centuries. For around 100 years, Ile Sainte-Marie was the off-season home of an estimated 1,000 pirates. A recently discovered map from 1733 refers to it simply as “the island of pirates.” Situated near the East Indies trade route, the beautiful tropical island’s numerous inlets and bays made it the perfect place to hide ships. Pirates from all over the world lived in wooden huts, adorned with flags that signified which captain’s “crew” they belonged to. It was a pirate’s paradise. There were local women to satisfy their lust, and plenty of tropical fruit to satisfy their hunger. When one of the pirates died, they were buried on a scenic, palm shaded hilltop cemetery overlooking the water. Today, 30 headstones remain, including a few sketched with a skull and/or cross bones, the international symbol of piracy. Legend has it that the notorious William Kidd is buried in a large black tomb in the cemetery, sitting upright as punishment for his dastardly deeds. He was actually buried in England, but his legendary ship, the Adventure Galley (rediscovered in 2000), was left docked near the Island, and his booty is said to be buried somewhere in the surrounding sea. In fact, the prospect of undiscovered treasure, from at least half a dozen documented shipwrecks off the coast, continues to lure adventurous explorers to this very day. The pirates were off Ile Sainte-Marie by the late 1700s, when the French forcibly seized the island. It was returned to Madagascar in 1960. Today, Ile Saint-Marie is a thriving tourist destination. The crumbling cemetery, its graves half covered by tall, swaying grass, is open to the public. It is an ironically peaceful and still place, filled with the bones of violent and restless men.","Not far from Ambodifototra, overlooking the bay"
11,Tsingy de Bemaraha National Park and Nature Reserve,"Antsalova, Madagascar","Fabulous formations, weird and wonderful wildlife.",https://www.atlasobscura.com/places/tsingy-de-bemaraha,"The word tsingy is indigenous to the Malagasy language as a description of the badlands of Madagascar. The word can be translated into English as “where one cannot walk barefoot.” The tsingys are karstic plateaus where groundwater has undercut the elevated uplands, gouging caverns and fissures into the limestone. Because of local conditions, the erosion is patterned vertically as well as horizontally. In several regions on western Madagascar, centering on this National Park and adjacent Nature Reserve, the superposition of vertical and horizontal erosion patterns has created dramatic “forests” of limestone needles. Surpassingly difficult to traverse, this landscape has created refuges within a refuge, where endemic species can be subdivided into pockets perhaps as small as a single limestone spike. Most expeditions to the area find a plant or animal previously undescribed by science. Wonders await around every corner - if your shoes haven’t been chewed away by the harsh terrain.",
12,Aven Cave,"Atsimo-Andrefana, Madagascar",This underwater cave in Madagascar is home to what is thought to be the country's largest fossil graveyard.,https://www.atlasobscura.com/places/aven-cave,"A flooded cave in Madagascar’s Tsimanampetsotsa Nature Reserve is also the home of a recently discovered underwater graveyard filled with fossils of long-extinct species, some several thousand years old. A team of scientists led by Brooklyn College professor Alfred Rosenberger has discovered remarkably well-preserved fossils of turtles, rodents, crocodiles, and the elephant bird, an extinct flightless bird similar to an ostrich. “We have a real cross-section of tiny things and big things,” Rosenberger told National Geographic. The big things in this case are the cave’s largest supplier of bones, extinct giant lemurs. These predecessors to today’s lemurs lived up to their name, with some as large as gorillas. By comparison, the lemurs we know and love now range in weight from about an ounce up to 20 pounds. These giant primates went extinct between 2,000 and 500 years ago for reasons researchers are still trying to figure out. How these bones ended up in the cave is another mystery. Rosenberger thinks that many washed up in the cave over time, before and after humans found their way to Madagascar. Aven is one of three flooded caves in the park that researchers are exploring, and it may be Madagascar’s largest fossil graveyard. When the team first began exploring, the cave was so dense with bones that “divers felt them every time they put their hands down.” The Madagascar Cave Diving Association has recently set up an underwater museum to display some of the finds, and if you are an experienced diver, you can explore this submerged wonder.","As of 11/10/17, the cave is closed to divers as more scientific research is being conducted there. Contact the Madagascar Cave Diving Association for re-opening information and diving requirements."
13,Ambalabongo Canyon,"Marovoay, Madagascar",The runoff from these fiery cliffs sends red water flowing into the sea.,https://www.atlasobscura.com/places/ambalabongo-canyon,"This canyon stretches across the earth like a great red scar. The sandstone’s hues are so fiery, you’d be forgiven for mistaking it for Mars or some other martian landscape. This gorgeous gorge is found in Ankarafantsika Nature Reserve, a national park in northwestern Madagascar. Unlike the rainforests of the east and spiny dry forests of the south, Ankarafantsika is more of a dry tropical forest with some savannah. Although beautiful, this canyon has witnessed dark times thanks to heavy deforestation. Losing so many trees has left the land prone to erosion, which has caused the soil to crumble and move. The erosion is to the point that the red waters running into the sea can be seen from space. The canyon is a sight to behold, yet also a reminder to value and protect the plants that hold together such a wonderful place. Inside this reserve, animals like chameleons (the largest in the world), vanga birds, and speckled butterflies are plentiful to the point of distraction. Primates like sifakas lazily lounge outside villager houses waiting for handouts while mongoose lemurs forage in pairs far above in the tree canopy.","There are various hiking trails throughout the national park. The one that leads to the canyon is fairly strenuous, so take caution and wear appropriate hiking clothes."
14,Parc de Tsarasaotra,"Antananarivo, Madagascar",See hundreds of herons and egrets in the heart of the city in this dreamy hidden park.,https://www.atlasobscura.com/places/parc-de-tsarasaotra,"A wondrous oasis hidden in the middle of the city. See hundreds of egrets and herons along with ducks, butterflies, and the beautifully opalescent Madagascar Kingfisher. Hidden away in an industrial part of Antanarivo, it’s an easy spot to miss. The sheer number of herons and egrets is that migrate here is surreal. The site acts as an important refuge for wildlife.",There's a small fee at the gate that goes towards the upkeep of the park.
15,Ambohimanga Main Gate,"Mampikony, Madagascar",Giant disc-shaped gate took 20 men to close off this city in Madagascar.,https://www.atlasobscura.com/places/ambohimanga-main-gate,"In the 18th century, Ambohimanga was a town that needed to protect its royal family. Shielded naturally by forests, the town also erected a massive wall, and seven outer gates to protect its people. The main entrance of these seven gates guarding the town from attackers was known as Ambatomitsangana, the standing stone, and it proudly still waits in position to be used for protection. The standing stone is exactly as it sounds, a massive stone disc weighing 12 tons. As with many walled cities of the Merina Kingdom in Madagascar at the time, the gates were created out of circular discs that were pushed into position by hordes of men every night. The stone disc guarding Ambohimanga took 20 men, and was over 130 feet in circumference. Each night, these guards would roll the stone into position, blocking off the main entrance to the town. Today, the entire Ambohimanga area is a UNESCO World Heritage Site, and is home to royal burial grounds, the queen’s pavilions and the gigantic standing stone.",
16,The Leper Tree,"Liwonde, Malawi","A hollowed-out baobab that became the horrific final resting place of leprosy sufferers, with gruesome evidence to prove it.",https://www.atlasobscura.com/places/the-leper-tree-liwonde-malawi,"Liwonde National park is Malawi’s premiere wildlife reserve, teeming with wildlife, marshlands, and woodlands. But Liwonde also has a tragic history, the evidence of which is still visible deep inside the trunk of a massive baobab tree. Although predominately Christian, many of Malawi’s citizens adhere to an amalgam of Christian and more traditional, regional beliefs. Relatively common across these practices is the idea that those who are infected with certain diseases cannot be buried, for fear that their impurities would contaminate the earth. As recently as the 1950s, one particular tribe living in Liwonde suffered an outbreak of leprosy. In order to keep the disease from spreading, individuals were rounded up and led to a giant baobab at the base of Chinguni Hill. According to park guides, the infected individuals–those still living, along with the bodies of the recently dead–were bound and forced into the tree’s hollowed-out trunk and left there for nature to take its course. The “Leper Tree,” as it has become known, remains standing today though it doubles over to one side, and its bark peels and bursts in spots. On its trunk appears a hand-painted sign that simply reads: “The grave for people who suffered from leprosy in the past.” Visitors brought to the site are told of this history and encouraged to look down into the center of the tree, where the empty sockets of human skulls plainly stare back up at the faces of the living, forcing a moment of stark contemplation in the midst of the park’s vast natural beauty.","Once inside Liwonde National park, the most prominent landmark in the park's southern area is Chinguni Hill, which is encircled by a dirt road. The tree can be found near the base of the hill."
17,Saint Michael and All Angels Church,"Blantyre, Malawi",This amateur-built East African church with mismatched towers is an architectural abnormality.,https://www.atlasobscura.com/places/saint-michael-and-all-angels-church,"Constructed by worshippers lacking any prior architectural or building experience, this remarkable amateur-built ecclesiastical anomaly has stood out in Blantyre, Malawi, since 1891. Blantyre, Malawi’s second largest city and its capital of commerce and industry, was founded in 1876 by Scottish missionaries and named after a small town outside Glasgow, Scotland. Little remains to hint at the bustling East African city’s Scottish roots, except for this seemingly out-of-place Presbyterian Church, which is said to be “the first permanent Christian church erected between the Zambezi and the Nile.” The current building was the brainchild of Scottish missionary and architecture rookie Reverend David Clement Scott, meant to replace a much less grand Presbyterian chapel. There were no detailed plans or drawings made for the church outside of Scott’s imagination. Beginning in 1888, brickwork was simply laid dry without mortar to test for strength and aesthetics before continuing to the next layer of the 37-foot-high structure. The clay for the bricks was excavated and baked in wood kilns on site by parishioners, allowing the whole cathedral-like edifice to be erected in just three years. The laborers on the project were all local people who had no prior experience in this type of construction. Despite this, the anomalous amateur-built church, with its mismatched towers and Moorish domed bell tower, has withstood the test of time. It has been designated a national monument by the Malawian Department of Antiquities and is a symbol of and source of pride for the city of Blantyre.","Blantyre is easily reached by air or coach from the capital Lilongwe. There are regular connecting flights to Lilongwe, Addis Ababa, Nairob,i and Johannesburg for international and intercontinental connections."
18,Karonga Museum,"Karonga, Malawi","A cultural center on the shores of Lake Malawi dedicated to preserving Karonga’s past and present, including the fossilized remains of the Malawisaurus.",https://www.atlasobscura.com/places/karonga-museum,"It’s an eight-hour drive from Malawi’s capital city Lilongwe to Karonga, a district seated on the northwest banks of Lake Malawi. Karonga encompasses a rift valley, a low-lying region where the earth’s crust pulls apart. Rifting unearths ancient sediment and rock strata, making the discovery of fossils easier, and helping to piece together Earth’s long history. In Karonga, that history includes the discovery of the geological formation known as the Dinosaur Beds, where numerous fossils dating back millions of years have been discovered in the last century. The early ancestors of mammals from the Triassic period and Jurassic-Cretaceous-era dinosaurs thrived in this region, leading to some awe-inspiring discoveries. In 1928, South African paleontologist Sidney H. Haughton unearthed the first complete fossilized remains of the Malawisaurus, a Cretaceous-period dinosaur that lived around 125 million years ago. Remains that appear to be the same dinosaur have also been found in Brazil, supporting the theory that these dinosaurs were living when the continents now known as South America and Africa were splitting apart. In the following decades, prehistoric remains continued to emerge from Karonga’s rift valley, drawing researchers and paleontologists from around the world. In 1983, two scientists established the Hominid Corridor Research project, which focused on the study of early human environments and hominid remains. These early ancestors are dated between one million and eight million years old, establishing Karonga as a contender for the coveted title of “cradle of humankind,” alongside Ethiopia and South Africa. In 2004, the Cultural & Museum Centre Karonga was officially established as a home for fossils on display, with the Malawisaurus as its pièce de résistance, and as a research facility for the Hominid Corridor project and other excavations. A cultural center and camp for schools and seminars opened 10 years later, with a display of ancient human artifacts, archeological records, and colorful murals depicting the evolution of our early ancestors. An exhibition titled “Dinosaurs to Democracy” includes the history of the slave trade, life under colonial rule, and the modern traditions of the Karonga community.","Visitors can take a bus from Lilongwe to Karonga for about $18, and should expect a ride of between 7.5 and 8 hours. If you’re staying in Blantyre, be sure to budget travel time between 11 and 12 hours. Email the museum in advance (karongamuseum@gmail.com) to confirm your visit and arrange further transport if necessary."
19,The Stone House Museum,"Livingstonia, Malawi",A history of European missionaries in Malawi.,https://www.atlasobscura.com/places/stone-house-museum-livingstonia,"High up on an escarpment overlooking Lake Malawi sits the small town of Livingstonia, established by missionaries from the Free Church of Scotland in 1894. In the middle of the town is the Stone House Museum. Located in the former home of Dr. Robert Laws, who served as head of the Livingstonia Mission for more than 50 years, the museum tells of those first missionaries and of the arrival of Europeans in Malawi, then known as Nyasaland. Perhaps more interesting, however, than the contents of the museum, is the story behind a collection of white rocks lying in the overgrown grass beside the building. In February 1959, during Malawi’s struggle for independence from Britain, violence had broken out in the district of Rumphi, where Livingstonia is located. Concerned for the safety of the Europeans living in Livingstonia, the federal government made contact by dropping two unloaded gas canisters from a plane into the town. The canisters contained a message, telling the missionaries a boat would be ready to evacuate them from the nearby town of Chitimba if they felt they were in danger. The message advised that another plane would return the following day to receive an answer. The missionaries should respond by laying stones on the lawn outside Dr. Laws’ house in the shape of Roman numerals: an “I” if they felt safe and a “V” if they wished to leave. The missionaries held a meeting that afternoon during which they decided not only to stay, but also to send a clear message of peace, unity, and harmony during a time of extreme racial tension. When the plane flew over Livingstonia the following day, a collection of whitewashed stones had been laid on the lawn, spelling out “Ephesians 2 v 14” A photograph of the message taken from the plane appeared on the front cover of the Rhodesian Herald the following day and in the Manchester Guardian a few days later. Ephesians 2 v 14: “for He is our prince who has made us both one, and has broken down the middle wall of partition between us.”","If you wish to visit the Stone House Museum the most adventurous (and, arguably, exciting!) way to reach the town is via the Gorode. The Gorode is a 20-hairpin bend road, ascending 1,000 meters from the town of Chitimba up to Livingstonia. Public transport options up the mountain include motorbikes or trucks. Where the paved road of Chitimba meets the dirt of the Gorode you will usually not have long to wait before willing drivers arrive to offer you transport."
20,Great Mud Mosque of Djenné,"Djenne, Mali",The central mosque of this Mali town is entirely built from mud.,https://www.atlasobscura.com/places/great-mud-mosque-of-djenne,"Rising up at the center of Djenné, Mali, is the Great Mosque. Built in 1907, everything from its minarets to its spired walls is constructed from mud. In fact, the whole historic town of Djenné has been built from this mud architecture since the 14th century, in a tradition passed down from generation to generation. The process involves baking mud and straw bricks in the sun and stacking them to create walls that are then plastered with mud. The mosque (together with some 200 historic homes in the city) requires regular re-plastering to keep its form. Recent political upheavals and a drought have threatened the mud architecture of Djenné, and so has the emergence of more modern building materials. However, while some Mali mosques have added electricity and other technology, the citizens of Djenné are dedicated to their historic building and only a loudspeaker system has been incorporated into the structure.","The Foreign and Commonwealth Office (FCO) currently advise against traveling to some parts of Mali, therefore their website should be consulted before booking your flights. Moreover, since 1996, non-Muslims are not allowed inside the mosque."
