index,attraction,location,blurb,url,description,tags
10,Castle Frankenstein,"Mühltal, Germany",The birthplace of an eccentric alchemist and possible inspiration for the fictional reanimator of monsters.,https://www.atlasobscura.com/places/castle-frankenstein,"Johann Konrad Dippel was rumored to create potions, perform electrical therapies, and partake in gruesome experiments involving stolen body parts from the graveyard. Born in the Castle Frankenstein (German: Burg Frankenstein) in 1673, it’s disputed whether or not he was the inspiration for Mary Shelley’s mad scientist of the same name, who did some cadaver experiments of his own. What is sure about Dippel is his colorful career as an alchemist. He attached his name to Dippel’s Animal Oil, which he discovered from the destructive distillation of animal parts and claimed as a universal medicine. The animal oil came at the end of a wave of popularity for Iatrochemistry, which had moved alchemy from the search for creating gold to finding new medicines. The unpleasant taste and smell, as well as the progression of medicine, made Dippel’s oil fall into disrepute by the end of the 18th-century. Dippel later helped set up a laboratory in Berlin for making gold and, at one point, he ended up in prison on a Danish island for seven years due to political activities. In 1734, he finally had a stroke and died at Castle Wittgenstein near Berleburg, although his friends claimed he was poisoned. By his own hand or that of another, it is unclear. The Castle Frankenstein is now in ruins, with only two towers, a restaurant with a vegan and kid-friendly menu, and a chapel remaining. However, the perhaps mythical connection to Mary Shelley’s novel “Frankenstein” keeps it a popular destination, especially for Halloween. In late October and early November, the Burg Frankenstein Halloween party gathers zombies, witches, werewolves, vampires, and regular visitors for scary dinners and creepy shows. A popular annual party was started there by American soldiers stationed near the castle in World War II. Until it was deactivated in 2008, the US Army’s 233rd Base Support Battalion in Darmstadt conducted an annual Frankenstein Castle run which finished at the tower. The castle was featured in an episode of Ghost Hunters International, which aired in February of 2008. The Atlas Obscura Podcast is a short, daily celebration of all the world’s strange and wondrous places. Check out this episode about Castle Frankenstein.  Leave Autobahn A5 at Pfungstadt Eberstadt and follow the castle signs.",frankenstein hoaxes monsters eccentric homes castles literature homes architectural oddities architecture
11,Stasi Museum,"Berlin, Germany",A museum dedicated to the history of a terrifying secret police is now held in their former headquarters.,https://www.atlasobscura.com/places/stasi-museum,"An inside look at the operations of one of the most feared secret police states of the 20th century. The Stasi was the GDR’s infamous secret police force. Considering itself the “shield and sword of the party” it ran a covert war against perceived enemies of the state. It was from this building that head of the Stasi, Erich Mielke, ran one of the most feared secret police forces the world has ever known. It’s estimated that one out of every 10 East Germans worked as an informant for the Stasi, and the museum shows many of the bizarre ways the totalitarian regime used to spy on its citizens. Microphones hidden inside church hymn books, wrist watches with wire taps that ran up your sleeve, one of the most peculiar methods even involved the use of sniffer dogs. This latter method involved hiding cotton squares under seat cushions, then after the suspect left their seat, the cotton square was removed from the seat and placed in an airtight jar. Dogs could then be used to track that person based on the scent they left behind. There is a special section of the museum, on the 3rd floor, dedicated to the Stasi technique of “Zersetzung” (corrosion)—the East German secret police method of dealing with problematic political dissidents by, for example, ruining their marriages, delivering pornographic material to their homes, and routinely deflating the tires on their bicycles. All in order to drive their victims to the end of their wits. The museum also highlights the Orwellian brainwashing that took place at school level; instead of cutout dolls with fashionable clothes, children of the GDR had cutout dolls with gas masks and AK-47s. Flash cards used to teach A, B, C’s featured lock picking, fingerprint taking, and camera surveillance. Look out for the painting at the head of the conference room, depicting the construction of the Berlin Wall in 1961, produced by the same artist (the unfortunately named Dr Frankenstein) responsible for the series of abstract political images adorning the walls of the nearby Magdalenenstrasse U-bahn. Today the odd methods the Stasi used to employ, waver between the amusing and the downright strange. But for the common people living behind the Iron Curtain, they were a ruthless, all-seeing force, the mention of which would send shivers down spines. U-bahn 5, station Magdalenenstr.",museums
12,Haus Schwarzenberg Street Art Alley,"Berlin, Germany","A narrow passage next to a cafe leads to a courtyard exploding with murals, tags, and paste-ups.",https://www.atlasobscura.com/places/haus-schwarzenberg-street-art-alley,"On the north side of Berlin’s famous Hackescher Markt stands the entrance to the Hackeschen Höfe, a series of interconnected art nouveau courtyards featuring shopping, entertainment, and dining. Just a bit farther up the street, however, another courtyard is hidden away all on its own. Lacking a grand entryway, it can be easy to miss, but through its humble portal lies a hot spot of Berlin street art. Since street art is mercurial and chaotic by its very nature, the art on display in the alley next to Haus Schwarzenberg changes on an almost weekly basis, with new pieces being painted on, papered over, added to, and repurposed in the constantly evolving collage that washes over this little urban oasis. Famous street artists like El Bocho, Miss Van, Stinkfish, Otto Schade, and more have been known to add to the churn. The alley also features a famous painting of Anne Frank by Jimmy C that remains intact and untouched. The existence of this vibrant cultural pocket is thanks chiefly to Haus Schwarzenberg, a non-profit arts organization that occupies the building adjoining the alley. Even more artwork can be found in the stairwells and shops located in the building, so be sure to have a peek inside the doors leading off of the courtyard while you’re there.  The entrance is a narrow alley just to the right of the Cafe Cinema.",secret museums alleyways graffiti murals art
13,Eltz Castle - Burg Eltz,"Wierschem, Germany",This medieval castle overlooking the Elzbach river looks just like it did hundreds of years ago.,https://www.atlasobscura.com/places/castle-eltz-burg-eltz,"One of only three castles in the region left intact over the centuries, Burg Eltz (Eltz Castle) has remained in the same family for over 850 years, or 33 generations. Though the Eltz family first moved into the castle in the 12th century, they continued making renovations and additions for centuries. As such, it wasn’t completed until between 1490 and 1540. The 80-room castle is still occupied today, and looks much as it would have hundreds of years ago. Local stories say that it is infested with the ghosts of medieval knights. The castle is one of the few in the area that survived the Thirty Years’ War. The French did not destroy the castle thanks to its location, and some skilled diplomacy on the part of the landowners.  Located between Koblenz and Cochem, near the Mosel River in the Eltztal. Go early in the morning to avoid crowds. There are two routes down to the castle, one is a hiking trail and the other is a well-trod tourist trail. The parking and start point for each are on opposite sides of the valley. Open April to November.",castles medieval architectural oddities architecture
14,The Bastei,"Lohmen, Germany",Ruins of a German Castle on top of a towering stone pillar.,https://www.atlasobscura.com/places/bastei,"Rising up from the Elbe River Valley, Saxon Switzerland contains some of Germany’s most spectacular scenery - a maze of sandstone pillars, pristine forest, and intimidating fortresses. One of these was the Felsenburg Neurathen - built in the 11th Century, it dominated the landscape for 3 centuries until burned by a besieging army in 1484. Sadly there is little left of the Felsenburg Neurathen that once sat on top of the natural stone towers. Today, it is possible to visit the ruins, but what’s more spectacular is the view that the site commands. The surrounding area is so scenic that it was the site of Germany’s first landscape photography, and by 1850 the original wooden bridge had been replaced by a permanent one made of sandstone in order to accommodate the increasing tourist traffic. From the Bastei, you can look out into a wide valley where sandstone mesas rise up from the forest floor and the site itself is a gateway to various hikes throughout the park region. The region around the Bastei is also popular with rock climbers, and there are numerous free-climbing options.  Take the S1 from Dresden in the direction of Bad Schandau and exit the train at the town of Rathen. Cross the river using the ferry and follow the well-marked trail to the Bastei.",geological oddities geology ruins
15,Museum of Unheard of Things,"Berlin, Germany",A wunderkammer of mysterious objects and stories.,https://www.atlasobscura.com/places/museum-of-unheard-of-things,"Berlin seems to be fascinated with the examination of “things.” The Museum der Dinge, a collection of everyday items devoted to modern object design, and the Design Panoptikum, a surreal museum of extraordinary industrial objects, are a couple examples. This beloved curio collection of “Unheard of Things” is further proof. The Museum of Unheard of Things is a wunderkammer of curious and evocative items. The objects in the collection are all arranged by their weight, and plastered all over the museum walls. The items themselves are not the entirely the point, though—what’s really on display is the power of imagination, for an “unheard of” story has been invented about each exhibit by the raconteur curator. Each seemingly simple object inspires a tall tale or urban myth, told in a dry and convincing way by its label - so convincing, in fact, that some museum visitors leave in awe of the “petrified water” they have seen. Read the tale of the petrified potatoes, the story behind the fur of a Bonsai deer, or the cow-pie worshipping community, or how sacramental wine lost its red color. These are just some of the myths you can learn in this unique exhibition. Located in an East Germany factory building, the museum is curated by artist Roland Albrecht, who also has a book by the same name. The idea behind both is to encourage people to pause and reassess their world view, to think about the bigger story behind the everyday things we take for granted, and to view the world through the lens of imagination.",wunderkammers design collections museums and collections museums
16,Memorial to the Murdered Jews of Europe,"Berlin, Germany",Thousands of coffin-like pillars make up this controversial Holocaust memorial.,https://www.atlasobscura.com/places/memorial-to-the-murdered-jews-of-europe,"Completed on December 15, 2004, the Memorial to the Murdered Jews of Europe was built in remembrance of the six million Jews killed during the Holocaust. By pairing aesthetic minimalism and a massive scope, the memorial generates an incredibly powerful tension for its visitors. Altogether 2,711 unmarked grey concrete “stelae” or slabs cover a city block situated just south of the Brandenberg Gate. Each and every one of the stelae is identical in dimension ( 7’ 10” by 3’ 1”) and eerily reminiscent of coffins, though they vary from eight inches to over 15 feet in height. As a whole, they create a labyrinth where visitors are easily lost, contributing to a pervasive feeling of bewilderment while walking amidst the memorial’s network of open-air corridors. Since its debut, both praise and criticism have been directed at the memorial. Critics of the work at once find fault in its commemoration of a single demographic victimized by the Nazis rather than the multitude of those affected including large numbers of Europe’s Roma and homosexual populations. Still, others find the vagueness of the monument’s title disturbing, in that it avoids any assignation of blame for who, exactly, took these individual human lives. Meanwhile, architectural scholars praise its stylistic execution. As Nicolai Ouroussoff noted, Berlin’s monument avoids sentimentality in the face of an internationally affecting event, instead, “showing how abstraction can be the most powerful tool for conveying the complexities of human emotion.” All scholarly debate aside, finding a visitor who emerges unmoved by the visual impact of the installation seems unlikely.",labyrinths judaism holocaust jewish memorials
17,The Return of the Cows,"Berlin, Germany","Art and a pun, all in one.",https://www.atlasobscura.com/places/dott-return-cows-kuhunst,"There aren’t many reasons to visit quiet Dietrich-Bonhoeffer Strasse, which lies on the bleeding edge of gentrified Prenzlauerberg’s encroachment into (formerly) gritty Friedrichshain. But Sergej Dott’s whimsical public art installation, “Die Rückkehr der Kühe” (“The Return of the Cows”) just might make it worth the trip. Halfway down the block, if you peer into the empty lot and look up, you’ll see a green field full of larger-than-life cows “walking” up and down the side of a pre-war Berlin apartment house. Dott specializes in public installations, including the cow installations he calls “Kuhunst.” Savvy Germanophiles will recognize the pun on the German words for art (“Kunst”) and cow (“Kuh”). Another can be found just west of The Return of the Cows, at Kollwitzstraße 18 in Prenzlauerberg. Dietrich-Bonhoeffer Strasse runs for only one block. Roughly halfway down, look south through a vacant lot.",outsider architecture architectural oddities architecture
18,Pfaueninsel,"Berlin, Germany","This Berlin island is home to a flock of free-roaming peacocks, as well as a historic ivory folly.",https://www.atlasobscura.com/places/pfaueninsel,"Sitting in the River Havel that runs through Berlin, Pfaueninsel or Peacock Island is a beautiful little getaway rife with abandoned buildings, wild peacocks, and even the facade of a fairytale castle built by a Prussian king. The lush 243 acre island was originally known as “Rabbit Island” thanks to a small rabbit farm that was established there in the 17th century by Frederick William I of Brandenburg. It was not until his descendant Frederick William II came around in the late 18th century and turned the island into a private getaway for he and his favorite mistress, Wilhelmine Enke. Supposedly stating, “On Rabbit Island neither the merest tree nor bush may ever be felled again!” William II began the islands existence as a natural refuge for plant and animal. He also built the island’s most iconic structure, the two-towered white castle folly for himself and Enke. The two towers are connected by a medieval-styled bridge. After William II died, his son took over the island and built, among other buildings, a menagerie that had all manner of exotic animals including crocodiles, wolves, eagles, and of course peacocks. By the mid-1940s most of the animals had been transferred to the newly built Berlin Zoo. But some of the peacocks remained, and the island remained a bit of protected natural land. Today the island can still be visited via ferry from Berlin’s Wannsee railway station. Both the ivory folly and the wild peacocks remain on the island. Although there is notably less royalty.",follies follies and grottoes birds islands animals
19,Gärten der Welt (Gardens of the World),"Berlin, Germany","Gardens representing parts of Asia, Europe, and the Mid East are tucked away among the Soviet-style buildings in East Berlin.",https://www.atlasobscura.com/places/garten-der-welt-gardens-of-the-world,"This 21-hectare internationally themed garden park is tucked away among the Soviet-style Plattenbau of the eastern district of Marzahn. Originally opened in 1987 as the Berlin Gartenschau (Berlin Garden Exhibition) it was renamed Erholungspark Marzahn (Marzahn Recreational Park) after reunification, and then to Gärten der Welt, with the construction of the park’s Chinese Gardens as part of Berlin’s partnership with the city of Beijing. The Chinese Garden is officially named “Garten des wiedergewonnenen Mondes,” or “The Garden of the Reclaimed Moon,” symbolic of Berlin’s divided past and united future. This garden consists of traditional Chinese plants and buildings, all centered around a small lake with a stone boat in it. The Chinese Gardens were followed by the Japanese Garden, “Garten des zusammenfließenden Wassers” (Garden of Confluent Waters,) complete with a small pavilion and a rock garden; the Arabian-themed Oriental Gardens, or “Garten der vier Ströme” (Garden of the Four Streams,) patterned on the palace courtyard of Riyadh; the Korean “Seouler Garten” (Seoul Garden,) covered in traditional Korean handicrafts,  and the Christian Garden, dominated by a golden cage-like structure comprised of Biblical verses and other writings in a variety of European languages, earning it the name “Raum der Sprache und des Wortes,” or “Room of Speech and Word.” The park also features a labyrinth in which one can wander their way to a small tower in the center — a fantastic vantage point not just for the labyrinth, but for a swath of the gardens. Nearby, there is a row of small statues depicting some of the less grim scenes from certain German fairytales. Finally, there are additions constantly being made to the Gärten der Welt. The Tropical Hall, Balinese Garden, and Italian Garden are being renovated, and a new English Country Garden is being built.  Take the S-Bahn line S7 going toward Ahrensfelde until the stop Marzahn. From there, take the bus line 195 until the stop ""Gärten der Welt."" Alternatively, take the U-Bahn line U5 towards Hönow, and connect to the 195 at Cottbusser Platz.",gardens plants
