index,attraction,location,blurb,url,description,tags
10,Sphinx Observatory,"Lauterbrunnen, Switzerland","A historic observatory precariously perched at the ""Top of Europe.""",https://www.atlasobscura.com/places/sphinx-observatory,"Scientists have long traveled to Earth’s ends to conduct their studies. Mountaintops are a classic example of a harsh environment that serves as an ideal setting for experiments ranging from the physiological to the astronomical. When the Jungfraujoch station in Switzerland’s Bernese Alps opened in 1912, it became the highest railway stop in all of Europe. It also opened the door for eager scientists awaiting easy access to a high altitude site to do their work. The Sphinx Observatory, completed in 1937, is a result of this influx of research. Perched on a shockingly steep precipice at the so-called “Top of Europe,” the observatory is the highest-altitude construction in the entire continent. With multiple laboratories, a weather observation station, astronomical and meteorological domes, and a 76-cm telescope, the Sphinx has served as a headquarters for researchers in fields such as glaciology, medicine, cosmic ray physics, and astronomy. And over the years, the building has adapted to meet scientists’ needs. Today, the observatory is fully outfitted with electricity, water, telephone, internet, and even a machine to produce liquid air. In addition to the science, the observatory also provides visitors with vertigo-inducing, panoramic views of the snowy Alps, green valleys, and the Great Aletsch Glacier. From the metal grating terrace that surrounds the building, one can see over 11,000 feet below, with views stretching as far as Germany and Italy. Even getting to the observatory is a wondrous journey itself. Riding along the historic Jungfrau railway, passengers have a chance to peer through windows built into the mountainside and browse the peculiar Eispalast (Ice Palace), where ice sculptures depicting everything from people to automobiles are carved within a chilly glacier.  The Jungfraujoch station is serviced by the Jungfrau railway, which can be boarded in the city of Interlaken.",telescopes cliffs observatories astronomy instruments of science mountains
11,Stoosbahn Funicular,"Schwyz, Switzerland",The steepest classic funicular in the world glides along a dizzying incline.,https://www.atlasobscura.com/places/stoosbahn-funicular,"The world’s steepest classic funicular whisks passengers up and down a mountainside along a jaw-dropping 110 percent incline. From its base, it zooms skyward along the dizzyingly steep gradient, gliding through a blend of open air and tunnels before emerging at a quaint car-free village. The Stoosbahn is a wondrous feat of engineering. Riders can climb inside one of its four barrels, where they’re treated to panoramic views of the surroundings. The futuristic cylinders rotate throughout the ride, slowly turning in a way that resembles the movement of beer barrels lined up one after another. This allows passenger cars to remain horizontal throughout their four-minute journey, even as the funicular tilts on its tracks along the slope. The funicular opened in December, 2017, after 14 years of planning and building to replace its 84-year-old predecessor. It begins in Schwyz and ends in Stoos, a small alpine village perched atop a peak that boasts stunning views of region’s mountains and lakes. As the village is car-free, the funicular is the best way to reach it. Because of the difficult terrain, construction workers faced multiple setbacks before finally bringing the innovative railway to life. Despite the difficult geography, officials still pushed for the funicular; an aerial gondola would be a poor substitute because the route passes through an active shooting range. Thankfully, they realized the prospect of possibly peppering passengers with stray bullets was a terrible idea.",funicular engineering railroads trains transportation
12,CERN,"Geneva, Switzerland",Large Hadron Collider and the Birthplace of World Wide Web.,https://www.atlasobscura.com/places/cern,"Tucked away in the peaceful Swiss countryside, deep under fields of wildflowers and quiet suburbs at the foot of the Jura mountains, lies a place that should have a special spot in the heart of every STEM lover. Founded in 1954 to coordinate the research efforts of 12 European countries, CERN – short for the European Organization for Nuclear Research – is the world’s largest (and arguably) most expensive physics lab, home to an array of impressive machinery including several particle accelerators. The biggest of these is the Large Hadron Collider (LHC), a hollow donut 17 miles (27 km) in circumference buried hundreds of feet underground. Using electromagnets, scientists suspend subatomic particles inside the colliders, then spin them around at ever-increasing speeds, sometimes up to 80 percent of the speed of light. They then smash the particles together. Via Einstein’s theory of mass-energy equivalence, the force of the collisions creates new particles, which fling in every direction and are recorded by sensors. By examining the sensor data, CERN scientists can deduce insights into the Big Bang and the makeup of stars, and even discover new particles, such as the Higgs boson in 2013, the existence of which had previously been strictly theoretical. Yet the singular CERN invention that has transformed the planet didn’t involve atom smashing. By the late 1980s, universities and science centers like CERN digitally communicated with each other over vast distances via telecom lines, but using this early Internet was often tedious and crude. In 1989 Tim Berners-Lee, a computer scientist at CERN, proposed the HTTP protocol, which when combined with the existing telecom network and hypertext protocol, gave birth to the visual point-and-click system we call the World Wide Web. Berners-Lee is also credited with designing the first web browser. Today, the WWW is regarded as an afterthought at CERN, with only small references to it in their public exhibits. CERN has two exhibitions open to the public, the Globe of Science and Innovation and the Microcosm exhibit. Individual and group tours are also offered Monday through Saturday in English and French, although slots for the individual tours open 15 days beforehand and fill up very, very fast. The individual tours involve a visit to ATLAS, one of the experiments located along the LHC where you can see the scientists at work, and a stop at the decommissioned Synchrocyclotron, CERN’s first accelerator built in 1957. Travelling by AeroplaneComing from the Geneva International Airport at Cointrin by busTake the bus number 28 from outside the airport to Hôpital-La Tour (Meyrin). From Hôpital-La Tour take the number 56 bus to its terminus at the CERN entrance (ticket ""Tout Genève"" on the ticket machine). See Transports Publics Genevois web site for full details.Free public transport ticket for passengers arriving at Geneva Airport.Travelling by TramFrom the central Geneva railway station (Gare Cornavin), take tram 18 to its terminus at the CERN entrance (about 25 minutes). Tram ticket costs 3.00CHF for adults but entrance into CERN is free.",neutrino detectors marvelous maps and measures strange science instruments of science tunnels subterranean sites science
13,The Reichenbach Falls,"Schattenhalb, Switzerland",The alpine falls where Sherlock Holmes apparently met his demise can actually be visited.,https://www.atlasobscura.com/places/the-reichenbach-falls-schattenhalb-switzerland,"Whilst there are some waterfalls in the world, such as the Niagara and the Victoria, that draw thousands of tourists each year to marvel at their natural wonder, there is one hidden away in the alps of Switzerland that looms large in the discerning reader’s psyche: the notorious Reichenbach Falls. For it was here that marked the final and deadly confrontation between Sherlock Holmes and his arch nemesis, the Napoleon of Crime, Professor Moriarty. First published in the Strand magazine in 1893, Sir Arthur Conan Doyle decided to kill off his infamous alter ego in a short story called The Final Problem. His opponent was the nefarious Moriarty, a shadowy figure responsible for organizing all the evil, undetected crimes in London. A fight to the death between the two intellectual equals saw them plunge to their doom in the Reichenbach Falls. The story might have been fiction, but the location was very much real. Doyle was visiting Switzerland as a guest of Sir Henry Lunn, who would go on to found one of England’s first major travel agency companies, Lunn Poly. Visiting the haunting beauty of the Reichenbach Falls, Doyle was given the inspiration for the venue in which to kill off his famous detective. In The Final Problem Doyle describes the falls as a “fearful place…a tremendous abyss, from which the spray rolls up like the smoke from a burning house.” By 1893, Doyle had tired of Holmes’ celebrity; he’s quoted as saying, “I have had such an overdose of Holmes that I feel towards him as I do toward pâté de foie gras, of which I once ate too much, so that the name of it gives me a sickly feeling to this day.” Wanting to pursue what he saw as more serious writing, he told his mother, “I must save my mind for better things, even if it means I must bury my pocketbook with him.” But Holmes was to die in glory; vanquishing the wicked Moriarty by sacrificing himself, and sending them both plunging into the chasms of the Falls. But following Holmes’ apparent death, there was large scale public outcry in England. Eventually Doyle relented and restored Sherlock to his adoring fans in the 1902 novel, The Hound of the Baskervilles. Today, intrepid explorers can retrace Sherlock Holmes’ footsteps by taking a funicular railway to the falls high in the Swiss Alps. There, a pathway and bridge lead to a trail where the infamous narrow ledge is still there today. A small plaque marks the spot where,”at this fearful place, Sherlock Holmes vanquished Professor Moriarty on 4th May 1891.”",rivals week waterfalls literature water
14,Teufelsbrucke,"Andermatt, Switzerland","A breathtaking bridge that crosses a vast gorge over a river's torrents, and has a tale of a devil architect attached.",https://www.atlasobscura.com/places/teufelsbrucke,"Crossing the Ruess River that cascades through the Schöllenen Gorge was once no easy task, and was often even fatal to those who tried to forge across the torrents. So in 1230 a wooden bridge was constructed, and while that is now long gone and two bridges have been built to take its place, these have all guarded the title of Teufelsbrücke, or Devil’s Bridge. Occult legends aside, crossing that 13th century bridge was likely terrifying on its own as it shook several hundred feet over the water, or got terrifying close to the water when the river was full. The wooden bridge was heavily damaged in the Napoleonic Wars and later replaced in the 1820s, a structure that still stands alongside another more sturdy bridge built in the 1950s. All are rather frightening to drive over for their height in the Swiss mountains. So where does the devil come in? Well, it’s said that in the 13th century the villagers from nearby Andermatt found it to be an impossible task and enlisted the help of the devil. As it goes with getting a devil architect, he demanded the soul of the first to cross. The townspeople sent a scared goat over to outwit him. Enraged, the devil grabbed a massive stone and was about to destroy the bridge when an old woman with a cross stopped him and he dropped it. The stone is actually still around near Göschenen, although it had to be relocated for a rather huge sum of money in 1977 for a new highway. More likely is that a bridge at such height over the raging river is just unsettling in itself, but for good measure someone once added a couple of painted frolicking devils to the tunnel at its opposite side.",devils bridge bridges architectural oddities architecture
15,Hotel Belvédère,"Obergoms VS, Switzerland",A once-thriving hotel in the Swiss Alps couldn't compete with climate change.,https://www.atlasobscura.com/places/hotel-belvedere-2,"Hotel Belvédère, a hotel in the Furka Pass of the Swiss Alps, was once the perfect spot for travelers looking to explore the Rhône Glacier. But as the glacier receded, so did its number of visitors. Since the end of the 19th century, when the Furka Pass road was built, tourists have flocked to the hotel for its panoramic views over the icy landscape. The glacier was once only a 600-foot walk from the hotel and a 300-foot long grotto carved into the glacier allowed guests to journey inside. Sadly, the Rhône Glacier has lost almost a full mile of coverage in the last 100 years or so. The 11,000-year-old glacier has been known to recede as much as 10 centimeters in a day, and consistently loses about 130 feet a year. The grotto, which dates back to as early as 1894, can no longer be securely carved into the dwindling ice. Hotel Belvédère, which once hosted party-goers and adventurers, and even the likes of Pope John XXIII and Sean Connery, has seen better days. As the glacier moves farther away from the pass, fewer people visit. Though the hotel makes a brief appearance in Goldfinger, it is closed indefinitely. Drivers still stop to take pictures of the building and its mountainous backdrop. The building now sits with its doors and windows boarded up, a testament to the passage of time and climate change.",glaciers climate change hotels
16,Dance of Death Bridge,"Lucerne, Switzerland",This historic covered bridge contains a series of macabre paintings that communicate one thing: everyone dies.,https://www.atlasobscura.com/places/dance-of-death-bridge,"From the outside, Lucerne’s Spreuer Bridge looks to be a peacefully bucolic old-world span, the kind where medieval lovers might have met on a warm spring day, but hanging beneath the covered roof are dozens of historic paintings of skeletons and reapers collecting souls and reminding travelers that every second is one closer to death. The gable-roofed bridge was built in the 13th century to connect a group of mill buildings to the mainland. During its initial usage the bridge was unique in that the mill workers could simply dump their waste into the river since they were so far downstream. The wooden bridge survived for hundreds of years retaining its peaked medieval style. Then in the mid-1600s it was decided that the bridge would be spruced up a bit and a project was spearheaded to create a series of artworks forming a Dance of Death cycle, also known as a “Danse Macabre” or “Totentanz” in German. The object of such works was to remind everyone that death comes for us all, whether old or young, rich or poor. In the end 67 separate works were painted in the rafters of the covered bridge each featuring at least one skeletal harbinger of death (more often a number of them) coming to drag people to the afterlife. Monks, knights, nuns, and beggars are all seen being taken by death no matter their life. Walks along covered rustic bridges are often symbolic of peaceful times of beauty, relaxation, and simple living, but the Spreuer Bridge really makes sure that people know they need to enjoy it while it lasts, which probably won’t be that much longer no matter who you are.",paintings death bridges art
17,Cabaret Voltaire: the Dada House,"Zurich, Switzerland",One hundred years ago this small house in downtown Zürich became the birthplace of the Dada movement.,https://www.atlasobscura.com/places/cabaret-voltaire-dada-house,"In July 1916 German artist and poet Hugo Ball stood in the tiny performance space at Zurich’s Cabaret Voltaire, and read the first Manifesto introducing the world to a new concept in thought and culture. This was Dada: “An International word. Just a word, and the word a movement.” Ball, along with his wife Emmy Hennings and half a dozen other Dadaists like Tristan Tzara and Jean Arp, opened the small café, gallery and salon as a showcase for the burgeoning, unruly movement. In the process they began a new chapter in Western cultural history. It was here in the Spiegelgasse that the group played piano, danced and performed new forms of poetry. They exhibited art, argued, sang and railed against the war—often in outlandish, stylized costume. With Switzerland neutral during World War I, Zürich had become a haven for artists, philosophers, scientists and writers. Political exiles from all parts of Europe and Russia came, including Vladimir Lenin, who lived near the Cabaret at the time. Some say he was known to drop by occasionally, maybe looking for some absurdist conversation and decent vodka. In the wake of the War’s devastation, Hugo and this loose assemblage of like-minded artists—or “anti-artists” as they preferred – had hoped to create a more permanent home for their anti-war expression, but their own lack of cohesion may have been the Cabaret’s undoing. It only lasted a year or so, and the avant-garde moved on. Over the years the Cabaret Voltaire deteriorated, and after a brief period of occupation by neo-Dada squatters, the building was saved from demolition. In 2004 it reopened as a café, cultural and education center, and bookshop. Hugo Ball and his pals weren’t big on organized celebrations, but even they would probably cheer a hundred years of Dada. The Cabaret Voltaire in in central Zürich, open Tuesdays through Sundays (closed on Mondays).",dada performances culture politics war history military art
18,Schilthorn Piz Gloria,"Lauterbrunnen, Switzerland",A cablecar-station-turned-revolving restaurant with 360-degree views of the Swiss skyline.,https://www.atlasobscura.com/places/piz-gloria,"Nestled atop the Schilthorn rests the revolving Piz Gloria restaurant, offering unbeatable views of the Bernese Alps in Switzerland. While Piz Gloria claims to be the world’s first revolving restaurant—a dubious title given that the Seattle Space Needle opened in 1962 during the World’s Fair—its real claim to fame is its James Bond connection and unparalleled views. Piz Gloria is named after the 1963 James Bond novel and subsequent film, On Her Majesty’s Secret Service, in which a mountain-top hideout conceals Bond’s nemesis, Ernst Stavro Blofeld. Today, Piz Gloria taps into its James Bond past by offering visitors a 007 Walk of Fame and interactive exhibit aptly named Bond World. The restaurant, which is truly the main draw for travelers, rotates slowly offering diners a view of 200 mountain peaks during the course of their meal. While the food of Piz Gloria has been reviewed as lackluster and overpriced—a classic pitfall of many tourist attraction restaurants—the view overcompensates for what’s on the plate.  Piz Gloria is accessible by an aerial cable car, which departs from the town of Mürren. The cable car ride takes 32 minutes (including a change at a middle station) and offers views of the Eiger, Mönch and Jungfrau mountains, which have been named UNESCO World Heritage Sites.",Unique Restaurants & Bars
19,Barryland,"Martigny, Switzerland","Enormous, fluffy dogs frolic around this museum dedicated to a legendary Saint Bernard.",https://www.atlasobscura.com/places/barryland,"The Musée et Chiens du Saint-Bernard, aka “Barryland,” is a dog-lover’s dream. Enormous, fluffy dogs abound, their tails wagging and tongues lolling against a backdrop of gorgeous mountain scenery. Playful puppies frolic around their snoozing parents. Both a breeding facility and a museum, Barryland tells the story of the Alps’ most iconic dog breed. St. Bernards are known around the world for their heroic mountain rescues. The stalwart dogs would trek across snowy, icy mountain passes in search of wayward travelers, carrying barrels of spirits around their massive, furry necks. One dog in particular, a beloved pooch named Barry, is particularly well-remembered for his heroic feats. At the turn of the 19th century, Barry lived and worked in the Great St. Bernard Hospice, an alpine hostel for all sorts of travelers. It was founded in the Middle Ages and was a spot of refuge along the ancient pilgrimage route from Canterbury to Rome that winds through treacherous alpine passes. The hospice used a hardy stock of mountain dogs to search for lost travelers and avalanche victims. According to legend, during his short life Barry dug 40 people out of the snow, plied them with Schnapps, and saved their lives by carrying them back to the safety of the hospice. He died in 1814, and his taxidermy body is now on display at the Bern Natural History Museum. Barryland pays tribute to this legendary mountain pup and his fellow St. Bernards. The lower level holds the star attraction. There, the hospice’s resident St. Bernards romp within a fenced-in enclosure, all eager to greet curious visitors. You can even go for a hike with one of the lovable dogs. The upper level contains informational displays that go far beyond the common narrative and offer a complex historical image of the local geology, zoology, religion, and politics, all woven together by a common dog-centered theme.  The museum and dog breeder are both located in the same building close to the City Center of Martigny, VS next to a Roman amphitheater. You can go there by train (station: Martigny Expo) or car. Open to visitors during the whole year, daily from 10 a.m. to 6 p.m.",dogs mountains animals museums
