index,attraction,location,blurb,url,description,tags
10,Vorontsov Palace,"Alupka, Crimea",This magnificent Crimean estate was once a playground of the Russian elite.,https://www.atlasobscura.com/places/vorontsov-palace,"Built between 1828 and 1848, this magical palace near the town of Alupka has enchanted visitors for almost 200 years. During the early 1800s, the newly-annexed Crimean seaside was the place to summer if you were rich, Russian, and royal. Prince Mikhail Vorontsov (1782-1856), viceroy of New Russia, wanted in on the action and began construction on this impressive summer estate, which cost around nine million silver rubles. A true Anglophile, Vorontsov wanted his palace to remind him of the English architecture he’d grown to love so much during his education in London.  The palace was in part based on designs drawn in the English Renaissance Revival style by the architect Edward Blore, who worked on Buckingham Palace. It was also greatly influenced by the local Tartar architecture of the Crimea. In the end, the completed project was a strange mish-mash of styles and influence- of East meets West. Spectacular gardens surrounded the palace. Sadly, the palace’s reputation is forever blighted by the fact that it was built by serfs who had been imported from Russia. After the prince’s death, the palace changed hands numerous times, and was turned into a museum after the Russian Revolution. During WW2, the Nazis invaded Crimea and gained control of the palace. They had intended to blow it up, but luckily, the Crimean army’s advances forced them to retreat before they were able to carry out their nefarious plot, and the palace was saved. During negotiations at the Yalta Convention, held in the nearby Livadia Palace, Winston Churchill stayed in Vorontsov Palace. He was so impressed by the lion statues that stood proudly at the entrance that he asked Stalin if he could take one home. The request was denied. But Churchill’s memory of the palace lives on: “The setting of our abode was impressive … Behind the villa, half Gothic and half Moorish in style, rose the mountains, covered in snow, culminating in the highest peak in the Crimea. Before us lay the dark expanse of the Black Sea, severe, but still agreeable and warm even at this time of the year. Carved white lions guarded the entrance to the house, and beyond the courtyard lay a fine park with sub-tropical plants and cypresses.” Today, the palace is a spectacular museum and garden.  Open to the public, it is one of the most popular tourist destinations in Crimea.",palaces slavery royalty war history military
11,Scythian Neapolis Ruins,"Simferopol, Crimea",The ancient ruins of an extinguished city amidst the bustle of a modern one.,https://www.atlasobscura.com/places/scythian-neapolis-ruins,"Driven south by the Sarmatian tribes, the Scythians hung their hats on the banks of the Salhyr River near the end of the 3rd century BCE, hoping to enjoy their new empire for centuries to come. They called it Neapolis, and it enjoyed six more centuries before it perished. In a short time the city evolved into an influential trade hub, successful farming and crafts center with a strong Greek influence when it came to culture and architecture. While the settlement was certainly sophisticated in many ways, the Scythians were considered barbarians, assumedly due to their affection for decapitating their enemies and drinking their blood. It was the best of times, it was the worst of times… Despite their connection to Greek culture, there was no love lost between the Scythians and the neighboring Greek settlement of Chersonese, who they constantly battled with. Due to this ongoing spat, the embattled city was surrounded by sturdy defensive walls, though unfortunately they were not sturdy enough, and after a successful attack by the Greeks, Neapolis burned. A tenacious people, the Scythians dug deep into their warrior roots and rebuilt, the stone walls of Neapolis grew higher and stronger. The revival of the city was successful, and the civilization remained viable until somewhere around 3rd century CE. At the end of their reign, they suffered the same ill fate of so many others–being in the path of the military maelstrom that was the Goths and later the Huns, whose aggressive migration steamrolled them out of existence for good. Where Scythian Neapolis once stood, the busy city of Simferopol (home to the longest trolleybus route in the world) currently thrives as the hub of modern day Crimea. Echoes of the ancient people that once were, can be found in the outskirts of town, its sturdy defense walls one of the few remains left standing, but it’s what lies under the dead city that is truly wondrous. During excavation, a sprawling mausoleum was uncovered. In more than 70 dig spots, the mausoleum appeared, and soon its most prominent occupants were unearthed–the final rulers of Neopolis, King Scylurus, accompanied by his queen.",ancient archaeology ruins
12,Cross Rock,"Cape Fiolent, Crimea",A massive cross stands as the sole resident of this water-locked Crimean crag.,https://www.atlasobscura.com/places/cross-rock,"Staring out to sea from the coast of Cape Fiolent on the Crimean peninsula, the most stunning thing that stands out across the picturesque seascape is a single giant cross, jutting up from a small rock island. Known as Cross Rock or alternately the Rock of the Saint Image, this otherwise unremarkable oceanic feature is a lonely and stunning tribute to local faith. As the story of the rock goes, a ship carrying hundreds of Greek sailors was caught in a storm in 890 that threatened to kill them all, so they began to pray to St. George for help. The kindly saint went ahead and appeared on the rock and told the storm to chill out, which it did. As thanks for pulling them out of harm’s way, the sailors created a monastery on the shore near where they were saved. Over time the monastery fell into disrepair, but the story was not lost. On the 1,000 year anniversary of the sailors’ miraculous rescue and the founding of their church, a restoration effort began that brought the monastery back to life. In addition to returning the monastery to good working condition, a cross was installed on the rock where the saint is said to have appeared. Standing over 20 feet tall and weighing over a ton and a half, the rock cross is hard to miss, and the story is hard to forget. While it is not the largest monumental cross in the world, and the story that inspired it may seem a bit hard to swallow, even by early Christian allegorical standards, Cross Rock makes an unforgettably beautiful sight.",crosses rocks monuments geology
13,Crimean Trolleybus Line,"Simferopol, Crimea","The longest trolleybus route in the world, from Simferopol and Yalta.",https://www.atlasobscura.com/places/crimean-trolleybus-line,"Despite its political troubles, Crimea has always had a place of relaxation and beauty–the Crimean Peninsula along the Black Sea. The seaside resort of Yalta has been a desirable vacation destination on the peninsula for decades. Once only accessible to the Russian aristocracy, and literary celebrities such as Tolstoy and Chekhov, in 1920 Lenin decided that the tired proletarians deserved a little R&R too, and made a decree “On the Use of Crimea for the Medical Treatment of the Working People”. The working people happened to work (for the most part) in the city of Simferopol, which happened to be a good 50-plus miles away from Yalta. Looking over the different transportation options, it was decided that the rock in the area was too soft to support a railway, and buses would be unpleasant and produce too much pollution. So they decided to build an electric trolley route. A 54-mile long trolley route, the longest in the world. Built in 1959, the trolleybus line efficiently weaves through the Crimean mountains, rolling through beautiful vineyards and romantic villas. Ocean views and lovely, varied landscapes fill the two to three hour ride, but if scenery isn’t your thing, the trolleys are also equipped with Russian TV. The trolleybus is said to have transported six billion people since its construction. Some may say that the Czechoslovakia-built trolley is a little rough on the eyes, but many feel it matches the decaying yet colorful resorts that litter the peninsula that was once the private playground of Tzars and luminaries, and now belongs to the people.",world's longest transportation
14,Blue Cave of Bisevo,"Komiža, Croatia",An ethereal glowing blue ocean cave in Croatia.,https://www.atlasobscura.com/places/blue-cave-of-bisevo,"The blue cave of Bisevo is not terribly easy to visit. First, you must get yourself to the Croatian island of Vis, by ferry from the city of Split. Once there, travel by bus or motorbike to the other side of the island, to the tiny fishing town of Komiza. There, hire a boat or tour to take you to the island of Bisevo, about an hour boat ride from Komiza. Then you will approach the cave via a small rubber raft, which is just small enough to enter the tiny cave entrance. The Blue Cave (Modra špilja) is located at the Balun Cove on the eastern side of the island. Though Croatian fisherman have known of the blue cave since ancient times, it wasn’t until 1884 that a (relatively) easy entrance was blasted out with dynamite. Before this small hole in the side of the rock was opened, the only entrance into the cave was to dive underneath the rock wall in just the right spot. The cave is at its most beautiful between 11 am and 12 pm on a sunny day. The bright blue glowing effect is created when the sun’s rays enter through the water and reflect off the limestone floor of the cave. The bright sun lights up the water, and the glowing ocean illuminates the cave walls a brilliant blue, creating an ethereal glowing blue grotto. Though not an easy trek, it is a rewarding one – the blue cave is a truly enchanting natural wonder.",caves ecosystems water
15,Plitvice Lakes,"Plitvička Jezera, Croatia",A chain of 16 wondrous lakes formed as a result of the gradual dissolution of soluble layers of bedrock.,https://www.atlasobscura.com/places/plitvi-ka-jezera-plitvice-lakes,"Karst is not a particular kind of rock, but rather the landscape that results from the combination of certain types of rock, often limestone or dolomite, and water. The important element is that these types of rock are all soluable in water. Put this type of rock in combination with water and over the years the water works its way through the rock and leads to all sorts of natural wonders. This type of geographical landscape is known as “karst topography” and is the basis of some of the most visually amazing geographical locations in the world. Most of stone foundation of the Balkan peninsula is made of thick deposit of limestone accumulated over eons. Together with the areas abundance of springs, rivers and lush vegetation it has created some spectacular and Eden-like environments. Plitvice lakes in Croatia is a series of 16 mountain lakes formed thanks to one such phenomenon. Travertine is a special kind of limestone which accumulates from calcium carbonate rich surface waters on the surface of living moss, forming growing barriers, and creating a chain of lakes and waterfalls. In an epic race, on a timescale of many thousands of years, the water wears away at the underlying limestone at the same time as the travertine barriers grow at pace of up to 1cm per year, creating an ever morphing, growing, reducing landscape. The whole region of Plitvice is a national park, and the plitvice lakes are one of the main attractions of the inland part of Croatia, situated in Lika region of Croatia, in the midst of the Dinaric Alps. The lakes are divided into the 12 Upper Lakes (Gornja jezera) and the four Lower Lakes (Donja jezera). While the national park is quite safe, don’t wander too far from the paths. The UNESCO recognized park was the site of the first skirmish between Serbia and Croatia during the Balkan wars and landmines were planted throughout. Though it was certified mine-free in 1998, (Croatia has worked extremely hard to demine the country) it is believed there may still be a few errant landmines in some of the more remote areas of the park.  Buses between Zagreb and Zadar or Split will stop at the entrance to the National Park if you ask the driver beforehand.",geological oddities natural wonders water plants geology nature animals
16,Sea Organ,"Zadar, Croatia",A musical instrument played by the sea.,https://www.atlasobscura.com/places/sea-organ,"In the Croatian seaside town of Zadar, concealed beneath a set of large white steps leading into the water, is the Zadar Sea Organ. Similar to the Wave Organ in San Francisco, California, and the High Tide Organ in Blackpool, England, the instrument consists of a series of 35 tubes and a large resonating cavity, which is played by the wind and the sea. The organ’s music is eerily reminiscent of the melancholy sound of whale calls. The Sea Organ was designed by architect Nikola Bašić and completed in 2005. Just behind it is another art installation he created — the Sun Salutation — which has an ethereal pattern of glass panels that capture sunlight to power their own light show that is a tribute to the solar system.",sea organ sounds music water art
17,Zagreb's Museum of Broken Relationships,"Zagreb, Croatia",Where the lovelorn find a home for their sentimental keepsakes.,https://www.atlasobscura.com/places/museum-of-broken-relationships,"We all have different ways of dealing with the mementos left behind when a love is lost. Unable to let go, some of us hide the barrettes he gave us before he left town to “find himself” in an ornate box under the bed, while others burn photos taken of her before she was caught texting a “friend.” The most mundane items in the world suddenly represent everything that might have been. When Croatian artists Olinka Vistina and Drazen Grubisic separated, their reluctance to part with the sentimental reminders of their fizzled love inspired them to open the Museum of Broken Relationships, so that the items could remain together. At first glance, this concept may seem to contradict healthy healing, but the idea took off, and while the museum was on tour, people from all over began to donate their reminders of heartbreak. Now the museum has a permanent home in Croatia and contains a fascinating collection of former tokens of affection. Besides the anticipated teddy bears and letters, the collection also includes a few poignant and sometimes unsettling surprises – a tiny bottle filled with a woman’s tears, an axe, and taser gun, and perhaps the strangest offering, a prosthetic leg. As melancholy as the subject may seem, the museum is quite popular—be it voyeurism, purification, or just the acknowledgment that the lonely feeling of heart sickness is universal, over 1,000 people per week visit the collection. Due to this location’s intense success, a second Museum of Broken Relationships opened in Los Angeles in 2016. The Atlas Obscura Podcast is a short, daily celebration of all the world’s strange and wondrous places. Check out this episode about the Museum of Broken Relationships.",relationships love collections museums and collections
18,Froggyland,"Split, Croatia",A wonderfully strange collection of 500+ stuffed frogs doing people things.,https://www.atlasobscura.com/places/froggyland,"What would it look like if frogs were carpenters? What about if they went to school, played tennis, or ran a circus? You can find out at the strange, delightful Froggyland museum in Croatia. The collection of anthropomorphic amphibians at Froggyland consists of 507 stuffed frogs arranged in 21 cases. These dioramas were the life’s work of 20th century Hungarian taxidermist Ference Mere, who devoted 10 years to stuffing and meticulously arranging the frogs. When he completed the project in 1920, there were around 1,000 of them. The frogs displayed at Froggyland passed from owner to owner until finally making it to Croatia and getting their own museum. Mere’s project may sound eccentric, but his work is truly remarkable. He used an advanced taxidermy technique in which the frogs were stuffed with cork through the mouth. This time-consuming process left the frogs entirely whole, lacking any external incisions. The varied dioramas - a blacksmith shop, a music lesson, a day on the lake - present everyday life scenarios down to the smallest detail. A photographer holds a tiny camera. A painter has been given a little easel and paintbrush. In the classroom scene, one frog raises two fingers to indicate that it is about to speak. The final result is an absolutely ribbet-ing example of creative taxidermy. (And those who just can’t get enough can hop on over to The Frog Museum afterwards.)",anthropomorphic frog dioramas taxidermy animals
19,Zeljava Airbase,"Željava, Croatia",Yugoslavia's biggest underground airport lies in ruins.,https://www.atlasobscura.com/places/zeljava-airbase,"In the movie Star Wars: The Empire Strikes Back, the rebels keep their spacecraft hidden in an underground base, to come out only when striking at the Empire. Željava Air Base was Communist Yugoslavia’s version of that base. Situated in the east of Croatia on the border with Bosnia, Objekat 505, as it was officially known, was the largest underground airport in the Balkans. The primary purpose of the Objekat 505 was to house a long-range radar early warning system, akin to NORAD, as well as to provide a strategic command center for the country’s defense. The construction of the base was conducted in utmost secrecy between 1957 and 1965, and the cost of its construction was a whopping six billion dollars, three times more than the combined yearly military budgets of Yugoslavia’s two biggest successor states, Serbia and Croatia. The secret airbase was positioned at the center of a dense sprawling network of military installations, with five auxiliary airfields nearby as well as numerous radar and air defense outposts. The resulting base was a military marvel, an underground airport with four exits, each of which was capable of launching jets.  The base housed two full hunter squadrons. The base was designed to sustain a direct hit by a 20-kiloton nuclear warhead, the equivalent of the Nagasaki bomb, and it could be hermetically sealed. The base could also house up to 1,000 people and stored provisions for up to 30 days. Objekat 505 also had access to an underground water supply and a power generator. Fuel for the generator was brought into the base by deep pipes coming from an underground storage facility near the town of Bihać. The base was intended to protect the country from the foreign aggression. Unfortunately, its designers had not taken into account the possibility of a civil war. On October 25, 1991, on the eve of the war, Rudolf Perešin, one of the fighter pilots stationed in the base, an ethnic Croat who did not want to fight, defected and escaped the base via the fourth exit. He was also not the only one; not too long afterwards, Daniel Borović also defected with his jet, though he managed to land at Zagreb Airport (Perešin had to divert to Klagenfurt in Austria, his jet now on display at Zeltweg Airbase). Even though they did not depart from the base itself, two other pilots - Ivan Selak and Ivica Ivandić - were also based there, but transferred to Užice in Serbia following Željava’s destruction. During its retreat from this region of Croatia, the Yugoslav National Army decided to destroy the functionality of the airbase to avoid its use by any of the factions in the conflict. They did so by setting off built-in explosive charges. A year later, the demolition of the base was completed by the military of the then Republic of Serbian Krajina, and an additional 56 tons of explosive were detonated. The explosion was so powerful that it was felt in all the way in Bihać. Today the abandoned airbase lies on the border of Croatia and the Bosnian Federation, with the line dividing the countries running through the middle of the property. Extreme caution needs to be used when approaching this site, due to the large number of unexploded landmines and other munitions there. The police force of the Bosnian Federation uses the area of the airbase to train its K9 core in explosive retrieval.  Unfortunately, since the migrant crisis, it's difficult to reach this place. In fact, this Airbase is exactly on the border between Croatia and Bosnia, many cops patrols turn around. If they catch somebody, they will have to pay a fine. But it can be possible to send a letter or a mail to the Croatian police saying you are a tourist who wants to visit this place. And normally, you will get the authorization. There is a reasonable amount of pollution with PCB mostly inside the tunnels but also in the soil outside. Additionally, there have been numerous smoke detectors inside the tunnels which were based on Americium-241. It is unknown what happened to them during the destruction. As such, a visit can be a health risk.",airplanes subterranean sites abandoned ruins
20,Podgaric Monument,"Podgarić, Croatia","This stunning, out-of-the-way Croatian monument commemorates a community's uprising against occupying fascist forces.",https://www.atlasobscura.com/places/podgaric-monument,"The Podgarić Monument was erected in 1967 by Dušan Džamonja as a memorial to the 1941 Srb uprising. A nearby plaque reads “Here are buried 900 soldiers from the wider area of Moslavine who sacrificed their lives for the freedom and independence of our nation during the National Liberation Struggle from 1941 to 1945.” The monument crowns a hill in the small town of Podgarić, where it towers over an artificial lake below. The structure was commissioned by Tito, Yugoslavia’s long-time dictator, who ordered the creation of a number of similar monuments to World War II sites throughout Yugoslavia. Most of the sites were former Yugoslav Partisan memorials, the party with which Tito was involved and who took over after the war. The abstract monuments were meant to symbolize power and triumph, but were poorly maintained after Yugoslavia fragmented. The Podgarić Monument receives occasional upkeep, but it doesn’t get much visitor traffic.  The monument is accessible by car from Zagreb.",communist monuments communist architecture war memorial war history world war ii military statues
