index,attraction,location,blurb,url,description
10,Ruins of Yugoslav Army Headquarters,"Belgrade, Serbia",Destroyed Serbian army headquarters sits half crumbled in a largely revitalized Belgrade.,https://www.atlasobscura.com/places/ruins-yugoslav-army-hq,"The 1990s were a turbulent, war-ravaged decade on the Balkan peninsula. But in last 10 years a lot has changed and Serbia has once again largely re-integrated into European society. Traces of the wars of the 1990s are hard to find in Belgrade, except of course for the gaping ruin of the ex-Yugoslav/Serbian Army headquarters. The building was hit several times during the NATO campaign. The bombing of the building was primarily of symbolic importance, as all essential command functions had already been evacuated to a secure location in the days prior to the outbreak of the war. After the end of hostilities the building was deemed too damaged for immediate repair and it remains in the same bombed-out condition to this day. If its destruction was largely symbolic, so too is its continued state of disrepair. For many Serbs, the destroyed army headquarters has become a monument to the lost war, and a morbid tourist attraction for foreign visitors. It is within walking distance of the main railway station and international bus terminal. Building is situated on the corner of Nemanjina and Knjaza Miloa streets. Nemanjina street starts from the front of the main railway station. Start climbing uphill towards Slavia Square. Building is within 10 minutes walking distance."
11,Tito's Blue Train,"Belgrade, Serbia",Ride in 1960s style on the private luxury train Marshal Josip Tito used to travel around Yugoslavia.,https://www.atlasobscura.com/places/titos-blue-train,"In an unassuming railway depot south of Belgrade lies a relic of a forgotten era. Built in a time when Yugoslavia was recovering from the Second World War, this iconic blue train served to transport the country’s leaders around the different republics of Yugoslavia, and entertain foreign dignitaries so critical to the diplomatic success of the socialist nation. The Blue Train, Marshal Josip Tito’s private train, was built with luxury in mind. Tito preferred to travel by rail, and as Yugoslavia became more prosperous in the years after the war, the train reflected the optimism and wealth of its primary user, if not that of the average citizen. Custom-built coaches were decorated in a simple yet modern socialist realist style, with certain classical holdovers such as intricate mosaics and dark hardwood lining. The overall effect is one of understated power, which comes as no surprise considering some of the train’s clientele. Used often by Tito for domestic purposes, the Blue Train also served an important diplomatic role. Its guest list is a veritable who’s-who of 1960s power players, from Queen Elizabeth to Charles de Gaulle to Yasser Arafat. It’s easy to imagine diplomats and party officials seated around the massive main dining table or crammed into the modernist, Zodiac-themed bar, as Tito sought to provide the world a path between the American-led West and the Soviet sphere of influence. It’s still possible to enjoy the splendor of the Blue Train, which has been remarkably preserved in its original state.  If your pocketbook is big enough, you can do so as Tito did: for a hefty fee, the Serbian Railways will hook up the train for a trip on the spectacular Belgrade-Bar railway. The line is one of Tito’s biggest public works projects and one of the most scenic rail journeys in Europe; the 296-mile route between the Serbian capital and the Montenegro  coast passes over 435 bridges and through 54 tunnels. For those whose wallets aren’t quite as fat, it’s still possible to enjoy the Blue Train, and walk through the very same cars where Haile Selassie sat, Queen Elizabeth dined, and Josip Broz Tito slept.  To visit the train, you'll need to purchase a ticket, which can be a small adventure in itself. The historical railway station where they were once sold has now been closed, but try the Beograd Centar station VIP or Information desks. Try to find a clerk that speaks English, and explain you want to see the ""Blue Train."" Failing this, the words in Serbian are ""Plavi Voz."" It helps to email ahead using the address on the Serbian Railways' website under ""Special Services."" And, if all else fails, the folks at the Serbian Railway Museum in downtown Belgrade, some of whom speak excellent English, are very helpful in arranging a visit. Once you have a ticket, just hop on the #3 tram and ride all the way to the Rasadnik stop—the depot is just across the railway tracks. Be cautious when crossing these and entering the depot--in addition to frequent train traffic the depot is actively used as a railway maintenance facility and there is frequent movement of heavy equipment. Show your ticket to the guard just past the main depot doors, and if they are open and there are some available workers, they'll open the train."
12,St. George's Church,"Topola, Serbia",The interior of this Serbian royal family's mausoleum is covered with exquisite mosaics.,https://www.atlasobscura.com/places/st-georges-church-oplenac-mausoleum,"St. George’s Church, also known as the Oplenac Mausoleum, is both a church and mausoleum for members of the Karađorđević dynasty. It was built by King Peter I of Serbia. The temple is a monumental building. Its interior is covered with more than 40 million pieces of colorful glass, creating a dazzling array of more than 15,000 shades of color. The mosaics, which pay tribute to the most prominent Serbian medieval frescoes and monasteries, surround the marble floor and iconostasis. The church wasn’t always meant to have such wonderful mosaics. Originally, King Peter intended to have the names of all the soldiers who died in the Balkan Wars carved into the wall. But the king perished before the church was complete, and the start of World War I meant a new conflict was soon to claim more soldiers’ lives. The upper part of the church contains the tombs of the founders of the Karađorđević dynasty. Six generations of the family, including Prince Alexander and King Alexander I, were buried in the church. Down in the crypt, you’ll find 39 additional tombs.  The church is located on the Oplenac Hill, near the town of Topola.  In addition to the church, the complex includes the royal vineyards and winery, the house of King Peter and the Vineyard Keeper's House."
13,Devil's Town Rock Formation,"Kuršumlija, Serbia",The bizarre rocks of Đavolja Varoš are the result of natural erosion.,https://www.atlasobscura.com/places/devils-town-rock-formation,"Đavolja Varoš (Serbian for “the devil’s town”) is an unusual rock formation created by soil erosion, near the town of Kuršumlija in southeastern Serbia. A local legend holds that the strangely shaped rocks are the remains of a wedding party that was instantaneously petrified by the devil, as punishment. In total there are 202 stone formations in Đavolja Varoš, between two and 15 meters in height, with a mean diameter of about 1 meter. The stone pillars are topped by stone blocks weighing as much as 100 kg. Two extremely acidic (pH 1.5)and mineral-rich (15 g/l) springs are situated nearby."
14,Maglič,"Maglič, Serbia",The ruins of this medieval castle on a foggy hill tell the story of a once-mighty empire.,https://www.atlasobscura.com/places/maglic,"Maglič is a 13th century medieval castle near Kraljevo, Serbia. It’s located on a hilltop surrounded by the curvy Ibar river. The name Maglič is said to come from the Serbian word magla meaning fog, as the hill underneath often disappears in the mist. It’s unknown when the castle was constructed, but it’s believed to have been done so on the orders of either Stefan the First-Crowned or his son Uroš the Great. The castle was designed to safeguard the monasteries of Sopoćani and Studenica, and also to prevent further Mongolian raids into Serbian lands. However, a local legend tells a different story of the castle’s history. It’s said that Serbian despotess Jerina, also known as “The Damned Jerina,” founder of many medieval fortresses, constructed the castle and threw many of her lovers into the deep well inside the walls. Among the locals, the castle is still known as Jerina’s Town. Another legend claims that Uroš the Great planted a valley of lilac flowers along the Ibar river gorge below the castle, to make his French wife, Helen of Anjou, feel more at home. The castle consists of seven towers and one dungeon tower connected with ramparts and stone walls. The interior can be accessed through two gates. Inside the fortress are the remains of a palace, barracks, water reservoir, a well, and the Church of Saint George. After World War I, the castle was partly restored. The main restoration took place during the 1980s, and then again in 2010. The castle is recognized as a Cultural Monument of Exceptional Importance by the Republic of Serbia.  The castle offers amazing views and is a short walk up a hill."
15,Gavez Klub,"Belgrade, Serbia","Tucked in an urban forest, this restaurant specializes in homemade, healing rakijas.",https://www.atlasobscura.com/places/gavez-klub,"Named after a local plant, Gavez Klub is a family-operated restaurant secluded in the urban woods along the Sava River in Belgrade, Serbia. According to the manager, Djenka Mihajlovic, the gavez herb is used in folk medicine to “fix bones” and local folklore describes its use for magic by witches. Opening with a series of rock concerts in the summer of 1999, Gavez Klub was an ambassador of the hope that came across the people of Belgrade just three months after the NATO-inflicted bombings of the city. At that time, the venue was just a big yard with a small house and a few benches and tables made from fallen trees. Over the years, Gavez has grown and become a beloved gathering spot for Belgrade locals and a favorite place to take friends visiting from abroad due to its off-the-beaten path location and rich, homestyle cuisine. The limited menu changes daily and consists of just one set of courses to choose from as well as an array of house-made rakijas, a regional spirit infused with various fruits and herbs. In addition to rakijas made with grapes, plums, and pear, Gavez Klub’s herb-infused rakijas have purported healing benefits, including fighting off colds. Each menu item is prepared using ingredients from local markets and, while it may resemble a pre fixe menu with one option for each course, guests are welcome to order just one or two items instead of having the full array of offerings. Not only a restaurant, Gavez Klub also operates as a venue for concerts, art festivals, weddings, theater productions, yoga classes, and support groups. Regarding their clientele, Mihajlovic says, “We could never choose our guests; we did try, but it never worked out. All layers of society, all people of different ages, families, couples, single or lovers they all found Gavez and in some point of their lives made it their own.”  Check their Facebook page before going, as they're sometimes closed for private events."
16,Orava Castle,"Oravský Podzámok, Slovakia","The 700-year-old fortress was the site of Count Orlok's castle in ""Nosferatu.""",https://www.atlasobscura.com/places/orava-castle,"Orava Castle is an eerie and majestic place, built high up on a rocky cliff over the winding Orava river. It is one of the most beautiful and well-preserved medieval castles in Slovakia, dating back to the 13th century. Its long history starts as a military barracks built after a Mongol invasion to defend what was then the Kingdom of Hungary. Seven centuries later it still stands, now an elaborate neo-Gothic castle that holds many unique myths and legends. Notably, the striking exterior was used as the filming location for Count Orlok’s Transylvanian castle in the 1922 silent film Nosferatu, a claim to fame that adds to its haunting appeal. Inside, a tour of the castle museum takes visitors through the knights’ room, paintings gallery, weapons room, and a collection of many scientific and archaeological artifacts. Price of admission is about 8 euros per person, if you like to take photos on your tour it will cost an extra 3 euros. Special group rates are available. During the main Tourist season they do some great haunted night tours."
17,Hotel Galéria Spirit,"Bratislava, Slovakia",A unique hotel for the artistic soul.,https://www.atlasobscura.com/places/hotel-galeria-spirit,"Hotel Galéria Spirit is crazy colorful extravagant building in Bratislava (Slovakia), which serves as hotel and art gallery. Located behind the Bratislava train station, the unique and artsy hotel has an emphasis on health and beauty. Guests are even given a free nutritional supplement based on their personal health conditions in addition to the normal services."
18,Ruins of Cachtice Castle,"Čachtice, Slovakia",The blood-soaked ruins of the castle where the murderous Blood Countess was walled in alive.,https://www.atlasobscura.com/places/ruins-cachtice-castle,"The site of one of the most sensational - and sensationalized - serial murders in history, Hrad Cachtice stands now empty and mostly ruined. In 1611 the household of the Hungarian countess Elizabeth Bathory was accused of torturing and killing as many as 600 young women within the walls of this castle. Over time, the story began to include accusations of sexual attacks and turned Elizabeth into a aging beauty obsessed by the idea of eternal youth found in the blood of virgins. Now perhaps irretrievably mired in myth and speculation, it may be impossible to completely separate fact from fiction. This much we know: Elizabeth was real, and died here. She was part of the powerful Hungarian Bathory family, and something went very wrong here in the early 1600s. She was married in 1575, as part of an arranged marriage at the age of 14 and received the Cachtice castle property, along with the surrounding feifdom of 17 villages as a wedding gift from her husband. The castle itself dates to at least 1276, when it was mentioned as a border protection fortress. In the early years, they seemed to be more or less a normal aristocratic family - he fought in battles far from home, she hung around the various family properties and eventually bore three children. Although there were a few strange accusations in the early 1600s, things did not get really weird until after her husband’s death in 1604, when she permanently moved to the castle property. Allegedly the routine (yet brutal) punishments of servants escalated into torture and death for minor infractions. A taste for violence led Elizabeth to send her loyal staff into the surrounding villages and countryside to lure young women to the castle, where they often met with grisly ends. When the locals started to wise up and refuse to let their daughters and sisters go to work at the castle, Elizabeth hit on a genius idea: in 1609 she opened a school for lady’s etiquette, then known as a Gynaecaeum. Young women from far-flung noble families began to arrive to receive instruction in the womanly arts from the aging widow. But it was this decision to become involved with noble families that was her downfall, as young ladies went missing, their angry fathers and brothers began to notice strange goings-on at the Castle Cachtice. In 1610, her castle was visited by local authorities, who reportedly discovered injured and dead young women on the property. Her three loyal collaborators were immediately seized and imprisoned. After what has been described as a show trial, the two female collaborators were executed in 1611, their fingertips pulled off with pincers before they were thrown alive into a fiery pit, which shows that the standards of the times were not so far off from Elizabeth’s own predilections. The male servant was beheaded and then thrown into a pit. There is speculation that the force of the trial may have been amplified for political reasons, with opportunists taking advantage of the opening to seize property and wealth from the Bathory clan, particularly since Elizabeth stood alone as a widow. The records also seem to indicate that Elizabeth was not specifically named herself as the perpetrator of the crimes, instead her household was implicated, perhaps out of deference to her status, and the possible embarrassment it would cause to other members of the nobility who had consorted with her. Elizabeth was placed under house arrest, walled in a tower of the castle, while the trial of her servants commenced. She remained there in isolation for four years, fed through a slot in the wall, until she was found dead in 1614. She was originally buried in the local cemetery, but due to local distaste, she was moved to her family home in Ecsed, Hungary. In the following centuries her story was alternately forgotten, and then sensationalized. Speculation has turned her into a lesbian vampire tyrant who sought eternal youth through the blood of virgins, but the truth seems to be gory enough without the supernatural trappings. The castle was abandoned in 1708, and is now in ruins. Visitors can hike up to the ruins from the town of Cachtice, where there is also a small museum in the main square, and the church where her body was originally interred.  There is a motorised bus-train that runs a limited round-trip service from the parking lot up the hill to the castle. A small fee is charged. The walk up is a steady climb of about 15-20 minutes. The grade is is on loose gravel and uneven surfaces, as is the grounds of the castle. Those with mobility issues may want to be advised to use caution and care."
19,Painted Village of Čičmany,"Čičmany, Slovakia",A perfectly preserved hill village where the buildings are painted like white lace.,https://www.atlasobscura.com/places/painted-village-of-cicmany,"The tiny village of Čičmany (population 204) looks just like it did hundreds of years ago, untouched by time. But this is no ordinary preservation area. The village is full of black timber houses, each one decorated with intricate traditional patterns in white lime paint. Literally street after street is lined with folk art. Although the records of the village at Čičmany date back to the 13th century, covering the houses in lacy, geometric and stylized patterns is a much later tradition. It began around 200 years ago, when white lime would be used to help preserve damaged wood. The image of the bright lime pigment on the dark wood was striking, and people began elaborating on themes, eventually covering most of the timber-frame structures with remarkably uniform designs. The buildings that line the little streets today are actually even more modern, although in the traditional folk architecture. In 1921 a fire raced through the village, and many structures had to be restored. With the help of the Slovakian government, funds were made available to keep Čičmany as it had been for centuries. It was established in 1977 as the world’s first folk architecture reserve, ensuring the protection of its buildings, and unique cultural heritage. Čičmany is in northwestern Slovakia, about a two-hour drive from Bratislava. It is possible to reach Čičmany by public transport. The easiest way is to take a bus from Žilina to Rajec, and from there, another bus to Čičmany. However, there are very few buses passing through Čičmany. Visitors stranded in Čičmany can take advantage of the traditional houses turned into penzions (B&B). In addition to the preservation of the structures, the village Považie Museum works to also keep up traditions of festivals, local folk music and art, costume and folk dances. The village is also popular ski destination (Ski center Javorinka). Čičmany is within easy reach by car from Prievidza/Bojnice (known for its spa and picturesque medieval castle) and makes a nice day trip combined with visit of beautifully carved wooden Slovak Betlehem in Rajecká Lesná."
20,UFO of Bratislava,"Bratislava, Slovakia",This spaceship sculpture in the middle of the Slovakian capital looks like it just crash-landed.,https://www.atlasobscura.com/places/ufo-of-bratislava,"There is a large housing settlement on the east side of Bratislava, the capital of Slovakia. It’s comprised of three tight circles of low-rise towers from the Soviet era, both in their vintage and their design. In the middle of the center circle is a park—harboring a UFO. The area is called Medzijarky, and was built in the mid-1970s when Slovakia was still half of Czechoslovakia, and all of Czechoslovakia was part of the Soviet bloc. The UFO sculpture at its center was erected at the time of construction, created by local artist Juraj Hovorka. It’s big—15 feet tall and 26 feet across—so big that kids originally were able to crawl inside and play Star Trek (if only Czechoslovakian TV had Star Trek). A well-known and well-schooled sculptor, Hovorka actually lived in one of the Medzijarky towers. His work tended towards what might be called “monumental realism,” which could also describe his UFO—“realism” for an alien spacecraft that is. The name Medzijarky translates roughly as “between the ditches” in Slovakian, and the neighborhood was built during the period of communist rule over the joint state. The years following the country’s split saw the project fall into disrepair and neglect, and that included the quirky UFO. Eventually plans were made to revitalize and update the housing, and the city wanted to take the sculpture down. But the neighbors stood in defense of their spaceship, and lobbied successfully to keep it. The Medzijarky UFO is actually the second most famous UFO in Bratislava. There is one that tops the downtown bridge over the Danube, and it’s become a kind of symbol of for the city. It rises 27 stories over the water, and hosts a sky-scraping destination restaurant. The bridge UFO may be better known, but this one, although it no longer allows the human children inside, looks more like the real thing. Bratislava is the capital of Slovakia and is in the far west along the Danube River, near the borders of both Austria and Hungary. The UFO is in Medzijarky Park, which is encircled by low-rise housing towers and shops. It's about 6km (4 miles) east from from the center of the city."
21,Stone Waterfall,"Salgótarján, Slovakia",Inside the Šomoška National Nature Reserve exists a unique rock formation rarely seen in the world.,https://www.atlasobscura.com/places/stone-waterfall,"Not far from Šomoška Castle, resides a 30 foot (9 meters) high stone “waterfall” composed of hexagonal basalt pillars. This unique rock formation formed around four million years ago when basalt lava hardened into these unique columns. It’s the only example of this beauty in the region, and is only one of seven found in the world. Not far from this geological wonder is the stone “sea,” an area filled with shards that have cascaded from the formation. Similar stones were also used to build the nearby castle.  All of these treasures can be seen in approximately 30 minutes while walking through the reserve."
