index,attraction,location,blurb,url,description
10,Bamboo Playhouse,"Kuala Lumpur, Malaysia",A delightful architectural wonder awaits on a lake island in Kuala Lumpur’s oldest park.,https://www.atlasobscura.com/places/bamboo-playhouse,"Designed by Malaysian architect Eleena Jamil, the Bamboo Playhouse is a public pavilion located in Kuala Lumpur’s Perdana Botanical Gardens. The sustainable playhouse features a three-dimensional floorscape and tree-like columns that rise up to support the roof, offering a playful reprieve for the public that blends into the surrounding landscape. The playhouse is situated on a small island in a large lake that stretches across the center of the gardens. The structure also contains a series of hanging “tree-houses” made from bamboo baskets, where visitors can enjoy meditative views of the lake. The playhouse has also been used as an event space for performances and exhibitions. The design also features raised square platforms set at various levels to create different dimensions across the open structure. Jamil took her inspiration from traditional structures called wakafs, which serve as resting places for village communities in Malaysia. Contemporary architectural designs made of bamboo are a rare sight in Malaysia, but the playhouse is a creative example of how the sustainable material can be used in fun new ways for other structures. According to Dezeen, “The Bamboo Playhouse was shortlisted [in 2015] for an award for a World Architecture Festival, where bamboo was touted as a revolutionary building material by Dirk Hebel.”  The Bamboo Playhouse is open daily from 6 a.m. to 8 p.m."
11,Dharma Realm Guan Yin Sagely Monastery Canteen,"Kuala Lumpur, Malaysia","Come for the chanting, stay for the monastical vegan buffet.",https://www.atlasobscura.com/places/dharma-realm-guan-yin-sagely-monastery-canteen,"It’s not everywhere that you can enjoy a purely plant-based buffet followed by the communal recitation of the “Ceremony of Repentance of the Great Compassion with a Thousand Hands and a Thousand Eyes.” But at Dharma Realm, you can. This century-old Buddhist temple, built in dedication to Guan Yin, the bodhisattva of compassion, offers a rare tranquility within the bustling confines of Kuala Lumpur. It was one of the first temples in the city to be built with brick and tile. Pass through the renovated majestic building through the main gates, and around the back is the communal area for eating. Every day, the lines appear in anticipation for the vast vegan buffet. Local workers, curious tourists, and thrifty adherents queue up to await a lush spread of affordable, healthy, guilt-free options. Offerings run the gamut of Malay classics, from wantan mee to taufu pok and faux char siew; throngs come on Fridays for the special lei cha, or “thunder tea rice.” Most importantly, no white sugar, MSG, or preservatives are used in the cooking. Apparently, it’s as rewarding to consume as it is to serve: All the food workers at the temple are volunteers. Perspiring shoulder to shoulder among strangers over delectable plates of nourishing food may not sound luxurious, but in the afternoon heat, a curious sense of community emerges. Diners are invited to partake in chanting after the meal, if the spirit so moves them.  Dress modestly."
12,Arulmigu Sri Rajakaliamman Hindu Temple,"Johor Bahru, Malaysia",Malaysia's first and only glass temple.,https://www.atlasobscura.com/places/arulmigu-sri-rajakaliamman-hindu-temple,"Johor Bahru is Malaysia’s second-largest city. One of its oldest temples, the Arulmigu Sri Rajakaliamman Hindu Temple, was established in 1922. But it wasn’t until 1991 that temple’s new life began. Sri Sinnathamby Sivasamy inherited the temple from his father and inspired by the shine of glass artwork he witnessed while riding in a tuk-tuk he decided to remake the humble temple in all glass. The entire temple is covered in a mosaic of 300,000 multicolored pieces of glass, adorned with hundreds of thousands of glass beads, and contains statues of Gautama Buddha and Mother Teresa among others. Murals, done in glass, include some modern scenes of kindness and cross-faith love such such one of a Muslim and Christian helping a Hindu who got into a motorcycle crash."
13,Bukit Bintang Street Art Alleys,"Kuala Lumpur, Malaysia",Cartoon clouds and nature-inspired murals have transformed the streets of Kuala Lumpur.,https://www.atlasobscura.com/places/bukit-bintang-street-art-alleys,"Bukit Bintang, meaning Starhill, is one of Kuala Lumpur’s most-visited districts. It’s home to some of the city’s biggest and most expensive shopping malls and restaurants as well as the street food mecca of Jalan Alor. Jalan Alor is one of the best-known jalans, or roads, of the district. Some of these were known for the same unsavory characteristics many major city back alleys throughout the world are known for. But in the late 2010s, Kuala Lumpur City Hall decided to transform these streets into art projects. Most of the murals that now decorate Bukit Bintang’s most infamous jalans were started in mid-2018 and completed in December of that year. A majority of the artwork in these central alleys dividing Bukit Bintang’s major city blocks comes in the form of painted murals with bright colors and natural imagery like rivers, rainforests, and tropical Southeast Asian fauna. A more novelty art type on display here are neon sculptures of cartoony cloud silhouettes that float above the street and light up at nighttime. One of the most notable natural inspirations to this arts district is the water stream painted on the floor, following the path of an actual stream that once flowed through Jalan Alor. Unfortunately, it doesn’t seem like Kuala Lumpur’s City Hall has released the names of the artists that designed and/or worked on this transformation. Perhaps this was not an oversight but rather by design, to emphasize the anonymous, self-less ideal of projects meant for the greater good.  While the jalans have been beautified, they are still back alleys in a major city’s tourist district, so take the usual caution when wandering through them, especially at night. The most-decorated alleyways are Jalans Alor, Berangan, Changkat, Rembia and Tengkat Tong Shin, but many other murals can be found in Bukit Bintang."
14,Kuching Cat Museum,"Kuching, Malaysia","Two thousand feline artifacts fill Malaysia's ""Cat City.""",https://www.atlasobscura.com/places/kuching-cat-museum,"Tracing the history of cats back 5,000 years, the Kuching Cat Museum houses 2,000 different artifacts, ranging from a mummified Egyptian cat to strange cat headstones. Although the Cat Museum is a mix of serious historical exhibits along with kitsch you might find in a cheap Chinatown bodega, it takes its work analyzing the history of cats very seriously. For centuries, Southeast Asia has had a history with cats, documented in great detail at the Cat Museum. Interestingly enough, Kuching actually means cat, making the location of the museum all the more apt. Besides stuffed cats, porcelain cats, and gigantic fang doorways, the museum also recounts bizarre superstitions around the animal, like nearly drowning a cat in order to bring rain. Outside of superstitious near-cat abuse, cat lovers should take solace in some of the more approachable exhibits, like Felis Badia, the rarest cat in the world, of which the museum is in possession of the only stuffed specimen.  The museum is open Monday through Sunday from 9 a.m. to 5 p.m. To get there, either take CityLink Bus no. K15 from Saujana Food Court bus stop or hail a cab."
15,Snake Island of Borneo,"Kuala Penyu, Malaysia",This tiny island in the South China Sea is crawling with venomous sea snakes.,https://www.atlasobscura.com/places/snake-island-of-borneo,"Pulau Tiga Park encompasses 158 square kilometers of open ocean containing three islands that were formed by mud volcano eruptions in the late 19th century. While the largest island (Tiga) is known for its natural volcanic mud baths, the smallest island (Kalampunian Damit) boasts an attraction that is far less relaxing but perhaps a bit more fascinating: lots and lots of deadly snakes. An isolated rock covered with tall silver Pisonia trees, the calm pale surroundings of Kalampunian Damit — also known as Snake Island — stand in stark contrast to the community of wild serpents that call the island home. Known as yellow-lipped sea kraits or banded sea kraits, the venomous sea snakes spend their nights hunting deep waters for eels and small fish, returning to land by day to digest and get some sleep. Individual kraits tend to have one specific home island to which they return, forming a constant and fairly stable population. They also use their home base as a breeding ground, meaning Kalampunian Damit tends to be particularly snakey during mating season. While banded sea kraits are considerably more poisonous than cobras, they are also fairly reclusive and non-aggressive and bite humans only in rare occasions where they are harassed or trod upon — which can admittedly be easy to do on a tiny island full of snakes, but as long as visitors watch their step they are in little danger. Being somewhat off the beaten path, Pulau Tiga Park sees few visitors, and is most famous for being the shooting location of the first season of Survivor. Getting to the island is easy and just requires a booking set with an agent who will take you to Kuala Penyu Town, where a direct boat will leave from the jetty."
16,Taman Eko Rimba Kanching Waterfalls,"Rawang, Malaysia",Not far from the bustle of Kuala Lumpur is an amazing waterfall that navigates seven vertical drops.,https://www.atlasobscura.com/places/taman-eko-rimba-kanching-waterfalls,"This hidden gem, just 35 minutes by car from downtown Kuala Lumpur is a must-see for a retreat from the busy city. Upon entering the park, visitors are greeted by a small space for picknicks, a few swings, and even a little restaurant. This area is also inhabited by a few monkeys so keep an eye on your belongings. If you advance further into the forest and follow the water, you will be greeted by the first tier of the waterfall, complete with a small pond that is open for swimming. The Taman Eko Rimba Kanching Waterfall travels down seven distinct tiers, all with specific distances up the hill. The park is usually not very crowded and often very quiet. It’s the perfect location to get up close and personal with the region’s diverse wildlife.  This place is only accessible by car or taxi since there is no public transport available."
17,Kuala Lumpur Butterfly Park,"Kuala Lumpur, Malaysia",Hang out with thousands of butterflies in one of the world's largest such enclosures.,https://www.atlasobscura.com/places/kuala-lumpur-butterfly-park,"Step inside this 80,000-square-foot butterfly flight cage, and experience thousands of butterflies up-close. Inside the lushly vegetated flight cage within the park is like being inside a snow globe filled with fluttering butterflies of all shapes, sizes, and colors. It has been rated as one of the best, if not THE best, butterfly flight cages in the world. The site also offers views of other insects and a museum of numerous insects and other specimens. There is even a scorpion pit.  The park is located close to the Perdana Botanical Garden, the Kuala Lumpur Bird Park, and the Malaysian National Monument."
18,Snake Temple,"Bayan Lepas, Malaysia","Come in, light some incense, and ignore the live snakes around you.",https://www.atlasobscura.com/places/penang-snake-temple,"Worshippers regularly visit this beautiful temple, located just under two miles away from Penang Island’s airport. However, the gorgeous place of worship has a unique catch: It’s filled with live pit vipers. The Snake Temple (officially known as Hock Hin Keong or Cheng Hoon Giam) was built in the mid-19th century to honor Chor Soo Kong, also known as Qingshui, a Buddhist monk and healer born in China during the Song Dynasty (960–1279). The legend holds that during his lifetime, Chor Soo Kong sometimes offered shelter to local jungle snakes. After the temple was erected in his honor, it’s said snakes began showing up there of their own accord. Snakes aside, the temple is a beautiful piece of architecture. In its earliest years it was a simple attap structure, a traditional housing style found in the rural villages of Brunei, Indonesia, Malaysia, and Singapore. But after decades of improvements and several major renovations, it has blossomed into a magnificent structure, featuring intricate detailing on the doors and rafter beams. The main temple opens into a courtyard, where the Shrine Hall of Kuan Yin is located, allowing visitors to marvel at the beautiful plants that populate the garden. Follow the pathway and you will arrive at the “snake pool,” where snakes recline on trees among leafy green branches, either basking in the sun or taking refuge in the shade. The snakes are thought to be kept docile thanks to incense being constantly burned. Locals will also tell you that many of the snakes in question, which are Wagler’s pit vipers and green tree snakes, have been de-venomed. Still, you’ll want keep your hands and feet to yourself at all times, and look around before you sit. It’s not recommended to bring small children, but the temple is a tranquil spot and they claim that no one has ever been bitten.  The temple is located about a 25-minute drive from downtown Penang, so either get a taxi, or catch the free shuttle bus. There is not much else around the temple, so consider trying to fit this in before or after the airport. On your way to the courtyard, you can also visit the exhibition next to the temple, which includes pythons and cobras. While entry to the temple is free, you do have to pay for a photo opportunity with these snakes. This is completely optional."
19,Ithaa Undersea Restaurant,"Rangalifinolhu, Maldives","An underwater restaurant, surrounded by a coral reef.",https://www.atlasobscura.com/places/ithaa-undersea-restaurant,"To enter the restaurant, visitors climb down a spiral staircase in a thatched pavilion at the end of a jetty. They enter the building, which has a curved roof like a tunnel, from above. Secured five meters below sea level at the Hilton Maldives Resort and Spa, the Ithaa Undersea Restaurant is a mostly acrylic building that only seats 14. Offering a 270-degree panoramic view to its customers, Ithaa was designed and constructed by M.J. Murphy Ltd., a design consultancy based in New Zealand. Opened in 2005, Ithaa (which means ‘mother of pearl’ in Dhivehi, the local language) charges a premium for its meals, but they might cost less than one would expect for an underwater dinner. They start in price at about $120 US for lunch for hotel guests. The restaurant serves contemporary fusion Maldivian cuisine with Western and Asian influences. Advance reservations are necessary. Designed by the Kuala Lumpur National Science Center, the building qualifies as the world’s largest aquarium tunnel. After completion in 2004, Ithaa was taken to the Maldives on the back of an ocean-going barge. It took 16 days to arrive. It is estimated that the restaurant, which is placed in extreme conditions, will only last for 20 years.  1 Hour Sea Plane from Male International Airport"
20,Sea of Stars,"Vaadhoo, Maldives",Bioluminescence in the reefs of the Maldives causes the sea to glow like a starry night sky.,https://www.atlasobscura.com/places/sea-of-stars,"The “Sea of Stars” is a beautiful phenomenon that occurs during late summer in the reefs of the Maldives, caused by bioluminescent phytoplankton called Lingulodinium polyedrum. The water here is filled with this plankton, and the movement of the waves causes it to glow, creating an incredible shimmering effect that looks like the sea is full of stars.  Vaadhoo Island in the Raa Atoll is the most well-known spot for viewing the plankton, though it is dependant on conditions and may occur on any of the islands. It is best to do more research if you are interested."
21,Subsix,"Kudahuvadhoo, Maldives",Fine dining 20 feet below the surface in the Indian Ocean.,https://www.atlasobscura.com/places/subsix,"At the uber fancy PER AQUUM Niyama resort in Maldives, tourists frolic between two private islands. They have lots of dining choices, but by far the most unique is Subsix, a gourmet restaurant six (hence the name) meters (about 20 feet) beneath the surface of the Indian Ocean. In order to even see Subsix, visitors must come by speedboat. It’s a 40 minute trip from the capital, Malé, or a 15 minute one from Niyama Resort’s islands. The entrance to the restaurant is inconspicuous, just a mysterious pair of doors atop a short dock. Once there, they descend three stories beneath the waves into the “clam-shaped” bar. The building (constructed on land then sunk below the waves) sits central to a thriving coral reef. Sea anemone chairs and soft blue light invite the diners into the ocean world, not to mention the Hawkbill turtles, eels, and parrotfish swimming just beyond the glass."
22,Baa Atoll Biosphere Reserve,"Eydhafushi, Maldives",The world's seventh-largest coral reef contains an incredible amount of biodiversity.,https://www.atlasobscura.com/places/baa-atoll-biosphere-reserve,"This highly biodiverse environment is home to the world’s seventh largest coral reef. Huge quantities of plankton flow through it, which enables the whole food chain to thrive. More than 250 types of corals are found in the Baa Atoll Biosphere Reserve, sustaining about 1,200 species of fish. Baa Atoll refers to three distinct atolls that form a wider ring of islands covering a total area of 345,206 acres (139,700 hectares). Of the 75 islands in the Baa Atoll, 13 are inhabited by Maldivians, some are resort islands (where there is one tourist resort on the whole island), and the rest are uninhabited. The waters of the atoll vary in depth from 98 to 263 feet (30 to 80 meters), whereas around the atoll, the ocean plummets to more than 250 metres in depth. Look in the water, and you’ll likely spot parrot-fish, butterfly-fish, angel-fish, clown-fish, wrasses, marine turtles, moray eels, manta rays, groupers, whale sharks, and dolphins. Some threatened and endangered species found in the waters of the atoll include green turtles, hawksbill turtles, Napoleon wrasses, and tawny nurse sharks. The astonishing degree of biodiversity of the Baa Atoll extends also to above-water flora and fauna. Mangroves are present on virtually all islands, and among the most common animals are several types of lizards, skinks and geckos, fruit bats, frigate birds, and herons. The government has made a commitment to environmental protection, with a particular emphasis on recycling, which has led to the export of recyclable waste becoming a thriving business in recent years, second only to the export of fish.  Baa Atoll can be reached by ferry boats from Malé. Alternatively, there are frequent daily flights between the Island of Dharavandhoo and Malé. From Dharavandhoo, other islands can be reached by boat. The GPS coordinates for this place entry lead to the Baa Atoll Biosphere Reserve Office on the island of Eydhafushi. Scuba diving indubitably increases the number of marine creatures you may encounter but it is not a requirement. Snorkeling in waters up to 16 feet (five meters) in depth is sufficient to see more species than you can name. The environmental impact of your visit also depends on the type of accommodation you choose. In this regard, islands develop their own waste management system that must comply with local regulations, which emphasise self-reliance and sustainability. Although official inspections are rare, some islands have taken environmentally friendly practices seriously. Some research before visiting is required, but it is possible to visit the Baa Atoll with minimal environmental impact. As mentioned, some islands are entirely dedicated to tourism, with one resort being the only structure on the whole island. The range of these resorts can vary, from gaudy to luxurious. For a more authentic experience, accommodation can also be found on the islands inhabited by Maldivians. This imposes some restrictions, such as dressing modestly in the villages, no alcohol, and limited nightlife."
23,"Thilafushi: the ""Rubbish Island""","Malé, Maldives",The exorbitant price of paradise.,https://www.atlasobscura.com/places/thilasfushi-the-rubbish-island,"The Maldives island chain in the Indian Ocean is about as close as it gets to tropical bliss on Earth. The smooth white sand, tranquil blue water, and beautiful foliage annually attracts 750,000 visitors a year. But unbeknownst to most of these tourists, for decades the rubbish they produced - 3.5 kg per day - was being ditched on a floating, heaping pile of trash. In the beginning, Thilafushi was a lagoon composed of shallow coral reefs. In 1992, the Malé government decided to use the barrier island as the final destination for the enormous waste produced by their flourishing tourism industry. “Rubbish Island” as it was called, began receiving visitors in the form of massive refuse freighters, garbage excavators and migrant workers paid to handle the trash. For 20 some odd years, the man-made “island” was presented with approximately 330 tons of garbage a day, causing it to swell at a rate of one square meter every 24 hours. The newly-generated land was soon leased to entrepreneurs who used the island for various industrial activities. The island has of course suffered from the haphazard waste. The outrageous number of flies is a disgusting addition to the area, but isn’t the island’s biggest problem. Commercial activity along with indiscriminate dumping has brought an abundance of toxic materials to the lagoon - broken oil drums, asbestos, lead, and other noxious metals mix in with daily household garbage items creating a noxious sludge. There is little around the island that goes unpolluted as harmful substances seep into the water and smoke from burning waste floods the air. The government outlawed rubbish dumping on the island in 2011 after several freighters, impatient with the dumping process, jettisoned their loads directly into the sea. Garbage boats are reportedly now advised to shuttle their merchandise to India."
