index,attraction,location,blurb,url,description
10,Hobbiton,"Matamata, New Zealand","The real life Hobbiton, this sheep farm has been forever transformed since being built for The Hobbit film series.",https://www.atlasobscura.com/places/real-life-shire-hobbiton,"Once an unassuming farm, this hillside will never be seen the same way again after being chosen to act as a set for “The Lord of the Rings” and “The Hobbit” films. Even before it was retrofitted with several Hobbit Holes to play the part of Hobbiton in Peter Jackson’s adaptations of the classic Tolkien book series, this sheep farm seemed like a perfect stand-in for the famous fictional “Shire,” home of hobbits everywhere. Indeed, its natural likeness is undoubtedly the reason Jackson and his producers chose the location—with the only other qualification being that it’s located in New Zealand, the unofficial real-life location of Tolkien’s Middle Earth. In September 1998, Sir Peter Jackson “discovered” the Alexander Farm during an aerial search for suitable film sites. Site construction started in March 1999. Filming The Lord of the Rings trilogy commenced in 1999 and lasted for three months. When the site was rebuilt for The Hobbit trilogy in 2009, these structures were built out of permanent materials. The entire reconstruction process took two years, yet filming The Hobbit trilogy began in October 2011 and took only 12 days. At its peak, 400 people were on-site, including Sir Peter Jackson, Gandalf, Frodo, Sam, Bilbo Baggins, and young Bilbo Baggins. The farm is still an active sheep farm, but visitors can tour the area used for the set. Most of the Hobbit Holes are fenced off and you can’t enter them, but one is specifically designed for visitors to enter and explore. Tour guides are employed to explain where in the movies each area appears – Bag End is a highlight, along with The Green Dragon, a whimsical old-world pub. In fact, The Green Dragon is now open for business, and at the end of the tour, you can have a drink there. The set is very detailed and the hobbit holes are purposely made to look as though they have been there for years, complete with details like fake moss and many other small touches. There is laundry hanging, food displayed, salmon being smoked and other fish caught mimicking a very realistic set. The tree at Bag End is a fake tree intended to preserve the area’s appearance as it was in the film, even though the one featured in The Lord of the Rings was real. The film version was actually cut down and placed there for the movie. It died by the time they decided to film The Hobbit, so a fake tree with hand-painted leaves sits in its place, an exact replica of the original. The gorgeous location makes it easy to see why this was chosen for The Shire. The farm is in the middle of the countryside, still seemingly hidden from the modern world. A GPS is helpful in locating it since there aren’t really any signs directing you where to go.  Tours depart from 3 sites: The Shire’s Rest, Matamata i-SITE, and Rotorua. The Hobbiton tour includes walking through the Party Tree, the Party Field, Bilbo Baggins’ hobbit, Bag End, the Watermill, and finally finishing at The Green Dragon (a cafe), a complimentary cider, all handcrafted and exclusive to Hobbiton Movie Set, will be served. It’s 111 miles from Auckland to Hobbiton. Almost everyone that visits New Zealand rents a car or a motor home to explore. Given this, you do not need to organize your tour with a third-party service unless you need transportation to The Hobbiton Movie Set. In short, buy tickets directly from The Hobbiton Movie Set and drive to the location. Once you arrive, it’s private property, and then you do need to take a tour. You cannot get to The Hobbiton Movie Set yourself, nor can you see it from a distance. You must take the bus included in your ticket. Make sure that you purchase tickets in advance. They sell out daily."
11,Waitomo Glowworm Caves,"Waitomo, New Zealand",Tubing through a cave lit with glowworms is a magical underground experience.,https://www.atlasobscura.com/places/waitomo-glowworm-caves,"In 1887, English surveyor Fred Mace and local Maori Chief Tane Tinorau decided to explore the Caves of Waitomo. They entered the cave system on a tiny raft where a stream descends into the underground, and with their candles, they carefully navigated the stream through the caves. In the darkness, they noticed starlike lights scattered across the formations above their heads. Thousands of glowworms were hanging peacefully above their heads, forming a magnificent bioluminescent cosmos. The glowworm is a catch-all name for the bioluminescent larvae of various species. The larvae of the beetle fireflies (Lampyridae), beetle larvae (Phengodidae), and of Arachnocampa, a type of fungus gnat all bioluminescence. It is these fungus gnats that can be found in massive numbers in Waitomo caves. The fungus gnat larvae cling to rock walls and hunt with long strings of sticky mucus. When seen in large groups they are truly astounding. Elated with joy, the two men would return many times to explore further. On an independent trip, Tinorau found a land entrance, which is the same entrance that is used today by tourists from around the world. Tourists started visiting in 1889 when Tinorau and his wife began leading tours. Today, many cave guides are descendants of Tinorau and his wife, and the fungus gnats, with their long strings of sticky mucus, still glow beautifully.   You can buy single tickets for any of the caves, or you can buy a bundle. I strongly recommend you buy a package and see them all. Not only is this a more economical option, but all of the caves are worth seeing. It costs ~ 97ND to tour all three caves. All tickets include tours of the caves. You cannot self navigate the tours. Reservations are required, and numbers on each tour are restricted."
12,Milford Sound,"Milford Sound, New Zealand","Dolphins, ancient clams and hundreds of waterfalls make this one of the world's top tourist destinations.",https://www.atlasobscura.com/places/milford-sound,"Off the coast of New Zealand, in the Tasman Sea, huge granite cliffs rise 3,900 feet or more, and plunge 300-1500 feet under the surface of the water. These mountainous structures, carved by ancient glaciers, are the fjords of the Milford Sound. Milford Sound is home to some of the world’s most unique flora and fauna. Ancient clams called brachiopods are buried under the floor of the fjord, and have had no need to evolve for over 300 million years. The world’s largest population of black coral trees also lives under the surface. Related to sea anemones, the coral colonies’ lifespans are over 4000 years and they are among the oldest continuously living organisms on the planet. There are approximately seven million of the colonies in Milford Sound. Black coral trees can be seen through the Milford Discovery Centre and Underwater Observatory. Dolphins, New Zealand Fur Seals, and Fjordland Crested Penguins also frequent the waters. Lucky visitors will see the occasional whale that wanders into the fiord from the Tasman Sea. Dolphins swim alongside the Milford Sound Cruise Ships and show off for their guests. Groups of penguins pop in and out of the water, while the fur seals rest on the low rocks. The fjord gets over 20 feet of rainfall every year, feeding its two permanent waterfalls. Good weather is a bit of a long shot, but rains only serve to create hundreds of temporary waterfalls that sporadically appear on every cliff. If the sun does decide to peek out of the clouds, expect a rainbow at the bottom of every misty waterfall. Milford Sound is New Zealand’s most popular fjord, because it is the only one that can be reached by car. Milford Road is a steep five hour drive from Queenstown, but the determined traveller will find that the stunning scenery and Lord of the Rings landmarks make the journey as delightful as the destination.   The journey to Milford Sound will take at least 12 hours, including travel time and sightseeing. The best way to see the wildlife and take in the scenery is by taking the 1 ½-2 hour cruise through 16km of fiord. Kayaking is also a good way to get up close and personal to the wildlife. For more extreme visitors, there is scuba diving, base jumping, and mountain climbing. The only accommodation in Milford Sound is at the Milford Lodge."
13,Castle Hill,"Castle Hill, New Zealand","The Dalai Lama named this New Zealand landscape the ""Spiritual Center of the Universe.""",https://www.atlasobscura.com/places/spiritual-center-of-the-universe,"New Zealand is known for its natural beauty, but in 2002 a particular patch of farmland was given a special honor. It became a “Spiritual Center of the Universe.” Called Castle Hill, the area is a high country station—a station is a large farm area dedicated to the grazing of sheep and cattle—on New Zealand’s South Island. Looking like the ruins of a castle, and hence the name, the hill is a popular climbing and bouldering spot for rock climbers. But rock climbers aren’t the only ones impressed by the site. In 2002, the Dalai Lama visited the South Island. Apparently, he didn’t like the energy in the nearby town of Christchurch (whose church is made from rock quarried from the boulders) and he was taken to the boulder field. He was so taken by the landscape, and his spiritual experience there he named the area a “Spiritual Center of the Universe.” The area got some world exposure when the nearby Flock Hill station was used for the filming of the climactic battle scenes of the 2005 movie The Chronicles of Narnia: The Lion, the Witch and the Wardrobe.  The hill is located at an altitude of 700 metres, close to State Highway 73 between Darfield and Arthur's Pass. It is on private property."
14,That Wanaka Tree,"Wanaka, New Zealand","A solitary tree has grown up all alone on Lake Wānaka, backdropped by the beautiful Southern Alps.",https://www.atlasobscura.com/places/lone-tree-of-lake-wanaka,"Framed by the South Island’s stunning Southern Alps, a lonely tree has grown up to spread its wings just off shore at the south end of Lake Wānaka. Known as the “lone tree of Lake Wānaka,” it is said to be one of the most photographed trees in all New Zealand. However, you still need to have the inside scoop to find it, as there are no signs directing people to the solitary tree. It’s just enough off of the beaten path to not be bothered by too many tourists unless they’ve done their research. Walking along the lake to find the lone tree is a beautiful sight. When you arrive, you’ll find beach access on the shore just a stone’s throw away from the tree, the perfect place to have a picnic and watch the sun set or rise. If you can stand the cold but refreshing water of Lake Wānaka, swimming is a great way to awaken the senses. The lone tree is right at the foothills of Mount Aspiring National Park, a World Heritage Site, acting as a doorway into even more of the breathtaking landscapes that embody the South Island of New Zealand. Try visiting when the sun is low on the horizon and there’s an abundance of colorful low light, rather than the view being bleached out by the midday sun. At this time of day you’re also more likely to find the lone tree of Lake Wānaka, all alone.  The easiest way to access this iconic tree is via a car park located just a two minute walk away. This car park is found at the start of the Waterfall Creek Track."
15,The Tree Church,"Ohaupo, New Zealand",One man's dream has turned into this naturally growing chapel made of almost nothing but trees.,https://www.atlasobscura.com/places/the-tree-church-ohaupo-new-zealand,"Many people see the face of God in the beauty of nature, but few have ever taken this to the extent of Barry Cox, the infinitely patient creator of New Zealand’s Tree Church. According to his website, Cox has long appreciated the beauty of churches he has seen across the world during his travels, and finally decided to create one of his own. Cox runs a service that safely uproots trees using a truck mounted scoop called a “tree spade,” and replants them elsewhere. Using his preexisting equipment and know-how, Cox began planting a variety of trees on his land to form portions of the church, each chosen for a different quality. For instance, the walls were planted with leptospernums for their color, and the roof was created using cut leaf alders for their sparse canopy that would allow the natural light into the space. The project began in 2011, and the planted trees were delicately trained across an iron frame until they began to grow together to shape the gabled form of the church. The church has continued to grow over the years and is now almost completely formed, although the iron frame remains, waiting for the day when the structure will be sturdy enough to stand on its own. Today the Tree Church is open for weddings and events, and can seat up to a hundred guests. Cox’s grounds also include green garden walks and a medieval-style labyrinth. Outdoor weddings are always a gamble, but at least this one provides a roof either way.  The Tree Church is open to the public on Sundays from 10 a.m. to 4 p.m. Groups and private events are arranged by appointment only. Admissions $20 per adult, children under 14 $10, children under 5 no cost."
16,Devil's Bath,"Waiotapu, New Zealand",This electric green sulphur lake in New Zealand looks like a cartoonish radioactive dump site.,https://www.atlasobscura.com/places/devil-s-bath,"The Wai-O-Tapu Wonderland in New Zealand is home to a number of roiling, bubbling geothermal sights, but possibly the most intriguing is one of its most calm. Known as the Devil’s Bath, this neon green pool of stagnant stink water is a natural wonder. Between geysers and colorfully steaming mud bogs, the Wai-O-Tapu volcanic era offers no shortage of wondrous attractions. The Devil’s Bath may not have as many active reactions as other features in the vicinity, but it is still the most eye-catching (and the most intriguingly named). The pool sits in a slight depression likely created from a massive eruption from underground. It is well out of reach of visiting gawkers but can be seen clearly from above. The bright green water gets its color from deposits of sulphur that rise to the surface and float on top. The green identifies that active mineral while other hues found across the park such as blues, reds, and otherwise signify other volcanic elements. The origin of the demonic monicker is unknown, but given how unnatural the pool looks, it would almost come as no surprise to see Satan himself rise from the still lake. Despite the name and almost frightening display of geothermal chemistry, the Devil’s Bath and all of the volcanic craziness in the area are a favorite attraction for traveling families looking to show their kids how bizarre and unnatural nature can look."
17,Lake Tekapo,"Lake Tekapo, New Zealand",A perfect turquoise lake colored with glacier dust.,https://www.atlasobscura.com/places/lake-tekapo-south-island-new-zealand,"In a large basin, combine 100 parts water with one part glacier-formed rock dust. Mix over millions of years and allow to settle until humankind inhabits South Island, New Zealand. This simple recipe has created a beauty so rare and a landscape so striking it deflates your lungs within moments of arriving at its shores. Lake Tekapo is an idyllic alpine spot at the foot of Mt. John, on the South Island of New Zealand. The color of the lake’s water truly sets it apart from other lakes. It’s a beautiful turquoise blue is a product of the surrounding glaciers. The glaciers in the headwaters of Lake Tekapo grind rocks into a fine dust on their journey down towards the lake. The resulting particulate, called “rock flour,” is suspended in the water and causes the magnificent turquoise. The amazing color of the lake set against the backdrop of snow-capped peaks and fields of wildflowers makes Lake Tekapo an extraordinarily dramatic landscape. The best views can be had from the top of Mt. John, which is home to University of Canterbury’s Mt. John Observatory.  Buses are available from Christchurch and Queenstown, along with a number of smaller cities on the South Island"
18,Tunnel Beach,"Dunedin, New Zealand",Known for the tunnel that leads visitors to the water.,https://www.atlasobscura.com/places/tunnel-beach,"A locality nearly five miles southwest of the Dunedin, New Zealand, Tunnel Beach is famous for the tunnel that leads visitors down to the beach. Commissioned by local politician, John Cargill, son of Captain William Cargill, in the 1870s, the tunnel is the primary draw, but not the only draw, of the area, which is also known for the beauty of its rugged sandstone cliffs, rock arches, and caves. To reach the beach today, visitors must trek across private farmland. The path, which was opened in 1983, descends from about 500 feet above sea level and is located just a short distance from Blackhead Road. The path winds its way to the top of the tunnel, which then leads guests down 72 steps to the beach. The tunnel is a bit spooky. Naturally lit, the tunnel is quite dark and if you speak at a low enough pitch while inside of it, it resonates loudly from one end to the other. From SH1, South Dunedin, follow the Southern Scenic Route sign to Blackhead Road. Turn on to Green Island Bush Road and stop at the carpark. Follow the fenced track downhill to the spectacular, rocky coastline. At the end of the track a short tunnel with steps leads down to the beach. This track crosses private land. Please respect the landowner’s property and livestock."
19,Fox Glacier,"Fox Glacier, New Zealand",A glacier pocked with ice caves and surrounded by rainforests.,https://www.atlasobscura.com/places/fox-glacier,"The 8.1 miles of the Fox Glacier in New Zealand’s Westland Tai Poutini National Park form an ever-transforming terrain of ice caves and glacial terminal that is bordered on all sides by rainforests and mountains. Along with its neighbor Franz Josef Glacier, it’s one of the world’s most accessible glaciers for exploring, and regular guided tours are available. The glacier has been advancing since 1985 after decades of retreating, and with all the movement and melting stunning ice caves have been revealed. However, gorgeous as it is, solo wandering is not allowed as there is a danger of ice breaks and rockfalls that in the past have proved fatal. You must take a tour; you can not access it without either flying on a plane that can land on ice or land with helicopter. The hike to the viewing point is easy and it's still impressive. Highly recommended is a better view of the glacier via the Viewing Point, past the carpark."
20,Te Waikoropupu Springs,"Takaka, New Zealand",Some of the clearest water anywhere in the world.,https://www.atlasobscura.com/places/pupu-springs,"Located in Golden Bay on New Zealand’s South Island, the Te Waikoropupu Springs (“Pupu Springs”) are known for both the clarity of the water they hold and the volume of water discharged. The horizontal visibility of the water in the area has been measured at an average of 63 meters, which is a world record for fresh water. This value, verified using specialist optical instruments, approaches the theoretical maximum for optically pure water. The springs are notable for the volume of water discharged from the eight main vents, ranking among the largest in the world. It is estimated that 14,000 liters of water are produced per second, approximately enough to fill 40 bathtubs. In a 1974 television documentary, it was noted that this would be enough water to supply a city the size of Boston, Massachusetts. The floor of the lake is covered with white sand. Waters expelled from some of the smaller vents carry the sand upward. These vents are known as the dancing sands, which for the few scuba divers who have secured permission to dive in the springs, is one of the highlights of underwater sightseeing. At the entrance to the walkway to the springs, the Department of Conservation in New Zealand has placed a sign: “Te Waikoropupu Springs are a taonga (treasure) and waahi tapu (a sacred place) for Māori, both locally and nationally. The legends of Te Waikoropupu are told in the stories of Huriawa, its taniwha (guardian spirit). In Māori tradition the Springs are wairou, the purest form of water which is the wairua (spiritual) and the physical source of life. The Springs provide water for healing, and in the past were a place of ceremonial blessings at times of birth and death and the leaving and returning of travelers.”  Head out of west out of Takaka and you will the sign. You can't miss it!"
21,Gibbs Farm,"Makarau, New Zealand",A gigantic sculpture garden is packed with innovative oddities.,https://www.atlasobscura.com/places/gibbs-farm,"In 1991, entrepreneur and art collector Alan Gibbs purchased a piece of property on New Zealand’s North Island that has now come to be known as Gibbs Farm. Immediately following his purchase, Gibbs knew that the property would eventually grow to become the world’s ultimate meeting place of giant sculptures and rolling farmland. Over the past 25 years, Gibbs has hired 22 renowned sculptors from around the world to construct towering abstract sculptures atop the rolling hills of the 1,000-acre plot. Every month, the farm is open to the public for one day, in which visitors will have the ultimate chance to witness the unique adaptation of innovative sculptures to an outdoor environment. Perhaps one of the most famous sculptures on Gibbs Farm is Neil Dawson’s “Horizons,” which resembles a giant piece of corrugated iron atop a hill. While it may appear to be a computer-generated cartoon, astoundingly, Horizons is a real sculpture made of welded and painted steel, and it fits in perfectly with the cow-filled agricultural landscape of the farm. Also found on Gibbs Farm is Sol LeWitt’s “Pyramid,” a cluster of concrete blocks that form a perfect staircase for the sheep of the property. Anish Kapoor’s “Dismemberment” sculpture is a humungous tube with open ends on both sides, nestled in a slight dip in the farm’s rolling hills. Perhaps one of the most ingenious creations found at Gibbs Farm is the Electrum, the world’s largest Tesla coil, standing at four stories tall. On a leisurely walk through Gibbs Farm, visitors will be treated to an array of multi-story paper clips, a forest of 100 giant vertical lights, a bridge made out of cubes, a field of multi-colored squares, and even a life-sized, incredibly-realistic giraffe. Although Gibbs Farm is rarely open to the public and is little-known worldwide, it is truly one of New Zealand’s best-kept secret gems."
