index,attraction,location,blurb,url,description
12,Mausoleum of Petar II Petrovic-Njegos,"Njeguši, Montenegro",A beautiful mountaintop mausoleum devoted to a Montenegrin icon can't seem to make everyone happy.,https://www.atlasobscura.com/places/mausoleum-of-petar-ii-petrovic-njegos,"High atop an otherwise untouched mountaintop in the European country of Montenegro, the Mausoleum of Petar II Petrović-Njegoš remembers one of the region’s beloved leaders with a contest-designed tomb that still could not please many critics. Petar II Petrović Njegoš was more than just the Prince-Bishop of Montenegro. He was a philosopher and a poet, and beyond that he was a beloved political and cultural leader. Njegoš requested to be buried at a tiny chapel he had built before his death in 1851. After he passed, his body was indeed interred in the humble chapel, but it was not to rest there indefinitely. Unfortunately the small chapel was badly damaged during a war and his body was moved to its current mountaintop home. More than a hundred years later in 1974, Montenegrin authorities replaced Njegoš’ burial chapel with an impressive mausoleum designed by someone who had never been to the mountain, inciting protests among a number of citizens. Located within Lovćen National Park, the newly built mausoleum is perched atop one of Mount Lovćen’s two peaks. The dramatic building is reached after taking a long road that winds up the mountain, followed by a hike up 461 steps on foot. Inside the mausoleum is a large granite statue of Njegoš, a darkened room that contains his tomb, and a 360-degree stone viewing circle. One can see more than half of the tiny country from the summit, from the Bay of Kotor to Lake Skadar to Podgorica. On a clear day, even Albania and Croatia are visible. Despite the protests, few can claim that the Mausoleum of Petar II Petrovic-Njegos is not beautiful enough for a national hero."
13,Cathedral of the Resurrection of Christ,"Podgorica, Montenegro","Its frescoes depict the likeness of Marshal Tito, Karl Marx, and Friedrich Engels burning in hell.",https://www.atlasobscura.com/places/cathedral-of-the-resurrection-of-christ,"A universe of icons, golden backgrounds, and paintings fills the Cathedral of the Resurrection of Podgorica. Among these overflowing ornaments, as is typical of Orthodox churches, there is a fresco that aroused controversy when the church was consecrated in 2013. Near the vaults toward the top left of the altar, you’ll discover an apocalyptic scene that, at first glance, doesn’t seem extraordinary A frightening creature swims in a burning sea and swallows people in religious garments. Look closer, though, and you’ll spot that among the same eternal flames where Adam and Eve burn are three men who many have identified as Marshal Tito, Karl Marx, and Friedrich Engels. The three men portrayed in the fresco are the personification of a regime that persecuted the believers and the clergy. Even today, the Montenegrin population is divided between those who miss the “good old days” and those who see in communism a plague that ravaged this region for many years. For some people, watching Tito, Marx, and Engels burning in hell is an emancipation from the oppression they suffered in the past. But some say that the resemblance to the three historical figures is rather vague and unintentional. Although it is unusual for orthodox frescoes to depict contemporary themes, the three men are not the only politicians portrayed in the cathedral. The artist could have assumed no one would ever notice those controversial figures among the excess of decorations. Or he may have predicted the controversies his work would trigger, and this is the reason why he preferred to remain anonymous.  The fresco is hidden in the upper area of the basilica. Locating the three figures is not easy, but it can be an exciting treasure hunt."
14,Brutalist Church of Podgorica,"Podgorica, Montenegro",This virtually windowless mass of smooth concrete is the only Catholic church in the city.,https://www.atlasobscura.com/places/brutalist-church-of-podgorica,"A short walk from the main shopping boulevard of Podgorica reveals an interesting architectural specimen, the Church of the Holy Heart of Jesus, the only Catholic temple in this otherwise largely Orthodox capital city. This surprising sight looms slightly ominously against the backdrop of rocky hills (one of which gives Podgorica its name). In a way, it honors its surrounds—the slick, concrete façade is austere and overwhelmingly stone grey. The church was built in 1969, at the height of Yugoslavia’s “golden age” of prosperity. It is a fine example of brutalist architecture, which was still very much in fashion at the time. However not many religious buildings were constructed in the style, making this Podgorica temple quite unique. The lines of the structure are straight and clean, the concrete smooth and shiny, and the windows notably absent. The church boasts an imposing 130-foot-tall bell tower and is nicely shaded by surrounding conifers. Yes, it might look a little like a bunker at first sight, but it’s an interesting and oddly calming monument that’s worth a short visit. Even though the place is situated right by a super-busy main road, there is definitely no unnecessary noise here, and it feels like a modern oasis of peace. The interior of the church is kept similarly simple and quiet. Interestingly, the exposed concrete walls do not feel as oppressive as one might imagine. Although the building has virtually no windows, there is a cleverly designed skylight above the altar, giving the main part of the church a halo of sunlight. There are also simple but futuristic lights along the walls, reminiscent of a spaceship. The central feature is an impressive backlit cross, which gives a somewhat otherworldly glow. This church is an intriguing sight, both from the inside and the outside, and not just for architecture lovers. It’s a strangely calming and completely unique place.  The church is a 15-minute walk from the Kraljev Park (King’s Park) in Nova Varoš, downtown. Follow Bulevar Svetog Petra Cetinjskog southeast. The boulevard will change its name to Pete Proleterske Brigade at some point. It will take you over one small bridge and under one railway viaduct. When you get to a big roundabout, immediately after a petrol station, you will see the church on your left."
15,Grahovo Memorial Park,"Grahovo, Montenegro",This memorial to local World War II heroes is slowly being reclaimed by nature.,https://www.atlasobscura.com/places/grahovo-memorial-park,"An almost deserted town in rural Montenegro has a small but proud moment in World War II history. But unless you grew up there, you would probably never know it exists. Grahovo, about nine miles from the much more popular Bay of Kotor, was viciously attacked by Austro-German forces during the early stages of the war and effectively burned to the ground. However, on July 13, 1941, a group of locals, led by future national hero Savo Kovačević, successfully attacked and disarmed a group of occupying enemy soldiers. In 1977, as a monument to the indefatigable spirit of the local resistors, a seven-foot-tall bronze statue, was erected on a hill in the center of the town surrounded by 272 concrete squares, each one bearing the name of one of the locals killed during the conflict. Sadly, just two years later, a devastating earthquake shook Montenegro and devastated Grahovo, barely leaving any buildings standing. Due to the poor infrastructure and economic instability of the area, most locals picked up and moved to the larger cities, such as Niksic or the capital, Podgorica, leaving the monument, and the town itself, to slowly decay. Today, only a handful of residents remain in the town and the memorial park is rapidly losing a battle against the invading foliage of the surrounding park. With Montenegrin authorities showing little or no interest in reviving the area anytime soon, Grahovo remains a disappearing monument to resistance awaiting its next hero.  From Kotor Bay, head north on the P11 highway for about nine miles. There is a sign for the one and only road in and out of Grahovo on the left. The monument is about a five-minute drive from the turn off straight down the main street. There is a cafe/bar just at the entrance to the park"
16,Risan Roman Mosaics,"Risan, Montenegro","The only known mosaic depicting the Greek god of sleep, Hypnos.",https://www.atlasobscura.com/places/risan-roman-mosaics,"Risan is an unassuming village lying on the northernmost shore of the Bay of Kotor. New structures built to welcome tourists mix freely with larger blocks built during the Yugoslavia era, but hidden behind and beneath these, there are remains of older, much older settlements. In fact, Risan is the oldest settlement on the Bay of Kotor. As far back as the 4th century B.C., an ancient manuscript called Pseudo-Scylax mentions Rhizon (modern day Risan) when describing a merchant route around the Mediterranean Sea. During the 1st and 2nd centuries, Risan eventually grew to the apogee of its affluence and importance as part of the Ancient Roman Empire. In the early 20th century, the remains of a noble’s dwelling called Villa Urbana (aka Villa Romana) were accidentally discovered by a team of workers tasked with paving a road. In the year 1930, some cursory excavations were done, but the modest exterior of the Villa Urbana and several layers of debris covering the mosaics convinced the experts that it was not worth continuing. The full extent and importance of this finding was not determined until 1957, when excavations were resumed. After three years of work, five mosaics were placed on display for everyone to see. In total, there are seven rooms in Villa Urbana and they are demarcated by what is left of the original walls, which is to say nothing more than one foot in height. Of these rooms, only five are open to the public, as the restoration work on the remaining two is yet to be completed. In addition, there is a cell with several columns that belonged to the villa, and jars encrusted with mollusk shells that were rescued from the Bay of Kotor. Tiles of three colors were deployed in most of the Risan Roman Mosaics. White tiles are made of material commonly found in the area, the black and blue-grey tiles were imported. The mosaics exhibit different patterns, according to what each room was used for. For example, in the war room, the mosaic depicts a number of double-headed axes and a rosetta, which signified power in Ancient Roman times. A similar theme can be found in the reception room, but instead of a rosetta, at the center of the room is the sun, symbolizing the Roman Empire.  Befittingly, squid and wine can clearly be recognized in the dining room, while the mosaics in the room designated for resting consist of a black and white checkerboard.  However, the masterpiece of these mosaics is in the primary bedroom, where the god of sleep, Hypnos is portrayed reclining on cushions. This is the only image of the Risan Roman Mosaics that deploys tiles of more than three colors. To date, this is the only mosaic in the world that depicts Hypnos. Adjacent to the room with the portrait of Hypnos is the entrance to an underground chamber whose purpose has puzzled archaeologists for decades."
17,Obadov Brijeg,"Danilovgrad, Montenegro",A swan-like monument on Obad's Hill honors those that defended the area from German invaders during WWII.,https://www.atlasobscura.com/places/monument-on-obads-hill,"In November 1944, the 6th Montenegrin Strike Brigade defended the nearby Danilovgrad Pass from an invasion of German soldiers. The memorial sculpture on Obad’s Hill (Obadov Brijeg) commemorates the 6th Montenegrin Strike Brigade, a group of more than 500 anti-fascist fighters who defended the hill. In the late 1970s, local government and SUBNOR veterans committees in Nikšić and Danilovgrad began to organize the creation of a modest monument complex to commemorate the military victory by the 6th Montenegrin Brigade at Obad’s Hill. The memorial sculpture was designed by the Modernist architect Slobodan Vukajlović. It was completed in 1974 and inaugurated on the 30th anniversary of the defense of Obad’s Hill. Its minimalistic style is interesting in several respects in relation to its shape and form, as it bears a similarity to a swan-like bird.  The monument complex is located off the Nikšić-to-Podgorica highway in Danilovgrad. It appears to be abandoned and no longer maintained."
18,Electric Ladyland: The Museum of Fluorescent Art,"Amsterdam, Netherlands",The world's only museum devoted to the wonders of fluorescence.,https://www.atlasobscura.com/places/electric-ladyland-the-museum-of-fluorescent-art,"Not far from Amsterdam’s famous Anne Frank House is a small museum devoted to far more psychedelic matters. Owned and operated by pony-tailed artist Nick Padalino, Electric Ladyland can be found underneath the similarly-named street-level art gallery, Electric Lady. Electric Ladyland is the world’s first (and seemingly only) museum focusing solely on the magic of fluorescent light. On entering the basement exhibit visitors are surrounded by bulbous, otherworldly shapes creating a fully-immersive environment straight out of a Love Generation fever dream. When the black light comes on, the home-made shapes spring to life as every surface glows with a neon phosphorescence. Patrons are encouraged to explore the psychedelic space at their own pace, taking part in what the owners call “participatory art”. While the main attraction is the experiential room, the museum also features a large collection of rocks and other elements that naturally react to UV light. The glass case full of dull gray stones explodes with flecks of electric color under the black light. The collection also contains various ephemera related to fluorescence such as vintage black light play-sets and informational displays. Anyone looking to experience the exhibit need not bother with any recreational drugs as walking through Electric Ladyland can feel like walking through an acid trip. An acid trip which also instructs you about the science of phosphorescence.  You need to book in advance to visit this attraction. See the museum's website for its up-to-date hours and directions on how to get there."
19,Nieuwe Spiegelstraat,"Amsterdam, Netherlands",An Amsterdam street lined with antique shops each one dedicated to a different obscure collection.,https://www.atlasobscura.com/places/nieuwe-spiegelstraat,"A holdover from Holland’s past, the Nieuwe Spiegelstraat in Amsterdam is lined with arcane antique shops, each one a museum to an obscure corner of history. Particularly worth visiting is Thom & Lenny Nelis Antiques (541 Keizersgracht; 31-20-623-1546) which holds a collection of medical instruments, dissection kits, dental tools, apothecary jars and “a dinosaur-sized plaster tooth that once hung over a dental office.” Also worth seeing is Staetshuys Antiquairs (Nieuwe Spiegelstraat 45a, +31(0)20 6200300) where you can find globes, sextants, telescopes, planetariums, telluriums, and other nautical and scientific instruments of all kinds."
20,De Poezenboot (The Cat Boat),"Amsterdam, Netherlands",A floating cat sanctuary on an Amsterdam canal.,https://www.atlasobscura.com/places/de-poezenboot-the-cat-boat,"Though cats typically avoid water at all costs, the felines of De Poezenboot, “The Cat Boat,” seem perfectly at home on their floating sanctuary. De Poezenboot is an animal sanctuary floating on a canal in Amsterdam. It was founded by Henriette van Weelde in 1966 as a home for stray, sick, and abandoned felines, and has since grown into an official charity. The house boat accommodates up to 50 cats at once, 14 of which are permanent residents. Human visitors are welcome on the vessel as well. Many come to choose a cat for adoption, but tourists are also welcome to drop in and scratch a kitty behind the ears. As it is a charity, the boat sanctuary stays afloat thanks to donations left by visitors. All the money raised goes toward helping as many Amsterdam cats as possible. The Cat Boat Foundation pays for neutering of cats whose owners cannot afford veterinary care, as well as strays. Volunteers take care of the cats, some of whom are adopted by visitors. The cats are believed to readjust to life on land perfectly well in their new homes.  De Poezenboot is in central Amsterdam, a 10-minute walk from the main station. It's open to visitors three days a week. Check the website for days and hours and make a reservation if you want to visit the cats."
21,The Torture Museum,"Amsterdam, Netherlands",Museum preserving torture methods from the past.,https://www.atlasobscura.com/places/torture-museum,"The Torture Museum in Amsterdam reveals the dark history of a time when justice was meted out by sticks and spikes. It is composed of a few darkly lit corridors and prints displaying tortures throughout the past. These prints are explained in a variety of languages for all types of visitors. Aside from the fitting aura of small, dark spaces and the historical prints, there are several old torture instruments. A mask and a heretic fork depict the punishment for gossipers and those accused for muttering heresy. The museum also sports the tools for the worst of criminals, including a hanging cage for those who were to be made an example of and an inquisition chair for a more interactive torment."
22,Hortus Botanicus Amsterdam,"Amsterdam, Netherlands","Established in 1638 to battle the Black Death, Hortus Botanicus Amsterdam is a treasure trove of rare flora.",https://www.atlasobscura.com/places/hortus-botanicus-amsterdam,"It was the 1600s, and a plague had fallen upon the Netherlands. The recent influx of residents in Amsterdam had chased off the herb-tending monasteries and gobbled up land. Frantic doctors desperately needed a solution for propagating medicines as thousands of people succumbed to the ruthless Black Death. The answer—Hortus Botanicus. Established in 1638, Hortus Botanicus Amsterdam ranks as one of the earliest botanical gardens still in existence, although the lofty title of “oldest” is split between the Botanical Garden of Pisa, (est. 1544) and the Botanical Garden of Padua, (est. 1545). Technically, its not even the oldest in the Netherlands, that distinction goes to the nearby Hortus Botanicus Leiden. Despite being fairly far down the list in this category, Hortus Botanicus Amsterdam has other merits that your average tourist may not find impressive, but plant nerds get absolutely giddy about. Originally known as Hortus Medicus, the garden grew medicinal herbs and by 1682 the Dutch East India Company had stocked it full of rare and exotic plants never before seen in this part of the world. Their spectacular cycad collection in the Palm House is home to one of the most fascinating plants in “captivity”, offsets from Wood’s Cycad. Other famous residents include a 2,000-year old agave cactus that dates back to the Roman era, and Victoria amazonica, a lovely water lily whose 150th birthday has come and gone. Every night at dusk during bloom season, Victoria opens up the petals of her white flower, decade after decade. The garden’s coffee plants, Coffea Arabica, are considered the “parents” of 74% of the  coffee plants in the Americas. Curving paths and a hexagonal pavilion are just a few of the features that lend this unique botanical treasure its beauty—a rest from the busy streets of Amsterdam, and a place of pilgrimage for plant enthusiasts from all over the world."
23,KattenKabinet,"Amsterdam, Netherlands",Cat art as far as the eye can see.,https://www.atlasobscura.com/places/kattenkabinet,"The death of a pet can inspire a number of reactions, but rarely has anyone taken their grief and started a museum, as was the case with The Netherlands’ KattenKabinet. The KattenKabinet, or “Cat Cabinet,” was founded by Bob Meijer in 1990 as an act of remembrance for his own departed cat, John Pierpont Morgan. Throughout J.P. Morgan’s nine lives, the feline received birthday gifts from Meijer’s friends such as paintings, a bronze cat statue, and even a recreated American dollar bill with Morgan in place of Washington, and the coda, “We Trust No Dog.” With these pieces already in hand, Meijer began the museum in the bottom floors of his historic 1667 townhouse. While Meijer and his family still live in the upper floors of the old patrician merchant’s house, the public museum rooms display cats of all species and hue, depicted in a variety of mediums from paintings and sculptures to posters and books. While a cheeky collection such as this could be presented as gaudy or tacky, the KattenKabinet is decorated and the artworks displayed in the baroque style of a stuffy classical museum. The classy cat collection has even partnered with such austere establishments as the Museum Van Gogh, Amsterdam to present works of both artistic and feline importance. And like any true collection of art, the KattenKabinet released a catalogue of their works called the “Cat-a-Logue.” Of course the KattenKabinet would be nothing without some live specimens to wander the stoic halls and fill the space with a unique feline aroma. To that end Meijer owns no less than five cats that roam the museum and greet visitors. This museum is more fascinating than a ball of string covered in catnip."
