index,attraction,location,blurb,url,description
10,Piusa Sand Caves,"Piusa, Estonia",Man-made mineral caves house massive bat colony.,https://www.atlasobscura.com/places/piusa-sand-caves,"Just beneath the ground in the Piusa Sand Caves, is a massive group of hibernating bats. Having made their home in the man-made passages since the 1950s, the size of this protected bat house has swelled to become the largest bat colony in all of the Baltic States. Beginning in 1922, miners began to hollow out the area that is now the Piusa Caves. Excavating for glass-sand, miners carefully hollowed out the sandstone into long corridors, open galleries and surprisingly elegant vaulted ceilings. Starkly different from other mines that are blasted apart or simply hacked to death, the Piusa Caves almost seem like a planned underground development. Whether the bats thought so or not, they moved in, and have been protected in the caves since 1958. By 1970, mining had tapered off completely, and the caves are now only known for their bats. Counted at a remarkable 3000 bats in 1999, five different species of bats have flourished in the underground world, causing many scientists to come to Estonia to study them. Although the caves can be explored, visitors are warned to stay on marked paths only to avoid injury in the delicate caves, and to not stir up the flying mammals.  The views in most of the pictures are behind a locked door - access them via the official tour. It is inexpensive and informative."
11,Haunted Guest House,"Tallinn, Estonia",Spend your honeymoon where the Devil had his wedding.,https://www.atlasobscura.com/places/haunted-guest-house,"Legend says that once upon a time the landlord of the Old House guest house had fallen on the hard times and, desperate for money, he rented the house to a cloaked stranger for one night only under the condition of complete privacy. Like in any good horror movie, someone did the exact opposite of what they should have and looked through the keyhole into the room on the third floor where the party was raging. The next morning, the Peeping Tom was found pale and gray-haired. The last thing he managed to say before dying was that he saw the Devil getting married. Guests can still rent rooms at the house and hear the clinking of glasses at the diabolical party, but should keep their eyes on their own keyholes if they want to survive the night."
12,Tallinn Kiek in de Kök,"Tallinn, Estonia","This medieval Estonian tower provides access to a series of tunnels that have been home to soldiers, punks, and fine art.",https://www.atlasobscura.com/places/tallinn-kiek-in-de-kok,"Tallinn, Estonia’s Kiek in de Kök (translated as “Peep into the Kitchen” since the high tower windows could see into the kitchens of the houses around it) is a historic fortification which includes a system of tunnels which have been used for all manner of subterranean purpose but are not open as a museum. Neighboring a number of countries (Denmark, Sweden, Germany, Russia), the city of Tallinn has had a historic need for fortification. The Kiek in de Kök was built in 1475 to defend the city from invaders and the 16th century cannonballs still embedded in the outer walls show that it did its job admirably. As the centuries churned on, the simple tower was expanded and a series of tunnels was added to the fortification in the 17th century. The bastion tunnels were originally intended to shelter men, ammunition, and supplies, and were also used as an observation post to spy enemies. However they were never put to use in the era of their building since Tallinn was hit with a plague that effectively removed them from the wars of the time. Having missed their original calling, the tunnels were then used to house prisoners for a time. After the World War I the tunnels were again adapted to be used as air-raid shelters saving a number of lives when Tallinn was bombed during World War II. During the Cold War the tunnels were equipped with independent electricity, ventilation, water, and phone connections, preparing to shelter the noble elite in case of a nuclear strike. Luckily the bomb was never dropped and the tunnels were once again without a purpose, so they were put to use as a store room to house sculptures from the National Art Foundation. After couple of years the sculptures were moved elsewhere in the fear of art thieves finding a way into the wide network of passages. Once the art was removed the tunnels were left empty and soon slipped into disrepair. Since that the tunnels were empty. Soon the abandoned passages were being used by punks and rebels to hide from the police who avoided the tunnels because of heavy rat and flea infestations. The corridors also became home to a number of displaced people seeking shelter. In 2005 the Kiek in de Kök was finally turned into a museum and the tunnels were cleaned of both humans and vermin so that they could be opened to the public. Today the tower and its tunnels display exhibitions on the history of Tallinn and the tower as well as contemporary art. Time will tell how long the tunnels can keep just one purpose.  The tunnels can be visited by previous appointment only. Entry is free with the Tallinn Card and a ticket covers the museums in the towers joined by a section of the curtain wall."
13,Kingdom of Torgu,"Laadla, Estonia",A clerical error gave rise to this imaginary micronation in the southwestern corner of Estonia.,https://www.atlasobscura.com/places/kingdom-of-torgu,"The so-called Kingdom of Torgu was formed back in 1992, soon after the Republic of Estonia gained independence from the Soviet Union. At the time, the Sõrve peninsula on the island of Saaremaa was divided into two municipalities, Salme and Torgu parish. But while the new constitution of Estonia was being formed, civil servants simply forgot to count in the Torgu parish at all. Thanks to this human error, this 48.8-square-mile area was technically not governed by the constitution. The 500-odd people who lived in the area were surprised by this negligence, but soon decided to take advantage of the mistake. They came up with the idea of starting their own country, and calling it a kingdom. The throne was offered to a journalist and political activist named Kirill Teiter, who accepted it and became the first (and only) monarch to reign over the newly formed Kingdom of Torgu. The kingdom has its own flag, a coat of arms with a “snail-dragon” as the emblematic animal, and its own currency in coins, the “kirill,” with the worth of 1 kirill fixed to the price of a half-liter of local vodka. When a new law was passed in 1993, the Torgu area was once again officially counted into the constitution, but the locals had grown fond of being in their own kingdom and continued to go along with it nonetheless. In 2017, all the municipalities on the island were merged into one, but the spirit of the kingdom still lives in the hearts of the local residents. You can see the Torgu flags waving and the coat of arms presented here and there throughout the former parish. The border marks delineating Torgu’s boundaries are used in commemorative days and anniversaries only, but if you head to the far end of Sõrve peninsula, you will definitely be inside the borders of the kingdom.  The map location points to a local shop where you can find some of the royal regalia like postcards and stamps. This region has some other well-known sights inside the borders of the kingdom: The Sõrve Military Museum, Stebel Military Defence Battery, and Sõrve Lighthouse are the most well-known places to visit."
14,Glehn Park,"Tallinn, Estonia",A forest park outside Tallinn full of architectural and artistic curiosities.,https://www.atlasobscura.com/places/glehn-park,"Located on the outskirts of Tallinn, Glehn Park was developed by an eccentric landowner named Nikolai von Glehn. He designed and built himself a castle on the grounds, which was completed in 1886. At the time it must have been a real treasure of art brut, decorated with eclectic reliefs and a mix of Latin, Greek, French, Russian, and German texts. Glehn also designed his own furniture, chairs, and tables with carved figurines as decorations. Unfortunately, the whole place was looted during World War I and nothing of the original interior is left. (The building now belongs to a local university and is used for receptions and events.) Another architectural gem on the grounds is the palm house that stood opposite the castle. It is a half-underground, multiple-story building with a mosaic roof covered with colorful glass panels. It is in ruins today, but it still amazes with its Gaudi-esque style. A little ways further out in the forest you’ll also find a small observatory tower. Still, the most curious aspect of this park may be the sculptures. The most notable of them is a sculpture of a strange horned man. It is often considered to be the Devil, but actually, it is meant to represent a mythical hero of Estonian folklore, named Kalevipoeg. The Kalevipoeg sculpture is about 33 feet (10 meters) tall and was modeled on the measurements of Glehn himself, upsized four times. The original sculpture was also destroyed during the war, because Russian troops were afraid that the horns were actually a secret transmitter device signaling information to German ships. A restored replica now stands next to the debris of the original. Behind the Kalevipoeg is a sculpture of a crocodile. The pair together was meant to symbolize a beast lurking behind a hero.  The Glehn Park Hiking Trail is 1.5 miles (2.45 km) long. It's part of the Nõmme-Harku Health Parks."
15,Hara Submarine Base,Estonia,A decommissioned submarine base makes a great space for graffiti art.,https://www.atlasobscura.com/places/hara-submarine-base,"Once occupied by an invading Soviet invasion force, the abandoned submarine base near Hara, Estonia is now being invaded by urban explorers and the curious. Hara Submarine base was built by the Russian military between 1956 and 1958 and was used while they occupied Estonia until they fled in 1991 around the time of Estonian independence. The site has since fallen into disrepair and while the concrete foundations remain, the buildings have been gutted. The pier-like ruins are now a favorite location for anyone on an urban safari.  On the coast, down a little track that says there is CCTV! There is a booth now, and an admission fee of 6 EUR is required."
16,Lítla Dímun,"Lítla Dímun, Faroe Islands",This isolated island is often capped by its own fluffy cloud.,https://www.atlasobscura.com/places/litla-dimun,"Lítla Dímun is the smallest of the Faroe Islands’ 18 main islands. But though it may be tiny, the islet still has the power to influence the atmosphere. A lenticular cloud often drapes over it like a wet, vapory blanket. These stationary clouds typically form over mountain peaks or other protruding landmasses. Lítla Dímun’s lenticular hovers above its top, occasionally spilling down over the verdant land as it reaches toward the cold sea. Of the Faroe Islands’ main islands, the little landmass is the only one that remains uninhabited by humans. But people do visit the island. For centuries, Faroese farmers have made the precarious journey to Lítla Dímun to tend to the creatures who rule the islet: its sheep. Up until the middle of the 19th century, Lítla Dímun sheep ruled the little green haven. It’s believed these black, short-tailed feral sheep were the descendants of the animals brought to the area during the Neolithic era. But after the last of these rare creatures was shot in the 1800s, rendering the bloodline extinct, the island became home to domesticated Faroes sheep. Every fall, farmers head to Lítla Dímun, scale its slick cliffs, and round up the sheep to bring them back to the main islands.  You'll most likely have to stick to admiring this island from the villages of Hvalba and Sandvík on the island of Suðuroy. It is possible to visit Lítla Dímun, though it's rare to have weather that's good enough to make a visit feasible, as you must use the ropes left by the farmers to help climb the cliffs."
17,Kallur Lighthouse,"Trøllanes, Faroe Islands",This isolated structure beckons adventurers with sublime views of the Faroe Islands.,https://www.atlasobscura.com/places/kallur-lighthouse,"The scenery surrounding the simple lighthouse at Kallur is dramatic: Craggy cliffs clad in layers of green grass spike toward a sky so blue it seems to merge with the sea. Wind-whipped clouds billow above while waves lash the land below. On a wet, stormy day (and there are many of those), stray wisps of sunlight mingle with the mist to create the occasional rainbow. The rustic, red and white lighthouse tops the northern tip of the island of Kalsoy. The isolated structure helps guide ships around the cluster of lands that crops up from the Atlantic Ocean to form the Faroe Islands. The picturesque scene around the lighthouse invites visitors to bask in the island’s beauty. Reaching this sublime spot requires a bit of effort, however. Visitors must follow an unmarked trail through stretches of vivid, verdant fields. Expect to encounter sheep along the way, and keep an eye out for their stone shelters—they’re a sign you’re on the right path. Though the island and its signature lighthouse are remote, they’re worth the trek. In addition to offering gorgeous views, the northern parts of Kalsoy are also an important birding area. The cliffs are a critical breeding place for seabirds like Atlantic puffins, European storm petrels, and black guillemots. The island of Kalsoy is sparsely populated. Only around 150 people call it home. A network of roads and tunnels connects the four settlements that are scattered around the flute-shaped landmass.  Hiking this path can be rough and muddy during most of the year.  Fog can also engulf the area and make the hike a bit more of a challenge. Once you reach the lighthouse, you will need to go a bit further along a steep path to get the epic view. This path does not have rails or anything to protect one from the harsh inclines on both sides so go at your own risk. You can reach the island via a ferry from Klaksvik (get there early as they fill up) or by helicopter. It is recommended to read about weather conditions and driving conditions in the Faroe Islands before heading to Kalsoy. The tunnels are all one lane and can be frightening for those who have never driven in such."
18,Lake Sørvágsvatn,Faroe Islands,The largest lake in the Faroe Islands seems to be held hundreds of feet above sea level thanks to an optical illusion.,https://www.atlasobscura.com/places/lake-sorvagsvatn,"Lake Sørvágsvatn is 3.4 square kilometers in size, more than three times the size of the second biggest lake among the Faroe archipelago, Fjallavatn, and when viewed from above it appears to be contained far above the surrounding ocean. When viewed from afar, its seems that the lake is tilted towards the ocean, but only spills over in one small waterfall. This optical illusion also creates the impression that the reservoir is located hundreds of feet above sea level. In actuality, the elevation difference between the lake and the ocean is only about 30 meters; however, steep and significant elevation changes in the surrounding hills give the lake its seemingly impossible look. The lake is situated in a deep depression, and its towering headland rises 252 and 376 meters on the left and right sides. There is also some controversy regarding the lake’s name, since the people of Sørvágsvatn village take pride in naming the body of water after their home, while the citizens of some of the other nearby towns would rather call the lake “Leitisvatn,” since some of its waters intersect with their towns as well. Yet regardless of what the waters are called, the illusion they create is nothing less than nature pulling a big prank on all of us."
19,Gásadalur Village,"Gasadalur Village, Faroe Islands",This remote island village was in danger of depopulating completely until a tunnel was built to connect it to the rest of the world .,https://www.atlasobscura.com/places/gasadalur-village-2,"The tiny village of Gásadalur in the Faroe Islands sits at the edge of a tall cliff overlooking the sea. A ring of tall mountains cuts it off from the rest of its own island, and, for most of its existence, from the rest of the world at large. Prior to 2004, there were only a couple of ways to get to Gásadalur Village. One option was to hike over the mountain terrain that surrounds the settlement, which rises over 2,000 feet high, and then trek for even more miles to the village. The other option was to clamber up the cliff face from any ship brave enough to venture that close to the rocks. In the 1940s a staircase was built into the cliff rocks to make travel a bit easier, but other than that, progress in terms of making the remote village accessible was almost nil. Because of this isolation, the population of the village fell dramatically despite a number of good, workable fields in their landlocked region. The number of citizens had dropped into the teens by the time a tunnel was blasted through one of the mountains allowing automobile travel to the small community. While the hope is that the population will grow with the use of the access tunnel, as of 2012 the reported population is still only 18. However the smaller population has ensured that the historically quaint houses and unspoiled vistas all around will stay around a bit longer."
20,Skarð,"Kunoy, Faroe Islands","The abandoned village of Skarð aptly illustrates the idiom ""Don't put all your eggs in one basket.""",https://www.atlasobscura.com/places/skar-1,"“Tis the part of wise man to keep himself today for tomorrow, and not venture all his eggs in one basket” wrote Cervantes, in Don Quixote in 1605. While the sentiment has been challenged (most notably by Mark Twain who wrote “Put all your eggs in the one basket and watch that basket”) in the case of Skarð Village, in the Faroe Islands, the idiom is apt. On December 23, 1913 the day before Christmas Eve, all seven able-bodied men of the village climbed into a single fishing boat (quite possibly the only one in the village) and set out onto the North Atlantic Ocean presumably to catch a feast for the coming holiday. The men never returned. Without men (able-bodied ones at least, a young boy and an old man remained) the remaining women and children left the town for Haraldssund, and the last inhabitant left only six years after the accident, in 1919. Skarð remains a ghost town to this day, complete with crumbling stone houses. Haraldssund, where the Skarð villagers resettled, isn’t much better off with a current population of only 70. Two footpaths run to Skarð. One runs along the coast from Haraldssund; the other is a high mountain trail over Skarðsgjógv from the west coast town of Kunoy. The latter climbs about 600 metres and is a challenging route recommended for experienced mountain hikers only, though the villagers frequently used it to walk to Kunoy for Church services."
21,The Nykur of Sørvágsvatn,Faroe Islands,"In Faroese legend, this sinister horse-shaped beast lures unsuspecting passersby only to drown them in the lake.",https://www.atlasobscura.com/places/nykur-of-sorvagsvatn,"A Nykur is a mythical beast of Scandinavian folklore. It’s often depicted as an aquatic monster that takes the shape of a gray, horse-like creature with inverted hoofs. The Nykur generally appears on the lakeshore, with half its body in the water, and looks to be quite tame to its unsuspecting victims. The legendary Nykur (also known as the “Nix” in English) uses its beauty to lure passersby to pet and mount it, and once an unsuspecting man, woman, or child does so, the beast’s “sticky skin” traps them in a terrifying barrel roll as it drags them down to the bottom of the lake to drown. This legend is mostly invoked by parents of small children, to scare them away from the edge of dangerous bodies of water. The Nykur’s one weakness is that if someone calls its name aloud, the creature will lose all of its power and retreat to the depths from which it came. And the Faroese legends say that once, a small child happened to see a Nykur roaming through the shallow water of Lake Sørvágsvatn while he was out playing. In awe of the creature’s beauty, the child approached the Nykur. The child wanted his brother, Niklas, to see the pretty horse as well, so he called out to him. Since the child was still small and unable to speak properly, he accidentally shouted the word “Nykur” instead of “Niklas.” Thus having spoken the creature’s name, it lost all its power and returned to the deep cold waters of lake Sørvágsvatn to try its luck another day. On the island of Vágar in the Faroe Islands, a silver statue of the mythical Nykur rises from the northern tip of Lake Sørvágsvatn. The statue was created by local artist Pól Skarðenni, and appeared in the waters of the lake in 2017. Nearby, a plaque tells the legend of this sinister beast.  You have to pass this statue if you are heading to Torshavn from the Vágar airport. It is well visible from main road. There is also a turn off to access the lake and get a closer look if you like."
