index,attraction,location,blurb,url,description
37,Rock Art at Nino Konis Santana National Park,East Timor,Ancient images hide within the park's caves.,https://www.atlasobscura.com/places/rock-art-at-nino-konis-santana-national-park,"Rock art found at Nino Konis Santana National Park consists of paintings created using different colors, but with some rare exceptions, only those drawn in black or dark brown are visible to the naked eye. Among the motifs portrayed in these caves are boats, animals, birds, people, the Sun, stars, geometric patterns, and figures featuring a mixture of human and animal traits. The first caves within the park were explored and studied in 1966. The last nine caves were explored and studied for the first time in 2000. Considering the thick vegetation and rugged terrain, it would not be unfathomable to speculate that more rock art is yet to be found. Carbon dating tests run on human-made findings from the Lene Hara cave show that humans have been living in this region for at least 30,000 years. The dating of the paintings, however, has proven to be more controversial. Some scholars initially claimed that the paintings date back to the Neolithic Age (about 12,000 years ago), but this view has been challenged by more recent research that suggests these images are from as recent as 2,500 years ago. These rock paintings exhibit techniques, styles, and motifs also present on other islands in the South Pacific, including Australia. Techniques and styles can travel a long way, adapting to specific and diverse cultural contexts. Yet, the similarities in motifs suggest that in spite of the significant distance among them, these islands may have shared the same symbolic system. If this is the case, these societies must have had more interchanges with one another than previously thought.  The rock art sites are located on the island's easternmost tip, within the boundaries of Nino Konis Santana National Park. Some can be found near the dirt track leading from Tutuala to Waloo beach, while others are located deeper in the forest. The most commonly known of these sites are Ile Kere Kere, Lene Hara, and Jerimalai. For the caves near Tutuala, you can ask people for directions. They are near the dirt track to Waloo beach, and the path leading to these sites is clear. For caves deeper in the forest, you need to hire a guide."
38,Sia Maubara,East Timor,A haunting place that is now home to thousands of birds.,https://www.atlasobscura.com/places/sia-maubara,"Sia Maubara (aka Lago Maubara) is an 8-hectare salt lake set in a natural reserve. Home to thousands of birds, Sia Maubara doubles as a bird watcher’s paradise and historical place. It is all but impossible to visit the lake without sighting Australian Pelicans and numerous other species of birds that call the reserve home. Other birds frequenting the lake include Black Cuckoo-doves, Pink-headed Imperial Pigeons, Jonquil Parrots, Streak-breasted Honeyeaters, and Flame-breasted Sunbirds. Beyond bird watching, Sia Maubara has a tragic history. During the Timor-Leste war for independence, pro-Indonesia elements (including Indonesian soldiers) murdered up to 200 Timorese people in what became known as the Liquiçá Church Massacre. It was said that one way in which the bodies were disposed of was to sink them in Sia Maubara.  The suspicion was eventually confirmed when Australian Marine Divers recovered corpses of twelve victims from Sia Maubara. Despite its violent past, Sia Maubara is a place of unsettling beauty where bright blue water and soil cracked by the heat meet. Dead trees bleached by the sun are scattered along the shore, giving the lake an eerie ambiance that is reminiscent of the lake’s macabre past. Adding to the unease, you may not be the only visitor, as crocodiles may be visiting the lake too.  Coming from Liquiçá, Sia Maubara is located 3 km from Maubara Village. It is clearly visible from the main road."
39,Cristo Rei,"Dili, East Timor",This giant Christ statue was a failed attempt by Indonesia to dissuade East Timor from demanding independence.,https://www.atlasobscura.com/places/cristo-rei,"East Timor is the one of the most Christian countries in the world, with 99.1% of the population subscribing to the faith. Meanwhile its neighbor next door, Indonesia, is the most populous Muslim country on Earth. While this religious intermingling has caused a few incidences of violence over the years, it also begat a compassionate yet awkward gift exchange. This 89-foot statue of Cristo Rei was constructed in 1996 as a present from Indonesia to East Timor. Indonesian President Suharto wanted to commemorate the 20th anniversary of Indonesia invasion and annexation of East Timor by half-apologizing to the East Timorese people for Indonesia’s decades of occupation. To please the Catholic majority, Suharto, a Muslim, built a giant statue of Jesus standing atop a globe, accessible by a 590-step staircase. The statue was built in the Indonesian city of Bandung, where nearly all of the workers carving the face of Jesus into copper were Muslim. Despite three months of construction and a cost of 5 billion rupiah ($559,000), the Indonesian government failed to appease the majority of East Timorese people. Part of the reasoning for this is that Suharto angled the statue to be facing the Indonesian capital of Jakarta, which caused controversy among the Timorese. The ploy had little effect on staving off the East Timorese independence movement, which the people voted overwhelmingly for in 1999 and ultimately won in 2002. But, like its counterpart in Rio De Janeiro, the Christ statue in Dili still stands."
40,Portuguese Fort Ruins,"Cova-Lima, East Timor",The remains of a former colonial fort on a stretch of beach that is occasionally visited by crocodiles.,https://www.atlasobscura.com/places/portuguese-fort-ruins,"In the 16th century, the Portuguese started trading with East Timor, and by the end of the century, East Timor had become a Portuguese colony. The Dutch and the British managed to take power for short spells of time in subsequent centuries, but the Portuguese managed to win the colony back. It was not until 1975 that East Timor became independent. After two decades of violent struggle with neighboring Indonesia, East Timor finally formalized its status as an independent country in 2002. In effect, the Portuguese ruled over East Timor for about 500 years, and they mainly relied on Indigenous semi-autonomous governance. They did, however, build a number of military forts for the protection of the territory. Several forts were built throughout East Timor, but very few remains can be found, partly due to the fact that they were usually built with locally found rocks neatly arranged to form a wall and held together by a mineral adhesive that eventually lost its binding properties. One of the most scenic of these forts is in the Southern village of Suai Loro, which also used to serve as the administrative headquarters and prison. Located along the beach, the few walls remaining of this structure are now being reclaimed by a banyan tree. There is no guardian, and no entry fee, but do keep an eye out for crocodiles. It is unlikely you will encounter one, but if you do, be mindful that they are particularly dangerous all along the south coast of East Timor."
41,Balibó Fort,"Balibo, East Timor","A colonial-era fort with panoramic views across the East Timor-West Timor border, now home to a hotel.",https://www.atlasobscura.com/places/balibo-fort,"Sitting atop a hill at a commanding height above its surrounds, facing out to the Savu Sea to the north and across the Indonesian border to the west, in years past the Balibó Fort was a vital strategic holding for Portuguese colonists. The Balibo Trust estimates the fort to be 350-370 years old, and it is believed to be the second-oldest such fort in East Timor. According to the trust’s website, the fort was built by the Portuguese, who wanted to protect their colony of Batugade. Balibó’s height and its location at a crossroads of travel routes made it an ideal strategic location for a defensive structure. Today, the former fort is home to a modern, heritage-influenced hotel, and a café and restaurant with panoramic views from the mountains to the ocean. The Balibo Fort Hotel forms part of the social enterprising overseen by the Balibo Trust, which established the nearby Balibo Dental Clinic and Community Centre, and has made substantial contributions to local schooling infrastructure."
42,Quarry Bay 'Monster Building',Hong Kong,This hulking behemoth is actually five interconnected towers built in the 1960s.,https://www.atlasobscura.com/places/quarry-bay-monster-building,"There’s a reason Hong Kong earned a reputation as a concrete jungle. Both people and skyscrapers pack its busy streets. One behemoth building in particular offers an astounding visual of its immense population. Its individual units are stacked one on top of the other and create a colorful, cohesive tapestry of homes. Quarry Bay is a densely packed neighborhood in Eastern Hong Kong, with more and more industrial and residential spaces opening each year, but perhaps no building is quite as condensed as the “Monster Building.” The Monster Building, as it’s been nicknamed by locals, isn’t actually a single building, but an E-shaped complex composed of five connecting structures: Oceanic Mansion, Fook Cheong Building, Montane Mansion, Yick Cheong Building, and Yick Fat Building. They were built during a population boom in the 1960s to offer government-subsidized housing for low-income residents. The compound has a similar look to other subsidized housing built in the same decade, when the upper floors of the building were used as residences and the lower floors were used for shops selling tea, fish, and other groceries and household goods. Because of its photo-friendly symmetry and aesthetically striking architecture, the building has become a favorite spot for urban explorers and Instagrammers. The area has been used as a set in multiple films, including Ghost in the Shell and Transformers. With the growth of popularity, photographing the building has become more challenging due to a ban on public access to the inner courtyard.  Take exit A at Quarry Bay MTR Station and walk along King’s Road toward Tai Koo. Remember that this is a private residential area. People live in these apartments and you're a stranger in their yard."
43,Un Chau Estate Flower Tunnel,"Kowloon, Hong Kong","In Hong Kong, a fairytale flower tunnel is hidden within the gardens of a public housing complex.",https://www.atlasobscura.com/places/un-chau-estate-flower-tunnel,"Every spring, a magical flower tunnel blossoms within an easily over-looked public housing complex. It’s a fleeting, hidden gem concealed among the crowded buildings of Hong Kong. Like a secret garden, the tunnel is covered in vibrant Bougainvillea. Come Spring, the tunnel blooms with a ceiling of pink leaves and tiny white flowers growing along the vines that snake over the walkway. The effect is absolutely enchanting. Walking through the tunnel is like entering a secluded, floral oasis worthy of a fairytale. It instantly makes you feel as though you’ve left the bustle of the city behind and entered a veritable wonderland of nature. The flowers only show up during the Spring, between March and April, adding an extra sense of ephemeral wonder to the experience. The flower tunnel is part of the Housing Department’s plan to add more green spaces to public housing developments throughout Hong Kong. These fleeting springtime wonders, as well as the year-round pockets of greenery, are meant to provide relaxation and also help reduce heat and pollution in the city.  Getting to Un Chau Estate is easy. Take exit C2 at the Cheung Sha Wan MTR station, and you'll get out directly at the Un Chau Estate. The flower tunnel is right at the estate’s entrance, and can't be missed. Travelers should note that the flower tunnel is a popular destination with photographers so it's advised to go early and skip the crowds."
44,Chungking Mansions,Hong Kong,"Teeming with illegal goods and services, this towering maze of vice is also a popular tourist accommodation.",https://www.atlasobscura.com/places/chungking-mansions,"The Chungking Mansions are an infamous melting pot of seedy underground activities and vices nestled into one of Hong Kong’s busiest areas. The sprawling building is composed of five residential towers built in 1961 in Tsim Sha Tsui, Hong Kong. Aside from headquartering illicit prostitution rings and drug traders, the building’s labyrinthine structure and minimal upkeep have led to a reputation for the cheapest accommodations in Hong Kong, giving the twisting building a legendary status among fearless backpackers. While the 17-floor towers have nearly 2,000 guest-rooms housing nearly 4,000 people nightly, the “Chungking Express” mall on the first two floors remains the main attraction for passerby. After undergoing a massive facelift in the early 2000s, the mall reopened in 2004 with more than 500 stores and restaurants. From curry restaurants to African bistros to black market phone smugglers, the ground floor is a non-stop carnival of shopping and scheming. Despite the recent overhaul of the mall, the building’s residential towers maintain their reputation as a dangerous fire trap due to unsanitary conditions, antique electrical wiring, and blocked stairwells. Even with all of the activities that would rather not be in the spotlight, the building gained a foothold in popular culture via the 1994 drama film Chungking Express and has intrigued academics since the 2011 publication of the book, Ghetto at the Center of the World. Chinese University of Hong Kong anthropology professor Gordon Mathews published the book after spending more than 4 years in the Mansions documenting its residents and operations. Mathews estimated more than 120 different nationalities pass through the Mansions each year along with up to 20% of the active cell phones in sub-Saharan Africa having passed also through the building. All of the academic and high-art representations aside, the most accurate description of the Chungking Mansions comes from The Economist’s 2011 analogy which equated the towering den of vice to the Mos Eisley Cantina, the fictional intergalactic pirate haunt from Star Wars. Apparently in space, people can hear you scheme."
45,Kowloon Walled City Park,Hong Kong,"Remnants of the most densely packed city in world history, that thrived on anarchy for 30 years.",https://www.atlasobscura.com/places/kowloon-walled-city-park,"At its peak, Kowloon had a population density of 3,300,000 people per square mile. Occupying every inch of hundreds of mid-rise buildings, Kowloon was such a lawless maze of alleyways and secret staircases, that police from the outside world would rarely venture in without a sizable group. There were two main alleys on the ground as well, but they did not get any natural light, instead the city had neon lights that were working 24 hours a day. When it was first built, Kowloon was a military base with walls 13 feet high and 15 feet thick. During the 19th and early 20th century, it traded hands a number of times until after World War II when the Chinese made an attempt to reclaim their rights to the city. Before they could get control, an influx of immigrants occupied Kowloon, making its regulation and governance impossible by the Chinese authorities, as well as the British administration in Hong Kong. Over the next 50 years, Kowloon grew at an enormous rate, swelling the 6.5 acre site to an overpopulated box of anarchy. As more immigrants moved into the city, ten-storey buildings were erected across most of the city, effectively blocking out the sunlight in the alleyways below. Kowloon was so dense and so tightly packed with buildings that one could go across the city North to South on a series of interconnected stairways and paths without touching the ground. As Kowloon became more of a hazardous maze, outside authority in the area dwindled and Triad gangs moved into position. During the late 1950s and 1960s, drugs, prostitution and gang influence reached an apex, and Hong Kong police found themselves unable to gain control over the city-state. In 1973, an attempt to clean up the area resulted in the seizure of 4,000 pounds of drugs, or 1/10 of a pound of illegal substances per person. The city was also home to many small businesses that functioned without licenses, namely 87 dentists, 150 small shops and over 60 doctors. After years of lawlessness, the decrepit city was slated for demolition in 1987, and 6 years later when the eviction process ended, the city was razed. Despite losing most of the remnants of the old city, the southern gate and administrative Yamen building remained intact. Today, Kowloon is a city park, and visitors can stroll the same ground that once held opium dens, triad bars and thousands of people."
46,A Sky Full of Gods and Buddhas,Hong Kong,Thousands of abandoned statues of deities are taken to this hillside in southern Hong Kong.,https://www.atlasobscura.com/places/a-sky-full-of-gods-and-buddhas,"At the bottom of the stairs in Waterfall Bay Park in the southern part of the Wah Fu district of Hong Kong is a hillside where people bring household deities they can no longer keep. Wong Wing-pong looks after this collection of statues, their self-appointed caretaker for nearly two decades in his retirement. The octogenarian was once a butcher, but now every day he comes to the rocky slope full of statues of Buddha and gods from many religions, though mostly Buddhism and Taoism, where he sweeps away leaves and burns incense as an offering. Wong first came upon this spot on a walk, at a time when it already had around a dozen statues. Since then, he has regularly added to the collection, which has come to be known locally as “a sky full of gods and Buddhas.” In Hong Kong, it is against the beliefs of most residents to dispose of a statue of Buddha or a deity, even if it is broken, so they leave them by the side of the road for someone else either to take or to worship. Wong picks up discarded statues he finds, fixes them if they need fixing, and brings them to this spot. It has become so well known that he doesn’t have to do that as much anymore because people bring their statues directly to him. All of the statues look out to sea. People often visit the collection, which now numbers in the thousands, to worship, whether they have statues that have been incorporated into it or not. This is not the only such shrine around Hong Kong, but it is by far the biggest. The only thing the local government asks is that the statues not block footpaths."
47,Tian Tan Buddha,"Ngong Ping, Hong Kong",Climb to the top of the world's largest seated bronze Buddha.,https://www.atlasobscura.com/places/tian-tan-buddha,"Seated peacefully atop a lotus flower, the Tian Tan Buddha dominates the valley on Lantau Island, Hong Kong. Although its size is average compared to some of the world’s most massive Buddhas, the Tian Tan Buddha holds the distinction of being the largest seated bronze Buddha in the world. Ignoring its size completely, the statue seems more impressive due to its location, in a valley surrounded by densely forested peaks. At 112 feet (34 meters) high, the Buddha can even be seen through the mountains from nearby Macau on a clear day. With eyes closed and right hand raised, the Buddha’s calm and wise appearance seems to control the energy of the valley. The Buddha was constructed between 1990-1993. Adventure-seekers climb the 268 steps to the Buddha’s feet, but the monastery does not discriminate; a ramped path makes the trip up to Buddha’s pedestal accessible for families and the handicapped. The path to the Big Buddha is lined on both sides by the Twelve Divine Generals, each of them symbolizing a different animal from the Chinese Zodiac. Every General is armed with a specific weapon and represents two hours of the day, thus, together they add up to 24 hours. Although access to the site is free, entrance to the Buddha costs money. The inside of the Buddha allegedly holds the cremated remains of the Buddha inside a relic, but even a quick view is going to cost you. Take the Ngong Ping 360 cable car."
48,Lam Tsuen Wishing Trees,"Tai Po, Hong Kong","A pair of trees near a Hong Kong shrine are said to grant wishes, but only the ones they hold on to.",https://www.atlasobscura.com/places/lam-tsuen-wishing-trees,"The Lam Tsuen area of Hong Kong has been inhabited for over 700 years. Its continued survival can be partly attributed to the famed Wishing Trees, located in Tin Hau Temple, which is said to grant any wish that can get caught in their branches. Tin Hau Temple dates back to the late 1700s when it was constructed during the Qing dynasty. One of the nearby trees, a camphor, was said to be able to grant wishes. Thus was the tradition started that has drawn locals and visitors to the supposedly enchanted plants for hundreds of years. Initially, visitors would write their desires on small joss paper scrolls (a parchment specifically used for offerings) and then tie them onto branches or throw them into the tree. The higher the wish got stuck, the better chance it had to come true—but if it fell out, it was not to be. In more modern times, this practice has been transferred to a 200-year old banyan tree. When a couple of large branches, weighed down by too many wishes, broke off and actually injured bystanders, the local government stepped in and outlawed the placing of wishes on the tree. To provide an outlet for everyone’s desire for wish fulfillment, a wooden rack was constructed near the original tree and a whole other fake plastic wishing tree was even built. In 2008, a smaller banyan was planted a few meters from the original banyan version of the tree so that the growing wish tree line would not die out—although casting wishes into the new tree are also outlawed. Most people now make their wishes on the colorful plastic tree in Lam Tsuen, although the wish-granting efficacy of this replacement is not known."
49,Cheung Po Tsai Pirate Cave,Hong Kong,Venture into the hideout of one of Hong Kong's legendary pirates.,https://www.atlasobscura.com/places/cheng-po-pirate-cave,"Cheng Po Tsai was just the son of a local fisherman when he was kidnapped by the notorious pirate couple Cheng I and Ching Shih, and adopted into a life of crime. According to legend, when Cheng I died, Cheng Po took up with his adoptive mother and married her, carrying on the family business of pillage and plunder. At his height of infamy he is said to have commanded a fearsome pirate fleet of 600 ships and a veritable pirate army of 20,000 men. Then, in 1810 his career took an unexpected turn when he surrendered to the government and accepted a post as navy colonel and an assignment far from his home waters off Hong Kong, patrolling instead the coast of Taiwan. Cheng Po is said to have squirreled his pirate treasure on Cheng Chau island 6 miles off the coast of Hong Kong. Visitors can follow in his footsteps and climb down into a small cave near the coast and look for themselves, but no treasure has ever been found. The cave is on the southwestern peninsula of the island, and is well marked. Island is 30-55-minute ferry ride from Hong Kong's Central District, and a 2km walk from Cheung Chau village along Sai Wan Rd"
50,The Whampoa,Hong Kong,Take a cruise with no movement but plenty of style in this one-of-a-kind boat mall.,https://www.atlasobscura.com/places/the-whampoa-hong-kong,"Anchored in the concrete ocean of Hong Kong is The Whampoa, a commercial center which commemorates the city’s maritime heritage, as well as providing high-end shopping! This ship-shaped structure is located in Hong Kong’s Whampoa Docks, which was once one of the busiest shipyards in all of Asia. In the early 20th century, it employed over 4,000 people and built some of Hong Kong’s largest ships. However its prominence attracted some unfortunate company in during World War II when it was the site of a major bombing offensive and occupation by Japan. The dockyards changed hands a number of times after the bombing until, in 1985, the shipyard was transformed into a private housing development for which The Whampoa cruise ship shopping center was erected. Conspicuously stranded in a long pool which used be one of the actual docks, the massive 360 foot-long cruise liner features theaters, department stores, restaurants and even a small theme park. The Whampoa’s devotion to its cruise ship facsimile even extends to a metal finish on the exterior of the building, yet if the docks ever had to be recommissioned the boat would provide more fashion than floatation."
51,Central-Mid-Levels Escalators,Hong Kong,The world's longest outdoor covered escalator system transports commuters through Hong Kong's hilly terrain.,https://www.atlasobscura.com/places/central-mid-levels-escalators,"For most city-dwellers, the daily commute is characterized by congested streets, packed subway cars, or perilous bike rides. But for many commuters traveling between Hong Kong’s Central and Mid-levels districts, the trip to and from work can be as easy as standing in place and holding the handrail while roughly a mile’s worth of covered escalators and moving sidewalks moves them through the surrounding hills. Plans for the Central-Mid-Levels escalator system were proposed in 1987 as a means of transporting a growing population through the island’s challenging slopes. Prior to the project’s completion in 1993, commuters were obliged to take a circuitous route consisting of several miles of zigzagging roads in order to travel between the two districts. The Central-Mid-Levels escalators introduced a pedestrian option that was much more direct. It takes roughly 20 minutes to cover the entire length of the network, which at times weaves its way through residential blocks as well as more commercial areas. Most commuters shorten the trip by walking some or all of the way while the escalators are in motion. The escalators also provide a free, leisurely option for tourists looking to explore the area. Numerous entrances offer ample opportunities to enter and exit in order to investigate nearby restaurants, markets, and shops. Visitors should keep in mind that the system runs in one direction only — downhill during the morning rush hour and uphill from 10:30 am to midnight. A stairwell runs alongside the elevators, providing pedestrian access for those traveling in the opposite direction."
52,Wong Tai Sin Temple,Hong Kong,"Taoism, Buddhist and Confucianism are all represented in this temple that claims to answer anyone's wishes.",https://www.atlasobscura.com/places/wong-tai-sin-temple,"Wong Tai Sin Temple is known for answering prayers and wishes with the practice of Kau Cim, a form of fortune telling that originated in China. The beautifully ornamented temple is dedicated to the Taoist deity, Wong Tai Sin, a shepherd boy born in Zhejiang Province on the eastern coast of mainland China in the 4th century. According to legend he began practising Taoism at the age of 15 after meeting an immortal on Heng Shan (Red Pine Hill) in his hometown. The saintly person taught him the art of refining cinnabar into a medicine believed to cure all illnesses. After spending 40 years in seclusion learning this art, he achieved enlightenment and became immortal. Legend holds that Wong Tai Sin could punish the evil, heal the wounded, rescue the dying, see the future, and make wishes come true. Originally a private shrine for Taoists, in 1934 the Wong Tai Sin temple was opened to the public for the Lunar New Year. The temple survived the wide destruction of Hong Kong during the Japanese Occupation in WWII, which was attributed to Wong Tai Sin’s powers. In 1956, with government approval, the shrine was opened to the public year-round. The huge shrine includes many halls and altars, and though it is primarily a Taoist temple, the shrine also has Buddhist and Confucian worshipping halls. A portrait of Wong Tai Sin stands in the middle of the Main Altar backdropped by wooden sculptures that depict the story of how Wong Tai Sin became a deity. Taoist as well as Buddhist and Confucian scriptures and images are engraved on the walls. The large open space in front of the Main Altar is the main worshipping place. Here worshippers hold bundles of burning incense and bow to Wong Tai Sin three times and then shake fortune sticks until one falls out. The stick is exchanged for a piece of paper with the corresponding number for interpretation by the fortune tellers. The secondary platform contains bronze statues of the 12 Zodiac Animals. Another interesting feature are the five buildings and structures, arranged in a row, representing the five elements in fung shui: the Bronze Pavilion (metal); the Archives Hall (wood); the Yuk Yik Fountain (water); the Yue Hung Shrine (fire), where the Buddha of the Lighting Lamp is worshipped; and the Earth Wall (earth). Located at the rear of the complex is Good Wish Garden, Chinese-style garden which features a miniature replica of the Summer Palace in Beijing, the replica of the Nine Dragon mural in Pei Hai Park in the Forbidden City in Beijing, and a white jade statue of sheep, depicting the miracle of Wong Tai Sin transforming piles of white boulders into sheep."
53,Noonday Gun,Hong Kong,"This naval gun is fired every day at noon, an odd timekeeping tradition the origin of which is local legend.",https://www.atlasobscura.com/places/noonday-gun,"Situated on a small enclosed site in the waterfront district of Causeway Bay, the Noonday Gun is a Hotchkiss three-pound artillery piece that is ceremonially fired every day at (appropriately enough) noon on the dot. While this practice is somewhat charming in its own right, the details behind the practice—such as the owner of the gun, and the purported genesis of the tradition—provide striking insight into Hong Kong’s British colonial history. The gun is owned by Jardine Matheson, a massive British conglomerate that was one of the first trading houses, or “hongs,” in Hong Kong. The land that is now Causeway Bay was bought by Jardine Matheson in 1841, and was in fact the first piece of Hong Kong sold at public auction by the eager new colonial government. With its roots in Imperial China, Jardine Matheson was involved in shipping tea and cotton, but also made a great deal of money from the illegal opium trade. They built the company’s main offices and warehouses—known locally as godowns—on the newly acquired plot. The Noonday Gun has its roots in a 21-pound gun that Jardine Matheson set up on the waterfront of their commercial fiefdom. According to the commonly related story, the company’s private militia would fire the gun in salute whenever the head of the company (or, in some versions, whenever one of the company’s ships) sailed into or out of the harbor. In 1860, a senior officer of the Royal Navy, new to town and unfamiliar with the practice, found this offensive, as typically only government dignitaries or military officers receive such treatment. As a reprimand, Jardine Matheson was ordered to henceforth fire the gun every day at noon, providing a service in the form of a public time signal. The probable kernel of truth in this story is the gun’s role as a public time signal. This was a common practice in many harbors in the 19th century, allowing all ships within auditory range to correctly calibrate their onboard clocks, which they used on voyages to calculate longitude. Thus, the Noonday Gun is most likely a practical measure that became so common to daily harbor life that it morphed over time into local tradition. The original gun was dismantled by the occupying Japanese Imperial Army in 1941. A new gun was donated by the Royal Navy after Hong Kong  was liberated in 1945; this gun (humorously enough) received noise complaints, and was replaced by the current, smaller gun in 1947. This gun has a history of its own, having seen action in the Battle of Jutland during the First World War. The Noonday Gun was immortalised in the popular (and cartoonishly racist) song “Mad Dogs and Englishmen” written by Noel Coward. The song was first performed by Beatrice Lillie in a musical revue called The Third Little Show at the Music Box Theatre in New York, on June 1, 1931. In 1968, Coward visited Hong Kong and was allowed to fire the gun that he made famous with the lines, “In Hong Kong, they strike a gong, and fire off a Noonday Gun / To reprimand each inmate who’s in late,” going on to observe, “But mad dogs and Englishmen go out in the midday sun!”"
54,"Noah's Ark, Hong Kong",Hong Kong,A biblically accurate ark located beneath a Hong Kong bridge is fun for the whole Christian family.,https://www.atlasobscura.com/places/noah-s-ark-hong-kong,"Nestled underneath Hong Kong’s Tsing Ma Bridge is a gigantic full-size replica of Noah’s Ark, the famed biblical ship that rescued pairs of living animals from a global flood. During the late 1990s, the Hong Kong government planned to construct a sprawling suspension bridge connecting the bustling city to a new airport across the Rambler Channel. Complicating matters, however, was an undeveloped island which would be roofed by the new bridge. Miraculously, a unique three-way partnership between the Hong Kong government, a pair of billionaire developer brothers, and a group of Christian organizations emerged with a plan to cover the island with a “remarkable” theme park. The proposed visions for this theme park ranged from the outrageous to the unreasonable before government officials received a design for a massive ark overlooking the water, a design which was scrawled by an eight-year-old Hong Kong girl. The recreated Noah’s Ark was built precisely to the biblical dimensions with a length of 300 cubits (450 feet), and the park markets itself as a creationist and family-centric vacation destination. Though the majority of this theme park’s distinctive attraction is the menagerie of 67 fiberglass animal couples, the theme park houses a wide breadth of activities and exhibits from a solar observatory telescope tower to a seaside café. The attraction encompasses areas such as the outdoor Nature Garden featuring live, rare animal species, an indoor jungle gym with swings and climbing areas called Noah’s Adventureland, and a resort on the top floor for lodging and dining. The park’s management unabashedly and hyperbolically promotes the ark as a refuge for visitors that may be in the midst of their own personal “floods.”"
55,Sun Hing Restaurant,Hong Kong,A half-century-old handmade dim sum joint opens daily at 3:00 a.m.,https://www.atlasobscura.com/places/sun-hing-restaurant,"Tucked away on a busy street of Kennedy Town, Sun Hing is known for serving up heaping steamer baskets of fluffy char siu bao (barbecued pork buns), curried tripe, spare ribs, and Cantonese sponge cake to night owls starting at 3:00 a.m. every day. By the time the sun rises, the place is packed with customers ranging from elderly people sipping tea to students from the nearby university and still-tipsy revelers seeking late-night bites. Opened by Chui Hoi in 1972 and now run by his son, Sun Hing has become something of an institution—one well-worth either getting up or staying up for. While mass-production has crept into many of the city’s pricier dim sum halls, cooks here still prepare everything from scratch, from dainty quail’s egg siu mai to salted egg lava buns with a yolk custard that tastes like warm cake batter. Unlike modern dim sum restaurants, where diners normally check off the items on a paper menu, patrons at Sun Hing can still select their dishes from roving trolley carts. A server marks the table’s card with the corresponding numbers of selected dim sum, then tallies up the bill at the end. Tea is self-service, with a selection of loose-leaf options—including black tea, tie guan yin (Iron Buddha), and pu-erh—perched on a stainless-steel shelf. Diners can also watch cooks in the open kitchen rolling and flattening dough or skillfully folding dumpling wrappers into half-moon shapes. Servers continually call out fresh arrivals and it’s up to patrons to pounce on each new batch of dim sum before another table scoops it up.  Sharing a table with strangers is quite common at dim sum parlors. If you’re flying solo, you may sit with other diners at the same table but separated by plastic partitions."
56,Man Mo Temple Complex,Hong Kong,A serene space tucked amid the skyscrapers of Hong Kong's bustling financial district.,https://www.atlasobscura.com/places/man-mo-temple-complex,"Man Mo Temple Complex is a delicate building in the shadows of the skyscrapers of the financial district. It represents the traditional social organisation and religious practices of the Chinese community in old Hong Kong. The complex, built between 1847 and 1862, during the Qing dynasty by wealthy Chinese merchants, comprises of three parts: Man Mo Temple, Lit Shing Kung and Kung So. Man Mo Temple is dedicated to two deities, the God of Literature (Man Tai), holding a writing brush, and the God of Martial Arts (Mo Tai), having a sword. Both of them were worshipped by ambitious scholars and students seeking progress in their study or high ranking in the civil examinations of Imperial China. Lit Shing Kung was built for the worship of all the Chinese heavenly gods. Whereas, Kung So was an important assembly hall where community affairs and disputes could be discussed and settled. The complex is a fine example of traditional Chinese architecture and craftsmanship. The temple’s most memorable features are the rows of large red-coloured incense spirals suspended from the ceiling which are burned as offerings by worshippers. They take a couple of weeks to burn through. It provides a serene space in contrast with the hectic pace of the nearby financial district. The temple is also featured in a video game, Shenmue II for the Dreamcast and Xbox consoles. The temple and its grounds can be explored in the game. However, the virtual location of the temple is different from reality."
57,Old Tai O Police Station,"Tsai Po, Hong Kong",A station built to repel pirates now attracts wealthy vacationers.,https://www.atlasobscura.com/places/old-tai-o-police-station,"Perched over a small fishing village on Hong Kong’s Lantau Island is the Old Tai O Police Station, a 1902 anti-pirate outpost which has been remodeled into a luxury relaxation station in 2012. Built to combat the rampant piracy and smuggling from the surrounding waters, the Tai O Police Station also aimed to instill British law and order throughout the entire island. One of the first police stations built on the outlying islands around Hong Kong, the building consists of two blocks of two stories, linked by a footbridge on the first level. Marked by its amalgam of architectural styles, the building includes arched verandas of the Italian Renaissance, a Chinese pan-and-roll roof, and elements of the Arts and Crafts style. Originally the station was staffed with fewer than ten policemen, and the building increasingly served as an administrative center, peaking with 180 employees in 1983. The low crime rate in the 400 year-old fishing village led to a demoted status as a patrol post in 1996, a role maintained until the station’s closing in 2002. Looking to revitalize a historic building, the Hong Kong government accepted a 2009 developer proposal to convert the station into a seaside lodge. Finished in 2012, the Tai O Heritage Hotel includes nine colonial-style rooms and ocean-view suites and even new roof-top restaurant. However to retain some semblance of its history of law and order, the redevelopment also restored the surrounding cannons, searchlight and guard towers. So be sure not to get too rowdy on your vacation as they also refurbished the jail cells."
