index,attraction,location,blurb,url,description
10,Palmenhaus,"Vienna, Austria",Dine amidst exotic plants at this former royal greenhouse.,https://www.atlasobscura.com/places/palmenhaus-austrian-greenhouse-restaurant,"In Vienna, plants and humans can sit side by side and enjoy the sunlight, high ceilings, and dazzling views of the royal gardens. Formerly a greenhouse built for Austrian emperors, Palmenhaus now serves as a cafe, bar, and lounge where folks can dine amidst exotic flora. The first iteration of the greenhouse was built in 1822, overlooking the expansive Hofburg palace gardens. Nearly 80 years later, Austrian architect Friedrich Ohmann built the extravagant, steel-and-glass Jugendstil structure that still stands today. After a multimillion dollar renovation in 1998, the building now boasts more than 22,000 square feet of magnificent flora, food, and even a bunch of butterflies. (You’ll find them in the Schmetterlingshaus, or “House of Butterflies.”) Want to dine al fresco? You can venture out onto the Burggarten, a vast patio overlooking the former emperor’s gardens. You’ll find all sorts of delicious items to munch on, from freshly-baked pastries to fish dishes to decadent desserts. Though the lunch and dinner menus change daily, you can always expect to find the classic Viennese morning meal of handmade rolls, jam, and blossom honey on the breakfast menu. But, no matter what you order, the best part of your meal will likely be feasting your eyes on the greenery and glass fit for an emperor, or at least his plants.  If you're planning on visiting Palmenhaus for lunch or dinner, consider making a reservation via phone or online. (Note: They do not take reservations for the Burggarten.) If you're dining on a Friday evening, be sure to head over to the lounge for live DJ sets, where you can dance among the plants."
11,Globe Museum,"Vienna, Austria",Handsomely crafted representations of our round planet.,https://www.atlasobscura.com/places/globe-museum,"Until the 19th century, globes often came as a pair—a world globe and a matching celestial globe. One can’t help but observe the admirable craft and beauty that was once devoted to these small representations of our world. To visit the Globe Museum is to step back into a time when all things, including scientific instruments, were made with care and artistry. There is no better way to explore the ways in which man’s understanding of the earth and the heavens has changed over hundreds of years of exploration and study. The world’s only public museum dedicated solely to globes contains an astonishing collection. (The Maritime Museum in Greenwich, England, also has an extensive globe collection.) There are folding fabric globes (which were inflated with a bellows), giant man-sized globes, and tiny plum-sized globes, each exquisitely made with dark wood, fine lines, and rich colors. Some of the most interesting items in the museum are the brass tellurions. A tellurion is a mechanical demonstration of the earth’s movement about its axes, consisting of a long arm at the end of which is a small rotating globe with a moon spinning around it. At the other end of the arm is a charmingly simple sun: a candle and a brass reflecting disc. With a turn of the crank, the system comes alive. As the earth and moon spin, the tellurion shows seasons, eclipses, tides, precessions of the equinox, and other astronomical phenomena."
12,Sigmund Freud Museum,"Vienna, Austria",The former private quarters and office of Dr. Sigmund Freud now hosts a museum housing the works of the founding father of psychoanalysis.,https://www.atlasobscura.com/places/sigmund-freud-museum,"For 47 years, the controversial neurologist and pioneer of psychoanalysis lived and worked in the house at Berggasse 19. While his famous couch resides in the Freud Museum in London, along with many of the original furnishings from the Berggasse house, what remains is the precious legacy the good doctor left behind. Most of his writings were conjured here, and the rooms have been converted into archives of his life and works. Along with the lion’s share of Freud’s papers, the museum houses his impressive antique collection, and many of his personal items are located in what used to be his waiting room. Exhibitions display his influence on art and society, and attached to the museum are 35,000 volumes of psychoanalytic research, the largest library of its kind in Europe. Opened in 1971 by the Sigmund Freud Society with his youngest daughter Anna present, the museum now lies in the hands of the Sigmund Freud Foundation. The foundation hosts the Sigmund Freud Lecture every year on May 6th, the doctor’s birthday. While it is not the most colorful museum dedicated to the man, students and scholars will find it to be a suitable place to examine original documents and experience the few film and sound recordings made of Freud and his family."
13,Museum of Art Fakes,"Vienna, Austria",This Austrian museum celebrates the work of famous forgers and their inimitable imitations.,https://www.atlasobscura.com/places/museum-of-art-fakes,"Sitting across from the famous work of architectural art, Hundertwasserhaus, one of the most original works in the world, is a small museum that takes a look at the other side of the art world where forgers, fakers, and charlatans thrive. The Museum of Art Fakes (Fälschermuseum) in Vienna is a little gallery that doesn’t have an original work in it. The collection contains works that appear to be from such art world luminaries as Klimt, Rembrandt, and Matisse, but were in fact created by the hand of some enterprising forger. Rather than condemning the practice, the museum celebrates the artistry of the forgery, being careful to distinguish different types of fakery. As their website describes it, there is forgery in the style of another painter, where a forger tries to create something they can pass off as a new work from a famous name; there is the identical forgery that is created to exactly replicate a pre-existing work; and there are copies, which are identical works created at least 70 years after the death of the original painter and sold as replicas. The collection also highlights a few notable forgers including Tom Keating who claims to have forged over 2,000 works as a statement against the corruption of the gallery scene, planting “time-bombs” in his replicas that could be discovered later, invalidating the forgeries to any duped collector. Of course, even these forgeries are now valuable. The museum also displays a number of forged diary pages purported to have been written by Adolf Hitler. Faking something well is no easy feat. Thanks to the Museum of Art Fakes, the appreciation of charlatan art is very real."
14,Crystal Worlds,"Wattens, Austria",Swarovski's museum/theme park is a fake diamond fantasia overlooked by a giant.,https://www.atlasobscura.com/places/crystal-worlds,"Hiding in the verdant hills of Wattens, Austria is a foliage-covered giant who spews a waterfall from his mouth and guards over a dozen fantastical crystal chambers beneath a hill. And it is all owned by Swarovski. Swarovski’s surreal museum/theme park Crystal Worlds was first opened back in 1995 to commemorate the 100th anniversary of the company’s founding. Like something out of a fairy tale, the park’s main attraction is the “Chambers of Wonder” exhibition, which is contained within a green hill, the entrance of which is made to look like a crouching giant. The exhibition itself consists of over a dozen different rooms decked out in Swarovski crystals, creating uniquely themed, glittering spaces that could just as easily be a dwarf king’s treasure hall. In 2015, the park was given a facelift and expanded to almost double the original size. Now it also features a large, outdoor green space with attractions throughout, including a playground tower for children and a “Crystal Cloud” made up of over 800,000 separate gems. There is even a hedge maze shaped like a giant hand. Whether or not you could actually afford anything studded with actual Swarovski crystals, Crystal Worlds is an incredible sight for anyone with a love of fantasy."
15,Hundertwasser's Odd Architecture,"Vienna, Austria",Op-art architecture designed for happiness.,https://www.atlasobscura.com/places/europe-s-oddest-architect,"Born Friedrich Stowasser in Vienna in 1928, this artist and architect took on the more grandiose name Friedensreich Regentag Dunkelbunt Hundertwasser during a stint at the Academy of Fine Arts in Vienna. Preferring spirals and curves to straight lines, he designed many eccentric structures with mismatched windows, some with trees growing out of them, undulating floors, bright tiles, and unexpected domes and curves. Three of his most famous structures can be seen in Vienna; the municipal heating plant Fernwarmewerk, the Hundertwasserhaus apartment building, and the KunstHaus, which is a museum of his works. Hundertwasser grew up in WWII-era Germany. Born to Catholic and Jewish parents, he joined the Hitler Youth to avoid persecution. His unusual architecture is an extension of his overall philosophy, outlined in the 1950s in assorted manifestos with names like “Mouldiness Manifesto against Rationalism in Architecture”, and “Speech in Nude for the Right to a Third Skin”, which must have been most interesting when presented live. He believed that happiness could be found in joyful design, and that the straight lines and boxes of traditional architecture were a problem to be solved. Hundertwasser’s eccentric structures delight visitors in Austria, Germany, Japan and and New Zealand. His final design was built after his death in Magdeburg, Germany in 2005. The artist lived in New Zealand in his later years, and died in 2000 aboard the RMS Queen Mary 2 en route to Germany where he was to view his last work, the “Waldspirale” in Darmstadt. In Vienna: Hundertwasserhaus (private residence) Hundertwasser’s most famous building was constructed between 1983 and 1986. The flowing lines and organic forms house 52 apartments and four offices, with plenty of room for living plants and trees. He accepted no payment for the massive building design, stating that it was worth it to him to see his design realized instead of having “something ugly” erected in its place. Kegelgasse 36-38, between Lowengasse and Untere Weissgerberstrasse. Fernwarmewerk Spittelau (heating plant) Famed for its golden sphere and colorful smokestack, the district heating plant may be his most striking work of op-art. Spittelauer Lande 45 Hundertwasser facade Hunderwasser only desiged the front of this mosaic covered building. Untere Weissgerberstrasse 27 KunstHausWien (museum) Housing a museum dedicated to Hundertwassser’s work. Untere Weissgerberstrasse 13 Open Daily 11am-7pm. Admission free.   http://www.kunsthauswien.com/en/besucherinfo/directions-and-openinghours"
16,Brest Hero-Fortress,"Brest, Belarus",Thanks to its heroic service during WWII this Soviet castle has been turned into a monument towered over by a brutalist titan.,https://www.atlasobscura.com/places/brest-hero-fortress,"Much like the Soviet “Hero Cities” that were given a special title due to their special defense of the nation during World War II, the Brest Fortress (now “Hero-Fortress”) acted as a critical bulwark during the German invasion and now the site is protected as a major war memorial distinguished by its brutalist concrete statues and architecture. First established in 1830 the fortress was designed as an impenetrable star sitting at the confluence of two rivers. There was a central structure known as the “Citadel” which was protected on all sides by three wide fortifications. As the westernmost defensive position in the Soviet empire in the 19th and early 20th century, Brest Fortress was a proud symbol of national strength almost from its inception, but it was also an important target for European invaders. After changing hands a few times during and after World War I, the Brest Fortress earned its lasting legacy during the World War II German invasion, Operation Barbarossa. During the siege, tens of thousands of German troops hammered the fortress which held strong thanks to a garrison of civilians and military who were nearly able to turn back the assault. Eventually the fortress fell however, with much of it being destroyed or damaged during the siege. At the end of the war Brest was liberated and the fortress was retaken from the Germans, still the worse for wear. Instead of demolishing the complex, the entire site was turned into a huge memorial to the fighting men and women who died defending the position. It was given the new title of “Hero Fortress” and eventually large pieces of statuary were installed. Today much of the defense is preserved just as it was after the war with the crumbling walls and bullet holes intact. Among the stunning and powerful sights are the massive star-shaped gate, a memorial known as “Thirst” that shows a sickly soldier getting a drink of river water, and the main monument which takes the form of an imperious stone giant. The main museum also holds a wealth of displays telling the story of the fortress. The main entrance is in the end of praspekt Mašerava. You can enter or leave the complex from other gates as well. Part of the complex is a border zone between Belarus and Poland."
17,Minsk KFC,"Minsk, Belarus",Remnants of the city's Soviet history hover over this modern fast-food outlet.,https://www.atlasobscura.com/places/minsk-kfc,"It’s difficult to miss the irony when you spot the smiling face of Colonel Sanders beckoning you in for fried chicken beneath a dramatic Soviet mural. At one of Minsk’s ever-expanding KFC franchises, communism and capitalism collide in a confusing contrast of heroic sculptures and crispy fried chicken. This is the most dramatic of Minsk’s KFC outlets, just one of many fast-food chains that crept into the Belarusian market as the country began to emerge from isolation in the last few years. KFC first set up business in Belarus in 2015, while the Soviet sculpture that sits above the fried chicken shop was carved in the 1960s. The sculpture, designed in the style of Socialist Realism that was popular across the Soviet Union at the time, is named “Solidarity” and was created by the sculptor Anatol Yafimovich Arcimovich. The KFC was designed in the style of countless other KFCs that you’ll find across the world, from the United States to China, with the distinctive red colors of the Colonel’s enduring brand filling in for the red of socialism. Perhaps this is how the Cold War was always meant to end, as the workers of the world unite to dine on bargain buckets of Kentucky Fried Chicken. The reality is less idealistic, but this Soviet-style KFC in Minsk is still definitely a measure of change in the Belarusian capital. Minsk suffered immeasurable damage during the fierce fighting of World War II, but once the German army had been beaten back, Minsk was honored as a Hero City and was rebuilt and restyled into a Soviet model city, on the express orders of Joseph Stalin. The wide boulevards and elaborate murals and sculptures are a lasting relic of the Socialist era, while the fast-food chains and Western brands mark the turning point toward capitalism. Whether you’re a fan of the Colonel’s fried chicken or not, there’s no doubt that this is one of the most striking KFCs in the world. In fact, it’s probably the most Soviet KFC in the world.  This KFC is found on the corner of Prospekte Pobeditelei, opposite Niamiha Metro Station and just down the road from the Palace of Sports."
18,Museum of Malformations of the Human Body,"Hrodna, Belarus","This rare collection of human deformities displays fetuses with two faces, one eye, and ""mermaid"" legs.",https://www.atlasobscura.com/places/museum-of-malformations-of-the-human-body,"Tucked away at in the basement of the Grodno Medical State University in Belarus is a small museum that isn’t for the faint-hearted. Lined up against the walls are rows of glass containers holding preserved fetuses and babies with serious deformities: Siamese twins who remained connected after birth, “mermaids” with their legs fused together, fetuses with only one eye, babies with two faces. These malformed fetuses were collected during the 19th and 20th century, and initially remained in storage until 2000 when an exhibit was created and opened to the public for a brief period. It reopened in its current format in 2012 and is a fascinating spot for those interested in teratology, or the study of abnormal formations and anatomical abnormalities. One of the missions of the museum is to emphasize the importance of healthy lifestyles. To this end, the museum is divided into two halls. One of the halls contains exhibits relating to common lifestyle problems like smoking, alcoholism, and obesity. The other hall houses the collection of babies with abnormalities that researchers believe were a result of the parent’s lifestyle choices. A similar collection would be hard to gather today thanks to modern medical advances that have made it easy to diagnose such problems in the early stages of a pregnancy. The building itself has early medical connections. It was built by King Stefan Bathory, of the Polish-Lithuanian Commonwealth, who died in the palace under mysterious circumstances in 1586. His doctors performed an autopsy on his body to get some answers, and this was the first anatomical autopsy in eastern Europe.  The museum is open from 12 p.m. to 6 p.m., Wednesday through Sunday. The admission fee is 1 ruble ($0.53) and goes directly to the funding of the Medical University. Guided tours can be arranged if agreed upon in advance."
19,Museum of Confiscated Art,"Brest, Belarus",A small museum in this border city displays the contraband art that has been stolen back from smugglers.,https://www.atlasobscura.com/places/museum-of-confiscated-art,"Sitting on the border of the tumultuous Soviet Union, the city of Brest, Belarus became a prime destination for art thieves looking to secrete their goods across international lines, but thanks to a committed customs service, much of these artifacts are taken back by the authorities before they can ever be fenced. When the owners of these confiscated artifacts cannot be found, rather than hiding them away or destroying them, the items are put on display in the city’s small but wildly diverse Museum of Rescued Art Treasures. The collection contains over 300 pieces that have been collected, mainly during the 1990s when smugglers were trying to take advantage of the political upheaval in Russia. Items on display range from ancient artifacts from the 16th century to contemporary works of art. Historic bibles, religious triptychs, Soviet sculptures, paintings, and all manner of other works are on exhibit within the confines of the home-sized museum. The largest find on display is an entire set of antique furniture that was found hidden in a shipment of milk powder. Unfortunately, not all of the “saved” pieces came out of their ordeals unscathed. In order to transport some of the larger items they had to be chopped up into component parts, and have been reassembled as well as possible in the museum, although they will clearly never be the same. Nonetheless, it is a far nobler fate than being sold on the black market and forever lost to the world."
20,Cat Museum,"Minsk, Belarus","This Minsk museum has cat coffee, cat chess, cat art, and even a cat ""staff,"" which visitors are free to take home.",https://www.atlasobscura.com/places/cat-museum,"At this museum in Minsk, visitors can enjoy anything and everything cat related. Why not drink a cup of cat coffee or cat tea while playing cat chess or cat checkers, admiring cat art? Or, if you prefer, pet one of the cats that comprise the museum’s “staff.” The Cat Museum opened to the public in 2015. Jimmy the cat, the furry, four-legged “director” of the museum, welcomed everyone to the first exhibition. Titled Cats in the City, it showed photos, paintings, and other pieces of arts made by both Belarusian and foreign artists. Ever since, there have been cat-related exhibitions on display in the museum and visitors are also welcome to leave their own pieces of arts using the pens and papers provided. The staff of the museum consists of cats that were previously strays. After veterinary inspection and vaccination, they become full-time employees at the Cat Museum. Of course, the director also has a few human employees to help out. And, unlike most museums, a visitor who finds a staff member they like in particular is welcome to bring him or her home if they promise to take good care of them. The Cat Museum is only a short walk from the metro station Oktyabrskaya (Kastryčnickaja). It is open 11-21 Tuesday-Saturday, 11-4 Sunday, and closed Monday."
21,National Library of Belarus,"Minsk, Belarus","Glowing orb in Minsk houses 8,600,000 items.",https://www.atlasobscura.com/places/national-library-of-belarus,"In 2006 when the new National Library of Belarus was constructed, nobody had ever heard of a rhombicuboctahedron. With 8 triangular faces and 18 square faces, the bizarre geometric shape was chosen for the new design of the library and has been turning heads since its construction. Designed by architects Mihail Vinogradov and Viktor Kramarenko, the library’s main section is 236 feet high and features 22 levels of collections along with large conference rooms that can seat 500 people. In total, the library has 8,600,000 items available in a variety of languages and types of media. Although its size and shape are unique, when the building is illuminated it steps into a class of its own. Dominating the landscape for miles around, the glowing orb has almost become more of a tourist attraction than a functional library. This is probably aided by the newly designed park which houses the library, along with the library’s observation deck that looks over Minsk."
