index,attraction,location,blurb,url,description
10,Cap Manuel's Abandoned Bunker,"Dakar, Senegal",This abandoned bunker looks out over the Atlantic from its clifftop perch.,https://www.atlasobscura.com/places/cap-manuels-abandoned-bunker,"First person account from Atlas Obscura user La Tortue Noire: “The man shakes his head and puts his arm in front of his eyes. The answer is clear, he doesn’t want me to take a close picture of him. I don’t know his name, we don’t understand each other. He seems to be living there, half fisherman maybe, half homeless. All his stuff is laying on the floor in colored plastic bags. Fish bake in the sun. The heat is so strong you can nearly touch it in the air. We are in an abandoned bunker built on top of a high cliff at Cap Manuel, south of Dakar, Senegal. The place is called “the cave” by locals (“la caverne”, in French). I found the bunker randomly, saw it in the distance. To go there you need to walk across bushes and take care not to slip on the red dust. The cliff being very close, I recommend paying attention to where you walk. Falling down here would be tragic, and the waves are so strong I guess no one but the hawks circling in the sky would ever know.” Dakar is built on a arrow of land, pointing West, and nowhere else on the African continent can you walk further into the Atlantic. My intention reaching Cap Manuel was to stare at the ocean, straight ahead, but to the South, not to the West and the Americas. Cap Manuel is a very particular place indeed as there is no land in front of you before you reach Antartica, 6,000 miles behind the horizon (9800 km). I wanted to take a look at this immensity. And when I got there, I saw the bunker. I first set foot on the roof. The view down the cliff is tremendous. The wind blows so hard I find it dangerous to stand on the ledge very long; there is no protection here. The waves rush onto the rocks, the noise is astounding. It seems that the roof is quite accurately facing South, it’s like a plane runway ready for take-off. I spent a few minutes there, staring at the horizon (and rehydrating after the walk in the sun), thrilled by the view and the remote place. Then I saw the stairs going down into the bunker. While I was inside, four or five young men stopped by, bringing the man in the bunker more plastic bags. No words were exchanged. They stared at me, surprised, but did not ask anything. I have no clue what this was all about. But I know that the man there lives in the sky. The platform in front of the bunker, where the sentinels probably stood, is now his own balcony on top of the cliff. Does he know, when he looks at the ocean every day, how far the next piece of land is?”  An easy walk from downtown Dakar. About 40 minutes from the Place de l’Independance (remember to bring water, there’s nothing there), down the Route de la Corniche. If you prefer, any cab will bring you there. Your goal is the Red Lighthouse of Cap Manuel (and not the White Lighthouse of Dakar). Then, just get closer to the sea and look for the bunker (and be careful not to slip)."
11,Mosque of the Divinity,"Dakar, Senegal",This unique religious structure is an architectural gem with arresting ocean views.,https://www.atlasobscura.com/places/mosque-of-the-divinity,"It was 1973 when a holy man by the name of Mohamed Gorgui Seyni Guèye envisaged a grand mosque on the beach. He took his dream as a prophecy and a commandment from the Lord. The sacred site was indeed built on a beach in the ancient fishing village of Ouakam outside Dakar, completed in 1997. It’s known as the Mosque of the Divinity (Mosquée de la Divinité). Designed by the architect Cheikh Ngom, the Divinity Mosque is a sublime religious structure characterized by two towering minarets offering unparalleled views of the Atlantic Ocean. Since the mosque was unveiled, it’s become both an important Muslim pilgrimage site and a breathtaking point of interest for curious travelers. Visitors consider the mosque a must-see in the Senegalese capital of Dakar, not only for its sheer size and the panorama it offers, but as a unique architectural monument that melds elements of modernism with traditional Islamic design. From the top of the surrounding cliffs, the view looking out over the mosque backdropped by the ocean is picture-perfect.  The mosque is set next to the beach, off the main road. You can reach it from the road by walking down a long staircase or a cab can take you down. The mosque is also reachable by boat. The inside is not open to non-Muslim visitors, but the view of the picturesque exterior is worth seeing. The beach area also has great swimming, snorkeling, surfing, and the local fisherman sell fresh fish in the late afternoon."
12,Henriette Bathily Women's Museum,"Dakar, Senegal",This Dakar museum exhibits artworks and artifacts honoring the daily lives of Senegalese women.,https://www.atlasobscura.com/places/henriette-bathily-womens-museum,"Billed as “a tribute to all women,” the Henriette Bathily Women’s Museum was founded in 1994 on the small Senegalese island of Gorée. It operated there for two decades before moving to Dakar, where the space remains dedicated to exhibitions and educational programs about female Senegalese life. Annette Mbaye d’Erneville, Adama Cissé Wellé, and Ousmane William Mbaye teamed up in partnership with the Consortium of Audiovisual Communications in Africa to create an institution that focuses on female history and culture in Senegal. Named after Henriette Bathily, the director of a ballet company and a supporter of female African artists, the Henriette Bathily Museum aims to direct increased attention to the important parts women play in Senegalese society, including their social roles in the community and their place in ritual and art depending upon ethnicity. Through exhibitions, research, the development of archives, and museum journals, the museum endeavors to attract national and international interest in Senegalese culture through a female lens.  The Henriette Bathily Museum is located on Dakar’s Place du Souvenir Africain et de la Diaspora. Email info@mufem.org for more information."
13,Joal-Fadiouth Fishing Port,"Joal Fadiout, Senegal",West Africa's largest fishing port honors its artisanal fishing process.,https://www.atlasobscura.com/places/joal-fadiouth-fishing-port,"Joal-Fadiouth is one of the most important fishing ports of Senegal, and the largest artisanal fishing port in West Africa. Every step of the fishing process is handled in the traditional manner here, for example, the fishermen use pirogues, which are flat-bottom wooden boats small enough to easily take on land. Before exported to neighboring countries, the fish are dried on hundreds of wooden shelves in the pungent “fish drying zone” in the eastern part of the village. This zone covers acres of land. Like clockwork, the Joal-Fadiouth covered fish market is overwhelmingly crowded at five o’clock in the evening, when the fishermen get back from their pirogue adventures. Locals and tourists alike jockey for there share of the fresh catch. The market is on the right side of the village close to the beach, while the drying zone is to the east. Adapted with permission from Exploguide.com dedicated to travelers looking for alternative and off the beaten track travel. Joal-Fadiouth is 25km south from MBour, and 110km (S) from Dakar (3h drive) driving along the coastal road. Taxi and bus station at the entrance of the city from Dakar."
14,Faidherbe Bridge,"Saint-Louis, Senegal",A 19th-century architectural masterpiece with ties to Gustave Eiffel.,https://www.atlasobscura.com/places/pont-faidherbe,"The town of Saint Louis, set on an island at the mouth of the Senegal River, is a must-see location if you are traveling through Senegal. At the end of the 19th-century when the country was still a French colony, the governor decided that the old bridge composed of 40 floating pontoons needed to be replaced. The links of the new bridge were crafted by Gustav Eiffel and were originally designed to cross the Danube. In 1897, the bridge officially opened to the public. Composed of several iron arches, the bridge has a central mechanism that turns on a pillar to allow boat passage. The entire structure spans more than 1,000 feet (500 meters) and is UNESCO World Heritage-listed, along with the entire island of Saint-Louis. The bridge has been restored twice during its history due to the high salinity levels in the surrounding waters. It still requires constant maintenance to this day."
15,Forgotten Cannons of Sine Saloum,"Mar Lodj, Senegal",This rusting artillery is a relic of Vichy France's influence in West Africa.,https://www.atlasobscura.com/places/cannons-sine-saloum,"At the beginning of the Second World War in Europe, between May and September 1940, the government of Vichy France took the decision to shelter the gold reserved in the vaults of the Banque de France—the French equivalent of Fort Knox—so that neither the Allied nor the French resistance led by General De Gaulle could take control of it. Indeed, such a treasure could have represented a huge strategic advantage in the midst of hostilities. Part of this gold (about 1,100 tons) ended up hidden in Kayès, an African city in present-day Mali, which was then a French colony. One of the access roads to Kayès is maritime: it is a delta of mangroves located on the Atlantic coast, called the Sine Saloum, which is part of present-day Senegal. Vichy France took the decision to fortify this access road and had cannons, bunkers and military camps set up all along the maritime canal, in order to be able to repel a possible Allied expedition. These guns are mostly located along Cap Marniane, to the southwest of the island of Mar Lodj, Senegal. You can still see some of these cannons today. Most were rendered inoperable (their barrels were punctured) and have rusted in place. No invasion ever happened, and it is said that these guns never fired.  The cannons are all along the canal in Cap Marniane, Senegal."
16,Marie Antoinette's,"Victoria, Seychelles",One of the oldest restaurants in the Seychelles is one of the only ones left to serve bat.,https://www.atlasobscura.com/places/marie-antoinette-s,"A rambling wood-and-iron mansion with a steep metal roof stands from the Seychelles’ colonial days. Today it’s home to the oldest restaurant in this Indian Ocean island chain. Marie Antoinette’s serves up Seychellois “creole” food, a fusion of Asian, African, and French flavors. Curry wafts on the island breeze. Lace tablecloths and bird of paradise flowers frame the open-air dining rooms. Marie Antoinette’s best dishes include sweet and sour tuna steak, tangy mango salad, light eggplant fritters, and grilled red snapper in a yellow curry sauce. Pulpy, tart passionfruit juice is an ideal drink. If you’re feeling adventurous, try the curried fruit bat. After your meal, don’t miss turtle-watching in the backyard run. Giant Aldabran tortoises are endemic to the Seychelles, and many locals keep them as pets. Marie Antoinette’s tortoises are survivors. In 2001, after days of heavy rain caused landslides, a one-ton concrete wall fell on them. They were at first assumed dead, but all 11 survived. Their tough shells protected them, although still-visible indentations show how they were nearly crushed. If it’s lunchtime, look out for Abraham. At 60 years old, this male tortoise still has a big appetite for the ladies. His favorite mating time, the restaurant says, is noon."
17,Moyenne Island,"Moyenne Island, Seychelles",A newspaper editor turned this abandoned island into a tortoise nature preserve that's now the world's smallest national park.,https://www.atlasobscura.com/places/moyenne-island,"Many of us fantasize about what we would do with our own island. Brendon Grimshaw turned his fantasy into a wondrous reality—a flora and fauna preserve, primarily housing over 100 land tortoises, the only human inhabitant watching over a paradise of endangered beauty. Grimshaw, who died in 2012, bought the island for a meager £8,000 in 1962. An adventurer with a love of nature and travel, he had always wanted an island to call his own, and was very attracted to the beautiful spots in Seychelles, window shopping for years throughout the smattering of Indian Ocean islands. Then, he met Moyenne, with its measly four types of trees so overgrown you couldn’t even walk past the beach and brush so dense coconuts never managed to hit the ground. It was a hard, long road to paradise, but with help from a partner, Rene Antoine Lafortune, and a bevy of misadventures (Tropical storms! Sharks!) Grimshaw developed the wild island into a gorgeous preserve, where he then lived with his Testudine friends. Moyenne Island, once an unkempt brush pile, is now home to 16,000 plants and trees, mahogany, palm, mango, and pawpaw that he painstakingly transferred to attract the host of native birds that flocked from neighboring islands. Nature paths wind in and out of the plant life, leaving room for visitors to explore, and explore they may, as long as they remember that the tortoises have the right of way. A reptilian version of a crazy cat lady, Grimshaw transported and bred roughly 120 tortoises onto the island, and they roam freely, many of them likely to have been destroyed on the other islands by development and careless humans. While under Grimshaw’s care, they flourished. Even today, visitors are reminded of whose home they are actually guests in by a sign that reads, “Please Respect the Tortoises. They are probably older than you” Bringing the island to life was Grimshaw’s greatest accomplishment. His efforts paid off: the island was declared a national park. Grimshaw had been offered as much as $54 million for the property but stubbornly refused, convinced that any buyer would destroy his tortoise paradise and turn it into another big hotel resort. It is now safely regulated as the smallest national park in the world, and also holds the distinction of having more species per square foot than any other national park in existence. Grimshaw chronicled both his life as an adventuring editor and his transformation of Moyenne in the book Grain of Sand."
18,Aldabra Atoll,Seychelles,Over two-thirds of the world's population of giant tortoises live among this coral formation.,https://www.atlasobscura.com/places/aldabra-atoll,"Comparable to the Galapagos Islands in terms of rare biodiversity, the Aldabra Atoll is a bastion for a number of exotic fauna, but mainly giant turtles. Aldabra, the second largest coral atoll in the world sits in the Indian Ocean, 265 miles from the nearest landmass, allowing the small island to remain virtually untouched throughout history. This isolation has, in turn, allowed a remarkable variety of species to call the coral formation and its central lagoon home. The most prevalent beast to be found on the island is the giant tortoise, of which there is thought to be a population of at least 100,000. With the global population of giant tortoises numbering only 150,000 in total, that is no small number of terrapins. In addition to the turtles the sunny, arid shores are home to the world’s largest species of crab, the coconut crab, and a rare type of bird known as the Aldabra Rail which is the only flightless variety of its type left in the world."
19,Abandoned Church,"Plaisance Ward, Seychelles","In the middle of a busy residential neighborhood, a small roofless church being reclaimed by nature.",https://www.atlasobscura.com/places/abandoned-church-seychelles,"Churches of varying sizes can be seen throughout the islands of Seychelles. They are usually well looked after, often with small manicured gardens. It is, therefore, quite surprising to find an abandoned church in the outskirts of Victoria—even more so, considering that this church is nested in a populated area, next to a school, private houses, and a busy roundabout. The roots of Christianity in Seychelles can be traced back to 1756, when France claimed the islands. As Seychelles had no Indigenous population, when European settlers arrived aboard the ship Thélemaque in 1770, Captain Leblanc Lecore brought 15 French men, eight enslaved Africans, and five Indians to the island now known as Sainte Anne. After decades of French rule, Seychelles came under British rule in 1810. It was not until  1976 that Seychelles became an independent country. Christianity remains the most widespread religion in Seychelles, and Roman Catholicism represents the predominant form. Located in Roche Caïman on the island of Mahé, this structure is completely roofless and exposed to the elements. The vegetation is cut back from time to time, but it is clearly visible that medium-size tree trunks have grown through the windows. The vegetation has almost completely reclaimed the walls demarcating the apse and the three lancets. Some moss covers the ground, and weeds creep in between the cracks, but the slabs of rock used to tile the floor are still recognizable. There are neither fences nor custodians on site. The building is open to whoever happens to be passing by."
20,Vallee de Mai Nature Preserve,Seychelles,"A British general, a suggestive tree, a map of paradise.",https://www.atlasobscura.com/places/vallee-de-mai-nature-preserve,"With its pristine beaches, crystal blue seas, and abundant natural beauty, it’s easy to see why people generally consider this collection of islands to be close to paradise on earth. But when British General Charles “Chinese” Gordon declared the island of Praslin in the Seychelles to be the Garden of Eden in 1881, he meant it much more literally. Gordon drew maps showing how the Seychelles, in the Indian Ocean off the coast of Somalia, could be said to conform to the geography of the Garden of Eden, as described in the Bible. Even more specifically, Gordon found a species of tree specific to the islands, which he believed to be the actual Tree of Knowledge: the now-endangered coco de mer, said to look like the tempting female form. It’s also the largest seed on the planet. Gordon, who was called “Chinese” for his achievements putting down the 1860s Taiping Rebellion, was a renowned British general and eccentric Christian evangelist. After he was killed in the battle of Khartoum, his brother published a biography of him which included his Garden of Eden theory. More recently, the island was in the news as the honeymoon location of Prince William and Kate Middleton. If you visit the island, be sure to check out Vallee de Mai nature preserve to see some of the few remaining coco de mer trees."
21,Mission Ruins of Venn's Town,Seychelles,The remains of a 19th-century school and living quarters are perched atop a mountain surrounded by a thick tropical forest.,https://www.atlasobscura.com/places/mission-ruins-of-venns-town,"Deep in the Morne Seychellois National Park, perched on a mountaintop are the ruins of a mission named after Henry Venn, an Anglican missionary. Venn’s Town was a mission set up in 1876, and it consisted of a boarding school, dormitories, a laundry building, kitchens, washrooms, and dwellings for laborers, teachers, and the school principal. In order to sustain its operations, the mission cultivated vanilla, coffee, and cocoa among other produce over a large swath of land (approximately 50 acres). In the late 1800s, Seychelles became a haven for liberated enslaved people. Although the Emancipation Act abolished slavery in the British-controlled Seychelles in 1835, slave-trading in the area persisted. To curb the practice, the Royal Navy patrolled the East African Coast, intercepted slave-trading ships, and brought those they rescued to Seychelles. There, the adults ended up working in the local plantations as low-paid laborers. Meanwhile, Venn’s Town mission took in their children and provided them with some basic education between 1876 and 1889. This was a crucial point in the history of Seychelles, as these families and their descendants would forever change the Creole Seychellois identity that survives to this day. Today, the foundations and walls of five buildings remain over an area of 540 square meters (5,800 square feet). “The Laundry” stands out from the other buildings due to the clear-cut knee-high walls outlining 19 tiny chambers with evidence of rudimentary plumbing.  Thick vegetation from the forest covering the steep slopes of the mountain encroaches on the ruins, and a modern viewpoint platform offers sweeping views of the forest sloping down toward the coastal areas. None other than Queen Elizabeth II drank tea on this very same platform in 1972. Many types of plants and animals can only be found here, as well, ranging from the very small Sooglosus frog species to the Seychelles scops owl (Otus insularis).  A sign points at a narrow, steep road that branches off San Saucis Road and reaches the ruins."
