index,attraction,location,blurb,url,description
27,Abandoned Chacaltaya Ski Resort,"La Paz, Bolivia","The world’s highest ski resort was deserted after an 18,000-year-old glacier melted away.",https://www.atlasobscura.com/places/abandoned-chacaltaya-ski-resort,"The Chacaltaya Ski Resort was once the only ski resort in Bolivia. The popular resort also had the honor of being both the highest ski resort in the world and home to the world’s highest restaurant. But when the mountain’s glacier melted, it was all but abandoned. The ski resort was opened in the late-1930s, and soon middle- and upper-class residents of nearby La Paz were flocking to its slopes. For seven or eight months of the year, people came to ski and go sledding down the Chacaltaya Glacier, at least until the cold and extreme altitude made them return to lower ground. At 17,519 feet above sea level, the Chacaltaya Ski Resort was higher than the North Base Camp of Mount Everest. For decades it held the record as the world’s highest ski resort, and the resort’s restaurant is still recognized by Guinness as the highest restaurant in the world. But in the 1990s, scientists at the Mount Chacaltaya Laboratory began to make some stark predictions. By 2015, they warned, the Chacaltaya Glacier would be gone. As it turned out, they were being optimistic. By 2009, the 18,000-year-old glacier was completely gone. With the ice and snow melted, the skiers naturally stopped coming. The resort was soon shut down and abandoned, and its ski lifts shut down. Since then, the resort has sat like a freezing ghost town on the bare rocky slopes of Chacaltaya. Today, the only near-permanent residents are two brothers, Adolfo and Samuel Mendoza, who had worked at the resort for decades and who remember when the whole mountain was covered with snow. They look after the refugio (the refuge), a building near the main resort where visitors can still find a hot meal (hence Guinness’ continued recognition of Chacaltaya as home to the world’s highest restaurant). Today, only a few tourists visit this now eerily abandoned mountaintop resort. Snow falls occasionally, sometimes enough to ski, but most people come to see the abandoned resort and to take in the views from the top of Chacaltaya, which include impressive vistas of Huayna Potosi, La Paz and El Alto (although the cities are best seen at night).  Mount Chacaltaya is about 10 miles north of La Paz, Bolivia. Tour companies in La Paz offer trips to Chacaltaya Ski Resort, which cost about Bs. 150 (about $22 USD). You can also take a taxi from La Paz, which typically costs between Bs. 200 and 240 ($29 to $35), depending on how well you haggle. The drivers will normally wait for three hours at the ski resort while you look around. The trip from La Paz to the resort takes about 1.5 hours."
28,Valle de la Luna (Valley of the Moon),"La Paz, Bolivia",A valley of unique erosion patterns lends to a view like nothing on Earth.,https://www.atlasobscura.com/places/moon-valley,"Monoliths rise up from the Bolivian badlands, the sharp, unwelcoming remains of mountains that have been eroded by centuries of wind and weather. What looks like a carpet of stalagmites canvasing a desert, Valle de la Luna, or “Valley of the Moon,” is what is left of a mountain composed of clay and sandstone that has been battered by strong winds and time. Like many mountains surrounding the La Paz area of Bolivia, the gutting formations contain rich variations of mineral content, creating colorful composition throughout the drastic landscape. Said to have been named by astronaut Neil Armstrong, the Valley of the Moon is located about 10 km southwest from La Paz, near the small town of Mallasa, and while a portion of the valley has been preserved, housing is steadily popping up on the unstable soil. While trails are provided and clearly marked for explorers, they are narrow and a bit treacherous; come prepared for sharp edges and uneven paths. There are several bus lines that will deliver you to Valle de la Luna from La Paz"
29,Laguna Colorada,"Sur Lípez, Bolivia","Red lake 4,000 meters above sea level is home to rare flamingos.",https://www.atlasobscura.com/places/laguna-colorada,"Somewhere around 14,000 feet (about 4,300 meters) above sea level is Laguna Colorada, Bolivia’s stunning white-speckled, red lake. Part of Bolivia’s salt wonders of the altiplano, the lake, and its nearly-extinct flamingo population draw visitors to the bizarre, otherworldly landscape. Besides flamingo, the area is home to various fauna including llamas, alpacas, Andean foxes, ​cats, and pumas. The colors of Laguna Colorada stand out immediately upon seeing it. Tinged with red algae and other microorganisms, the water is a deep orange-red hue. Perfectly contrasted, the salt lake is dotted with large white pools caused by massive borax deposits on the lake’s surface. Combined with the rolling mountains and craggy rock shores, Laguna Colorada is an immaculate and beautiful wildlife area. Laguna Colorada is part of the Eduardo Avaroa Andean Fauna National Reserve, and in 1990 it was listed as a “Ramsar Wetland of International Importance.” Besides tourists, a rare breed of flamingo has also flocked to the area for centuries. James’s Flamingo, also called the puna flamingo, is native to the Andes and the Altiplano area. Although they seem plentiful on the shores of Colorada, they are in fact very rare. During the mid-1950s, scientists had all but written them off as extinct, until a pack was found roaming South America. Today their habitat is continually threatened, and they are classified as an endangered species."
30,Dinosaur Dance Floor,"Sucre, Bolivia","Largest site of dinosaur footprints ever found includes more than 5,000 tracks.",https://www.atlasobscura.com/places/dinosaur-dance-floor,"A limestone wall covered with preserved dinosaur tracks was discovered in 1994 near a cement factory in southern Bolivia. Four years later, when a team of scientists led by a famed Swiss paleontologist was able to visit, the wall was named “the largest site of dinosaur tracks found so far.” It’s unclear how the wall, called Cal Orcko, went undiscovered for so long, as it is filled with more than 5,000 tracks made during the second half of the Cretaceous period about 68 million years ago. There are so many tracks, actually — and they’re placed in such strange patterns — that some scientists refer to the area as a “dinosaur dance floor.” So far, six different types of dinosaur prints have been identified. One special track that measures 347 meters is the longest dinosaur trackway ever discovered and was made by a baby Tyrannosaurus rex nicknamed “Johnny Walker” by some of the local researchers. Eight other limestone walls with dinosaurs tracks have been found in the region. Millions of years ago, when dinosaurs walked the earth, this area was part of a huge shallow lake. The tectonic plate shifts during the Tertiary period that formed the great Andes Mountains also pushed some of these limestone walls out from the bed of the lake. The rock cliff measures about 325 feet tall and juts into the sky at a 70 degree angle.  Cal Orcko is a 20-minute ride from the colonial city of Sucre. Dinosaur trucks are available from the cathedral in the main square of Sucre for 20 bolivianos return. The truck leaves three times daily."
31,Valle de las Animas,"La Paz, Bolivia",Bolivia's needle-like rock formations.,https://www.atlasobscura.com/places/valle-de-las-animas,"The Valle de las Animas, or Valley of the Souls is a densely packed forest of rock formations, each stabbing toward the sky in great clusters. Formed out of mudrock and erosion over hundreds of years, the stunning valley has drawn visitors for thousands of years. When people first visited this valley, they believed the spires resembled petrified souls, which gave the area its name. Since that time, a steady stream of hikers has visited the valley to marvel at the thousands of rugged peaks, which form deep gorges and many side passages and sub-valleys. Adding to the mystique and beauty of the site is the 15,000-foot Illimani, Bolivia’s highest mountain that towers above the valley in the background."
32,Horca del Inca,"Copacabana, Bolivia",Astronomical observatory above Lake Titicaca.,https://www.atlasobscura.com/places/orca-del-inca,"When the Spanish swept through Latin America in the 16th century, they destroyed almost everything they touched. The little they left standing, they mislabeled with incorrect European designations with no oversight from the cultures they were trampling. The Horca del Inca is a perfect example of Spanish colonial misrepresentation. Horca del Inca, which means Gallows of the Inca, is not a gallows, and was not made by the Inca. Actually, the Horca del Inca was a pre-Incan astronomical observatory, built during the 14th century by the Chiripa people. The remains of the Horca del Inca was actually a part of seven trilithic structures, positioned to study the sun, moon and stars above Lake Titicaca. Unfortunately, the other six structures were destroyed by the Spanish, leaving only one of the horizontal beams in place. The purpose of the rock structure was only discovered in 1978, when a researcher noted that the sun shone through a different rock structure onto the cross beam of the Horca during the summer solstice. With the help of local guides, the steep and dangerous path to the Horca can be traversed for a closer look at the observatory. Once near the Horca del Inca, the hill offers stunning views of Lake Titicaca and Copacabana. Accessible from Copacabana"
33,Salvador Dalí Desert,"Sur Lípez, Bolivia",A desert that evokes the surreal.,https://www.atlasobscura.com/places/salvador-dali-desert,"In Bolivia’s Reserva Nacional de Fauna Andina Eduardo Abaroa, there is a surreal, barren, wind-swept swath of land that has been frequently compared to a Dalí painting. Salvador Dalí was a Spanish painter best known for dreamy, sometimes eerie, nonsensical images against a minimalistic backdrop, the most well-known examples of which include The Persistence of Memory and The Elephants. Though Dalí never painted this particular Bolivian reserve, the arid, stark desert horizon coupled with strange rock formations strikes a strong resemblance to the famous surrealist’s work. The Árbol de Piedra, or Stone Tree, could be one of Dalí’s disturbing subjects. The base of the rock has been weathered away by wind and time, while the top remained intact. The seemingly impossible structure stands 23 feet tall and casts its shadow even longer across the flat sandy Desierto de Siloli.  There are unpaved dirt roads and tracks within the preserve; best to get a guide and driver."
34,Laguna Verde,Bolivia,"This lake’s emerald green waters are a spectacular sight, but it’s not a great place for a swim.",https://www.atlasobscura.com/places/laguna-verde,"Laguna Verde lies in the extreme southwest of Bolivia, not far from the border with Chile. Depending on the strength of the winds, which whip up the water, minerals, and sediments within it, the color of the lake ranges from a tranquil turquoise to a brilliantly frothy emerald. The Altiplano, or high plains, region of Bolivia is known for its spectacular landscapes. The most famous of them all is Salar de Uyuni, the largest salt flat in the world. And to the south of the salt flats lie a series of high altitude lakes, many of which are known for—and named after—their distinct colored waters. Laguna Colorada is arguably the most famous lake in the region, both for its striking red waters and the thousands of pink flamingos who come to feed on its plankton. About 40 miles south of Laguna Colorada lies Laguna Verde, a smaller but no less spectacular lake with distinctly different characteristics. Laguna Verde, as the name suggests, is very, very green. And at times it looks… kind of toxic. Which is why flamingos choose not to feed in this particular lake. Laguna Verde has high concentrations of lead, sulfur, arsenic and calcium carbonates, making it less than appealing to all but the most resilient extremophiles. And due to the high mineral content, the waters of Lake Verde can remain liquid at temperatures as low as -6.16 degrees Fahrenheit (-21.2 degrees Celsius). But these same minerals give the lake its fantastic green color, making it a hotspot for photographers and fans of strange scenery. The picturesque nature of Laguna Verde is further enhanced by the presence of Volcán Licancabur, a stratovolcano whose near perfect cone rises up less than three miles to the southwest of the lake. Licancabur is considered a holy mountain, and archaeological sites have been found on its slopes and summit crater, which is said to have once concealed an Inca crypt.  Laguna Verde is located inside the Eduardo Avaroa Andean Fauna National Reserve in the extreme southwest of Bolivia, in the Sur Lípez Province of the Potosí Department. A narrow causeway separates Laguna Verde from the neighboring Laguna Blanca (White Lake), whose white color is also the result of minerals in the water. Many tourists visit the lakes during a multiday tour, which is often combined with Salar de Uyuni. The best time to visit Laguna Verde is during the dry season from April to September. Always take warm clothing, as the high altitude and strong winds can make for some extremely chilly conditions even when the sun is shining brightly (so don’t forget your sunscreen, either)."
35,North Yungas Road,"Nor Yungas, Bolivia",Death road of Bolivia.,https://www.atlasobscura.com/places/north-yungas-road,"Due to abysmal driving conditions, Yungas road in Bolivia has earned the nickname “Death Road,” and is included in several lists of the planet’s most dangerous routes. The road connects the Bolivian capital of La Paz with the low-lying region of Yungas in the Amazonian rainforest. In order to do so, the road must traverse the mighty Cordillera Oriental mountain chain. Starting from La Paz, the world’s highest capital at 3,660 meters in altitude, Yungas road first climbs to 4,650 meters at La Cumbre Pass and then makes a steep descent to the town of Coroico, at an altitude of only 1,200 meters. This drop of over 3,650 meters is one of the longest stretches of continuous downhill road in the world. By some estimates, between 200 and 300 people die a year on the road. Built in the 1930s by Paraguayan prisoners during the Chaco War, at places, it was cut into the steep cliffside. One side of the road is solid rock, and the other falls off into a 600-meter abyss. Most of the road is only 3.5 meters wide, and some sections are unpaved, without guardrails. Warm and humid winds from the Amazon hit upon the eastern slopes of Andes bringing heavy rains and fog drenching the already dangerous road in torrents of water. There are numerous mudslides and tumbling rocks, and small waterfalls occasionally rain down from the cliff sides. To make matters even worse, one is likely to meet groups of cyclists along this road. Internet fame turned this road into a destination for extreme sports enthusiasts, especially downhill bikers. Several tour operators organize such trips. Prices range roughly between $50-$100. At least 13 riders have died in various accidents in last the 10 years. Besides safety, travelers should also keep in mind that the downhill ride offers a change in temps from freezing to sweltering, thus, they should dress accordingly. Such conditions made several precautions necessary. Special rules apply at Yungas road. While the rest of Bolivia drives on the right side, here vehicles drive on the left. A driver on the left has a better view of the edge of the road. Furthermore, descending vehicles never have the right of way and must move to the outer edge of the road. This forces fast vehicles to stop so that passing can be negotiated safely. The government of Bolivia is trying to improve safety on its roads, but construction in such extreme terrain is costly and slow. The northernmost section of the original road has been replaced by an alternative route with a modern and much safer two-lane motorway. The road has gained certain attention in popular culture, including Top Gear’s Bolivia Special and the BBC show World’s Most Dangerous Roads. Update as of October 2020: Today, a new paved highway has safely diverted most vehicle traffic including buses off of the so-called Death Road leaving the original curving, narrow, dirt route to guided bike tours and individual drivers looking for an adventure.  Take some extra money with you if you fancy zip sliding down three zip lines at speeds of up to 52 miles/hr at the village at the bottom of the road."
36,Cholita Wrestling,"La Paz, Bolivia",The celebrity luchadores of La Paz are tough ladies in traditional petticoats and braids.,https://www.atlasobscura.com/places/cholita-wrestling,"Professional wrestling has a place among many cultures in Latin America, with masked luchadores taking to the ring from Mexico to Argentina. In La Paz, the most celebrated fighters of the night don’t wear spandex and masks, but bowler hats and frilly skirts. The Cholitas are the main event of the wrestling matches held at the Coliseo. The venue sits within a rapidly growing city filled with recent immigrants from rural Bolivia and the largest Amerindian population in the world. “Cholita” was traditionally a derogatory name for lower class women of mixed indigenous heritage. These wrestlers reclaim the term while poking fun at themselves, wearing the traditional costume of peasant women and playing up their feistiness. Much like professional wrestling in the U.S., lucha libre emphasizes theatrical entertainment over a real fight. The Cholitas really are tough though—they swing each other around the ring, bonk each other on the head, yank long braids, and pin each other in headlocks. They also spar with male opponents (and are usually the favorites in such matches). The matches are “supposed” to be confined to the ring, but when things get out of hand the luchadores are known to tussle throughout the auditorium and use all kinds of zany props. The most famous Cholitas even get the audience involved—they will steal beverages and kisses from handsome fans. Wrestling events take place at the Coliseo Cerrado Julio Borelli Viterito. Tickets can be purchased at the gate and several local tour operators offer tours including an English speaking guide, entry and transport. Cholitas is no longer held at the Multifunctional."
37,Chincana Ruins,"Comunidad Challapampa, Bolivia",Mysterious Incan ruins on a tiny island in Lake Titicaca.,https://www.atlasobscura.com/places/chincana-ruins,"Isla del Sol (Island of the Sun) is a small island in Bolivia’s Lake Titicaca. On the northern side of the island is Chincana, an Incan settlement now in ruins. The Chincana ruins bear testimony to the island’s rich pre-Columbian history, as an important spot for Incas trading across the lake. Though the most ancient archaeological evidence unearthed at this site dates back to 2,200 BC, most of the ruins date to the 15th century, the time when Topa Inca Yupanqui (intriguingly translated as “Noble Inca Accountant”) was the Incan emperor. Yet there are speculations that a large structure was already in place here, and work was undertaken to expand it. Topa Inca Yupanqui became famous for extending the territory of the Inca Empire to the south, including Isla del Sol. The Chincana ruins center around this large structure, the Inca’s Palace. What remains of the palace today is a collection of stone walls and doorways laid out on a slope of the island. Within this complex is there is also a small well. Smaller and less preserved ruins can be found in the area surrounding the palace. Although it’s called a palace, it is unclear what this structure was supposed to be for. It doesn’t help that Chincana literally means “the place where one gets lost.” Some claim Isla del Sol to be the birthplace of the Incan Empire. According to one version of the Inca mythology, Manco Cápac was the son of Inti, the Sun God, and he was sent to Earth to found the Inca Empire. Manco Cápac was also venerated as the God of Fire. A disputed legend has it that Manco Cápac and his wife Mama Uqllu first appeared in a human form on Isla del Sol. This detour in the Inca mythology may not be supported by overwhelming evidence (the level of certainty as to what the Inca actually believed increases as more pieces of the puzzle are added), but it does provide an etymological explanation of the name of the island. A cynical mind could argue that rooting the mythological birth of the empire in the emperor’s newly annexed territories may have been an astute political move.  To get to Isla del Sol you’ll need to get a boat from Copacabana. It takes 1.5 hours to Yumani (in the south) and 2 hours to Challapampa (in the north). Once on the island, there are no roads and no motorized traffic. It is possible to visit the Chincana ruins on a day trip from Copacabana, but most of the day will be spent on the boat. The advantage of a day trip is that the boat will drop you at Challapampa, not too far from the ruins. An alternative to a day trip is spending one or two nights on the island—accommodation is available in both Yumani and Challapampa. This would allow you to hike across the whole island following the ancient Incan trail following the ridge of the hills, taking in great views of the Island, the lake, and the Cordillera Real at a distance. Beware that Lake Titicaca is already at a respectable 12,507 feet of elevation, and you’re only going higher."
38,Mi Teleférico,"La Paz, Bolivia",The soaring gondola lines form the longest aerial cable car system in the world.,https://www.atlasobscura.com/places/mi-teleferico,"Flying into La Paz gives a glimpse of the rugged terrain the city is built on. It reveals densely packed buildings clinging to vertical hillsides, seeming to flow down into the valley like a river of red roofs, all bordered by looming mountains. Thankfully, this spectacular birds-eye view isn’t reserved solely for airplane passengers or actual winged creatures. The La Paz–El Alto metropolitan area uses a sprawling cable car system as its main mode of transportation, making a trip between the cities of La Paz and El Alto seem more like a ride at a fair than a routine commute. Colorful gondolas whizz above the cities and mountainsides, connected to a network of cables that stripe the sky. Mi Teleférico is the first urban system to use cable cars as its main method of transportation. When it was built, it was said to be the world’s longest aerial cable car system. Originally, the transit system had three lines: Red, Yellow, and Green, which symbolized the Bolivian flag. It expanded in 2017 to include two more lines, and future ones are also in the works. Each line has multiple stops. You can spend a day riding the cable car, taking in the sights while soaring through the air. You’ll discover quaint rooftop patios and other intriguing finds hidden among the brightly colored buildings. The address leads to the station for the Green Line in La Paz. A ticket costs 3 Bolivianos, but you will need one for each line. You can buy them all at once to avoid standing in lines. The red line stops at the Cemetery General and then goes up to El Alto. It’s a quick ride to El Alto on the cable car which would otherwise be a long bus ride."
39,Cementerio General,"La Paz, Bolivia","In La Paz's huge, city-sized cemetery, the deceased are stored in rows of apartment-like buildings.",https://www.atlasobscura.com/places/cementerio-general,"In the Bolivian capital of La Paz, overcrowding is not restricted to the living. The city’s cemeteries are so full that that a crypt in the biggest one, the Cementerio General, is only reserved for 10 years, after which the remains need to be cremated and collected by the deceased’s family, or stored in a smaller space. Since its establishment in 1826, the Cementerio General, located between the city’s historic center and El Alto, has grown so much in size that it resembles a city in itself. Spread over 1.5 miles, the equivalent of 15 city blocks, the predominant sites are rows of individual concrete compartments, each set in structures over four stories high. The compact tombs stacked one above another are framed by a shrine covered with glass, which are decorated with flowers, photos, and other mementos that are placed there by bereaved families. These are added with the help of ladders to aid the deceased’s journey into the afterlife, and are part of a tradition where death is seen a continuation of life. The building facades painted with colorful murals frame an intricate series of alleys, where relatives organize parties, lunches, and family gatherings in front of their loved ones, and even play songs to the dead. The cemetery becomes even more boisterous during the “Day of the Dead” festivities, where each family visits their beloved relatives and spends the entire day there, feasting and celebrating. This colorful exterior masks the cemetery’s problems that are continually exacerbated by its rapid expansion and huge demand. Many people are buried without order and documents, and others are evicted if cemetery fees have not been paid. If fee deadlines are missed or cannot be met, the bodies are sometimes removed and cannot be traced. Easiest access from the Red Teleferico in central La Paz. Second stop before El Alto."
40,The Royal Portuguese Cabinet of Reading,"Rio de Janeiro, Brazil",This stunning Brazilian library contains the largest collection of Portuguese texts outside of Portugal itself.,https://www.atlasobscura.com/places/the-royal-portuguese-cabinet-of-reading-rio-de-janeiro-brazil,"Rising three-stories above the central study area on each wall, the book collection contained in the Royal Portuguese Cabinet of Reading has created one of the most stunning examples of “library porn” on the planet as well as showing the history and breadth of writing that has come out of Portugal. The doors of this massive library were opened in 1887, bringing a nearly endless collection of Portuguese texts to readers in Rio de Janeiro, then the capital of the Empire of Brazil. The cabinet was founded in 1822 by a trio of Portuguese immigrants who wanted to bring their country’s literary tradition to the newly independent nation of Brazil, which had previously been a Portuguese colony since 1500. The collection’s current home was built specifically to house their growing collection, and was designed to evoke a Gothic-Renaissance influence that was popular at the time. At 350,000 titles, the collection soon became the largest collection of Portuguese works outside of Portugal; it includes rare original manuscripts, singular works of literature, and unique proofs. Today the collection receives around 6,000 new titles a year and the collection is rising towards 400,000 volumes. The walls are lined with rising strata of stacks creating one of the most fantastical atmospheres in the world. There are also paintings and other pieces of Portuguese cultural ephemera contained in the collection, making it not only a jaw-dropping library, but a vital accumulation of Portugal’s history."
41,Largo do Boticário,"Rio de Janeiro, Brazil",Crumbling remnant of Rio's colonial past tucked behind Corcovado mountain in the neighborhood of Cosme Velho.,https://www.atlasobscura.com/places/largo-do-boticario,"Once the site of Sargeant Major Luis Joaquim da Silva Souto’s farm, this square was home to the apothecary that produced all varieties of medicines and ointments for the royal family of Brazil. After years of service to the crown, the square eventually fell into disrepair until famed Brazilian journalist Sylvia de Arruda Botelho Bittencourt and her husband helped restore the plaza. One of the notable houses, A Casa Cor-de-Rosa (The Pink House), was once owned by the couple. The brightly painted houses are a perfect representation of late 18th century Portuguese colonial architecture, and the plaza is a calm and verdant oasis in the center of a city. The sound of the river Carioca and the buildings that stand in a state of quiet disrepair give the whole place a very laid back and unfussy atmosphere that is a pleasant chaser to a night of dancing in Lapa. Away from aggressive beach vendors and taxi cabbies, soaking in the spirit of old Rio in the Largo do Boticario is an intimate experience. The painters and art dealers who live in the area are generally welcoming and sometimes let visitors into their homes for a small tip. Its status as a somewhat obscure tourist attraction and out of the way location makes it an attractive stop for those who wish to explore the more traditional neighborhoods of Laranjeiras and Cosme Velho, which are in themselves filled with odd curiosities and low key attractions.  Take a bus that runs to the end of Cosme Velho to the Rodoviaria. From there continue to walk up the hill and it will be on your right in a couple blocks. If you've come to a large and intimidating tunnel, you've gone too far."
42,Vale da Lua,"Alto Paraíso de Goiás, Brazil",After millennia of erosion by sand and churning water this Brazilian valley now looks like a lunar fantasy.,https://www.atlasobscura.com/places/vale-da-lua,"Located just near the Chapada dos Veadeiros National Park in Goiás, Brazil the otherworldly rock formation known as the Vale da Lua is a mesmerizing landscape of undulating pits and hollows that look like nothing so much as the surface of the moon, just don’t visit on a rainy day. Thanks to the roaring Rio São Miguel, the rocky grey landscape has been carved by eons of sand and water into a landscape like no where else on Earth. Countless pots and bulbous craters have been created as the water ebbed and flowed in irregular surges. The smoothed rock were once lave floes that cooled to create the sculpt-able geology that makes the area so stunning. Small pools and eddys collect in the spherical cutouts but the river iself has largely receded to leave its creations exposed. Of course the river is not always so visitor friendly. During heavy rains, the valley floods quickly and violently, making it off limits whenever the skies cloud over. The Vale da Lua is located on private property near to national forest, however it is still open to visitors. However since it is not a part of the park, a guide is generally required to locate the spot. To exacerbate this requirement, rumor has it that local guides routinely remove signs that would otherwise lead to the valley."
43,Crypt of the São Paulo Cathedral,"São Paulo, Brazil",The crypts are so large they're basically their own underground church.,https://www.atlasobscura.com/places/crypt-of-the-sao-paulo-cathedral,"The Metropolitan Cathedral of São Paulo is the cathedral of the Archdiocese of São Paulo, Brazil. The building, which is the city’s largest Catholic church, has a crypt so big it’s basically its own underground church. The massive crypt is located under the main altar. The vast hall, which is supported by beautiful Gothic-style arches and columns, is decorated with marble sculptures that depict the history of the biblical figures Job and Saint Jerome. São Paulo’s bishops, archbishops, and other historically important people are buried within. It’s the final resting place for people like Father Diogo Feijó, who was a regent of Brazil during Emperor Dom Pedro II’s 19th-century reign and Bartolomeu Lourenço de Gusmão, a visionary and the creator of an 18th-century airship design. The crypt also houses the giant brass tomb of Chief Tibiriçá, a 16th-century native who converted to Christianity and helped the Portuguese Jesuits colonize São Paulo. Construction on the neo-Gothic cathedral began in 1913 and lasted for four decades. Over 800 tons of rare marble were used in its making. Everything except the towers were completed in time for the city’s 400th anniversary in 1954. Despite having a Renaissance-style dome, the cathedral is still known as the world’s fourth largest neo-Gothic temple. It’s the main house of worship for the parish of Our Lady of the Assumption of São Paulo, which was created on August 10, 1591.  The cathedral is located straight out of Sé metro station (on the red line), but is also easily reachable on foot from São Bento and Liberdade metro stations (on the blue line). Visits to the crypt are allowed everyday during set times and need not be scheduled beforehand. Price of admission is R$8.50 for an adult ticket and children younger than seven years old do not have to pay. The ticket includes a guided tour who speaks Portuguese, Spanish and English. Unless you take ""forgive those who trespass against us"" seriously, be alert when walking around outside the Cathedral and hyper aware of your surroundings as the site is a notorious hunting ground for pickpockets and muggers despite the increased police presence. Be careful."
44,World's Largest Cashew Tree,"Parnamirim, Brazil","You feel like you're in a forest, but you're actually walking amidst the branches and trunks of a single giant tree.",https://www.atlasobscura.com/places/worlds-largest-cashew-tree-maior-cajueiro-do-mundo,"About 20 minutes south of Natal, Brazil, is one of the world’s great arboreal attractions. California’s giant sequoias and redwoods are famous, and rightly so. But the world’s largest cashew tree, or cajueiro, is a unique experience within the woody wonders of the world. Strolling inside the sprawling canopy, you may think you are walking in an entire lush, green forest of cashew trees, but you are actually walking within one single tree. The tree covers about two acres, almost the size of two football fields, equivalent to about 70 normal-size cashew trees. The age of the giant tree is murky. Some think it was first planted in 1888, but others claim it’s thousands of years old. In any case it still produces a large amount of fruit and nuts. (In Brazil, the cashew tree is prized more for its delicious but, alas, un-transportable fruit even more than its nuts.) The tree’s record size is believed to be the result of two different genetic mutations. One, the branches grow sideways instead of upwards, eventually being weighted down and touching the ground. Second, instead of just growing along the earth as expected, when a branch touches the soil it sets down roots. Thus the tree spreads like a forest with multiple trunks growing over the two acres. Making the experience even more wonderful is the beautiful drive along the Brazilian coast down from Natal. The tree is located near the popular Praia de Pirangi (Pirangi Beach) in Brazil’s Rio Grande do Norte state. Just follow the cashew-shaped signs and you will be at the tree in 20 minutes. Admission is cheap. Yes, they charge admission to a tree. The tree is surrounded by an equal or greater amount of acreage dedicated to souvenir shops selling all sorts of cashew-themed souvenirs.  The cashew-flavored cachaca (a Brazilian sugar cane based alcohol) is highly recommended to bottle those memories of your visit to O Maior Cajueiro do Mundo, the World’s Largest Cashew Tree."
45,Gruta Do Lago Azul (Blue Lake Grotto),"Bonito, Brazil","Part of one of the largest flooded cavities on the planet, and littered with prehistoric animal bones.",https://www.atlasobscura.com/places/gruta-do-lago-azul-the-blue-lake-grotto,"It is possible that no human had set foot in this cave until its discovery in 1924 by one of the local Terena Indians who, as far as it is known, had not been aware of the beautiful cave’s existence. The cave is a part of one of the largest flooded cavities on the planet. Called the Gruta Do Lago Azul, or the Blue Lake Grotto, the large cave is filled with a pool of astonishingly clear blue water. Thought to be over 200 feet deep, the water turns a particularly beautiful blue when sunlight shines through a hole in the ceiling of the cave, and makes the water shimmer in the light. It is believed that the lake is fed by an underground river yet to be located. In 1992, a Franco-Brazilian expedition went cave diving and found a surprise: thousands of prehistoric animal bones - giant mammals from the Pleistocene era – lay on the bottom of the grotto. From saber tooth tigers to giant sloths, the underwater site is tremendously rich in giant mammal fossils."
46,Parque Lage,"Rio de Janeiro, Brazil",Beautiful public park off the beaten path and away from tourists.,https://www.atlasobscura.com/places/parque-lage,"A public park in Rio de Janeiro, Parque Lage is tucked at the foot of the Corcovado in the Jardim Botanico neighborhood. It has been featured in music videos for Pharell Williams, Snoop Dogg, and the Black Eyed Peas, but remains relatively quiet as its out of the way for most tourists. Once owned by industrialist Enrique Lage and his wife, a famous singer during her time, the mansion was remodeled in the 1920s by Italian architect Mario Vodrel. Decades later, in the 1960s, the land was converted into a public park and walking trails were installed through the subtropical forests of Tijuca National Park that surround the mansion. Monkeys can be seen feasting in the trees high above the trails. The grounds also include musty old stables, a mysterious cave, a castle-like tower, a massive aquarium. The mansion now houses an art school, the Escola de Artes Visuals do Parque Lage (Visual Arts School of Parque Lage), which showcases galleries of student art to visitors and hosts a courtyard cafe. Also, from the back-end of the park begins a hiking trail that leads to the top of Corcovado, just below Christ the Redeemer (Cristo Redentor in Brazilian Portuguese), passing by waterfalls on your way up."
47,Glowing Termite Mounds of Emas National Park,"Vila de São Jorge, Brazil","These termites have an large and deadly abode—impressive by day, dazzling by night.",https://www.atlasobscura.com/places/glowing-termite-mounds-of-emas-national-park,"Termites thrive all over the world, building sprawling nests and wreaking occasional havoc on local lumber supplies. In Brazil, they build tall towers of cement-like Earth. These termite mounds can grow quite large with diameters up to 30 meters, and towers reaching heights of 7 meters or more. Not only do they provide a home for up to several million termites, they’re also used as nesting sites for the Buff-breasted Paradise-Kingfisher and as home to hundreds of glowing Pyrophorus beetle larvae. At night, the termite mounds look like they’re wrapped in Christmas lights. A UNESCO World Heritage site, Emas National Park is a wonderland of waterfalls, mountains, and savannah. You can find maned wolves, rhea (large, ostrich-like birds), tapirs, toucans and jaguars roaming here. And while any of these is worth a visit, the most breathtaking nocturnal site is the series of glowing termite mounds. The Pyrophorus nyctophanus beetle (also known as the Headlight Beetle) is bioluminescent as an adult, but it’s the larvae that truly shine. Adult beetles lay their eggs in the sides of termite mounds. When the young hatch, they glow with a green light bright enough to read by. While the adults eat plants, the young are carnivorous and their lights are a lure. Unsuspecting insects will make their way towards the pretty lights only to be seized for a meal by the voracious larvae. And yes, termites are a favorite food. In fact, the larval growth cycle is timed to take advantage of termite migrations, and many a termite will meet its end in the jaws of an inconsiderate houseguest. The glowing mounds are best seen in the savannas during the summer, though they can be found in the jungles as well. The terrain can be quite rugged, but there are several private tour outfits that can guide you."
