index,attraction,location,blurb,url,description
10,Oedo Botania,"Geoje-si, South Korea",One man and his wife have turned a barren Korean island into a fantastical botanical wonderland.,https://www.atlasobscura.com/places/oedo-botania,"A number of small islands surround the southern coast of South Korea, but few compare to the unique natural beauty of Oedo Botanica, a former bit of barren rock that has been wholly transformed into a diverse botanical garden. In 1969, a man named Lee Chang-ho took shelter from a squall in the lee of Oedo, a tiny heap of rocks sticking out of the green waters of Hallyeohaesang National Park off the southeast coast of South Korea. Lee saw potential in the rocky little spot, and in that same year, moved he and his wife, Choi Ho Suk, to the island. At first they tried to harvest tangerines and raise pigs, but neither crop took to the land, so they began thinking about simply transforming the whole island into a botanical garden. After getting approval in 1976, Lee and his wife started growing what would eventually become a stunning botanical garden coating the entire surface of the island. After almost 30 years of growth and development, the little island now sports, trees, flowers, shrubs, and even cactus, and rare species of agave cascading down the island’s gentle slopes. The carefully manicured paths and precisely sculpted topiaries add a fantasy element to the setting, making it all seem a bit unreal. All of this, grown under the couples’ loving care. The island has been completely transformed into a little slice of paradise, its flower-covered hillsides and perfumed air are popular with Korean vacationers and tourists from around the world—those fortunate enough to learn about the island from locals at least. The Oedo Botanica is accessible by ferry from the nearby port of Gujora, and continues to be hailed for its picturesque statuary, hiking paths, scenic vistas of nearby Geoje Island, and thousands upon thousands of species of lush plant varieties. Not a bad place to take port in a storm. Oedo lies adjacent to the larger and much more populous island of Geoje, and is only accessible by ferry. From Geoje's main cities of Okpo or Gohyeon, take a bus bound for the smaller town of Jangseungpo on Geoje's east coast. From there it's an easy walk to the Oedo ferry terminal at the port of Gujora, and a 20-minute voyage to Oedo's dock."
11,Museum Kimchikan,"Seoul, South Korea","Tracking the 1,500-year history of Korea's star cabbage.",https://www.atlasobscura.com/places/museum-kimchikan,"In 1988, when the top international athletes were competing for medals at the Seoul Olympics in South Korea, a new star was introduced to the world, one that had nothing to do with sport. It was the first time kimchi, a spicy fermented cabbage dish, was experienced by such a wide variety of people. This marked the start of kimchi’s global journey. Now the dish, which is a traditional staple of both North and South Korea, can be seen on menus around the world. During the 1988 Olympics, visitors who tasted the dish and wanted to know more visited the Kimchi Museum, which opened in 1986 and had been moved to the Korea World Trade Center Complex for the event. This institution was later revamped and opened its doors as the Museum Kimchikan in 2015. Now, the museum showcases the 1,500-year-history of kimchi, the production of which is traditionally a community affair. Every fall, families gather to blend the chopped vegetables with spices and stock up for the winter ahead. The process is known as kimjang and this collaborative tradition was recognized in 2013 by UNESCO as a piece of intangible cultural heritage. The most well-known version consists of Napa cabbage, scallions, and chili and garlic powders. A wide variety of vegetables and seafood is used in the nearly 180 regional forms of the dish. At the Museum Kimchikan, visitors can view the production technique, which uses lactobacillus bacteria, under a microscope. They can also watch documentaries about the history of kimjang, and how the country’s most prominent families made kimchi. Most importantly, visitors are invited to sample the different varieties.  To participate in demonstrations and cooking classes, you must make a reservation at least four days prior. Check the website for more details.    The museum features a tasting room, cafe, laboratory, arts space, and a souvenir shop.  Entrance fee for adults: 5000 won, children: 3000 won. A free audioguide is available in English, Chinese, or Japanese. Museum Kimchikan is located on the 4th, 5th, and 6th floors of the Insa-dong Maru building. By Subway: Line No.1: Get off at exit No. 3 of Jonggak Station and turn around the Kumkang Shoe Building. Go straight about 650 feet on the Insa-dong street and then turn left. Line No.3: Get off at exit No. 6 of Anguk Station and go straight about 980 feet on the Insa-Dong Street and then turn right. By bus: Get off at exit No. 3 of Anguk Station, Woojungkuk Ro, and Jonggak Station."
12,Dreamy Camera Cafe,"Yangpyeong, South Korea",This quirky Korean eatery is built to resemble an equally quirky vintage camera.,https://www.atlasobscura.com/places/dreamy-camera-cafe,"Located in a sleepy village on the outskirts of Seoul, the Dreamy Camera Cafe allows its customers to crawl inside of a giant camera and take a look through the other side of the giant lens. Built by a former pilot and avid camera collector, the cafe towers over the owner’s nearby house. Inside there are two floors of cozy coffee consumption with a decor that is dominated by vintage cameras ranging from miniature toys to real antique contraptions. Each floor has a large bay window that together, from the exterior, make up the dual lenses of the Rolleiflex camera the building is modeled after. The decor inside the cafe is equally ecstatic about photography with film negatives sitting on each coffee table, and even toilet paper that is made to look like a film reel. While the first floor of the cafe is devoted to a sort of camera museum, the second floor is home to a small gallery of photography, which patrons are welcome to try and submit their own work to. Or they can simply enjoy the rather amazing, uninterrupted view of the Korean mountains. Whether they are fans of cameras, coffee, or just stunning views, the visitors to the Dreamy Camera Cafe are well taken care of. The singular coffee house has to be one of the most picturesque structures in the world.  This charming cafe is closed on Sundays and Mondays."
13,Haesindang Park,"Samcheog, South Korea",Various forms of phallic art decorate this hill in commemoration of legendary local tragedy.,https://www.atlasobscura.com/places/haesindang-park,"Forty minutes south of Samcheok City is Haeshindang Park, where dozens of sculpted phalluses stand erect in defiance of an old folk curse. The collection ranges from hanging arrangements to three-meter-tall trunks of wood, sculpted by Korean artists to showcase anything from joy, spirituality, to sexuality. The small Folk Museum attached showcases phallic-related art throughout the ages, as well as the history of the small fishing community. Haeshindang Park is tragic in origin. A young couple, madly in love and soon to be wed, was split by tragedy when the high tide overtook the woman in view of her fiancé on the shore. The next day, the number of fish caught dwindled. The following day, they dried up. The townspeople were said to be cursed and wondered what to do, that is, until a local fisherman relieved himself in the sea. The fish returned and men of the town took note. Thus, statues were constructed and placed in view of the shore.  From Samcheok: Take bus 24 to Sinnam (pronounced :Shinnom ). Tell the Driver HAE-SHIN-DONG and it should cost 1500 won. Takes 40 minutes, but be mindful of the large banners to know when to get off."
14,Seodaemun Prison,"Seoul, South Korea",A chilling monument to Korean patriots who resisted the Japanese occupation.,https://www.atlasobscura.com/places/seodaemun-prison,"An anachronistic brick wall stands out amongst a rare park in one of Seoul’s quieter neighborhoods. Behind the nondescript wall, a guard tower looms, and below it, a grim gate. This gate marks the entrance to Seodaemun Prison, a relic from a forgotten era in Korea’s past steeped in subjugation and humiliation. Seodaemun Prison was opened in 1908 by occupying Japanese forces in an attempt to impose order on the newly acquired territory. Prior, the country had a virtually non-existent penal system, and the introduction of Seodaemun Prison was a precursor to full out occupation. Seodaemun became a bastion for the Korean independence movement from its opening in 1908 until the liberation of the country in 1945. As the Japanese arrested more patriots, the prison’s notoriety increased and it eventually became a symbol of perseverance. Many patriots died in custody, were tortured to death, or were executed within the prison’s walls. The macabre execution hall still stands, housing the prison’s gallows (with a tunnel nearby to dispose of corpses). Throughout the preserved prison-turned-museum, you can see chillingly recreated torture chambers, jail cells, isolation cells, and more. The women’s section has been preserved, basement cells in which no privacy was afforded. Some of the torture chambers have frighteningly realistic mannequins and effigies to famous Korean patriots who died within the prison. Designated as a historic site in 1988 and renovated in 1995, Seodaemun is an interesting place to visit for those who want a tactile experience of the Japanese occupation and the horrors entailed. It stands out amongst Seoul’s other historic sites as a monument to those who helped shape the modern Korean nation."
15,Japanese Ruins of Busan,"Busan, South Korea",The 400-year-old remains of the samurai invasion of Korea.,https://www.atlasobscura.com/places/japanese-castle-ruins-of-busan,"In the late 16th century, Japanese Samurai lords, daimyos, built several castle-like fortresses in Busan during an ambitious plan to conquer Joseon Korea and Ming China. The Koreans, with the later help of the Ming emperor, used guerrilla tactics and flame-throwing armored turtle ships to expel the Japanese from the peninsula. The fortresses, however, remained. Several of the 400-year-old castle ruins can be still be seen around the southeast of Korea. They are mostly ivy and root-tangled walls and grassy baileys, situated in peaceful green parks. These ruins were once the site of some of bloody battles between the Koreans, Chinese, and Japanese forces. The Japanese invasion of Korea, or Imjin War, began in the spring of 1592 when samurai warriors and several thousand soldiers landed on Korean shores and laid siege to the city of Busan. Samurai scaled the walls of the Busanjin garrison under the cover of arquebus fire and overran the Korean defenses. After the Korean defeat, the Japanese, led by daimyo Toyotomi Hideyoshi, erected a network of Japanese-style fortresses in Korea to prepare for an assault on China. But Japan would not make it all the way to Beijing. Korean national hero admiral Yi Sun Sin harassed and weakened the Japanese resupply line with turtle ships, armored battleships with dragon-head bows that could shoot fire and cannon balls. On land, the Korean righteous army fought guerrilla warfare against the Japanese. The Ming emperor Wanli sent an army to stop the invaders as they reached and conquered Pyongyang, the modern-day capital of North Korea. The Japanese finally retreated back to Japan in 1598. History would repeat itself in 1910 when Japan invaded Korea and later Chinese Manchuria, unleashing events that would split the Korean peninsula in two and affect the whole world today. The above coordinates are for Jaseongdae park in Busanjin, site of a Japanese castle (built in 1593 and rebuilt in 1974) and the ruins of a wall fortress. Take Subway Line 1 to Beomil Station (117). Walk south from exit 2 for 3 blocks turn left (east) on Jaseonggonwon-ro. The hill can be seen behind the building on the south side of the street. There are also fortress ruins at Gupo in Deokcheon Park. Go to Deokcheon station (233) on the Busan subway line 2. From exit 10 follow Geumgok-daero Avenue north for about 4 blocks until you reach the Namhae highway overpass. The ruins will be on the hill at your right (east)."
16,Sigiriya,"Sigiriya, Sri Lanka",An ancient stone fortress considered by many to be the eighth wonder of the world.,https://www.atlasobscura.com/places/sigiriya,"An ancient stone fortress used by a king of Sri Lanka as a place to build his palace and hide from his brother’s attacks, Sigiriya (The Lion Rock) is often considered the eighth wonder of the world. Situated in the central Matale District of Sri Lanka, the fortress is surrounded on all sides by the remains of an extensive network of reservoirs and gardens. These gardens are believed to be some of the oldest landscaped gardens anywhere in the world. The Lion staircase leading to the palace garden at the top of the rock is the most significant feature of this geological masterpiece. An intricate construction, the Lion staircase is a tile-covered walkway that emerges from the open mouth of the beast from which it takes its name and is built of brick and timber. The bricks surround ancient limestone steps. Named a world heritage site by UNESCO, this rock is full of archeological importance. The other primary feature that draws thousands of tourists every year is the surviving frescoes and other paintings. The few paintings that survive are the earliest examples of a Sri Lanka school of classical realism, which was fully formed by the 5th century when the paintings at Sigiriya were produced. There are also remains of paintings in some of the caves that are nestled at the foot of the giant rock. According to ancient texts, the entire rock fortress was built by King Kashyapa and, after his death, was used as a Buddhist monastery until the 14th century. Today it is a popular tourist destination and one of the first places added to Sri Lanka itineraries. The climb is accessible to people of all ages and levels of fitness.  Sigiriya is situated 17km from the popular town of Dambulla. It is a relatively easy climb, but it can take up to an hour to complete due to the crowds. The main difficulty is the heat, so it is recommended to arrive early in the morning. The best time to visit Sigiriya is between January and April due to the favourable weather and to avoid monsoon season. Tickets are around US$ 30. No special dress code is required, but sensible shoes are recommended."
17,Udawalawe National Park,"Udawalawa, Sri Lanka","Huge herds of Asian elephants can be seen walking, bathing, and just chilling at this Sri Lankan park.",https://www.atlasobscura.com/places/udawalawe-national-park,"A grave problem facing Sri Lankan wildlife today is the human-elephant conflict, which kills up to 150 jumbos every year. Some of the baby elephants orphaned as a result of this are rehabilitated at the Elephant Transit Home, located on the fringes of the Udawalawe National Park in southern Sri Lanka. The elephant calfs are fed and sheltered during their early years, and once they reach the age of four or five, they are released back into a protected environment and monitored. The park itself is home to nearly 250 elephants, one of the highest concentrations in the country, including some young elephants released from the Transit Home.  The giant Asian elephant is the park’s biggest draw, and visitors are sure to get their fill of these and other creatures before the tour is up. Situated about a five-hour drive away from Sri Lanka’s commercial capital of Colombo, Udawalawe National Park stretches out over 30,000 hectares of grassland across the provinces of Uva and Sabaragamuwa to the island’s south. Visitors can tour through the scrublands, keeping eyes peeled for sightings of everything from wild foxes to wild boar, mongooses to macaques, water buffalos and deer of the sambar and spotted varieties. While the park is not known for playing host to big cat species such as leopards, it does feature some species of medium-sized cats like fishing and jungle cats. The park’s massive Uda Walawe Reservoir attracts a generous number of water-based birds. Some of the water bird species that are a common sight at the park are the Eurasian spoonbills, black-headed ibis, painted stork and spot-billed pelicans, as well as local bird species like the brown-capped babbler, red-faced malhoka, grey hornbill and spurfowl.  The park can be reached by using public buses or private taxis. You also have the option of making part of your journey by flight, for example from Colombo to Hambantota, and then travelling the rest of the way to the park by road. Once you get to the park, you will have to pay entrance fees to enter. Do note, that, while for Sri Lankan passport holders the fee is usually a fairly nominal amount, if you are a foreigner or a member of the Sri Lankan diaspora holding a foreign passport, you will be asked to pay a significantly higher fee."
18,Jami Ul-Alfar Masjid (Red Mosque),"Colombo, Sri Lanka",This mesmerizing architectural wonder will take your breath away with its unusual color patterns.,https://www.atlasobscura.com/places/jami-ulalfar-masjid-red-mosque,"Sri Lanka’s Red Mosque, or Jami Ul-Alfar Masjid, is one of the architectural wonders of the world. Situated in the bustling Pettah district, one of the oldest parts of the city of Colombo, its tall minarets are seen from almost every street, towering over the hustle and bustle of the busy neighborhood streets. It is said that the Red Mosque has been a landmark for sailors approaching the port of Colombo ever since it was built in 1908, and upon looking at it you can easily imagine that being true. The mosque’s distinct red-and-white pattern, whether swirling or spiraling or alternating, is quite mesmerizing. The domes are built in the shape of pomegranate (unlike the traditional onion shape), and the colorful brick patterns are meant to convey the same image. The Red Mosque, also known as Rathu Palliya in Sinhala, and Samman Kottu Palli in Tamil, was built in what is called Indo-Saracenic style, and is reminiscent of the Jamek Mosque in Kuala Lumpur, Malaysia (constructed around the same time). Words cannot convey how exciting it is to see the mosque’s tall minarets and domes from the streets of Pettah, with its busy markets, shops, and bazaars. Pettah literally means “outside of the fort” and has for centuries been a trading outpost. Pettah is a curiosity, with narrow streets and shops overflowing with anything you can think of. But nothing compares with seeing this magnificent structure rising above it all. It's possible for women to enter and look around as tourists, just please note that you will need to cover your hair and arms and legs. Be respectful of religious customs if you plan to enter and enjoy this architectural wonder."
19,Adam's Peak,"Rochor, Sri Lanka","Once thought to be the Garden of Eden it holds a holy footprint claimed to belong to Adam, Buddha and Shiva.",https://www.atlasobscura.com/places/sri-pada-adam-s-peak,"In the Middle Ages, the Garden of Eden was commonly believed to exist on earth—probably on top of a mountain, or on an island, in order to have survived Noah’s Flood. For those looking to find the exact location of the biblical garden, “East” was a popular direction to start looking in. In 1358, a Florentine monk believed he had found what he was looking for on a very tall mountain on the island of Sri Lanka. Located sixteen kilometers northeast of the city of Ratnapura, Adam’ s Peak - also known as the Samanalakanda in Sinhalese and Sivanolipatha Malai in Tamil - rises 7,360 feet above sea level, and offers an unobstructed view over land and sea. Giovanni Marignolli, who traveled the East for 15 years, declared that this particular mountain was “so close to the earthly paradise that from its top one could see paradise were it not for the cloud cover that hides it from view.” At the top, there is what looks like a fossilized footprint; Marignolli claimed it was Adam’s. The foot-shaped depression is known as the Sri Pada or “sacred footprint” and still holds religious meaning though the claim has gotten more contentious. The Hindus claim the footprint belongs to Shiva while the Buddhists claim the Sri Pada belongs to the Buddha, while Christian and Muslim Sri Lankan’s agree that the print definitely belongs to Adam’s ancient foot. The mountain has been climbed for more than a thousand years, and boasts an illustrious list of famous pilgrims including the Arab traveler Ibn Batuta, and possibly, Alexander the Great. It remains a major shrine site and hiking trail today."
