index,attraction,location,blurb,url,description
10,Todra Gorge,"Province de Tinghir, Morocco",One of the most spectacular canyons in the world.,https://www.atlasobscura.com/places/todra-gorge,"Situated on the east side of the High Atlas Mountains in Morocco, the Todra Gorge is one of the world’s most spectacular canyons. Here, both the Todra and Dades Rivers have carved out cliff-sided canyons on their final 25-mile stretch through the mountains, leaving behind this series of reliefs and etches in the rock. The Todra is the name of the last 600 meters (just under 2,000 feet) of the canyons. In places, this gorge measures just 33 feet across, but the cliffs are more than 500 feet tall on either side. The river has since dried up, leaving only the imagination to picture the powerful natural forces that once carved this region. The gorge, though in a remote area of Morocco, is a popular tourist destination and has been outfitted over the years with hiking paths and a well-maintained dirt road that visitors can walk along, though they must share it with mules and other pack animals. The town of Tinerhir has grown to accommodate tourists and locals passing through the area with their possessions on camelback. Tinerhir, which houses just 36,000 permanent residents, swells to nearly 90,000 residents in popular holidays months, according to the 2004 census. A region of Ouarzazate, the town is mostly populated by Amazighs, which is what many Berbers, the indigenous peoples of North Africa west of the Nile Valley, call themselves. It roughly translates to “free people” or “free and noble men.”"
11,Caves of Hercules,"Tangier, Morocco",Along the most northwestern point in Africa is an ancient cave surrounded by legends.,https://www.atlasobscura.com/places/caves-of-hercules,"Along the most northwestern tip of the African continent is an intriguing cave complex steeped in myths and legends. According to the lore, it was even visited by one of Roman mythology’s most famous heroes. According to the myth, Hercules (adapted from the Greek Heracles) slept here on his way to steal three golden apples from the Garden of the Hesperides. Stealing the apples, which were believed to confer immortality, was the 11th of the “12 Labors of Hercules.” According to the ancient writers, the garden was located in nearby Lixus (the current city of Larache at the Atlantic coast). Another story goes that the cave is the one end of a 15-mile-long (24 kilometers) tunnel between Morocco and Spain. A popular folktale is that the famous macaque monkeys at the rock of Gibraltar came from Africa this way. You won’t find Hercules or monkeys within the caves, but they’re worth exploring nonetheless. The complex has two openings. The one that faces the sea resembles the shape of Africa, and is said to have been created by the Phoenicians. The opening that faces land was created by the local Berbers, who cut their stones from the rock. The caves are close to the Cap Spartel lighthouse that was built between 1861 and 1864 by an international coalition (including the United States, France, Spain, and Morocco) and marks the entrance of the Strait of Gibraltar.  The Caves of Hercules are located at Cape Spartel, the most northwestern point of mainland Africa, just under nine miles (14 kilometers) west of Tangier. The cave is open to the public and be reached easily following national road S701."
12,Jemaa el-Fna Square,"Marrakesh, Morocco","Fortune tellers, snake charmers, poets, and storytellers all gather on this historic square in Morocco.",https://www.atlasobscura.com/places/jemaa-elfna,"For a thousand years, Jemaa el-Fna has served as a gathering place and market at the heart of Marrakesh. Fortune tellers, snake charmers, poets, and storytellers come to entertain the crowds, helping to create an intoxicating atmosphere whose cultural importance inspired UNESCO to create its “Masterpieces of the Oral and Intangible Heritage of Humanity.” Jemaa el-Fna dates back to the founding of Marrakesh by the Almoravids in 1062 and later grew in importance when the Almohads took the city in 1147, renovating the square and the city around it. For almost a thousand years, the square has functioned as a market and gathering place at the heart of the city, where fearsome rulers once held public decapitations to keep their subjects in line. Today, the square attracts the entire spectrum of life in Marrakesh: locals of varying social and ethnic backgrounds, and tourists from across the world. In the morning, stall owners set up their stands selling orange juice, spices, traditional medicines, mint leaves, and snails. The flutes of snake charmers drift across the square, monkey trainers entertain the crowd, and tooth-pullers ready their pliers to pluck out the aching teeth of passersby. Once the sun sets, Jemaa el-Fna really comes alive. Restaurants around the square start serving hungry customers as they stroll around the plaza. Berber musicians and Gnaoua dancers begin their nightly performances, acrobats and slapstick comedians start performing all across the square, and henna tattoo artists vie for customers as storytellers, and poets pass on the oral traditions of Morocco. Jemaa el-Fna’s position as an important place of cultural exchange and artistic heritage was the inspiration for UNESCO’s “Proclamation of Masterpieces of the Oral and Intangible Heritage of Humanity” in 2001. When locals and other concerned parties began fighting to protect the traditions of the square in the face of growing economic development pressures, UNESCO got on board. Jemaa el-Fna became the first place to gain Masterpiece status, helping to promote and safeguard its traditions. During the opening meeting for the new UNESCO initiative, the Spanish poet and novelist Juan Goytisolo highlighted the qualities of the historic square: “The spectacle of Jemaa el Fna is repeated daily and each day it is different. Everything changes—voices, sounds, gestures, the public which sees, listens, smells, tastes, touches. The oral tradition is framed by one much vaster – that we can call intangible. The Square, as a physical space, shelters a rich oral and intangible tradition.”  Jemaa el-Fna is located in the medina quarter of Marrakesh. The square is open daily and things typically get going at around 8 a.m. and continue until at least midnight. Pickpockets are common, especially after dark. Also be prepared to see some questionable practices among the snake charmers and monkey trainers, who sometimes treat their animals in a less than ethical way. Be careful when takeing photos! Always aks if it's ok to avoid argueing with snake charmers, monkey trainers, singers.."
13,Volubilis Archaeological Site,"Meknes, Morocco","Mosaics, storks, and brothels—this ancient city has it all.",https://www.atlasobscura.com/places/volubilis-archaeological-site,"Built in and occupied since the third century BC, Volubilis had seen its share of residents—Phoenicians, Carthaginians, and Romans—before being taken back by the locals by 285. The city remained occupied by Latin Christians, then Muslims, then the Idrisid Dynasty, the founders of modern Morocco. In the 11th century, it was abandoned when the seat of power moved to Fez, and the city’s stones were looted for the building of Meknes after a powerful earthquake in the 18th century. Under French occupation, excavation identified the site officially as the Roman city of Volubilis. The excavations revealed glorious mosaic floors, temples, a basilica, aqueduct, baths, gates, and—as in every good old town—brothels. Besides the usual Berber men selling postcards and “authentic” Roman coins, the city is now occupied by a new kind of resident: storks. What better place for these large birds to build their bulky nests than atop a Roman column? The smooth sides protect them from any land animal and their size and paternal protectiveness protect them from above. Storks can be seen throughout Morocco, nesting atop monuments. In 1997, the city of Volubilis was designated a UNESCO World Heritage Site. A quick pit stop there is usually part of a tour package, on the road from Meknes to Fes."
14,The Blue Gate of Fes,"Fez, Morocco",The other side is actually green.,https://www.atlasobscura.com/places/the-blue-gate-of-fes-fez-morocco,"If you’ve been to Fes, Morocco, you’ll immediately recognize the Grande Porte Bab Boujeloud, also known as “The Blue Gate of Fes.” If you exit through the Bab Boujloud, however, you’ll note that its other side is actually green. The towering entryway with its mosaic tiles is the most iconic portal to the old medina, Fes el-Bali, the world’s largest surviving medieval city and urban car-free zone. The blue on the side that greets new visitors represents the color of the city of Fes, which is famous for its pottery, painted with elegant cobalt blue designs. The reverse side, which faces the medina, is green—the color of Islam. Built in 1913, the bab (gate) is a doorway between two equally colorful and dynamic scenes, one that feels distinctly 21st century, and the other an intriguing mix of different eras. Once you pass through “The Blue Gate,” the thrum of traffic will quickly fade, replaced by the din of shopkeepers selling their wares and the muffled footsteps of thousands of animals and pedestrians making their way through the winding alleyways. From the Bab Boujeloud entrance, you’ll come upon the two main alleyways into the medina, the Tala’a Kbira and Tala’a Sghira—though whichever you take, you’ll probably get lost. There are several eateries just inside the gate, and if you find a table on an upper perch, you can watch the mesmerizing and never-ending movement of people and wares from above, passing to and fro."
15,'The Hills Have Eyes' Gas Station,"Province de Ouarzazate, Morocco","An abandoned horror film set sits eerily along a highway through Hollywood's ""door to the desert.""",https://www.atlasobscura.com/places/old-movie-set-in-the-desert,"An American-style gas station is waiting for you on the highway out of Ouarzazate. It’s not a hallucination; rather it is the set used for the 2006 horror film The Hills Have Eyes. It was here, at this gas station, that the film’s protagonists are advised to take a gory, gruesome “shortcut.” Even for those who aren’t familiar with the movie, the old station is a chilling sight. Supposedly, the eerie movie set looks so real people occasionally mistake it for an actual gas station. Smashed, weathered cars rust outside. Glass bottles glitter in the trees, and creepy puppets peer out from unexpected places. The gas station sits along the highway that runs through a small commune outside Ouarzazate, a city known as Hollywood’s “door to the desert.” It’s a hotspot for desert-based film sets and on-location shooting. Unfortunately, the “diner” is not accessible, but make sure to take a peek through the window. Old props, like cans of soda and food, glass jars, and a handful of flags, sit undisturbed throughout the space. The dust-coated items make it look like the decrepit diner was abandoned in a hurry.  The abandoned movie set is right along the main highway. There's no entry fee."
16,Atlas Film Studios,"Ouarzazate, Morocco","World's largest film studio, where visitors tour the decaying sets that litter the harsh desert environment.",https://www.atlasobscura.com/places/atlas-film-studios,"Named for its proximity to the Atlas Mountains, a range that stretches across northern Africa, Atlas Film Studios is the largest film studio in the world. Covering more than 322,000 square feet of desert, Atlas Film is located just five miles outside of Ouarzazate on the road to Marrakech and is a popular tourist destination, in part because the grounds are littered with old movie sets that are decaying in the harsh environment. Atlas Film Studios wasn’t built until 1983 when Moroccan entrepreneur Mohamed Belghmi recognized the need for a permanent studio in the area. But Ouarzazate was first used as a movie location by acclaimed British director David Lean for his 1962 epic Lawrence of Arabia. Familiar with the area, Lean knew that the site could provide an authentic setting for any ancient, desert-based story. Over the years, Ouarzazate has served as a shooting location for Alexander the Great, Black Hawk Down, Kingdom of Heaven, Babel, The Mummy (1999), Star Wars (1977), The Living Daylights (1987), Martin Scorsese’s Kundun (1997), and many others, including Ridley Scott’s epic Gladiator (2000), starring Russell Crowe, and Body of Lies (2008) also starring Russell Crowe along with Leonardo DiCaprio. The first thing visitors to Atlas encounter is a massive prop jet plane that was used in 1985’s Jewel of the Nile. Out in the desert, one of the most popular attractions is the Colosseum where Crowe fought in Gladiator. Inside one of the first buildings, there is a replica “kasbah” with winding passageways and alleys. In another area of the studio, there is an Egyptian tomb with 12ft statues guarding the entrance and exit. All in all a great tour with a great guide and well worth the money, but don’t be surprised by the state of disrepair that seems to have swept the site."
17,Legzira Beach,"Tiznit Province, Morocco",Rocky Atlantic beach home to a stunning stone arch.,https://www.atlasobscura.com/places/legzira-beach,"In between Mirleft and Sidi Ifni can be found Morocco’s most unique beach. Like its other Atlantic counterparts, the 8 km-long stretch of Legzira Beach is windy, rocky, and expansive. What set Legzira apart, however, were its two mammoth stone arches. Naturally formed after years of erosion, these sedimentary giants jutted out into the perpetually crashing waves and are accessible during low-tide. Sadly, only one of the two arches now remains. The other collapsed in late 2016, undermined by wave action. The second arch is probably also at risk of eventual collapse, as the sea continues to wear away at the fragile red sandstone from which it is formed. Being a haven for European para-gliders and surfers, the bongo drums and wetsuits manifest themselves a little ad nauseam, but through the Atlantic mists scraps of Moroccan life, like donkeys and fisherman, can still be found.  20 km south of Mirleft, 800 m after you turn at a sign on the road. Legzira Beach is a must visit for surfers seeking a crowd-free lineup. There are direct shuttle buses to Legzira Beach from the main Moroccan surfing area of Taghazout/Tamraght Get the public bus to going from Tiznit to Sidi Ifni and ask to get out at the Legzira beach turn off, from here it is a one kilometer walk to the beach. If you are coming from Taghazout then you can take a direct shuttle."
18,Ben Youssef Madrasa,"Marrakesh, Morocco",The largest madrasa in Morocco once housed more than 900 students within its exquisite walls.,https://www.atlasobscura.com/places/ben-youssef-madrasa,"The Ben Youssef Madrasa is the largest madrasa in Morocco and one of the largest and most important in North Africa. Founded in the 14th century and later expanded, it ceased to function as an Islamic college in 1960, but remains one of the finest buildings in Marrakesh. The college was founded in the 14th century during the reign of the Marinid sultan Abu al-Hassan, taking its name from the neighboring Ben Youssef Mosque. Initially a modest madrasa, it was later reconstructed during the Saadian Dynasty by the Abdallah al-Ghalib, the second Saadian sultan of Morocco. Upon the completion of these works in 1565, the Ben Youssef Madrasa stood as one of the largest and most splendid theological colleges in North Africa. For more than four centuries, it housed as many as 900 students, an impressive feat considering the cramped nature of the building’s 130 student dormitory cells. The madrasa ceased to function as a college in 1960 but was renovated and opened to the public in 1982. Historical significance aside, the madrasa draws in visitors who come to marvel at its intricate decorations that have drawn comparisons with the Alhambra in Granada, Spain (and leading some to conclude that artists may have been brought from Andalusia to work on the madrasa). Walk along the street outside the madrasa, and you could easily pass by without a second glance at the main entrance, a fairly nondescript wooden door save for an inscription that reads: “You who enter my door, may your highest hopes be exceeded.” But inside lies a cool central courtyard with a marble patio and water basin, the walls and columns decorated with Moorish zellige tiles forming geometrically-patterned mosaics, and sculptures, stuccoes, and cedar windows with carved vines. A prayer hall sits off the main courtyard, and contains some of the most impressive decorations. Here, three naves are bordered by arch-bearing marble pillars with ornamental motifs of pine cones and palms motifs, the walls decorated with Islamic calligraphy and more zellige tile work. Look up and you’ll see a dome crafted from cedar wood with 24 small mosaic windows. Back out in the courtyard, you can see the tiny windows of the student dormitories looking down from the first floor. You can explore the 130 or so cells of the madrasa, some so small you have to crouch down to enter, and some offering slight but atmospheric views of the courtyard below.  As of November 2018, Ben Youssef Madrasa is currently closed for renovation works and is expected to reopen in 2020. Once it reopens, the opening hours are likely to be the same as before, opening daily from 9 a.m. to 5 p.m. The entrance fee will probably be around $5 US. The madrasa is located at Place Ben Youssef, next to Ben Youssef Mosque and close to the Museum de Marrakech."
19,Kasbah Aït Benhaddou,"Aït Ben Haddou, Morocco","A fortified city, home to a remaining population of five families",https://www.atlasobscura.com/places/kasbah-ait-benhaddou,"As this fortified city full of towering kasbahs and crumbling walls took beatings from the brutal rains, its citizens defected into more modern digs on the other side of the Ounila River, except for a stubborn few that remain in the formerly majestic ksar. While in the 1940s, more than 90 families were living in the Kasbah of Ait Benhaddou, today only five families are still living inside the fortress. A UNESCO World Heritage Site since 1987, Aït Benhaddou was once a major stop along the caravan route between Marrakech and the Sahara. The striking visage of southern Moroccan architecture is thought to be 17th-century and contains a mosque, two cemeteries (Jewish and Muslim), a public square, and areas for threshing grain outside of the ramparts. Despite not being completely abandoned, the earthen architecture is vulnerable to weather and lack of care. While the site has maintained its authenticity, the lack of maintenance and its sparsity of inhabitants led to serious deterioration. Assigned a five-year plan by officials, the ksar received some care and restoration between 2007 and 2012, using as much wood and as many earthen techniques as possible to keep the site historically preserved. One of the remaining families opened a traditional café to give visitors an overview of the ancient lifestyle in the fortress and as a way to preserve their tradition and heritage. The Kasbah was a set for many international films and TV shows, like Game of Thrones, Laurence of Arabia, and Gladiator."
20,Saadian Tombs,"Marrakesh, Morocco","Deliberately hidden for centuries, the magnificent Saadian Tombs were eventually uncovered in 1917.",https://www.atlasobscura.com/places/saadiantombs,"The Saadian Tombs are a series of sepulchers and mausoleums in Marrakech that house the remains of important figures from the Saadi Dynasty, which ruled Morocco from 1549 to 1659. Shortly after the fall of the dynasty, the tombs were sealed off and hidden, only to be rediscovered in 1917. The royal necropolis on which the Saadian Tombs were built was likely in use since the beginning of the 14th century. But it was during the reign of Ahmed el-Mansour, the Saadi Sultan from 1578 to 1603, that the tombs reached a far more prominent and lavish status. Ahmed el-Mansour’s father, Mohammed ash-Sheikh, was buried at the site after his murder in 1557. Not long after, Ahmed el-Mansour began to enlarge and embellish the entire burial ground, including the construction of two magnificent mausoleums for his father, his mother, his own descendants and, of course, himself. His own mausoleum, the Hall of Twelve Columns, was built from imported Italian Carrara marble, with gilding honeycomb muqarnas, a type of ornamented vaulting, decorated with gold. He shares his mausoleum with some of his closest family members and descendents, including Princess Zorha, whose tomb carries the epitaph, “Here is the tomb of the noble lady, new moon, marvel of virtues.” Between the two mausoleums and throughout the gardens lie many more tombs, including a prominent chamber for Ahmed el-Mansour’s mother, Lalla Messaouda, who was buried in 1591. In total, 66 princes and other prominent figures lie in the Saadian Tombs, as well as more than 100 chancellors and wives, each resting closer to the Sultan’s mausoleum depending on his or her status. These include the graves of a number of trusted Jewish advisers, some of who, judging by their location, were highly valued by the Sultan. The very existence of the Saadian Tombs was placed in doubt with the end of the Saadi Dynasty. Less than two decades after the end of Saadian rule, along came a man who certainly deserves a brief digression. This man was Moulay Ismail ibn Sharif, the second ruler of the Moroccan Alaouite dynasty, who reigned from 1672 to 1727. Moulay Ismail, variously known as the “Warrior King” and “The Bloodthirsty,” had a penchant for adorning his city walls with the heads of his victims, which totaled an estimated 30,000 during his rule. He also had a fondness for concubines, which numbered around 2,000, and multiple wives (including, incidentally, an Irishwoman named Mrs. Shaw). In between torturing laborers and beheading servants, he managed to father 867 children (525 sons and 342 daughters), an achievement recognized by Guinness World Records. When he came to power, Moulay Ismail wanted to erase all evidence of the magnificent Saadi Dynasty. He set about destroying and stripping many of the dynasty’s greatest buildings, including the El Badi Palace. But when it came to the Saadian Tombs, he showed a surprising amount of restraint, fearful of committing sacrilege by destroying a burial ground. Instead, he built a wall around the tombs, leaving only a small passage from the nearby Kasbah Mosque. Thereafter, the Saadian Tombs lay untouched and neglected for more than two centuries, the mausoleums attracting little more than weeds, stray cats and storks. Then, in 1917, a French aerial photography survey sighted the ruins. The rediscovered tombs were promptly uncovered and restored, and soon opened to the public in all their former glory.  The Saadian Tombs are located along Rue de la Kasbah near the Kasbah Mosque and not far from the ruins of the El Badi Palace. Opening hours are Monday to Sunday from 9 a.m. to 5 p.m. The entrance fee is 70 dirham."
21,Macuti Lighthouse and Shipwreck,"Beira, Mozambique",This rusted shipwreck directly in front of a century-old abandoned lighthouse looks almost surreal.,https://www.atlasobscura.com/places/macuti-lighthouse-and-shipwreck,"If you find yourself in Beira, Mozambique, it’s well worth a visit to Macuti Beach to witness this unusual scene: the remains of an old shipwreck lying on the sand directly in front of a mysterious abandoned lighthouse. At high tide, only a few rusted bulkheads are visible above the breakers, but at low tide, you can walk or wade right through the wreckage. In the light of early morning or late afternoon, the place has an almost surreal, brooding vibe. The red-and-white-striped Macuti Lighthouse (the beach is named after it) has stood here since 1904, but has been derelict for almost the last 20 years. In 1985, a seagoing tug, also christened “Macuti,” was intentionally run aground directly in front of the old lighthouse to serve as a breakwater. It seems like an ironic and inglorious end for a vessel that was once important enough to be featured on a Mozambican postage stamp. During the day, especially on weekends, the lighthouse and beach are a popular local hangout. Prepare for scores of locals enjoying the sun. Get a drink from one of the many bars nearby and sip as you sit at the foot of the lighthouse looking out at what’s left of the Macuti. Visit at after dark on a clear night, at low tide (about 11 p.m.), for the most enchanting views.  Macuti Beach is along the main coast road between Beira city and the airport. The red and white lighthouse is plainly visible from the road. Some people have been able to get inside and climb to the top of the lighthouse for a commanding view of the beach and shipwreck."
22,The Lion House,"Gorongosa, Mozambique","When humans abandoned this safari lodge, the lions took over.",https://www.atlasobscura.com/places/the-lion-house-gorongosa-mozambique,"The Gorongosa region, located in Great African Rift Valley in central Mozambique, is one of the most biodiverse places on the planet, and it has made efforts to preserve its unique ecosystems since the 1920s. By 1940 the wildlife reserve was such a popular attraction a safari lodge was built to accommodate tourists. Unfortunately, it was built right on a floodplain. Every year during the rainy season, the Mussicadzi River would flood the building, and the lodge was abandoned before it was even fully completed. But one man’s trash is another man’s treasure — or in this case, a pride of large wild cats. When humans abandoned the lodge, the lions moved in. The empty structure was named the Lion House (or “Casa dos Leões” as Portuguese is the official language of Mozambique) and lions have occupied it ever since. In 1960, Gorongosa became a national park, and today the magnificent animals and their unexpected residence in the deserted building are a famous landmark at Gorongosa National Park. For generations lions have been coming back to the house, even guarding it like their own territory, a curious behavior for a wild animal. Some of the lions — the park estimates there are 30 to 50 living on the reserve — use it as a safe haven for their cubs and a place to take shelter from the rain. The animals are known to ascend to the roof of the building for a better vantage point from which to watch their prey for hours, carefully choosing the best warthog or bushbuck to target for their next meal. And of course they use the house to do what cats do best: lie around and nap. Being at the top of the food chain has its advantages."
23,Maputo Natural History Museum,"Maputo, Mozambique","From neon green watering holes to bleached elephant foetuses, this Mozambique museum makes natural history weird.",https://www.atlasobscura.com/places/maputo-natural-history-museum,"Maputo, Mozambique’s Natural History Museum is housed inside a beautiful old building with nicely kept gardens. The collection includes many artifacts you would expect to find in a natural history museum, including descriptions of animal migration, ancient pottery, and a small ethnology exhibit, but it is also home to elephant foetuses and dioramas full of neon water. While the building housing the museum features a number of exhibits, but the largest amount of space is given to its aging taxidermy centerpiece. A majority of the ground floor is a crowded arrangement of preserved animals native to this part of Africa. The animals appear to be in various states of disrepair and include what museum guides claim is a pair of paper maché rhinos, created to replace the real rhinos, which had been stolen from the museum. Some of the trophy creatures are posed in deadly battle, while the majority of the menagerie are gathered around a strip of neon green watering holes. The unnatural color seems a bit strange, but is not unheard of in the natural world. Spared from both the watering hole and the battles, is a well-preserved honey badger, digging a hole in its own glass case. Not far from the taxidermy menagerie on the ground floor is also an eerie display of elephant fetuses behind glass. The half-formed giants are presented in a gradually more mature state of development. Although at no point are the foetuses anything less than a bit unsettling.  Located on the roundabout where Rua dos Lusiadas and Avenida Patrice Lumumba come together (not far from the Hotel Cardoso), the Natural History Museum is easy to find."
24,Grande Hotel of Beira,"Beira, Mozambique","Once living up to its name as the grandest hotel in all of Africa, the Grande Hotel is now home to a community of squatters.",https://www.atlasobscura.com/places/grande-hotel-of-beira,"In what was once an Olympic-sized pool, women wash their laundry in the questionable water, murky and still, as children chase each other around its length. Inside the four-story Art Deco structure, families cram themselves into every available room and corridor, fighting off rats, centipedes, and sometimes each other. Trash spills from every available space, the smell of urine and sweat hangs in the air, and light switches and faucets produce nothing. 2,000-3,000 people live here together, doing their best to keep it as safe and clean as possible, but the challenges of open elevator shafts, desperation and overcrowding are daunting. Welcome to the Grande Hotel of Beira, a luxurious getaway for the colonial elite, once thought to be the most splendid hotel on the continent of Africa. Built in the 1950s during Portuguese rule, the Grande Hotel was a vision of opulence. Parquet floors gleamed, chandeliers lit up the art on the walls and ornate décor. Elevators delivered guests to their lavish rooms with balconies looking out at a stunning view of the Indian Ocean, and across the decadent pool area. When the Liberation front of Mozambique rose up and civil war began to sweep across the country, the owners of the Grande Hotel fled, abandoning the property. It was used a refugee camp as the war raged on, but once it ended, the battered building was taken over by homeless citizens made destitute by the decades of unrest. The once magnificent building, while still grand in stature, has made the complete journey from playground to slum. The parquet floors were ripped out long ago and burned for heat, everything that could be sold, burned or used has been stripped out of every inch of the property. The elevator shafts are empty, floors collapse, and trees grow up through balconies and terraces. Political posters hang tattered against graffiti-filled walls, smiling and promising something better. The slum has a loose organizational structure, a mediator that helps work out disputes, a cleaning schedule that residents must adhere to, and two rules which everyone must try to follow to the best of their abilities: “Keep the Cleanliness and the Respect.” While somewhat dangerous, the hotel can be visited; residents sell produce and fish in the courtyard, and the government promotes classes for the children that live there. Talk of tearing it down or kicking the squatters out is met with resistance, especially when no alternative living space is being offered. Ironically, a room at the Grande Hotel of Beira is in higher demand than it ever was when it was in operation."
25,Kolmanskop Ghost Town,Namibia,The remains of diamond fever taken over by the desert.,https://www.atlasobscura.com/places/kolmanskop,"People flocked to what became known as Kolmanskop, Namibia, after the discovery of diamonds in the area in 1908 by Zacharias Lewala, a railway worker, who picked up what he thought was an unusually shiny stone, and showed it to his supervisor. The supervisor, August Stauch, immediately applied for a prospector’s license, and verification confirmed that the first diamond in the region had been found. The diamonds were in such supply that they could be picked off the ground by bare hands, and soon the area was flooded with men wanting to make their fortune. As people arrived with high hopes, houses and other key buildings were built. The new town, which was German-influenced, saw the construction of ballrooms, casinos, theaters, ice factories, and hospitals, as well as the first X-ray station in the southern hemisphere. Prior to World War I, over 2000 pounds (1000 kilos) of diamonds were sifted from the sands of the Namib desert, and Kolmanskop became a diamond boom town. During the war, however, the price of diamonds dropped considerably. On top of this, larger diamonds were later found south of Kolmanskop, in Oranjemund. People picked up and chased after the precious stones. By 1956, the town was completely abandoned. Today, the eerie ghost town is a popular tourist destination. Guided tours take visitors around the town and through the houses which, today, are filled only with sand.  Kolmanskop can be visited between 8 a.m. to 1 p.m. Schedule varies depending on the day of the week. There are one or more guided tours which are included in the ticket price. The guided portion lasts about an hour with information given in both English and German. Afterwards or before, there is time to wander around by yourself, and take photos or explore inside many of the sand-filled houses. Tickets are available at Luederitz Tours & Safaris in Bismarck Street and on site."
26,Eduard Bohlen Shipwreck,Namibia,"Far from the shore, this sandy victim of the Skeleton Coast looks like it was plopped in the middle of the desert.",https://www.atlasobscura.com/places/eduard-bohlen-shipwreck,"The Skeleton Coast is a strip of desolate, unforgiving earth; a place where parched desert dunes ripple toward the Atlantic Ocean. Sailors, having wrecked their vessels in the heavy fog that spills off the land most mornings, found themselves trading life at sea for a hot, hellish terrain. One particular shipwreck feels like a fitting reminder of the coast’s foreboding loneliness. Trapped within a veil of thick fog, the Eduard Bohlen ran aground along Namibia’s Skeleton Coast on September 5th, 1909. The 310-foot-long cargo ship now lies partially buried beneath the sand, destined never to complete its journey from Swakopmund to Table Bay. Strangely, the ship appears to be stranded within the middle of the desert. In the years after it sank, the desert began encroaching upon the shoreline. It’s more than 1,000 feet away from the water, making it a must-see for wreck enthusiasts, history buffs, and intrepid desert explorers alike. Wind-whipped waves of sand have replaced the ocean water that once lapped at its rusting remains. Jackals occasionally hole up inside when seeking refuge from the relentless sun. The Skeleton Coast has become an unplanned ship graveyard of sorts, dooming the vessels and their sailors to a dry desert end. Shipwrecks litter the land around the Eduard Bohlen. Some still remain within the ocean’s grasp, while others are now no more than a few pieces of wood poking out from the sand."
27,Namib Sand Sea,Namibia,"A desert that rolls right up to the ocean, where it's so dry animals live off the fog.",https://www.atlasobscura.com/places/namib-sand-sea,"The beautiful red sand of the Namib Sand Sea flows right up to the actual waves of the ocean. It’s one of the world’s only coastal deserts, with dune fields winding over its three million hectares. There are two dune systems at work here, one that is ancient and one that is young. It’s also known as the world’s oldest desert, believed to have been formed by the erosion of materials from thousands of kilometers away. While it is incredibly arid, with fog as the primary source of water, the desert still boasts a wide array of endemic wildlife, including the Welwitschia plant, the Dune Lark, and various reptiles and invertebrates. The Namib Sand Sea was named an UNESCO World Heritage Site in 2013."
28,Dead Vlei,"Sossusvlei, Namibia","This ""dead marsh"" sits among the largest sand dunes in the world, a forest frozen in time.",https://www.atlasobscura.com/places/dead-vlei,"Among the towering red dunes of Namib-Naukluft National Park in the central Namib Desert is an area known as Sossusvlei. It is a strange and alien landscape. The rich red dunes that surround the area owe their hue to age—over the thousands of years, the sand has literally rusted. Sossusvlei is a wide, flat, salt-covered expanse with a dense and compact layer of clay in the subsoil. When dry, Sossusvlei is hard and arid, and when wet, as it gets every 5-10 years when fed by the Tsauchab River, it becomes sticky and plastic. The area is the river’s final destination. Even in the wettest of years, the water soaks into the salt/clay pan, giving the area its nickname: “place of no return.” Altogether the blue sky, red dunes, and white pans make a striking vision, reminiscent of movies such as The Fall, The Cell, and Steel Dawn. Nearby is yet another “place of no return” this one even older, and much more dead than Sossusvlei. Known as Dead Vlei or “dead marsh” (vlei being Afrikaans for a type of marsh), it is found among the tallest dunes in the world—some reach 1,312 feet high, which is almost as lofty as the Empire State Building. Dead Vlei was once like Sossusvlei, with the river draining into it nourishing desert life and even trees. But no longer. Some 900 years ago the climate dried up, and dunes cut off Dead Vlei from the river. It became too dry in Dead Vlei for the trees to even decompose. They simply scorched black in the sun, monuments to their own destruction. The trees, now over 1000 years old, form a barren forest. The area, however, is not entirely without life. Salsola shrubs and clumps of Nara melon stay alive by subsisting off of morning mists. It is a 44-mile drive from the park gates to the dunes of Sossusvlei and Dead Vlei. One of the many reasons to go is to experience the sunrise (or sunset) over the huge red sand dunes of the Namib desert. The skies are among the clearest on the planet.  Drive to Namib-Nauklaft Sossusvlei is the better part of a day's drive from Windhoek. There are some rather difficult mountain passes on some secondary roads, so you'll have to choose your route wisely if you don't bring a high-clearance vehicle (there are several routes from Windhoek). The best route without nasty mountain passes would be from the south-central town of Mariental. On the other hand, the passes provide excellent viewpoints. The road from the accommodations in Sesriem to Sossusvlei itself is tarred almost all the way, although this was the worst tarred sealed road in Namibia. The road is now well maintained and in good condition. On the last 5 km you have to drive through sand, so you will need an all-wheel vehicle"
