index,attraction,location,blurb,url,description
10,Design Panoptikum,"Berlin, Germany",A surreal museum of extraordinary industrial objects.,https://www.atlasobscura.com/places/design-panoptikum,"A step through the doors of Design Panoptikum, a Museum of Extraordinary Objects, is a step into a wonderfully unnerving world of retro-tech attached to body parts, and medical equipment paired with common items from eras spanning past and future. Troubling imagery coupled with a self-described “space carnival atmosphere” lends to a spooky yet whimsical world of doll-like mechanical monsters and a place where people seem to have been put together with spare parts. Lounging on rare furniture under a substantial collection of bizarre lamps, these eerie figures and their surrounding furnishings are designed from historical objects from aviation, the medical field, the film industry and more. Owner Vlad will, if you’re lucky, give you a personal tour of his half design museum, half horror house of imagination."
11,Stasi Museum,"Berlin, Germany",A museum dedicated to the history of a terrifying secret police is now held in their former headquarters.,https://www.atlasobscura.com/places/stasi-museum,"An inside look at the operations of one of the most feared secret police states of the 20th century. The Stasi was the GDR’s infamous secret police force. Considering itself the “shield and sword of the party” it ran a covert war against perceived enemies of the state. It was from this building that head of the Stasi, Erich Mielke, ran one of the most feared secret police forces the world has ever known. It’s estimated that one out of every 10 East Germans worked as an informant for the Stasi, and the museum shows many of the bizarre ways the totalitarian regime used to spy on its citizens. Microphones hidden inside church hymn books, wrist watches with wire taps that ran up your sleeve, one of the most peculiar methods even involved the use of sniffer dogs. This latter method involved hiding cotton squares under seat cushions, then after the suspect left their seat, the cotton square was removed from the seat and placed in an airtight jar. Dogs could then be used to track that person based on the scent they left behind. There is a special section of the museum, on the 3rd floor, dedicated to the Stasi technique of “Zersetzung” (corrosion)—the East German secret police method of dealing with problematic political dissidents by, for example, ruining their marriages, delivering pornographic material to their homes, and routinely deflating the tires on their bicycles. All in order to drive their victims to the end of their wits. The museum also highlights the Orwellian brainwashing that took place at school level; instead of cutout dolls with fashionable clothes, children of the GDR had cutout dolls with gas masks and AK-47s. Flash cards used to teach A, B, C’s featured lock picking, fingerprint taking, and camera surveillance. Look out for the painting at the head of the conference room, depicting the construction of the Berlin Wall in 1961, produced by the same artist (the unfortunately named Dr Frankenstein) responsible for the series of abstract political images adorning the walls of the nearby Magdalenenstrasse U-bahn. Today the odd methods the Stasi used to employ, waver between the amusing and the downright strange. But for the common people living behind the Iron Curtain, they were a ruthless, all-seeing force, the mention of which would send shivers down spines. U-bahn 5, station Magdalenenstr."
12,Haus Schwarzenberg Street Art Alley,"Berlin, Germany","A narrow passage next to a cafe leads to a courtyard exploding with murals, tags, and paste-ups.",https://www.atlasobscura.com/places/haus-schwarzenberg-street-art-alley,"On the north side of Berlin’s famous Hackescher Markt stands the entrance to the Hackeschen Höfe, a series of interconnected art nouveau courtyards featuring shopping, entertainment, and dining. Just a bit farther up the street, however, another courtyard is hidden away all on its own. Lacking a grand entryway, it can be easy to miss, but through its humble portal lies a hot spot of Berlin street art. Since street art is mercurial and chaotic by its very nature, the art on display in the alley next to Haus Schwarzenberg changes on an almost weekly basis, with new pieces being painted on, papered over, added to, and repurposed in the constantly evolving collage that washes over this little urban oasis. Famous street artists like El Bocho, Miss Van, Stinkfish, Otto Schade, and more have been known to add to the churn. The alley also features a famous painting of Anne Frank by Jimmy C that remains intact and untouched. The existence of this vibrant cultural pocket is thanks chiefly to Haus Schwarzenberg, a non-profit arts organization that occupies the building adjoining the alley. Even more artwork can be found in the stairwells and shops located in the building, so be sure to have a peek inside the doors leading off of the courtyard while you’re there.  The entrance is a narrow alley just to the right of the Cafe Cinema."
13,Eltz Castle - Burg Eltz,"Wierschem, Germany",This medieval castle overlooking the Elzbach river looks just like it did hundreds of years ago.,https://www.atlasobscura.com/places/castle-eltz-burg-eltz,"One of only three castles in the region left intact over the centuries, Burg Eltz (Eltz Castle) has remained in the same family for over 850 years, or 33 generations. Though the Eltz family first moved into the castle in the 12th century, they continued making renovations and additions for centuries. As such, it wasn’t completed until between 1490 and 1540. The 80-room castle is still occupied today, and looks much as it would have hundreds of years ago. Local stories say that it is infested with the ghosts of medieval knights. The castle is one of the few in the area that survived the Thirty Years’ War. The French did not destroy the castle thanks to its location, and some skilled diplomacy on the part of the landowners.  Located between Koblenz and Cochem, near the Mosel River in the Eltztal. Go early in the morning to avoid crowds. There are two routes down to the castle, one is a hiking trail and the other is a well-trod tourist trail. The parking and start point for each are on opposite sides of the valley. Open April to November."
14,The Bastei,"Lohmen, Germany",Ruins of a German Castle on top of a towering stone pillar.,https://www.atlasobscura.com/places/bastei,"Rising up from the Elbe River Valley, Saxon Switzerland contains some of Germany’s most spectacular scenery - a maze of sandstone pillars, pristine forest, and intimidating fortresses. One of these was the Felsenburg Neurathen - built in the 11th Century, it dominated the landscape for 3 centuries until burned by a besieging army in 1484. Sadly there is little left of the Felsenburg Neurathen that once sat on top of the natural stone towers. Today, it is possible to visit the ruins, but what’s more spectacular is the view that the site commands. The surrounding area is so scenic that it was the site of Germany’s first landscape photography, and by 1850 the original wooden bridge had been replaced by a permanent one made of sandstone in order to accommodate the increasing tourist traffic. From the Bastei, you can look out into a wide valley where sandstone mesas rise up from the forest floor and the site itself is a gateway to various hikes throughout the park region. The region around the Bastei is also popular with rock climbers, and there are numerous free-climbing options. Take the S1 from Dresden in the direction of Bad Schandau and exit the train at the town of Rathen. Cross the river using the ferry and follow the well-marked trail to the Bastei."
15,Museum of Unheard of Things,"Berlin, Germany",A wunderkammer of mysterious objects and stories.,https://www.atlasobscura.com/places/museum-of-unheard-of-things,"Berlin seems to be fascinated with the examination of “things.” The Museum der Dinge, a collection of everyday items devoted to modern object design, and the Design Panoptikum, a surreal museum of extraordinary industrial objects, are a couple examples. This beloved curio collection of “Unheard of Things” is further proof. The Museum of Unheard of Things is a wunderkammer of curious and evocative items. The objects in the collection are all arranged by their weight, and plastered all over the museum walls. The items themselves are not the entirely the point, though—what’s really on display is the power of imagination, for an “unheard of” story has been invented about each exhibit by the raconteur curator. Each seemingly simple object inspires a tall tale or urban myth, told in a dry and convincing way by its label - so convincing, in fact, that some museum visitors leave in awe of the “petrified water” they have seen. Read the tale of the petrified potatoes, the story behind the fur of a Bonsai deer, or the cow-pie worshipping community, or how sacramental wine lost its red color. These are just some of the myths you can learn in this unique exhibition. Located in an East Germany factory building, the museum is curated by artist Roland Albrecht, who also has a book by the same name. The idea behind both is to encourage people to pause and reassess their world view, to think about the bigger story behind the everyday things we take for granted, and to view the world through the lens of imagination."
16,The Oracle of Delphi,Greece,The hallucinogenic center of the ancient world.,https://www.atlasobscura.com/places/the-oracle-of-delphi-greece,"For ancient Greeks, Delphi was the center of the world: a site sacred to the god Apollo, where all Greeks united to worship. But at its heart was a dark, strange place: the mysterious sanctuary where the priestess of Apollo prophesied. The priestess, called the Pythia, sat above a chasm in the earth, which belched forth fumes. She breathed deeply – some believe that the fumes possessed hallucinogenic properties - and slipped into semi-consciousness. Her prophecies were opaque, often frantic. This was the Oracle of Delphi: the Greeks’ most famous and most feared window into the will of the gods. It lay in “a cavern hollowed down in the depths” of the hillside, as the historian Strabo reported, underneath the great Temple of Apollo. Today, the ruins of the Temple sit on the slopes of Mount Parnassus. It was destroyed by the Emperor Theodosius I, in 390 CE, in an attempt to eradicate the old pagan beliefs. Few traces of the Oracle remain, but the site is still an eerie one: mist clings to the hills, and you can almost hear the ghosts of Croesus, Nero, and Alexander."
17,Meteora,"Kalabaka, Greece","Monasteries on rock pillars, once accessible only by frayed ropes.",https://www.atlasobscura.com/places/meteora,"The Orthodox church has always had a knack for picking spectacular locations for its sacred buildings, and Meteora is no exception. Even if it weren’t the location of the second most important monastery complex in Greece, Meteora would still be a site worthy of awe. In the foothills of the Pindus mountains, above the central Greek plains of Thessaly, is a series of geological wonders that stick out from the ground. The name Meteora means “suspended in the air” or “suspended rocks” and it is appropriate. Wind, water, and the harsh temperatures have carved out a series of gigantic sandstone pillars, some of them hundreds of meters high. The first hermit monks appeared in this area as early as the 11th century, however the monastery complex only began to flourish after the Ottoman conquest of Byzantine empire in 1453. Due to persecution and concern about the Ottomans, orthodox monks sought refuge in increasingly remote locations. What better place to establish a monastery then in, as Meteora is sometimes translated, “the heavens above”? To gain access to the monastery one originally had to climb a series of ladders tied together or be dragged up via a large net. According to the monks the ropes up to Meteora were only replaced “when the Lord let them break.” Today steps have been carved into the rock and a bridge built from a nearby plateau. At its peak the complex included 20 monasteries, however only six of them remain today; five are for men only, and the sixth for women. Great Meteora is the largest and most often visited by tourists. Roussanou is located on a relatively smaller rock, and this makes it an excellent point for spectacular photos of the Varlaam monastery and of the Metamorfosis church.  Each monastery has slightly different open hours so some planning up ahead is needed if one intends to visit all 6 monasteries. Proper attire is required, skirts below the knee length for women and long pants for men."
18,Sami,Greece,A spectacular cave and a beguiling lake.,https://www.atlasobscura.com/places/sami,"Sami, located on the Greek island of Kefolonia (sometimes spelt Cephalonia) boasts two magnificent geological oddities: Drogarati Cave and Melissani Lake. The short distance between the two allows tourists to visit both of these natural wonders in one day. Lake Melissani was given its name after archaeological excavations in 1951 and 1962 revealed Minoan depictions of the nymph Melissanthi and the god Pan. The lake itself was created many years ago when a huge underground cavern collapsed, leaving a large circular opening to the surface. Between 11am and 1pm on sunny days, Lake Melissani is an otherworldly blue. Three hundred years ago, the Drogarati Cave was discovered after an earthquake opened up a previously closed entrance, but it was not until 1963 that the cave was opened to the public. Those who have been fortunate enough to visit are treated to its beautiful stalagmites and stalactites. The largest room in the cave, “Sala of Apotheosis,” is 900 meters square and illuminated. It is often used for concerts because of its outstanding acoustics. The published coordinates will take you to the Melissani Lake. The most stunning of the two attractions on the island. If you want the Drogarati Caves, punch 38.227121°, 20.628339° into your GPS. Don't get it wet here though!"
19,Navagio Beach,"Zakinthos, Greece",Hidden in a secluded Greek cove is a pristine beach marred only by the rusting smuggler's hulk stranded on its shores.,https://www.atlasobscura.com/places/navagio-beach,"The island of Zakynthos is a jagged little piece of land off the southwest coast of Greece that features a number of rocky coves cut off from the mainland. In one of these secluded bits of paradise is Navagio Beach, a sandy little strip that would be remarkable for its beauty, but is made more so by the crumbling remains of a smuggler’s shipwreck. Also known as “Shipwreck Beach” and “Smuggler’s Cove,” the beach became a mini ship graveyard in 1983 when the shipping vessel known as the Panagiotis crashed on the scenic shore in Zakynthos Greece. According to reports, the ship was smuggling cigarettes, booze, and maybe even humans when the authorities caught onto the trail and chased it through bad weather, right into the cove, where it ran aground. Ever since the crash, the hulk has sat on the shore slowly falling apart. The crash site soon became a popular destination for vacationers looking not only for an untouched beach but called by the siren song of the decaying ship. As the bulkhead of the ship rust away the hull seems to be sinking into the sands, but most of the vessel still sits on the beach. Today, the beach is still a popular site for people looking to get off the beaten path, although the path is often beaten by hundreds of others at peak times. The beach was prominently featured in the Descendants of the Sun Korean drama, which led to a surge of interest among Korean and Chinese tourists.  The ship is only accessible from sea, and most tour operators on the island run day trips. Some tours run only in high season from April to October. The best time to visit the beach is early morning before the hordes of tourists spoil the landscape."
