index,attraction,location,blurb,url,description
10,Monastery of Our Lady of Sednayah,"Sednayah, Syria",One of the oldest monasteries in the world is a key pilgrimage site for both Muslims and Christians.,https://www.atlasobscura.com/places/monastery-of-our-lady-of-sednayah,"Believed to be built in 547 by Byzantine emperor Justinian I, the Monastery of Our Lady of Sednayah is one of the oldest monasteries in the world. The monastery is currently maintained by a religious order of nuns and overlooks the small town of Sednayah. The religious outpost is about 34 kilometers north of Damascus. Inside the convent is an icon of St. Mary allegedly painted by St Luke."
11,Tomb of Hafez al-Assad,"Al Qardahah, Syria",Three members of Syria's ruling family entombed in quiet mountain town.,https://www.atlasobscura.com/places/tomb-of-hafez-al-asad,"Ever since former Syrian President Hafez al-Assad died in the summer of 2000, it seems his hometown and final resting place of Qardaha has never stopped mourning. The newly paved road leading to his tomb is lined with black lamp posts and lofty trees, and except for the occasional motorcycle or service bus, there is an eerie silence in the vicinity of the tomb. If it weren’t for Assad’s patronage throughout his 30-year tenure, the town of Qardaha would be just another sleepy, mountain town dominated by Syria’s privileged Alawi sect. Today, Qardaha is still tranquil and isolated, but is home to the tombs of the Assad family, including Hafez’s mother Na’asa and his son Basil, who died at the age of 32 in a 1994 car crash. Hafez and Basil are both entombed in a white-roofed mausoleum adorned with Quranic texts that overlooks a lush valley. Their coffins are sunken into the tomb’s marble floor, with black-clad guards pacing and keeping watch. Outside of the tomb, there is an open shed that houses flowers and devotional plaques brought by mourners. Just down the road at Na’asa Assad’s tomb, an aqua green-domed mosque awaits. The inner courtyard fountain is flanked by separate rooms for prayer, but the centerpiece of the tomb is a painted portrait of Hafez bowing with respect to a hagiographic depiction of Na’asa. From Damascus or Aleppo, take any bus to Lattakia. At the Lattakia bus station, there will be many smaller service buses to Qardaha. Once you arrive, follow the black lamp posts."
12,October War Panorama,"Damascus, Syria",3D war panorama in Damascus built with help from North Korea.,https://www.atlasobscura.com/places/october-war-panorama,"The Tishreen or October War Panaroma Museum in Damascus commemorates the 1973 October War between Israel, Egypt, and Syria from a decidedly Syrian perspective. The external grounds of the museum feature Russian-built tanks and jets used by Syria during the war, as well as captured Israeli weapons with placards highlighting that the weapons are “Made in the U.S.A.” The museum and its exhibits were built in collaboration with North Korea, which is evident from the socialist-realist concrete friezes near the museum’s entrance, as well as the painted portrait of former Syrian President Hafez al-Asad hand-in-hand with former North Korean Leader Kim il-Sung featured in the main gallery. The gallery is full of Asad family portraits, but its true gem is the wall-sized North Korean-painted mural depicting Hafez al-Asad in populist ecstasy as he is thronged by his people. The main event of the museum is the 3D panorama depicting the October War battle for Quneitra in the Golan Heights. While sitting on a rotating platform, visitors are submerged in the battle with pre-recorded Arabic narration from speakers. Located on the Harasta Bus Terminal Road. Take either a taxi or the Harasta microbus. The panorama is noticeable from the road."
13,Cappadocia,"Aksaray, Turkey","In this historic region, homes and churches are carved into ancient volcanic rock formations.",https://www.atlasobscura.com/places/cappadocia,"Located in the Nevşehir Province in the Central Anatolian region of Turkey, Cappadocia is an area where entire cities have been carved into the rock. An area with history so abundant and far-reaching as to render entire centuries as footnotes at first glance, the landscape appears as an abandoned alien desert with fields that look like waves frozen in time, and rocky spikes and spires protruding from the landscape like some sort of meringue set in stone. The rock formations that makeup Cappadocia were created by volcanic eruptions, erosion, and wind. Over three million years ago a volcanic eruption deposited a blanket of ash across the 1,500 square mile landscape which formed into a soft rock. This rock, slowly eaten away by wind and time, has created some spectacular forms. But the human history of the area is as compelling as the geological one. With rock soft enough that you can easily dig right into it, part of what adds to Cappadocia’s strange appearance is that carved into every hillside, spire, and boulder is a home complete with windows, bedrooms, kitchens, and multiple stories connected by ladders or steps. The pathways and structures carved from the rock hold a long history of struggle and resistance. As early as the 3rd century, the caves and tunnels within the rock formations were being used as a hiding place by Christians escaping persecution by the Romans. By the 10th and 11th centuries, Byzantine Christian monks were building hundreds of small churches—each beautifully painted and decorated—into the hillsides as monasteries and training grounds for early Christian missionaries. Nowhere else is the soft pliability of the landscape, and the ingeniousness of the ancient architecture more visible than in the nearby subterranean cities of Derinkuyu and Kaymakli. Derinkuyu is 11 stories deep, has dozens of miles of tunnels connecting it to other underground cities, and can accommodate many thousands of people. It is truly an underground city, with areas for sleeping, stables for livestock, pits for cooking, bathrooms, praying, even for being buried. Today, the tops of the tombs have eroded, exposing the narrow, empty graves. Some 200 underground structures have been discovered in Cappadocia, many of them connecting to each other via tunnels. Most people didn’t live in the underground cities full time. Underneath the cities was a vast network of tunnels, connecting each home in the area to the city. When the area came under attack, families would flee to their basements, rush through the dark tunnels, and gather in the underground city. The boundaries of historical Cappadocia are vague, particularly towards the west. To the west, Cappadocia is bounded by historical regions of Galatia and Lycaonia. To the south, the Taurus Mountains separate Cappadocia from Cilicia and the Mediterranean Sea. Roughly, the area is about 250 miles from east to west and 160 miles from north to south. The name Cappadocia has been co-opted by the tourism industry to refer to any place where natural wonders and geology provide the main forms of entertainment and attraction. Those wishing to enjoy an overnight in the region should visit Gamirasu Cave Hotel and check out the Byzantine King Suite."
14,Basilica Cisterns of Istanbul,"Istanbul, Turkey",A marvel of Byzantine engineering under the streets of Istanbul.,https://www.atlasobscura.com/places/basilica-cisterns-istanbul,"A Frenchman visiting Constantinople (now Istanbul) in the 1500s heard strange stories of locals drawing up fresh water and even fishing from holes in their cellars. Intrigued by these stories and the legends of great underground temples, he decided to explore. Upon further investigation, he found a subterranean marvel, the largest of the long-forgotten palatial cisterns of the Byzantine Empire. Fish swam in an artificial freshwater lake the size of two football fields and the vaulted brick ceilings were held up by 336 30-foot pillars scavenged from nearby Roman ruins. Amazingly preserved despite centuries of conflict and siege, the cistern was built in 532 by the Byzantine Emperor Justinian I to store fresh water for the palace and nearby buildings. Nicknamed Yearbatan Sarayi, or “The Sunken Palace” in Turkish, it is known in English as the “Basilica Cistern” because of its location on the site of an ancient basilica. When Justinian undertook the building of the cistern, Constantinople was still in the shadow of the devastating Nika Revolt which took place in January of that year. The Byzantine equivalent of soccer riots gone massively out of control, the revolt took place in the wake of a hotly contested chariot race and culminated in the burning of much of the imperial city, and the killing of 30,000 rioters by Justinian’s troops. The cisterns were built as part of the rebuilding efforts in the aftermath. In the past, visitors could rent a rowboat to float past the columns in the dripping gloom. Restorations in the late 1980s dredged the silted-in floor and added lighting, elevated walkways, and a cafe for visitors. There are still fish in the now-shallow water, helping to keep the water clear. The two giant Gorgon-head pillar bases at the far end of the cistern are an intriguing mystery. It is suspected that they may have been pulled out of an older pagan temple, where motifs of the famous Gorgon Medusa were used as a protective emblem. It is possible that the placement of these two faces—upside down and sideways, at the base of pillars—may have been a deliberate display of the power of the new Christian Empire. Or it’s possible that the stones were just the right size. The Atlas Obscura Podcast is a short, daily celebration of all the world’s strange and wondrous places. Check out this episode about the Basilica Cisterns of Istanbul.  Entrance is across from St. Sophia. Subway stop: Sultanahmet"
15,Pamukkale Water Terraces,"Denizli, Turkey",Roman ruins top white travertine terraces formed by ancient hot springs.,https://www.atlasobscura.com/places/pamukkale-water-terraces,"Once a kind of Roman-era health spa, the spectacular rock formations below the ancient city of Hierapolis form a blindingly white natural cascading fountain. Waters from ancient hot springs spilling down the hillside for a millennia have formed terraces of oyster-shell shaped pools, the white travertine constantly refreshed by the flow of the calcium rich waters. Named the “Cotton Castle” in Turkish, the site has been celebrated as a natural wonder since the second century BC when the city of Hierapolis was formed around the healing waters. A thriving metropolis during the Roman era, the city survived and rebuilt several times following earthquakes, and it was not completely abandoned until 1300 AD. The ruins are extensive, including a Nymphaeum fountain which distributed water throughout the city, a large amphitheater, as well as the remains of the largest ancient necropolis in Turkey. Together with the ruins of Hierapolis, Pamukkale is now a protected UNESCO World Heritage Site. Before the designation, the terraces were in danger of being destroyed through a combination of neglect and commercial development. Hotels were built at the top of the site, partly obscuring ruins of Hierapolis , and wear and tear from the feet and shoes of visitors had scarred and turned many of the pools brown. Efforts to protect the delicate natural phenomenon have dramatically changed the area. Hotels have been demolished, and in an effort to allow the pools natural white appearance to be maintained, access to the pools is tightly restricted, and water released from the spring is controlled and only distributed to a few pools at a time. Artificial pools for bathing tourists have been added. Although natural phenomenon like this is exceedingly rare, a similar but smaller set of travertine pools exist in Huanglong, China. Sadly, another site beloved by Victorian settlers in New Zealand was destroyed by a volcanic eruption in 1886. Visitors should bring a backpack to comfortably carry their shoes, as you can explore the main drift of the mountain, but only barefoot.  The nearest town is Denizli, approximately 20km away. Local buses (""dolmush"") and taxi's are available in Denizli to Pamukkale."
16,Lycian Rock Tombs,"Fethiye, Turkey",These tombs were built into the side of a mountain so that ancient angels could reach the dead.,https://www.atlasobscura.com/places/lycian-rock-tombs,"Carved into the side of a Turkish mountain are what look to be the entrances to countless temples, but are in fact the ornate facade of ancient Lycian tombs. The Lycians believed that their dead were carried to the afterlife by magic winged creatures and thus they placed their honored dead in geographically high places such as the cliffside. Dating back to the 4th century, many of the numerous entryways are adorned with tall Classical columns and intricate reliefs, a bit duller from centuries of weathering. The older tombs are often no more than unremarked holes dug into the rock. Despite the external grandeur, the interior of the tombs are spare chambers cut into the rock with a simple monolith inside to display the body and the rooms, are otherwise empty from hundreds of years worth of looting."
17,Myra Necropolis,"Demre, Turkey","A Lycian city of the dead carved into the hillside of Southern Turkey, complete with startlingly human touches.",https://www.atlasobscura.com/places/myra-necropolis,"Though archaeologists rank the exquisite necropolises at Myra as classics of Lycian culture, the site’s most beautiful elements are some of its touching, humanizing details. Dating back to the 4th century BCE, the rock-cut tombs line the hills above Myra’s famed theater and the Church of St. Nicholas. These houses of the dead are divided into two main necropolises comprised of a mixture of house- and temple-style tombs: the ocean necropolis and the river necropolis. Colorful as they seem now, most have faded greatly over the years after having been painted brilliant shades of red, yellow, blue, and purple in their prime. The most famous example of this was documented by early explorer Charles Fellows during his visit in 1840. Named after the lion and bull adorning its facade, the “Lion Tomb” also contains 11 life-sized stone figures thought to represent the grave owner’s family. A number of inscriptions in ancient Greek and Lycian appear carved throughout, including one that sounds as if it could’ve been written just yesterday: Moschos loves Philiste, the daughter of Demetrios. Once exclusively the provenance of the upper and middle classes, the presence of Myra’s remarkable necropolises signal the residents’ former prosperity in addition to an ongoing sense of security that translated from this world into the next."
18,Gobekli Tepe,"Örencik, Turkey",This hunter-gatherer architecture is believed to be the oldest religious complex known.,https://www.atlasobscura.com/places/gobekli-tepe,"Summarizing the importance of the the archaeological site at Gobekli Tepe (Turkish for “Hill with a Belly”) is a formidable task. In 1994, German archaeologist Klaus Schmidt and his team unearthed a handful of findings that continue to revolutionize the way archeologists think about Stone Age man. The site dates back 11,500 years, to the tail end of the Stone Age. The predominant understanding was that during this time, hunter-gatherers roamed the Earth, never settling, living as each day came. The huge Gobekli Tepe complex, however, brings this view into question. It consists of large, T-shaped pillars with animal carvings, huge stone rings, and a vast amount of rectangular rooms, many believed to have religious importance. One theory is that this site was not used for domestic purposes, but for rituals and sacrifices and the site at Gobekli Tepe is believed by some to be the oldest religious complex known to modern man. For this reason, the site has often invited breathless comparisons to the Garden of Eden, or the “origin of religion,” which has long been associated with the Fertile Crescent and the ancient Sumerians, who invented written language. Equally curious is the fact that before this discovery, there was no evidence of hunter-gatherers ever erecting large monuments and buildings, making this perhaps the world’s oldest known architecture. Nearby the site is Mount Karaca Dag, a mountain that geneticists believe to be the birth place of many of today’s cultivated grains. It’s theorized that Gobleki Tepe could be showing us a transition period, depicting nomadic cultures’ first attempt to farm (which would later bring about permanent settlement). The one acre excavation site has raised more questions than it has answered, and astoundingly enough, the site is believed to extend some 22 additional acres. Around 8,000 B.C., the site was filled with soil and mysteriously abandoned."
19,Troy,"Çanakkale, Turkey",This famous city eluded concrete detection until the early 2000's.,https://www.atlasobscura.com/places/troy,"Famous for being the focal point of the legendary Trojan war, the city that was duped by a wooden horse was long theorized to exist around the region of modern Turkey, but it took decades of literary comparison to actually find the city of Troy. In 1868 German businessman and archeologist Heinrich Schliemann had a chance meeting with English archeologist Frank Calvert who had begun digging in Hisarlik, Turkey and the first step in finding Troy was underway. The two were able to uncover a number of overlapping classical ruins in the area pointing to a series of cities that were essentially built on top of one another over the early centuries. Excavations on the area continued unabated throughout the years after its groundbreaking, with each new team finding more and more artifacts and ruins in a seemingly endless series of discoveries. The Troy site would come to be one of the most complex archeological digs in history, revealing nine distinct ages of urban construction. Over the years researchers dug up coins, jewelry, defensive walls, theaters, and a number of other buildings. While all of the work at the Troy site was done under the general acceptance that the site was the actual location of the historical city, it was not confirmed (as much as such a thing can be) until 2001 when a team of researchers used a mix of geology, literary reference, and topography to identify the site. Troy now welcomes tourists, and you don’t even need to trick your way past the gates."
