index,attraction,location,blurb,url,description
10,Underwater Plane Wreck Near Staniel Cay,"Rokers Point Settlement, Bahamas",One of the most accessible undersea plane wrecks in the world.,https://www.atlasobscura.com/places/underwater-plane-wreck-near-staniel-cay,"Divers, historians and scuba enthusiasts often train for years to explore undersea wreckage, but this dive site can be found in just over six feet of water. Located about half a mile away from Staniel Cay Yacht Club, the wreckage of this plane crash might be the most accessible artificial dives in the world. In about six feet of warm Bahamian water, the remains of this plane wreck don’t let the shallow conditions stop them from becoming a sanctuary for many fish and coral species, as crash sites often do. In addition to vegetation and the usual wandering schools of tropical fish usually found near undersea structures, this wreckage is known for the nurse sharks who like sleep under its wings."
11,The Musician,Bahamas,A full-scale sculpture of a mermaid and baby grand piano hidden underwater by David Copperfield.,https://www.atlasobscura.com/places/the-musician-bahamas,"A strange surprise waits beneath the waves for snorkelers splashing through the waters around magician David Copperfield’s private islands. Just off the coast of Rudder Cut Cay, swimmers will find a life-sized sculpture of a mermaid lounging atop the sandy ocean floor. The mermaid waits near the bench of a baby grand piano as if beckoning divers to sit down and play her a tune. The stainless steel sculpture is hidden about 12 to 15 feet below the surface and can be a bit difficult to spot when the current stirs up the sand and clouds the water. It makes discovering them on a clear day feel all the more magical. Snorkelers capable of holding their breath for a while like to swim down and pose atop the bench as if they, too, belong in this underwater world. Copperfield, who owns multiple private islands within the Bahamas, commissioned the artwork from Jason DeCaires Taylor and had it sunk as a quirky surprise for the few, exclusive guests who stay on the private island or those who take boat trips to snorkel off the shore."
12,Great Isaac Cay,Bahamas,"Bermuda triangle lighthouse, site of mysterious disappearances, left to crumble into the Atlantic.",https://www.atlasobscura.com/places/great-isaac-cay,"Erected in the 1850s to prevent merchant ships from disappearing in the Bermuda Triangle, the 152-foot tall Great Isaac Lighthouse has become more of a participant in the area’s mysteries than a protector. The cay itself is one giant coral head - a colony of genetically identical coral polyps - rising a few feet out of the area’s shallow, dangerous reefs. Razor sharp terrain makes the land inhospitable and difficult to traverse. For over a century the barren island was occupied by lighthouse keepers, but on August 4, 1969, it was discovered that the caretakers had gone missing. Their bodies were never found, and while it’s anyone’s guess as to what may have happened, a hurricane that passed through a few days prior is thought to be the likeliest culprit. After their disappearance, the Great Isaac Light was automated, shining a white beam every 15 seconds to sailors up to 23 nautical miles away. The rest of the compound’s buildings have been left to crumble. Adding to the island’s macabre history, 19th century lore has it that a ship wrecked on Great Isaac Cay, killing everyone aboard except one young infant. Locals claim that the infant’s mother (known as the Grey Lady) can still be seen roaming the island, and her wails of sorrow can be heard on full moons. Though the cay’s grounds are open to the public, the bottom few stairs in the tower are missing, and the storage bunkers and buildings are locked. Exploring is expected and part of the fun, though falling on the rocks or cutting yourself while shimmying up the lighthouse’s rusty staircase are both real possibilities and may earn you a fresh tetanus shot. Moderate agility and seafaring skill is required to make landfall.  Located 20 nautical miles North of the Bimini Islands. You'll need a boat and a map to get there on your own. Commercial tours can be arranged from Bimini."
13,Primeval Forest National Park,"Nassau, Bahamas",Impressive sink holes fill this untouched old-growth forest in the Bahamas.,https://www.atlasobscura.com/places/primeval-forest-national-park,"The Primeval Forest National Park is a geological and botanical gem, tucked away in the bustling, commercial capital of the Bahamas. The ancient hardwood forest, which is largely untouched by humans, is one of the best preserved plots of old-growth woodland in the country. From the early 1700s up into the 1970s, the logging industry within the Bahamas led to the mass exploitation of large hardwood trees. A shift in logging licenses, plus an increased awareness of the environmental importance of living, standing trees, finally slowed the culling. Pericles Maillis, the former president of the British National Trust, stumbled upon the undisturbed patch of forest that would one day become the Primeval Forest National Park as a boy. In the late ’90s, he led the initiative to protect the land. It’s a small park, only about 7.5 acres in total, but it serves as a mini time capsule of Nassau’s former evergreen, tropical environment. The forest is filled with an array of pines, hemlocks, mosses, termite mounds, and even a fossilized conch shell. But the star attraction is the sinkholes. The impressive limestone caverns, some of which are up to 50 feet long and 30 feet deep, are scattered throughout the park. The sinkholes occur because of the abundance of water that causes the limestone, a highly porous rock, to weather. They’re easily accessed via a series of boardwalks, steps, and bridges. The park, which also has a small visitor’s center full of geological facts, was established in 2002.  Park hours are limited, so be sure it will be open when you go."
14,SS Sapona,Bahamas,A steamer run aground near Bimini lives a second life as a playground for scuba divers.,https://www.atlasobscura.com/places/ss-sapona,"The SS Sapona - a concrete steamer built for war, used for decadence, and in death, serving as a haunting and beautiful place for divers to explore. The SS Sapona never had a chance to live up to her potential. Built by the Liberty Ship Building Company, she wasn’t finished by the time the war ended, and was sold for scrap before getting a chance to sail. Moved to Bimini by new owner Bruce Bethel, the ship served her first real purpose - as a sneaky storage spot to stash booze in during the prohibition. Bethel had wild fantasies of turning the vessel into a floating nightclub, but alas, that glamorous plan was never meant to be, and the ship ran aground and was broken into pieces by a hurricane in 1926. After suffering the indignity of becoming target practice for US forces during WWII, and slowly disintegrating as time and weather took their toll, the SS Sapona has broken apart and settled in. Submerged in about 15 ft. of water, the rusty remains serve as a quiet, serene playground for local fish and the humans who snorkel and dive among them."
15,Dolphin House Museum,"Alice Town, Bahamas",One man's love of sea life and art has turned his home into a temple of outsider island art.,https://www.atlasobscura.com/places/dolphin-house,"Ashley Saunders, a local author, artist, historian and retired teacher on the island of Bimini has opened his home, the Dolphin House Museum, to visitors who can take in his chaotic mosaics that act as homages to his island’s history. Saunders whose family has lived on Bimini since the American Revolution has built a unique house and a landmark tourist attraction.  In 1993, he began construction of a house unlike any other using found and recycled materials to decorate every inch of the concrete structure.  The Dolphin House in Alice Town (North Bimini) is a thick and sturdy building, purpose-designed to withstand the ugly forces of passing hurricanes, yet also embellished by the careful touches of an artist.  The interior and exterior walls are completely covered in mosaics composed of colorful tiles, shells, bottles, coins, and all manner of other found objects. He has used materials from demolition sites and shoreline cast-offs from various places. Saunders warmly invites any and all guests to see his home and learn not only about his unique artistic vision but also of the history of the Bahamas island he loves so much.  The intense love he has for his island home motivated him to write two volumes of the History of Bimini and four books of island poetry. Mr. Saunders considers himself a dolphin inspired artist who tells a story of swimming with a large pod of wild Bimini dolphins and attributes his artistic vision to that inspirational experience. “The dolphins touched my heart and made me an artist.” - Ashley Saunders"
16,The Cow and the Bull,Bahamas,These two giant boulders mysteriously perched on a 60-foot cliff may have been slung up there by a raging tsunami.,https://www.atlasobscura.com/places/the-cow-and-the-bull-bahamas,"Two enormous limestone boulders are perched at the edge of a cliff, on a rocky surface 60 feet above the Atlantic Ocean. They formed on the ocean floor anywhere from 300,000 to 400,000 years ago. So how did they get up there? The rocks, known locally as the Cow and the Bull, are part of a mysterious series of giant boulders on the coast of Eleuthera island in the Bahamas. Seven massive rocks form an almost perfect line along an especially narrow portion of the 110-mile coastline. The “Cow” and the “Bull” weigh 1,000 and 2,000 tons respectively and are each over 20 feet tall. Some scientists believe the massive boulders may have been lifted to the clifftop millennia ago by a powerful tsunami caused by the changing climate. Bahamians refer to the area’s massive waves—powerful enough that they have displaced the concrete slabs of a road just north of the boulders—as “rages.” James Hansen, a retired NASA scientist, believes those waves were even more powerful 100,000 years ago during catastrophic superstorms produced by a warming period known as the Eemian. The oceans rose a great deal towards the end of the Eemian, and Hansen theorizes it was during that time tsunamis slung the boulders up onto the cliff. The informative placards for visitors concur, claiming the ocean “lifted them atop the ridge.” There is contention, however, among scientists. Hansen is often referred to as “the father of global climate change awareness,” and his opposition believes his explanation is just a ploy to bring more attention to the issue. Hansen’s claim isn’t unprecedented, though; a recent study in the Cape Verde islands off the coast of Africa claims boulders up to 700 tons were lifted more than 900 feet by tsunamis some 73,000 years ago. Some believe the boulders were simply left there after the surrounding rocks eroded to nothing, but that neglects the age of the boulders and the much younger surface below. Regardless of the specifics, something dramatic happened to the landscape so many years ago."
17,Cape Eleuthera Resort Ruins,"South Eleuthera, Bahamas",A paradise hotel turned from opulent to overgrown.,https://www.atlasobscura.com/places/cape-eleuthera-resort-ruins,"Welcome to paradise lost. Located at the southern terminus of Queen’s Highway, on the quiet shoestring-shaped island of Eleuthera, lie the ruins of a decadent era. Opened in 1972, the Cape Eleuthera Resort hosted well-heeled jet-setters during the island’s tourism heyday. Built in conjunction with former Pan Am founder Juan Trippe, who set up a small, now derelict airport nearby, the former resort was an excuse to day-trip from Florida for a round of golf and business luncheons. Described in an advertisement as a “world of beauty on the island of Eleuthera,” the short-lived opulence of the resort ended in 1983 with bankruptcy, followed by a fire and repeated pummeling by hurricanes that pushed the property to disrepair allowing nature to begin reclamation. Included at this site of prime exploration are the ruins of old villas and the former clubhouse, with its palm tree-lined circular driveway and valet parking. Long gone are the tennis courts, manicured beaches, tiled pool, and 18-hole golf course—all of which have been swallowed up by the hungry Bahamian flora. The once manicured network of golf cart roads still exists, albeit pockmarked with potholes and overgrown with vines and invasive Casuarina pines. This jungled landscape is prime for exploration, made up of concentric paths known as the “Outer Loop” and the “Inner Loop,” which houses a ghostly and colossal banyan tree. Today the site lies adjacent to a quaint modern marina with a handful of pastel houses, a milder glimpse into the lavish extravagance of tropical holidays past. Those adventuring to the verdant site can navigate to the predominantly intact “4th Hole,” a fairway that lies adjacent to a secluded beach kissed by azure waves, just one of many natural nooks that make this area prime for fishing, running, and snorkeling.  This site lies at the end of Queen's Highway, past The Island School and adjacent to the rebuilt Cape Eleuthera Resort & Marina. Open to the public, this location is prime for nature exploration, therefore, travelers should dress accordingly."
18,Project HARP Space Gun,Barbados,A giant gun barrel in Barbados that once hoped to shoot outer space with science.,https://www.atlasobscura.com/places/project-harp-space-gun-barbados,"Not to be confused with the conspiracy factory known as Project HAARP (High-Frequency Active Aural Research Program), Project HARP (High Altitude Research Project) was a joint initiative between the United States and Canada  to research the use of ballistics to deliver objects into the upper atmosphere and beyond. In lay terms, the HARP project was established to create a cartoonishly large gun to shoot things into space. Designed by mad ballistics engineer Gerald Bull, the gun itself was originally built from a 65-foot long, 16” naval cannon, the kind that might be seen on a battleship. The cannon was later joined to another barrel, extending the length of the gun to 130 feet and making it too big for effective military application, but (seemingly) perfect for satellite delivery. The titanic gun was not designed for delivering human subjects, but instead, the cannon fired smaller projectiles in a sabot that would protect the payload during the firing and would fall away as the satellite rose. At its apex, the gun was able to fire an object a staggering 112 miles into the sky, setting the 1963 world record for gun-launched altitude at 93 KM. As the project continued, similar guns were built in locations across the United States, however, the sole surviving fruit of the project is the massive, toppled gun barrel at the Barbados test site. The Barbados gun was abandoned in the late 1960s and left to rust on its original launch site and after years of neglect looks more like a painted sewer pipe than a Godzilla-size gun barrel. Please note that the gun is located on an active military base and is only accessible with permission.  If you really want to do it the right way, contact the military base a couple of months before you go and get their written permission. UPDATE August 2014 : The cannon is now almost totally disappearing under the bushes, and the rust is eating it fast. UPDATE May 2017:  The longer cannon is still easily visible, the secondary one is now hidden in the undergrowth about 10m to the NE of the larger one, sections of its barrel are just visible. Not an easy place to reach, actually (4x4 advised...) It's a ten minutes drive from the Airport. Go East when leaving the Airport, pass by the Concorde Experience warehouse, keep going on the main road (direction : Saint Martins). Then turn right to Gemswick (the turn is in front of a nice park with bended trees), then left (natural curve of the road), then take the first right, straight down, then left again. Take the unpaved path on the right just BEFORE the bar. Keep going until you reach the cliffs. If you have a 4x4 you can try your luck at the narrow path going down to the meadows, then turn right (West) along the cliffs. Otherwise, you can park and continue on foot (10 minutes walk). The cannon is located just underneath the Airport zone about 700m from the bottom of the path down from the houses."
19,The Animal Flower Cave,"Conneltown, Barbados",Under the desolate and windswept northern coast of Barbados stands a small oasis filled with sea anemones.,https://www.atlasobscura.com/places/the-animal-flower-cave,"Discovered in 1750 by a Welsh naturalist and author, the Animal Flower Cave sits at the bottom of the north cliffs of Barbados and opens to where the Atlantic Ocean meets the Caribbean Sea. Accessible by a set of steep coral steps, the cave boasts breathtaking views of a wild ocean landscape whose colors change at the whim of the intermingling clouds and sunshine. The cave gets its name from the sea anemones, what Barbadians call “animal flowers,” that live in the cave’s shallower pools. Named after the anemone flower, the sea anemone looks like a blooming underwater plant but acts like an animal. When it senses approaching predators, it retracts its petal-like tentacles into its trunk and all but disappears. During the winter, visitors can see the spouts and tails of humpback whales cavorting and fishing in the deep waters. The cave’s soundscape boasts the haunting echoes of waves crashing upon the cave’s rocky entrances. With every wave, water flows in and refreshes the pools of water dotting the floor. Visitors are permitted to swim in one of the cave’s deeper pools and frolic upon the rocks that bear the ocean’s rage.  Cave tours are offered every 10 to 15 minutes and are led by a local guide; visitors have the option to swim inside the cave. In addition to the cave, there are several above-ground attractions including a cliffside restaurant overlooking the ocean, a playground, a lookout point for spotting whales and birds, and a snack bar and lounge area. The easiest way to get to the cave is by private car. The cave is also accessible via public transportation. Take a bus or van to the Speightstown bus station and then ask around until you find the van that goes by the cave. The cost of the van from Speightstown to the cave is 3.50 BBD."
20,Harrison's Cave,Barbados,This popular tourist cave was ignored for almost 200 years before being mined into an attraction.,https://www.atlasobscura.com/places/harrison-s-cave-2,"In an environment as gorgeous as tropical Barbados, its a bit strange that a limestone cave is the number one attraction, but its even stranger that the stunning Harrison’s Cave was almost forgotten altogether. Originally charted in 1795 by local explorers, the caves, despite their rich geologic variety and beauty were left virtually unexplored for nearly 180 years. In 1974, an enterprising caver named Ole Sorenson was commissioned to map out the caverns, and he instantly saw the potential for exploitation. Thanks to the calcium-rich water running down the cave walls and dripping from the ceiling, countless unique geologic formations had grown in the depths of the cave. Work began to excavate new tunnels and divert underground streams to turn the eye-popping rock formations into a more tourist-friendly spelunk. Harrison’s Cave, set in the island’s center in St. Thomas, is named for Thomas Harrison, a prominent 18th-century landowner. This site was opened for business in 1981 and visitors can now take tram rides through the caves, experiencing the carefully groomed wonders of nature.  If you're taking the bus (cheaper than a car of course), you can take the Route 4 Shorey Village bus (large blue bus) from the Bridgetown Terminal. Bus fare by bus or minibus is BDS$2 (US$1)."
21,The Chase Vault,"Oistins, Barbados",A Barbados crypt where it's said that the coffins refuse to stay put.,https://www.atlasobscura.com/places/the-chase-vault-oistins-barbados,"The Chase Vault located in the Barbados cemetery of the Christ Church Parish is a fairly unremarkable semi-sunken tomb save for the repeated stories of the coffins inside being thrown around around by mysterious forces. The vault was originally built in 1724 but was purchased by the Chase family when Mary Ann Chase died at the tender age of 2. The little girl was placed in the vault in a lead coffin along with the vault’s single other occupant who was interred in a wooden coffin. Just a few short years later Mary Ann’s sister Dorcas was also buried in the tomb after starving herself to death. Death continued to plague the Chase family when the sisters’ father Thomas died around a month after his eldest daughter. However, when the thick marble slab that sealed the entrance to the vault was removed, the burial team discovered that the three coffins inside had been violently tossed around and were standing against the walls of the tomb in seeming disarray. There was no evidence of human tampering with the sealed vault, and none of the other vaults in the cemetery had been affected in the same way, eliminating the possibility of earthquake or flood. Regardless, all of the coffins were placed back in their original places and Thomas’ was added to the orderly pile. Years later when the vault was once again opened to add another body to the pile, they found the coffins had been tossed around once again and were lying all about the vault. This time, before resealing the seemingly watertight and impenetrable space, a layer of sand was placed on the floor to detect any footprints should the culprits return again. After a couple of years, with the story percolating among the public, the vault was reopened to check on things, and as the story goes, it was revealed in front of throngs of curious onlookers that the coffins had once again been moved around. At this point, all of the coffins were removed from the vault and reburied elsewhere in the cemetery. The empty vault remains open to this day, filled only with ghost stories. However with no coffins to toss around, any malevolent spirit (or committed prankster) may have a hard time making themselves known."
